paragraph,predict_label
2021 Best Taiwan Global BrandsBrand value of US75 million,"3
"
Flu Vaccination Friendly and Healthy Workplace Certification  Silver Award in Epidemic Prevention Leadership,"9
"
A Leadership in 2021 CDP Climate Change achieved a rating of Management or higher for 6 consecutive years,"13
"
Excellent Organization in Performance of Blood Donation awarded by Ministry of Health and Welfare awarded for 6 consecutive years,"9
"
Responding to Emerging Risks  COVID19 Epidemic Prevention Management,"5
"
GIGABYTE makes continuity of operations and safeguarding of employee health our top priority during the ongoing COVID19 pandemic We monitored the latest pandemic development so that the most effective response measures can be adopted in a prudent and exible manner In addition to assessing our nancial operational and information security risks we also strove to protect employees peace of mind at work These included maintaining annual salary adjustments for all employees and providing more COVID19 vaccination leave than required by law We also issued epidemic prevention subsidies that employees could use to support farmers and disadvantaged groups impacted by the pandemic The pandemic is not yet over so GIGABYTE hopes to keep expanding our social welfare efforts and contributions to society GIGABYTE epidemic prevention measures and accomplishments are as follows,"9
"
GIGABYTE Epidemic Command Center was established in January 2020 to track the latest local and international development of COVID19 pandemic as well as make rolling adjustments to epidemic prevention management measures,"5
"
Epidemic Prevention Measures in Support of Government Policy,"5
"
 Employees are encouraged to receive COVID19 vaccine by providing 2 days of paid vaccination leave for 1st and 2nd dose 1 day for booster shot This is better than statutory requirements and will not affect attendance and performance evaluation,"2
"
 Employees with children receiving COVID19 vaccination may also apply for epidemic prevention care leave,"2
"
 Each operational sites are regularly and thoroughly disinfected and disinfectant is provided on every oor,"19
"
 Epidemic prevention mechanisms are introduced to public areas the tness center and elevators No visitors or vendors are allowed to enter the building during the peak period of the pandemic,"5
"
 When necessary implement a split working mechanism and two third of employees work from home,"11
"
 Purchase blood oxygen meters and rapid antigen test RAT kits to safeguard employee health,"9
"
 Epidemic prevention packs are provided to employees on business trips,"5
"
 Install infrared temperature monitors and automatic alcohol disinfectant dispensers,"24
"
 Purchase alcohol and have issued 393765 surgical face masks to employees,"9
"
 Developed the contactless questionnaire system with facial recognition and body temperature measurement that integrates 4 key functions in February 2020 to prevent contact transmission,"9
"
 Issued an employee epidemic prevention handbook and guidelines for business trips sent EDM about epidemic prevention and health education along with the latest epidemic prevention policies as well as the track of conrmed cases nearby the ofces  ,"5
"
National  central  banks  all  adopted  loose  monetary  policies  and expansionary fiscal policies to counter the impacts of COVID19 These resulted in high inflation and other problems that indirectly pushed up interest rate and exchange rate risks,"12
"
Preventive MeasuresSet  Medium  and  longterm  plans  for  company funds  along  with  foreign  currency  hedging  and purchase of property insurance policies,"12
"
International shortages of cargo workers and congested logistics increased the cost of shipping products ,"11
"
Remote  access  by  employees  working  from  home  increased  the risk of confidential information leaks and email fraud,"1
"
Preventive MeasuresKeep  close  contact  with  each  warehouse  and  devise optimized  transport  plans  based  on  the  conditions  at ports and warehouses,"24
"
Preventive MeasuresImplement minimum permissions management for VPN multifactor  authentication  data loss prevention DLP and social engineering attack exercises,"1
"
Nearly 95 of GIGABYTE products are exported so mature remote customer relations management and online communication systems are already in place We have kept communicating with customers during the pandemic GIGABYTE conducted supplier epidemic prevention surveys and offered the Guide for Business Continuity to stabilize the supply chain and assist with supplier response capabilities ,"17
"
Donated  Mobile  Sampling  Booth  to  the  Yang  Ming  Cheng  Hsin  and  Shuang  Ho  hospitals  Epidemic  Prevention Disinfection Door to National Taiwan University Hospital Hsinchu Branch and 2000 protective suits to Wanfang Hospital to improve protection for medical workers at front lines,"5
"
Donated Contactless Smart Epidemic Prevention Kiosk to Taipei City Hospital which integrates AI cloud data and sensor technologies to provide the public with safe and convenient smart epidemic prevention services,"5
"
To  address  the  needs  of  working  from  home  and  distancing  learning  GIGABYTE  partnered  with  Bestyield  International  to donate 22 refurbished notebooks to the police office in Wenshan Second Precinct and disadvantaged schools,"2
"
Donated 50 notebooks to elementary and junior high schools in Zhunan Township and Miaoli County to help students keep learning during the pandemic,"2
"
Emergency assistance was provided to farmers in Kaohsiung during the pandemic to help them ship their orders on time,"5
"
Raised  welfare  points  and  issued  epidemic  prevent  subsidies  to  employees  so  they  can  support  disadvantaged  groups impacted by the pandemic by consuming their products ,"2
"
Two events of major concern to stakeholders occurred at GIGABYTE in 2021 For the sake of balanced reporting the details of the two events and the followup responding and management actions are provided below,"13
"
Response to MIT IncidentIn May 2021 the following text appeared on the GIGABYTE website MadeinTaiwan and strict quality control which is different from other Brands that nd OEMs in China with lower cost and quality  The resultant backlash led to GIGABYTE products being pulled down from shelves by Chinese eretailers such as JD and Tmall,"14
"
GIGABYTE has a variety of product types including motherboards graphics cards notebooks and computer peripherals We have two important manufacturing factories in China which have supported GIGABYTE to produce and provide quality products and consumer experiences to the world for a long time,"15
"
The incident was the result of awed internal management and marketing strategy GIGABYTE will therefore continue to strengthen internal employee management and training Because the incident severely impacted the company Mr Dandy Yeh resigned from the Chairman of GStyle a GIGABYTE subsidiary The personnel responsible for this incident violated work rules and caused signicant damages to company Thus GIGABYTE terminated the employment relationships in accordance with the Labor Standards Act,"11
"
Response to Cyberattack IncidentIn  August  2021  GIGABYTE  detected  anomalies  in  system  services  and  an investigation  revealed  that  some  servers  had  been  compromised  by  hacker attacks  Ransomware  installed  by  the  hacker  led  to  the  encryption  of  some company  files  but  our  production  sales  and  routine  operations  were  not affected,"1
"
When  the  hacker  attack  was  confirmed  information  security  defenses  and audits were immediately activated by GIGABYTE We also worked with external IT security experts to deal with this attack against partial servers The relevant law  enforcement  and  cybersecurity  agencies  were  also  notified  and  kept updated on the network anomalies we detected,"1
"
Information  security  is  now  a  risk  that  no  enterprises  around  the  world  can ignore As a result of the incident we thoroughly reviewed and upgraded the existing management structure and targets The network security level was also strengthened to ensure the security and integrity of our data and prevent any further recurrence,"1
"
Continuous Optimization of Management StructureInformation  security  management  rules  are  reviewed and  updated  every  year  in  accordance  with  international information security standards such as NIST CSF ISO 27001 and domesticoverseas information security regulations,"1
"
Zero Major Information Security IncidentContinue  to  inspect  and  assess  each  IT  security  project monitor the network for malicious activity and protect crucial company data through encryption,"1
"
Information Security Awareness EducationConduct  IT  policy  education  and  training  for  employees and supply chain partners to enhance information security awareness  so  proper  information  security  is  practiced  at every stage,"1
"
First listed on the Taiwan Stock Exchange on September 24 1998 Stock Code 2376,"12
"
Be  responsible  for  shareholders  and  take  into  consideration environmental and social aspects for nancial performance,"10
"
 Hold  regular  Shareholders  Meetings  and  Institutional  Investor Conference to provide transparent information,"12
"
 Establish  and  improve  the  internal  audit  system  and  appoint accountants  to  ensure  the  proper  use  of  the  Companys  financial resources,"0
"
 Track  industry  trends  to  ensure  that  product  research  and development is advancing with the times,"15
"
 Maintain stable profitability strengthen sufficient capital for Company operations and innovation,"4
"
 Actively  research  and  develop  new  products  explore  new  fields expand product lines and market positioning,"15
"
 The revenue has grown for 6 consecutive years The revenue in ,"18
"
2021 increased by 4409 compared with the previous year,"12
"
  Continued  to  develop  emerging  technologies  and  services  of servers autotronics AI and edge computing in order to expand the markets for intelligent solutions and reverse logistic services,"4
"
Taiwan Taoyuan Nanping Factory China Dongguan Factory China Ningbo Factory,"4
"
Operating Headquarters No6 Baoqiang Rd Xindian Dist New Taipei City,"3
"
Taiwan  China  America  Europe  Asia  and  other  regions  of  the world,"12
"
Motherboards  graphics  cards  AORUS  Tactical  Gaming  range AERO  series  products  for  content  creators  BRIX  Ultra  compact computers computer peripherals high performance servers,"1
"
GIGABYTE  was  founded  in  1986  Upgrade  Your  Life  has  always  been  the  mission  and goal of GIGABYTE We strongly believe that continued progress depends on the continuous creation of new value  and quality can only be realized through the pursuit of perfection,"24
"
As a leading global technology brand GIGABYTE drew on more than three decades of RD experience in motherboards and PCs to expand into new elds and craft solutions to meet industry requirements We have more than twenty years of experience in server development and the cloud industry that align with the latest and most important technology trends today such  as  AI  edge  computing  and  data  centers  GIGABYTE  is  now  making  great  strides towards cloud and 5G with our customers to explore the unlimited possibility of technologyFor more smart technology applications please refer to GIGABYTE INDUSTRY,"1
"
Thanks to active and effective integration of strengths and resources from each department GIGABYTE has now developed many innovative hightech products such as our data center offering  better  energy  efficiency  lower  power  consumption  and  thus  less  GHG  emissions These  more  ecofriendly  secure  and  highperformance  cloud  communications  products provided to public sector private sector and even individual users help reduce unnecessary waste of resources and also encourage the industry to adopt a wider range of environmental initiatives  In  terms  of  consumer  electronic  products  GIGABYTEs  AERO  series  of  content creator  notebooks  and  the  AORUS  premium  esports  brand  not  only  provide  users  with  a great  sensory  experience  but  also  facilitate  the  formation  of  sustainable  supply  chains  by upstreamdownstream suppliers,"17
"
We do believe that technological progress should not be an excuse to waste resources and that we should live in harmony with nature The subsidiary Bestyield International founded in ,"15
"
2018 had obtained BS 8001 circular economy standard certication in 2020 Following that in 2021 GIGABYTE moved onto even more advanced sustainability projects such as adoption of  Dayuan  Beach  in  Taoyuan  and  mobilizing  Reduction  Sharing  Love  the  Earth  Alliance members for joint coastal cleanups These initiatives fullled our commitment to consumers on sustainability and mission of protecting the environment,"23
"
Membership of AssociationsGIGABYTE is an active participant in many international organizations We are a Supporting Organization of the Open Infrastructure Foundation and a founding member of MLCommons We invest in the development of opensource architectures and data sets so that organizations all  around  the  world  can  have  equal  access  to  key  technologies  We  also  hope  to  recruit more technical experts from around the world and contribute what we learned to the common knowledge platform shared by all mankind ,"1
"
GIGABYTE also  plays an active role in important domestic industry associations including Taiwan  Electrical  and  Electronic  Manufacturers  Association  TEEMA  Taipei  Computer Association TCA and Taiwan Excellent Brand Association and actively participates in the events held by the associations GIGABYTE has been a partner in the TransAction Award for 8 consecutive years and strives to cultivate talented individuals for the industry,"4
"
In  addition  to  technological  developments  GIGABYTE  joins  the  New  Taipei  City  Disaster Prevention Association and helps organize community disaster preventions takes part in the CDP and voluntarily complies with the Responsible Business Alliance RBA Code of Conduct and  the  Task  Force  on  Climaterelated  Disclosure  TCFD  framework  These  standards  are used by GIGABYTE for the transparent disclosure and reporting of our efforts in social and environmental responsibility,"5
"
The  COVID19  pandemic  raged  on  in  2021  causing  disruptions  to  the  semiconductor and  server  component  supply  chain  Market  demand  for  5G  and  AI  remained  strong  and this  coupled  with  the  rise  of  teleeducation  and  working  online  from  home  as  part  of  the epidemic  prevention  lifestyle  meant  demand  in  the  server  PC  and  peripherals  markets still exceeds supply The popularity of egaming products continued unabated as well with the  associated  software  and  competitions  forming  a  complete  industry  ecosystem  The standout success of workrelated products led to GIGABYTEs strong promotion of creator notebooks  We  expect  creator  notebooks  to  form  into  their  own  independent  industry  ecosystem and become a growth driver of motherboard graphics card notebook and peripheral ,"17
"
products  To  meet  the  surge  in  server  demand  GIGABYTE  continues  to  expand  the application market for autonomous driving 5G edge computing transportation and articial intelligence AI in keeping with the spirit of continuous innovation In addition to maintaining our technology and product advantages in the legacy server and X86 architecture we also focus  on  the  development  and  introduction  of  new  servers  based  on  a  new  structure  eg CPUGPUDPU  ARM64  architecture  products  as  well  as  liquid  cooling  and  immersion cooling technologies to provide customers a more diverse highperformance and ecofriendly carbon reduction solution,"15
"
 Generation and Distribution of Direct Economic Value over the Last 3 years,"12
"
 Sales by Regions in the Last 3 Years,"3
"
 Production Output and Value in the Last 3 Years,"17
"
1 11 Sustainable Development Promotion Goal and Strategy     12 Organization for Promoting Sustainable Development,"10
"
111 SDGs X CSR Strategy MapGIGABYTE adopted Upgrade Your Life as our core philosophy and hopes to apply our expertise in technology to bring a better life for all humanity Even as we seek to expand on our market accomplishments we know that sustainability is now a topic that no business can afford to ignore We therefore look at our current business operations and the degree of stakeholder concern  to arrive at four sustainability visions Zero  Waste Zero Pollution  Transition  to  LowCarbon  Technology  Leader of Sustainability and Circular Economy and Realization of Humanistic Values These serve as our longterm goals in sustainable development and give shape to the value we expect to create  reduction in operational footprint building of innovation strength establishment of a friendly brand and creation of shared value These four responding strategies to economic value and ESG form a complete sustainability roadmap,"3
"
In  2015  the  United  Nations  established  17  sustainable  development  goals  that  drew  up  a  clear  roadmap  to  sustainability  for  governments  businesses  nonprofit organizations and individuals GIGABYTE adopted the methodology developed by SDG Compass to identify 6 highpriority goals and 2 voluntary targets most closely aligned with our core abilities The core spirit of each goal was then incorporated into the 4 visions of our CSR strategy map and the guiding principles were adjusted accordingly to ensure that every sustainability action was connected to the global consensus for coprosperity,"3
"
Zero Waste  Zero Pollution x Transition to Lowcarbon Technology x Leader of Sustainability and Circular Economy x Realization of Humanistic Values,"19
"
We consider the Sustainability Report to be an effective method for reviewing the performance of our operational strategy and use it to determine whether the sustainability practices of GIGABYTE contribute to the realization of our sustainability vision Each chapter in this report therefore corresponds to the operating strategy for a core direction in the CSR roadmap and all effort is made to provide stakeholders with clear accurate and comparable information,"3
"
Click on an operating strategy to review the corresponding chapter on GIGABYTEs sustainability initiatives,"17
"
CSR Strategy in Practice  Green Action PlanThe Green Action Plan was developed by GIGABYTE as our response to the three aspects of ESG and to realize our four sustainability visions A target time frame divided into three phases was drawn up in 2009 based around the core philosophy of Start from the Heart A sustainable governance policy was created through the dening of standards and organizational behaviors our operational environmental impact are reduced through the installation of a sustainable ecoroof the development of lowcarbon products and promotion of packaging reductions we cultivated sustainability awareness among employees through green activities such as seminars environmental volunteer services and the Sustainability Fund As 2nd Phase of the GIGABYTE Green Action Plan draws to a close in 2021 we will continue to launch a variety of projects in response to the goal of friendly and highlyefcient social enterprise to create sustainability inuence,"15
"
S t a r t e d   a n n u a l   G H G   r e d u c t i o n inventory certified by a thirdparty,"12
"
 C o n d u c t e d   G H G   i n v e n t o r y   i n accordance  with  ISO  14064  and t r a c k e d   w a t e r   u s e   a n d   w a s t e generation by each operating base,"12
"
Reached the emission target ahead of schedule in 2017 so reset a new target of reducing 50 of  emissions  by  2030  compared  to  the  base year 2009,"21
"
 Drew  up  the  333  Reduction  Plan  in  2015  to cut  carbon  emissions  water  and  waste  by 3 every year,"19
"
 Promoted a plastic reduction plan at the staff canteen of the Headquarters to progressively prohibit disposable straws and cutlery,"19
"
Advanced  the  target  year  of  emission  reduction  target  by  5  years  to  cutting  50  of emissions by 2025 compared to the base year 2009,"21
"
 Continued to incorporate new requirements from international chemical regulations and updated HCSR to version 47,"12
"
 Launched packaging reduction plan to reduce use of disposable materials,"15
"
Hazardous substances excessing standards 0 sample in 2021,"19
"
Founded  the  GIGABYTE  Go  Green C l u b   i n   2 0 1 5   a n d   l a u n c h e d   t h e Thousand Mile Trek  Go Green Taiwan project,"15
"
Organized  34  trips  every  year  and  reinforced internal promotion so that the employees could attach  importance  to  environmental  protection after took actions personally,"23
"
 Expanded  social  influence  by  partnering  with  youths  from  universities  on environmental protection initiatives,"10
"
 Invited  retired  employees  back  to  the  environmental  services  to  enrich  their retirement and build crossgenerational friendships,"7
"
Participated  in  the  CDP  requested by  customers  and  responded  to  the climate change questionnaire ,"13
"
Responded to the supply chain module of CDP and was scored B management level between 2016 and 2018,"17
"
 Introduced  TCFD  framework  and  SBTi  guides  to  remap  the  emission  reduction pathway  align  with  international  consensus  and  complete  climate  governance strategy and risk management measures,"25
"
 Reduce  carbon  emissions  by 50 in 2025 compared to 2009,"25
"
 Reduce  waste  generation  by 50 in 2030 compared to 2010,"19
"
 Reduce  water  use  by  20  in 2030 compared to 2010,"20
"
 Products contain no hazardous s u b s t a n c e s   a n d   h a v e   l o w impacts on the environment and human health,"19
"
Issued  product  environmental  repor ts  to disclose products impacts on climate change PM25  and  landwater  acidification  through their life cycles,"13
"
 Continued to participate in CDP and improve existing carbon management measures according to the result of evaluation every year,"12
"
Scored A leadership level in 2021 CDP Climate Change and had been surpassing the management level for 6 consecutive years,"13
"
 Following the first revision in 2019 the report was revised again in 2020 Consolidate management measures from each stage in the product life cycle were provided to disclose more complete information,"15
"
 GIGABYTEs  carbon  reduction targets  meet  the  standard  of ScienceBased Targets SBT ,"25
"
 Product  environmental  reports are  published  promptly  for mainstream products,"15
"
 The database for product carbon footprint analysis was updated to the latest data provided by suppliers,"15
"
Launched  the  6year  Reduction  Reward  Program  to  inspire  internal  innovation  on sustainability  and  find  reduction  hot  spots  by  means  of  proposal  evaluation  and reduction competitions between factories,"18
"
 S t r e n g t h e n i n g   i n t e r n a l i n n o v a t i o n   t o   a c h i e v e   l o w carbon  technology  transition which then in turn contributes to the Companys environmental performance,"10
"
Estimated  reduction  performance  please  refer  to  312  Sustainability  Fund  and Reduction Reward Program,"12
"
 Hosted celebrity lectures regularly with professional speakers introducing sustainable development  from  a  variety  of  perspectives  such  as  food  ecology  health  and enterprise management,"15
"
Continue to share articles on sustainability and increase the diversity of internal activities such as longterm adoption of coastal areas wastefree flea market Sustainability Fund and treeplanting by executive managers,"19
"
 Organized  working  holidays  where  employees  could  learn  about  the  importance  of ecological  conservation  through  services  and  environmental  education  in  the  local community,"23
"
 Sent  educational  articles  responding  to  World  Environment  Day  to  make  employees understand  the  world  trend  and  how  they  could  make  contributions  at  an  individual level,"10
"
 Created  a  green  cloud  platform  to lay  the  foundations  for  sustainable supply chain management,"17
"
 I m p l e m e n t e d   4   z e ro  t o l e r a n c e guidelines  for  suppliers  to  enforce labor human rights protection,"10
"
 Initiated  the  Reduction  Sharing  Love the  Earth  Alliance  to  encourage  supplier partners  to  value  and  practice  sustainable development,"17
"
 Held supplier conferences to share sustainability trends and strengthen links beyond business relations ,"17
"
 Continue  to  promote  the  Alliance  and  track  the  reduction  performance  of  Alliance partners host supplier conferences to share international trends and sustainability information,"17
"
 A new tiered supplier management system was activated in 2021 to incorporate ESG assessment into procurement decisions,"17
"
 Focused  on  aftersales  service  and  repair  yields  to  extend  product  lifetime  and  fulfill manufacturer responsibility,"15
"
 Set up recycling sites in each country to provide consumers with a convenient collection of ewaste ,"15
"
 Provided recycling services for electronic products regardless of brand at all customer service centers in Taiwan,"15
"
 Founded  Bestyield  International  in  2018  to  focus  on  integrated  reverse  logistics services,"15
"
 Initiated the Rent instead of Buy business model to ensure 100 product recovery,"15
"
 Introduced resale of refurbished products and developed the outofseason market to reduce wasted resources,"15
"
 Launched  the  Refurbished  Product  Certification  and  manufacturer  warranty  to enhance consumers trust in the secondhand market and activated transactions,"15
"
Up to 116000 products were refurbished in the past 3 years,"15
"
Set  up  comprehensive  software  and hardware  services  provide  benefits and  stipends  subsidized  employee clubs  and  emphasized  the  balanced development  of  employees  work family and life,"11
"
 Obtained  Sporting  Enterprise  Certification by  the  Sport  Administration  and  promoted healthy diets and regular exercise,"9
"
 Implemented  health  exams  that  exceeded statutory  requirements  and  progressively enforced tracking of the employees who did not take health exams,"9
"
 Set up a tiered management plan for employee health risk and provided employees classified as highrisk level with subsidies for further medical treatment,"9
"
 Increased  welfare  points  provided  parental  subsidies  and  distribute  epidemic prevention stipends,"12
"
 Implemented  disaster  prevention  drills  improved  the  working  environment strengthened EAP functions to spare no effort to protect employees physicalmental health and safety,"5
"
Continue  to  share  ar ticles  on sustainability  and  increase  the diversity of internal activities such as  longterm  adoption  of  coastal areas  wastefree  flea  market Sustainability  Fund  and  treeplanting by executive managers,"19
"
Constructed  GIGABYTE  GHome S u s t a i n a b l e   E c o  r o o f t o p   a s   a n environmentalfriendly building,"24
"
 Introduced  Social  Return  on  Investment SROI tool to quantify benefits of GHOME ,"12
"
 Obtained  Environmental  Education  Facility and Field Certification by EPA and offered 2 environmental education courses ,"23
"
Partnered with the PlantforthePlanet Foundation from Germany committed to planting 75000 trees and  holding  5  sessions  of  PlantforthePlanet Academies  in  Taiwan  and  in  the  meanwhile supported  the  cultivation  of  climate  justice ambassadors in developing countries,"13
"
Continued  to  promote  the  Secret to  Computers  Bring  Technology  to Campus  and  GDesign  Contest  to cultivate students interest in computers and handson experience,"24
"
 The  Digital  Love  was  renamed  GIGABYTE Senior  Academy  in  2017  and  its  target l e a r n e r s   e x p a n d e d   f ro m   s e n i o r s   a n d housewives  to  foreign  spouses  and  adults with rare illnesses,"2
"
 Opened  smartphone  classes  to  help  the disadvantaged  connect  with  the  latest technologies,"8
"
Please refer Chapter 5 Happy Workplace for detailed outcomes,"9
"
Continued  to  organize  and  refine  environmental  education  courses  while  actively reaching out to the industry government and academia to expand the influence of roof greening,"12
"
 Listen  intently  to  employee needs  to  build  a  truly  inclusive and equitable happy workplace,"8
"
 Adopted afforestation lands in Pinglin and mobilized employees supplier partners and customers to plant trees in person for cultivating ecological conservation and awareness,"23
"
 Hosted  5  PlantforthePlanet  Academies  in  Taiwan  and  cultivated  climate  justice ambassadors and university volunteers,"13
"
 Developed  and  implemented  sustainability  and  climate  education  courses  for elementary schools ,"13
"
Sustainability and climate education at elementary schools 92 people,"13
"
 Launched the Computer Doctor course to reveal the secrets of waste electronics reclamation from a circular economy perspective,"19
"
 Set  up  Fun  Play  with  IoT  Summer  Camp  that  introduces  children  to  the  design thinking process and trains their problemsolving skills,"2
"
 Serve  as  the  advocate  and practitioner of sustainable ecoroof  philosophy  to  promote urban habitability and ecological inclusion,"23
"
 Implement  climate  education to  cultivate  climate  citizenship among the next generation,"13
"
 Use corporate philanthropy as the basis for enlarging digital inclusion and youth empowerment,"2
"
112 Stakeholder Communication and EngagementGIGABYTE knows that sustainability cannot be achieved overnight In addition to factors such as company operations and the market environment we must also pay attention to stakeholder opinions and feedback For this reason we actively respond to topics of stakeholder concern in order to maximize the sustainability value The AA1000 Stakeholder Engagement Standard was used as a guide for internal team discussions by the Sustainable Development Ofce to identify seven key stakeholders namely Employees Investors Customers Suppliers CommunitiesNonprotOrganizationsSchools Government and the Media Appropriate methods of communication were devised for each stakeholder based on their particular attributes Relevant information was also provided in a timely manner in accordance with domestic and overseas trends in sustainability topics to ensure a transparent and accurate response to all groups affected by GIGABYTE operations,"10
"
 Code of Ethics and ConductOccupational health and safetyTalent cultivation and retentionLabor relationsHuman rights equality and diversity,"8
"
 Financial performance Code of ethics and conduct Corporate governance Legal and regulation compliance Risk management Innovation management Information security management,"0
"
 Labormanagement meetingsOccupational health and safety committeeEmployee satisfaction survey,"9
"
 Departmental work meetingsEducation and trainingPractice drillEmployee Assistance Plan EAPEvents and seminarsInternalexternal website announcements and enewsletters,"2
"
 Annual shareholders meeting and annual reportParticipation in Corporate Governance EvaluationPublication of sustainability reports,"12
"
 Communication meeting and investor conferencePublication of information on The Market Observation Post System or GIGABYTE official website,"12
"
