paragraph,predict_label
Mega ChiLin Building adopted the ISO 50001 Energy Management System and ISO 14001 Environmental Management System and obtained thirdparty independent verification,"24
"
Purchased 380 renewable energy certificates saving approximately 19076 metric tons of CO2e in GHG emissions,"25
"
Launched mobileonline insurance services and other paperfree financial services reducing the use of approximately 2411 million sheets of A4 paper,"12
"
Green procurement amounted to a total of NT9076 million or 352 of total procurement,"12
"
Continued to be included in the Taiwan Employment Creation 99 Index and Taiwan High Compensation 100 Index,"11
"
Employee training totaled 477000 hours with each person receiving 516 hours of training on average which is an increase of 8,"8
"
Subsidized finance certifications or professional qualification tests for 540 people totaling nearly NT800000,"8
"
Nearly 55000 people participated in human rights training for a total of 67000 hours,"10
"
Provided NT2075 million in wedding and childbirth subsidies an increase of 25,"12
"
100 of our suppliers signed the Supplier Sustainability Statement,"17
"
Forging a Deeper Financial Inclusion for Mutual Prosperity in the Society ,"8
"
Signed the Equator Principles EPs officially becoming a member of the Equator Principles Association on August 17 2021,"12
"
Credit cards issued by Mega Bank received the ISO 14067 Carbon Footprint and ISO 14046 Water Footprint certifications and obtained PAS 2060 Carbon Neutrality certification making us the first private issuer of zerocarbon credit cards with a market share of 328 for cards in force,"25
"
Mega Bank Mega Securities and CKI completed the review of the validity of ISO 27001 Information Security Management System verification ,"1
"
The balance of loans made to businesses pertaining to renewable energy technology was NT8125 billion for an achievement rate of 1026,"12
"
The Company investedissuedunderwrote a total of NT10917 billion in sustainable development bonds,"3
"
6633 new merchants adopted the Taiwan Pay service obtaining a target achievement rate of 145 which contributes to the creation of a mobile payment ecosystem in Taiwan,"4
"
Invested NT62 million in the Groups social inclusion strategies,"10
"
Invested NT8573 million in finance education nearly 26000 people participated,"2
"
More than 550 employees volunteered in charitable activities spending over 1200 hours on volunteering services,"2
"
Supported government policies on industryacademic cooperation programs by providing internship opportunities to 271 students,"2
"
Received a rating of A on MSCI ESG Index ,"18
"
Ranked in the top 5 in the 7th Corporate Governance Evaluation for TWSElisted companies,"18
"
Followed a diversification policy in the election of directors for the 8th term Board of Directors resulting in 7 or 47 female directors on the board,"7
"
 100 of our newly appointed senior management signed the Statement on Compliance with Ethical Standards,"0
"
Our Corporate Governance Officer completed 27 hours of education on corporate governance,"12
"
Received approval by the Ministry of Economic Affairs for 128 utility patents and 13 invention patents,"4
"
Adhering to Ethical Standards to Practice Corporate Governance,"0
"
Performance in Key Sustainability Issues2021 Mega Holding Sustainability Report,"15
"
Selected as a constituent of the Taiwan Corporate Governance 100 Index for four consecutive years,"18
"
Selected as a constituent stock of the FTSE4Good TIP Taiwan ESG Index for four consecutive years,"18
"
Selected as a constituent stock of the TIP Customized ESG High Dividend Total Return Index which is introduced by TIP in collaboration with the Business Council for Sustainable Development BCSD of Taiwan,"18
"
Selected as a constituent stock of the TIP Customized ESG Taiwan Dividend Highlight Index which is compiled by TIP ,"18
"
Selected as a constituent stock of the TIP Taiwan Sustainability Value Index which is compiled by TIP in collaboration with National Taipei University Research Center of Sustainable Development,"3
"
Received the Taipei City Governments 2021 Taipei City Energy Conservation Leadership Award  Special Award in the Group B for Commerce Industry,"24
"
Received the 2021 Award for Performance Excellence in the Program for Promoting Green Procurement Among Private Enterprises and Groups from the Taipei City Government Department of Environmental Protection,"23
"
Included in the Cathay MSCI Taiwan ESG Sustainability High Dividend Yield ETF 00878 for two consecutive years,"18
"
Included in the Yuanta Taiwan ESG High Dividend TR ETN 020029,"12
"
Recognized by the FSC as the bank with excellent performance in the Performance Evaluation for Trust of Senior Citizens and Persons with Disabilities,"8
"
Won the Taiwan Corporate Sustainability Awards TCSA  Corporate Sustainability Report Award for four years in a row,"3
"
Received the Excellence in Corporate Social Responsibility Award from Commonwealth Magazine for the second consecutive year,"10
"
Included in the list of companies with better institutional investor stewardship disclosure for 2021 Domestic Group,"3
"
Selected as a constituent stock of the Taiwan High Compensation 100 Index for seven years in a row,"18
"
Selected as a constituent stock of Taiwan Employment Creation 99 Index for five years in a row,"8
"
Received the RMI Educational Foundations 2021 10th Insurance Talent Award in the Best Financial Holdings ,"2
"
Received the RMI Educational Foundations 2021 10th Insurance Talent Award in the Best Insurance Companies for Finance Graduates,"8
"
Received Gold Award for Financial Management Consulting Business in 1111 Job Banks 2021 Happy Enterprise Awards,"12
"
Received a number of awards from the Insurance Bureau of the FSC including the Performance Excellence Award and Sustainability Award in the 2021 Microinsurance Competition the Relief Promotion Award which is awarded to insurance companies that offer COVID19 relief or assistance programs and the Award for an Insurer Providing ,"12
"
Received the Gold Award for Excellence in the Promotion of Microinsurance at the 9th Taiwan Insurance Excellence Award which was organized by Taiwan Insurance Institute in 2021,"12
"
Ranked in the Top 20 Companies in the Securities Industry in the FSCs Treating Customers Fairly Principle TCFP Evaluation for two consecutive years,"4
"
Received the Silver Award for Excellence in Risk Management Project Planning at the 9th Taiwan Insurance Excellence Award which was organized by Taiwan Insurance Institute in 2021,"18
"
Won the Best Professional Consultant Award in the RMI Educational Foundations 2021 22nd  23rd Faith Hope  Love Awards of Insurance,"12
"
Received four accolades from Commercial Times Gold Award for Real Estate Trust Diverse Value Innovation Custodian of Funds and Trust Award Excellence in CrossIndustry Cooperation Trust Innovation Award and Real Estate Management Trust Innovation Award,"18
"
Rated as the Best Private Bank for HNW Clients in the Digital Bankers Global Private Banking Innovation Award,"18
"
Won first place for the Customer Satisfaction Award third place for the Best Financial Advisor Award and third place for the Best AgeFriendly Service Award in Business Today Magazines Wealth Management Bank Evaluation,"0
"
Won the Assistance to Regional Development Award and Excellent Drawdown of Credit Guarantees Award which were organized by the SMEs Credit Guarantee Fund,"12
"
Received a total of six awards Overseas Credit Guarantee Funds Special Award for Financing for New Southbound Nations Special Award for Total Credit Guaranteed for COVID19 Programs and Excellence Award for Total Credit Guaranteed and Bangkok Ban Pong District and Bangna branches subsidiaries in Thailand received the Special AwardExcellence Award for Total Insurance and Margin Fund Guaranteed,"12
"
Ranked fifth place in the 2020 Central Government Bond Dealers Performance Evaluation which was conducted by the Central Bank,"12
"
Rated by The Asset as the SecondBest Corporate Bonds Dealer in Taiwan in the 2021 Asset Benchmark Research Award,"18
"
Won first place in the Taiwan Stock ETF Market Maker in TWSEs 2021 ETP and ETN Competition and the ETN Transaction Improvement Award,"4
"
Fuxing Branch won fifth place in the Securities Firms Reward Program which was a part of the Stock ETFs Reward Program held by TPEx in November and December 2021,"4
"
Won second place in the Phase 1 Market Maker Award in the competition and reward programs for listedOTCtraded market makers which were held by TPEx in 2021,"4
"
Won the Best Momentum Award at the 12th TWKC,"18
"
Won the Top Warrant Market Maker in the Economic Daily News 11th Warrant Millionaire Special Award,"4
"
1417F 2021F No 123 Sec 2 Zhongxiao E Rd Zhongzheng Dist Taipei City Taiwan ROC,"12
"
Mainly investment and management of investee companies for subsidiaries the scope of business includes a variety of financial services,"12
"
Foreign Institutions  Natural Persons1929 1989 1102 1956 3024,"8
"
Members of the Mega Group include seven directlyheld subsidiaries namely Mega Bank Mega Securities Mega Bills Chung Kuo Insurance CKI Mega International Investment Trust Co MITC Mega Asset Management MAM and Mega Venture Capital MVC In 2021 the Companys overall profits mainly come from return on investments by Mega Bank Mega Securities and Mega Bills Mega Holdings offers comprehensive range of financial products and services including banking securities bills investment trust and property insurance With the concerted efforts of our subsidiaries we will continue to expand the business operations of each subsidiary and use cross selling and other methods to help subsidiaries expand their businesses thereby creating profitpowering engines to maximize the synergy of the Group,"3
"
Founded in 2002 Mega Holdings was listed on Taiwan Stock Exchange Corporation on the same day The Group maintains a competitive advantage in business by upholding the vision of becoming the Sustainability Paradigm of the Financial Industry in Asia Pacific and its business philosophy of Respect and Inclusion Professionalism and Reliability and Integrity and Accountability As a longstanding supporter of the governments New Southbound Policy the Group seizes opportunities for economic development in the Asia Pacific develops wealth management services supports technologydriven innovations in financial services and promotes the digital transformation of financial services We persist in creating value and profits for employees customers shareholders and other stakeholders thereby developing a sustainable business model to spread positive influences In 2021 we continued delivering outstanding performance with a consolidated net profit after tax of NT25731 billion an increase of 285 from the previous year with EPS of NT189,"4
"
Mega Group is headquartered in Taiwan with overseas operations mainly in Asian countries The Group is focused on developing emerging markets and countries in Southeast Asia As of the end of 2021 Mega operates 236 business locations around the world We have 197 business operations in Taiwan including 108 branches of Mega Bank and 39 overseas operations in 17 countries Of the 39 overseas locations 30 are overseas branches and subbranches 4 are overseas representative offices and business offices and 5 are subsidiaries and branches in Thailand,"3
"
Mega Bank was previously the International Commercial Bank of China which was incorporated into the Group in 2002 and was later renamed after it merged with Chiao Tung Bank in 2006 The scope of business mainly includes commercial banking corporate finance international finance trust consumer finance wealth management investment and agency businesses Mega Bank is the only USD clearing bank in Taiwans foreign currency settlement platform As the earliest international bank in Taiwan Mega Bank is wellknown for its foreign exchange business and ranks the first among domestic banks in terms of foreign exchange deposits guarantees and asset quality,"18
"
In 2021 Mega Banks unaudited net profit after tax was NT18473 billion ranking No 5 among domestic banks in Taiwan The Banks EPS was NT216 leading most of our competitors,"12
"
The scope of business mainly includes property insurance and regulatorapproved accident insurance and health insurance,"12
"
In 2021 CKI reported an increase of 378 market share was 356 in insurance premium compared to the previous year ranking 12th among 19 other property insurance companies Specifically the Company was ranked 2nd in the marine hull insurance market market share was 186 and 3rd in the aviation insurance market market share was 1284 CKI gained a stronger presence in the residential fire insurance engineering insurance and health insurance markets compared to 2020 ranking 3rd in the residential fire insurance market 7th in the engineering insurance market and 5th in the health insurance market,"18
"
The scope of business mainly includes underwriting of securities brokerage and proprietary trading of securities stock agency margin trading of securities issuance of stock warrants brokerage of overseas securities futures introducing brokerage and trust related business,"12
"
The scope of business mainly includes proprietary trading brokerage and underwriting of shortterm notes and bills and financial bonds provision of guarantees for shortterm notes and bills and proprietary trading of government bonds and corporate bonds,"12
"
The scope of business mainly includes purchases and selling of financial institutions loan assets and obligations consolidation and advanced payments for urban renewal and renovation of old buildings according to government regulations,"12
"
MAMs main business originally included the purchase of bad debts It supports government policies by transforming its business to serve the interests of the public such as providing obligations consolidation and advanced payments for urban renewal and renovation of old buildings As of December 31 2021 the balance of the companys underwriting business was NT14914 billion,"12
"
The Company focuses on directly providing funding to investees and providing operational managerial and consulting services to investees,"12
"
In 2021 18 new investments and NT224 million in investment were added As of the end of the year total investment amounted to NT820 million,"12
"
   Involvement in Trade Associations and Organizations by Mega Group,"12
"
Mega has actively participated in activities and committees of trade associations in the banking securities bills property insurance and investment trust businesses to promote the development of the domestic finance industry The Chairmen of Mega Financial Holding and Mega Bank also serve as the Managing Directors of the Bankers Association of the Republic of China and the Bankers Association of Taipei The Chairman of Mega Securities also serves as the Director of Taiwan Securities Association and the convener of its International Affairs Committee The Company has actively participated in projects or committees of trade associations to share information and its practical experience in business and corporate social responsibilities We also propose recommendations for government policies through the trade associations to promote the healthy development of the overall finance industry As of the end of 2021 Mega Group has participated in nearly 39 associations at the organization level with 17 senior executives of Mega Holdings serving a concurrent position in these associations,"12
"
Concurrent Positions Served by Senior Managers of the Group,"7
"
The Bankers Association of the Republic of China,"12
"
Mega Securities net profit after tax in 2021 was NT2748 billion the highest among governmentowned brokers Its brokerage business has a market share of 320 ranking No10 in the industry Its average market share in margin trading was 538 ranking No7 in the industry,"12
"
Mega Bills market share ranked No1 in the industry in terms of corporate bonds bills trading bills guarantee and underwriting its financial performance and asset quality were considered outstanding Mega Bills reported an aftertax EPS of NT250 in 2021 ranking first among the top three bills finance companies,"18
"
The scope of business mainly includes securities investment trust and discretionary investments,"12
"
As of the end of 2021 the scale of public fund assets managed by MITC reached NT837 billion ranking No21 among 39 investment trust companies in Taiwan MITC managed NT153 billion in private funds ranking 2nd among 16 investment trust companies in the market,"18
"
The NonLife Insurance Association of the Republic of China,"12
"
Nuclear Energy Insurance Pool of the Republic of China,"12
"
The Generated and Distributed Economic Value of Mega Group in Recent four Years,"4
"
The Financial Performance of Mega Group in Recent four Years,"18
"
Note Please refer to the Companys Annual Report website or the Market Observation Post System for information on the ,"3
"
CNet Revenue            Subtotal of Direct Economic Value Generated,"24
"
Note In 2021 Mega Group made donations to educational cultural publicinterest charity institutions or associations and ,"12
"
charitable trusts No political donations or other improper donations were made,"12
"
The Financial Performance of Mega Group in Recent four Years,"18
"
The Financial Performance of Mega Group Subsidiaries for 2021,"18
"
Note Please refer to the Market Observation Post System for information on the financial statements,"18
"
11    Sustainability Framework12    A Vision and Strategy for Sustainability13    Sustainable Impact,"15
"
Mega Group is committed to ESG initiatives Adhering to the philosophies of ethical management stable growth and sustainable development Mega Financial Holding has established the Sustainable Development Best Practice Principles and Sustainable Development Policy both of which have been approved by the Board of Directors The Company has also set up a dedicated ESG unit and a Sustainable Development Committee to be in charge of proposing and enforcing the sustainabilityrelated policies systems or relevant management guidelines and concrete promotional plans and regularly reporting the implementation status to the board of directors To ensure the topdown implementation of the Groups ESG development we also invited suppliers and other business partners to join us in promoting developments in ESG and taking progressive steps to build a sustainable ecosphere,"3
"
Mega Holdings established a Corporate Social Responsibility Committee at the end of 2013 In January 2021 the Committee was renamed Sustainability Committee and in May of the same year the title of the Companys Guidelines for CSR Committee Establishment was revised to Guidelines for Sustainability Committee Establishment In December 2021 however TWSE published amendments to the Sustainable Development Best Practice Principles for TWSETPEx Listed Companies Therefore in January 2022 the Companys Sustainability Committee was renamed Sustainable Development Committee and relevant regulations were revised accordingly,"10
"
Our Sustainable Development Committee consists of five working groups Environmental Sustainability Sustainable Finance Employee Care Social Prosperity and Corporate Governance The Committee is chaired by the President of Mega Financial Holding with the Vice President of Mega Financial Holding as Executive Director Members include two directors and the vice presidents of Mega Financial Holding and the President of each subsidiary This composition is aimed at strengthening the supervisory roles of the committee members and facilitating the collective participation in making decisions on the sustainable management of the Group In principle the Committee meets once every two months In every monthly board meeting the Committee reports material ESG issues that were discussed during the latest committee meeting The Sustainable Development Committee convened meetings and presented sustainability issues during board meetings for a total of eight times in 2021 Issues communicated during the meetings included the Groups ESG plans and goals and status of stakeholder engagement,"3
"
   The Organizational Structure of the Sustainable Development Committee,"10
"
At least two independent directors or directors of the CompanyDirectors and Executive Vice Presidents of the CompanyPresidents of Subsidiaries,"7
"
Note The Social Prosperity Working Group includes the Mega Charity Foundation and the Mega Bank Cultural and Educational ,"10
"
Because the business activities of each subsidiary involve ESG factors Mega Group appointed Mega Financial Holding and four TWSElisted subsidiaries Mega Bank Mega Securities Mega Bills and Chung Kuo Insurance to be responsible for managing the Working Groups of the Sustainable Development Committee The subsidiary Vice President or a higher position will be the convener of each working group and a unit supervisor or a higher position will be the group leader Depending on the size of the working groups ESG execution team or responsible person are then established to monitor and assign the Groups ESG planstasks and together implement the Groups ESG and sustainability practices,"3
"
The Operating Model of the Sustainable Development Committee,"23
"
Convener Vice President or above of Mega Bills,"12
"
Convener Vice President or above of Mega Bank,"7
"
Convener Vice President or above of Mega Securities,"7
"
Convener Vice President or above of Mega Holdings,"7
"
Group Leader Manager or above of Mega Bills,"7
"
Group Leader Manager or above of Mega Bank,"7
"
Group Leader Manager or above of Mega Securities,"7
"
Group Leader Manager or above of Mega Holdings,"7
"
Prepare committee meeting related matters engage in planning of grouplevel ESG operations and segregation of duties and regularly report the progress of annual plans to the committee  ,"12
"
Responsibilities of execution unitExecute ESG tasks assigned by the staff unit and work with relevant working groups to develop ESG policies and implementation plans,"12
"
Responsibilities of convenerAssign the group leader and supervise the annual plan impletation progress of each group,"12
"
Responsibilities of working group leaderBe responsible for setting annual objectives and regularly reporting the implementation progress of the plan to the convener and the exection units of the Company,"12
"
Established the Operating Procedures of Sustainability Report Preparation and Verification,"12
"
Established the Guidelines for the Management of ESG  Sustainable Development in Industries and HighRisk Industries,"3
"
Accounting metrics of Sustainability Accounting Standards Board in Sustainability Report was partially assured by a third party,"12
"
TCFD Report was verified by a third party,"12
"
Increased the hierarchy of CSR Committee members and increased the size of the committee to 11 members,"7
"
Signed the Task Force on ClimateRelated Financial Disclosures TCFD,"13
"
Employed two directors of Mega Holdings to join the CSR Committee,"7
"
Established the Supplier Corporate Social Responsibility Management Guidelines,"17
"
Revised the Corporate Social Responsibility Policy and Guidelines for Corporate Social Responsibility,"10
"
Published the first English version of CSR Report 2017,"12
"
Mega Bank established the AntiMoney Laundering and Financial Crime Compliance AML  FCC Committee and restructured the AntiMoney Laundering and Financial Crime Compliance AML  FCC Department to increase the hierarchy of the AntiMoney Laundering Center,"0
"
Mega Bank ChiLin Building introduced the ISO 14001 Environmental Management System,"15
"
Placed the CSR Committee under the jurisdiction of the Board of Directors,"7
"
Mega Bank adopted ISO 27001 Information Security Management System,"1
"
Published the 2013 CSR Report and obtained thirdparty independent verification,"12
"
Requested suppliers to sign the Supplier Statement of Corporate Social Responsibility,"17
"
Established the Corporate Social Responsibility Policy and Guidelines for Corporate Social Responsibility,"10
"
Established a dedicated CSR unit and five working groups,"10
"
   Material Topics and Short Mid and LongTerm Goals,"12
"
Mega Holdings sets the vision as becoming the Sustainability Paradigm of the Financial Industry in Asia Pacific and the mission of Spreading Positive Influence and Leading the Way to Sustainable Development We uphold the values of Respect and Inclusion Professionalism and Reliability and Integrity and Accountability when carrying out the business activities of the Group and abide by the commitment we make to the environment society investors customers and company businesses shaping a corporate culture of sustainability where employees are deeply aware of the importance of ESG practices By establishing three ESG strategies of Developing Environmental Sustainability Promoting Social Prosperity and Implementing Responsible Governance we will exert concerted efforts to achieving the Sustainable Development Goals SDGs that were proposed by the United Nations in 2015,"10
"
Sustainability Paradigm of the Financial Industry in Asia Pacific,"3
"
Spreading Positive Influence and Leading the Way to Sustainable Development,"10
"
NOTE Approved by the 8th Board of Directors of the Company on the ,"7
"
By evaluating our own competitive advantages in business with a focus on eight SDGs we developed the axes of our ESG strategies to identify corresponding sustainability issues under the guidance of the five guiding principles Specific promotional plans and key performance indicators are then planned by the Working Groups of the Sustainable Development Committee and to facilitate the development of shortterm and mid to longterm sustainability goals for the Group,"3
"
Committing to Netzero Emissions to Achieve Environmental Sustainability  Environmental Sustainability WG ,"24
"
Forging a Deeper Financial Inclusion for Mutual Prosperity in the Society Social Prosperity WG ,"10
"
Improving Digital Technology to Promote Sustainable Finance Sustainable Finance WG ,"12
"
Strengthening Talent Development to Implement Employee Care Employee Care WG ,"8
"
Adhering to Ethical Standards to Practice Corporate Governance Corporate Governance WG ,"0
"
Committing to netzero emissions to achieve environmental sustainability,"24
"
Invest issue and underwrite domestic sustainable development bonds,"12
"
Issue credit cards that are made of ecofriendly materials,"15
"
Strengthen information security and personal information protection system and response procedural mechanisms,"1
"
Replace 50 of company vehicles with hybrid or electric vehicles,"24
"
Reduce 15 of GHG emissions reduce 25 by 2030 and achieve netzero emissions by 2050,"25
"
Establish management guidelines and an ESG rating mechanism for ESG highrisk industries,"18
"
Include ESG factors into credit lending investments and product review processes and strengthen stakeholder engagement on sustainability ,"3
"
Increase bank loans or bills made to renewable energy technology industries to NT823 billion,"12
"
Increase bank loans outstanding to fiveplustwo key startup industries to NT17 billion from the end of 2021,"12
"
Support government policy which aims to have 20 GW of solar power capacity installed by 2025 which will open up business opportunities related to it,"24
"
Mega Bank Mega Securities Mega Bills Finance and CKI to invest issue and underwrite a total of NT 92 billion in domestic sustainable development bonds,"12
"
Schedule issuing and underwriting sustainable development bonds and assist enterprises in acquiring working capital for sustainable development,"12
"
Mega Bank to issue 10000 of these cards,"12
"
Continue to make physical products out of ecofriendly materials,"15
"
Mega Bank to increase the average of loans outstanding and total number of SMEs at the end of each month by 104 from the same period in 2021,"12
"
Generate a total of NT16 million in premium income from the persimmon insurance and microinsurance products of CKI,"12
"
Carry out social engineering rehearsal twice a year and ensure employee coverage rate of 100,"11
"
Mega Bank to integrate Internet banking and mobile app with a Business Continuity Management System BCMS,"1
"
Mega Holdings to complete the adoption and verification of ISO 27001,"14
"
Mega Bank and CKI to complete the adoption of Personal Information Management System PIMS and respectively pass the BS100122017 and ISO277012019 verifications,"22
"
Mega Bank to install a newgeneration smart customer service system,"1
"
CKI to launch a smart customer service involving online services provided by an actual person,"22
"
Mega Bank to progess the online applications of fund purchase to 80 personal loans to 80 and credit cards to 60 respectively,"12
"
Mega Securities to complete 70 of transactions electronically and Mega Investment Trust to achieve a cumulative total of NT1 billion in electronic transactions,"12
"
Propose projects related to SMEs build longterm partnerships and assist with the development of medium enterprises,"12
"
Include information security risk management into the internal corporate culture with sustaining business operations and protecting the interests of customers as goals,"1
"
Adopt active or preventive measures for information security maintenance to reduce the risks of potential vulnerabilities and threats and enhance the defense mechanism of the companys trading systems,"1
"
Encourage employees to develop digital finance patents thereby improving the overall competitiveness of Mega Group,"4
"
Expand the scope of mobile insurance platform to include outsider salespeople and insurance brokerage channels and plan the launch of mobile insurance claim services,"12
"
Introduce the ISO 450012018 Occupational Health and Safety Management System,"9
"
Mega Bank and Mega Securities to complete the adoption and verification of this system,"12
"
Mega Bank and Mega Securities to ensure the validity of ISO 45001,"12
"
Forging a deeper financial inclusion for mutual prosperity in the society,"8
"
Organize occupational safety training health promotion activities and subsidies,"9
"
Building a talent pool and increase the value of inclusion,"8
"
Showing the power and beauty of rural communities to the world,"10
"
Supporting people in need and enriching the life,"2
"
Organize at least 5 events related to talent recruitment such as internship programs or corporate visits for university students and activities for promoting finance knowledge and education with a target number of participants of 6000 or an investment of NT35 million,"8
"
Provide more than 200  internship opportunities to students,"8
"
Sponsor NT8 million to the talent development of two sports teams or talented athletes,"8
"
Conduct 6 sports competitionarts and culture events or donate NT15 million to sponsor these activities,"12
"
Adopt 15 children from disadvantaged families and provide a total of NT200000 lunch allowance for disadvantaged children,"2
"
