paragraph,predict_label,count,different,empty,diff rate,empty rate
2 million volunteer hours,10,26,diff,empty,,
From our commitment to human rights to our 2030 environmental goals ESGtopics are deeply interconnected We can make the biggest impact only whenwe understand how these issues relate to one another,10,10,,,,
ESG priorities are managed across Apple and our senior leaders play an importantrole in integrating ESG into functions across the company We listen to stakeholders including our people suppliers communities shareholders and other externalgroups  to understand the issues they care about And we measure our ESGprogress across our business so that we can work toward being more transparentwith each year,3,26,diff,empty,,
Above all we are always working to leave the world better than we found itand to create powerful tools thatempower others to do the same,4,11,diff,,,
We have been carbon neutral for our ownoperations since 2020 including business traveland employee commute and are progressingtoward an urgent goal to be carbon neutralacross our entire business  including the fulllife cycle of our products  by 2030 Wereon an ambitious journey to one day make ourproducts using only recycled or renewablematerials We design our products to be safe foranyone who assembles uses or recycles them and to be better for the environment At thesame time we are partnering with communitiesand local leaders and working to make sure ourenvironmental efforts are also a force for equityand justice,15,21,diff,,,
Since 2018 Apple sources all of the electricity for its facilities from100 percent renewable energy The Montague Wind Farm in Oregonis one of Apples largest projects at 200 megawatts and powersApples Prineville data center,24,24,,,,
At Apple we work every day to put peoplefirst  by empowering them with accessibletechnology being a force for equity andopportunity creating an inclusive anddiverse work environment and respectingthe human rights of everyone whose liveswe touch,10,10,,,,
We are committed to inclusion and diversityfor our team and in our world And we haveprograms and benefits to support thedevelopment of our team members Wecontinue to prioritize the health and safetyof our teams customers supplieremployees and communities,8,11,diff,,,
Inclusion and diversityGrowth and developmentEngagementBenefits and compensationWorkplace practices and policiesHealth and safety,8,11,diff,,,
We hold ourselves and our suppliers to thehighest standards of labor and human rightshealth and safety environmental protectionsand ethics We are working every day tosupport more people in our supply chainand surrounding communities And werecollaborating with others to promote bestpractices and scale innovative solutions,11,11,,,,
Labor and human rights in the supply chain,11,10,diff,,,
We are focused on infusing our values into ourproducts  engineering privacy and securityinto everything we make and designing ourproducts and services to be accessible toand inclusive of the widest range of usersWe also find innovative ways to supportpeoples education health and a range ofhuman rights topics with a specific focus oncommunities too often denied opportunities,1,6,diff,,,
We are accelerating social change bysupporting communities and organizationsthat are addressing societys toughestproblems including a focus on communitiesof color Some of our key initiatives includethe Racial Equity and Justice Initiative REJICommunity Education Initiative DeveloperAcademies Entrepreneur Camp andaffordable housing initiative Our corporatedonations support nonprofits and otherorganizations with which we partner andwe empower employees to contribute tothe causes they care about through ourEmployee Giving program,10,10,,,,
We embed transparency and accountability atevery level of our company Apples board andgovernance structure helps foster principledactions informed and effective decisionmaking and appropriate monitoring of ourcompliance and performance We are committedto conducting business ethically honestly and incompliance with applicable laws and regulations,0,7,diff,,,
Apple has over 165000 team members who work in corporateoffices and Apple Stores around the world,3,26,diff,empty,,
Environmental Progress Report 245MbPDFEnvironment website,12,9,diff,,,
People and Environment inOur Supply Chain 225Mb PDFSupplier Responsibility websiteEfforts to Combat Human Traffickingand Slavery,9,10,diff,,,
Our ESG Indexdemonstrates how all of ourreports and public disclosures map to leadingframeworks including the SustainabilityAccounting Standards Board SASB GlobalReporting Initiative GRI and Task Force onClimaterelated Financial Disclosures TCFD,12,7,diff,,,
ApplesNewsroomalso provides the latestupdates regarding our programs initiativesand offerings mentioned throughout this report,12,26,diff,empty,,
We are committed to helpingaddress shared global challengesThat is why we engage with publicpolicy and the legal system whenwe identify an opportunity tosupport the rights and wellbeingof our people customerscommunities andplanet,10,10,,,,
Apples climate policy advocacy centers onseveral principles each of which governApples public policy positions on climateSet strong targets based on science disclosecomprehensive emissions create sectorspecific policies and support a greeneconomy for all,13,12,diff,,,
In April 2021 we made a public statementcalling for mandatory disclosures of globalgreenhouse gases across all emissions scopesThe statement also focused the discussionwithin industry and government towardgreater transparency and increased attentionby regulators,12,0,diff,,,
In May 2021 Apple also became one of the firstcompanies to voice support for the enactmentof the Clean Energy Standard CES that woulddecarbonize the power grid by 2035 And atthe 26th UN Climate Change Conference ofthe Parties COP26 in Glasgow Scotlandin 2021 Apple called for bold governmentaction on climate change joining several newinitiatives including the First Movers Coalitionthe Forest Investor Club and the Clean EnergyDemand Initiative,13,24,diff,,,
We also advocate for countryspecific measuresthat motivate climate action For examplewe have called for enhanced climate ambitionand renewable energy deployment in JapansBasic Energy Plan and Nationally DeterminedContribution Japans plan to reduce emissionsin furtherance of the Paris Agreement and for,13,24,diff,,,
Apples Vice President of Environment Policy and Social Initiatives Lisa Jackson alongside President Joe Bidenand other leaders from around the world at the 2021 United Nations Climate Change Conference Photo creditWorld Economic Forum,13,10,diff,,,
decarbonization policies to prioritize supportfor new technologies that can fully account forreducing emissions across their life cycle,21,21,,,,
We believe that every person should be treatedwith dignity and respect and we speak outpublicly in ways that reflect our values Asjust one recent example we have continuedour public support for LGBTQ equality byworking with The Human Rights Campaignand other organizations to support LGBTQequality protections and oppose discriminatoryproposals This includes legislative advocacyat the federal and state levels and workingwith coalitions of businesses to stand againstwhat we believe to be harmful and divisivelegislation that threatens individuals familiesand communities Most recently that includedsending a letter to Texas leadership opposinglaws that discriminate against the LGBTQcommunityRead morehere,8,10,diff,,,
In the YOUS the legal system is one avenuethrough which Apple can take action to supportour values For example in January 2022Apple along with other leading companiesfiled anamicus briefin support of the EPAsauthority to regulate greenhouse gas emissionsbecause that authority is critical to combattingclimate change,25,25,,,,
In November 2021 Apple filed a lawsuit againstNSO Group and its parent company to hold itaccountable for the surveillance and targetingof Apple users The complaint provides newinformation on how NSO Group infected victimsdevices with its Pegasus spyware To preventfurther abuse and harm to its users Apple isseeking a permanent injunction to ban NSOGroup from using any Apple software servicesor devices,1,22,diff,,,
Our commitment begins withtreating everyone with dignityand respect But it does not endthere We believe in the powerof technology to empower andconnect people around the world and that business can andshould be a force for good,10,26,diff,empty,,
OurHuman Rights Policygoverns how we treateveryone including our customers employeesbusiness partners and people across oursupply chain We are deeply committed torespecting internationally recognized humanrights in our business operations as set outin the United Nations UN International Bill ofHuman Rights and the International LabourOrganizations ILO Declaration on FundamentalPrinciples and Rights at Work Our approach isbased on the UN Guiding Principles on Businessand Human Rights UNGPs,10,10,,,,
We conduct human rights due diligence toidentify risks and work to mitigate them Wealso seek to remedy adverse impacts trackand measure our progress and report ourfindings Our board of directors adopted thepolicy and is responsible for overseeing andperiodically reviewing it Apples Senior VicePresident and General Counsel is responsiblefor its implementation and reports to theBoard and its committees on our progress andsignificant issues,0,10,diff,,,
We have worked to embed respect for humanrights across our company  in the technologywe make the way we make it and how we treatpeople A number of teams are responsiblefor carrying out human rights due diligenceincluding the Privacy Corporate andCompliance teams within Apples Legal andGlobal Security organization as well as ApplesEnvironment and Supply Chain Innovation ESCIteam within Worldwide Operations,10,10,,,,
We are deeply committed to building a morejust and inclusive world and are moving forwardwith plans to conduct a civil rights audit,10,10,,,,
Identifying human rights risks is the first stepto addressing those risks through improvementsto our policies and management systems Wework to align our efforts with the business andhuman rights due diligence process set forthin the UNGPs to identify mitigate preventand remedy human rights risks,10,10,,,,
We identify salient human rights risks throughinternal risk assessments and external industrylevel thirdparty audits as well as through thechannels we maintain with rights holders andother stakeholders including investors humanrights and labor experts governments andinternational bodies such as the UN,10,10,,,,
In addition to our own internal monitoringwe consider reports identifying potential risksfrom external sources including internationalorganizations policy makers shareholders civilsociety organizations news outlets customersindividuals in the supply chain or supply chaincommunities whistleblower mechanismsand thirdparty hotlines Reports also comethrough the reporting mechanisms we makeavailable directly to all supplier employeesApple employees and the general public Thesereports can come to us in any language andcan be anonymous,17,0,diff,,,
Based on this due diligence examplesof human rights issues of particular focusat Apple include,10,10,,,,
Privacy freedom of expression and accessto information risksDiscrimination risks in workforce managementand in product and services developmentLabor and human rights risks in thesupply chain,1,10,diff,,,
Across Apple teams such as ESCI EPSIPeople Privacy and others work to avoidprevent mitigate  and where appropriateremediate  human rights issues and impactsacross Apples business including through ourcommitments to,10,10,,,,
Respecting the rights to privacy freedomof expression and access to informationPromoting diversity equity and inclusionincluding in our workforce leadershipproduct and services development andour industryRespecting labor and human rights in oursupply chain by working closely with suppliersso that people in our supply chain are treatedwith dignity and respect,8,10,diff,,,
Respecting human rights through our effortsto protect the planet in how we designbuild and recycle our products and throughresponsible sourcing and use of materialsand natural resources,15,10,diff,,,
We are committed to continually assessing ourprogress and incorporating what we learn,4,26,diff,empty,,
into our work We track and measure ourperformance across a range of areas and applythe lessons we learn to continually improveWe publicly report detailed information on ourapproach and our performance in the reportswebsites and other disclosures listed onpage8 as well as within this ESG Report,18,8,diff,,,
Health andsafetyLabor and humanrightsin the supplychain,17,6,diff,,,
The rainbow arches at Apple Park in Cupertino California are a nod to Apples originallogo and an expression of our inclusive values,10,0,diff,,,
At Apple we are acting with urgency to protect our planets limited resources and to bea leader in the fight against climate change Since 2020 we have been carbon neutral forour worldwide operations and by 2030 we plan to expand that progress to our entiresupply chain and the lifetime use of our products And today nearly 20 percent of thematerials in our products were made from recycled content  a number we are workingtoincrease,15,25,diff,,,
Across our environmental work we are also committed to being a force for equity Wereworking with communities on the frontlines of climate change and the next generationof diverse entrepreneurs to create shared opportunity and to build a more just world,13,6,diff,,,
The environmental challenges we face todayare significant and we are responding withurgency and dedication We approach our workby focusing on fundamental questions Whatmatters most And where can we make thegreatest impact These questions guide ourwork across our strategic focus areas of climatechange resources and smarter chemistry,13,9,diff,,,
and inform our goals in how we can bestachieve change,3,26,diff,empty,,
Our2022 Environmental Progress Reportprovides a detailed overview of our work andhow we are progressing toward our goals,10,9,diff,,,
We know we are not alone in working to reduceour environmental footprint So we are engagingwith others to support our efforts and findopportunities to lift local communities alongthe way,10,9,diff,,,
Setting ambitious goals is essential to ourapproach  to drive the innovation andcollaboration that makes change possibleand to be transparent and accountable toour progress,12,3,diff,,,
Our work is led by Lisa Jackson Apples VicePresident of Environment Policy and SocialInitiatives reporting directly to CEO TimCook The Environment Policy and SocialInitiatives team works with other teams acrossApple to set strategy engage stakeholdersand communicate progress Our integratedapproach means that decisions about theenvironment are reviewed and supportedat the highest levels of the company,10,12,diff,,,
As a global business we believe it is ourresponsibility to take strong decisive andinclusive steps to mitigate our climate impactWe have committed to achieving carbon neutrality reducing emissions 75 percent comparedwith fiscal year 2015 and balancing the residualemissions with carbon removal  across thelife cycle of all of our products by 20301Andthe Science Based Targets initiative SBTi hasvalidated an emissions reduction target for Applederived from this goal2Its an ambitious plan withplenty of challenges ahead But we are alreadywell on our way having cut carbon emissionsacross our value chain by 40 percent sincefiscal year 2015,25,25,,,,
Our work began years ago making the transitionto sourcing 100 percent renewable electricityat our offices retail stores and data centers,24,22,diff,,,
which we achieved in 2018 And in 2020 wereached the milestone of being carbon neutralfor our corporate operations including directemissions as well as business travel andemployee commute,3,21,diff,,,
Our 10year Climate Roadmap is addressingApples carbon footprint through five pillars,13,25,diff,,,
Lowcarbon designWe will design productsand manufacturing processes to be lesscarbonintensive through thoughtful materialselection increased material efficiency andgreater product energy efficiency,15,24,diff,,,
Energy efficiencyWe will increase energyefficiency at our facilities and in our supplychain by finding opportunities such asretrofitting to reduce energy use,24,24,,,,
renewable energy sourced for allApple facilities,24,24,,,,
100 percent renewable electricityfor Apple production,24,26,diff,empty,,
issued in green bonds to model howbusinesses can drive investmentsto reduce global emissions In ourlatestGreen Bond Impact Reportwe share progress on the projectsfunded in fiscal year 2021,25,4,diff,,,
Renewable electricityWe will continue tosource 100 percent renewable electricity forour facilities and transition our entire supplychain to 100 percent clean renewable sourcesof electricity,24,26,diff,empty,,
Direct emissions abatementWe willreduce direct greenhouse gas emissions inour facilities and our supply chain throughprocess innovation emissions abatement andthe use of nonfossilbased lowcarbon fuels,25,25,,,,
Carbon removalWorking in parallel withour emissions reduction efforts we will scaleup investments in carbon removal projectsincluding naturebased solutions that protectand restore ecosystems around the world,23,25,diff,,,
To reduce the carbon footprint of our productswe are increasing efficiency and transitioningto materials from recycled sources and thosemade using lowcarbon energy In 2021 wecontinued to improve the carbon efficiency ofthe integrated circuits we use in our products components we have prioritized because theyare carbonintensive For example switchingto the Apple M1 chip for the 13inch MacBookPro reduced the energy needed to manufactureand use the device driving down the productscarbon footprint by over 8 percent,15,24,diff,,,
We have continued to expand our use of,15,26,diff,empty,,
100 percent recycled aluminum in the enclosuresof a number of products All iPad models in ourlineup now use 100 percent recycled aluminumin their enclosures  joining Apple WatchSeries 7 Apple Watch SE MacBook Air Macmini and the 14inch and 16inch MacBook Prodevices For products released in 2021 that hadenclosures made with primary aluminum we,19,26,diff,empty,,
To minimize the carbon footprint of our products we seek to create less waste in the processing of materialsreduce machining time and the associated energy used more efficiently transform material into the shapeswe need and maximize recovery and reprocessing of manufacturing scrap,19,24,diff,,,
prioritized the use of aluminum smelted usinglowcarbon sources of electricity rather thanfossil fuels  for a lower carbon impact Thesechanges alone have decreased the carbonemissions associated with our use of aluminumby 68 percent since 2015,24,21,diff,,,
Product energy use accounts for 22 percentof our gross carbon footprint  and has animpact on the individual energy use of eachof our customers By addressing this in theearliest phases of design we have cut the productenergy use across all major product lines bymore than 70 percent since 2008 throughenergy efficiency improvements3In fiscalyear 2021 over 99 percent of Apples eligibleproducts by revenue received an ENERGYSTAR rating for superior energy efficiency4And over 99 percent of Apples eligibleproducts by revenue met the requirementsfor EPEAT registration5,24,24,,,,
We are focused on using less energy acrossour operations beginning with how we designoperate and maintain our facilities And wecontinue these same efforts into our supplychain which benefits the communities whereour suppliers operate Drawing less energy fromelectrical grids  many of which still rely heavilyon fossil fuels  helps reduce local air pollutionand improve air quality for nearby communities,21,21,,,,
The emissions from manufacturing our productsaccount for about 70 percent of Apples grosscarbon footprint We launched our Supplier EnergyEfficiency Program in 2015 with the goal of helpingsuppliers optimize their facilities and operationsto use as little energy as possible We provideguidance designed to help suppliers uncoveropportunities for energy efficiency Suppliers inour Supplier Energy Efficiency Program avoidedmore than 1150000 annualized metric tons ofsupply chain carbon emissions in fiscal year 2021,24,24,,,,
This past year we intensified our efforts to reduce Applesemissions In fiscal year 2021 we avoided over 23 millionmetric tons of emissions across all scopes Initiatives thatweve been growing for years  like sourcing 100 percentrenewable electricity for our facilities transitioning suppliersto clean energy and using lowcarbon materials in products yielded indisputable results,24,21,diff,,,
Thanks to this work we have begun to decouple businessgrowth from emissions While our revenue grew 33 percentour emissions grew by less than 5 percent To mitigate thisincrease in emissions we applied an additional 06 milliontons of renewable energy credits RECs and 05 millionmetric tons of carbon offsets to proportionally coverelectricity use and direct emissions respectively across ourvalue chain This represents a shortterm bridging solutionas we grow our carbon reduction programs to meet thescale of the challenge,25,25,,,,
225 million metric tons,24,26,diff,empty,,
Lowcarbon materials represents emissions savings from transitioning to recycled materials in our products or use of lowcarbon aluminum as described onpage18,15,21,diff,,,
Net carbon emissions represents our total gross footprint minus carbon offsets applied to each category Percentages shown for each emissions category represent the share of Apples gross footprint Totals add up to more than 100 percent due to rounding,25,25,,,,
Even a few years ago not everyone in one community in South Africa had electricityat home Many people had been using batterypowered lanterns because upfront costsand other challenges put connecting to the grid out of reach As we worked with ourpartners to identify new renewable energy projects for our Power for Impact programwe saw exciting potential in this community,24,10,diff,,,
Our partner on the ground DC GO a solar energy provider based in Johannesburggot to work meeting members of the community and learning more about their needsUltimately DC GO developed a payasyougo model that brought solar energy to 3500homes that previously lacked access This was possible only because of the way theybuilt relationships with community members and worked with Apple to price the solutionin line with what people were already spending on batteries for their lanterns,24,24,,,,
In addition DC GO hired and trained local people for jobs in sales maintenanceand other roles that not only created local jobs but also helped to make sure the project and the communitys access to electricity  would be sustainable over time,10,26,diff,empty,,
This is just one example of how the Power for Impact program is working to benefitcommunities our company and the environment at the same time Learn moreon pages 22 and 27 of ourEnvironmental Progress Report,10,10,,,,
With access to electricity in their homes kids can now do homeworkat night and families can cook meals indoors,2,26,diff,empty,,
Our retail stores data centers and officesaround the world currently source 100 percentrenewable electricity We have focused ourefforts to source renewables around severalkey pillars creating new renewable energyprojects undertaking projects that deliver clearbenefits to local communities and supportingrenewable energy innovations About 15gigawatts of Applecreated renewableelectricity projects account for over 90 percentof the renewable electricity our facilities use,24,24,,,,
We continue to experience tremendousprogress toward our goal of transitioning ourmanufacturing supply chain to 100 percentrenewable electricity by 2030 As of March2022 213 manufacturing partners in 25countries have committed to 100 percentrenewable energy for Apple production,24,15,diff,,,
Over 70 percent of companies on ApplesSupplier List  those suppliers that makeup 98 percent of Apples direct spend formaterials manufacturing and assembly ofour products worldwide  have committed to100 percent renewable electricity In additionmany other smaller suppliers have also madethese commitments,15,15,,,,
To address the nonelectricity emissionsassociated with our materials andmanufacturing processes we seektechnological solutions through emissionsabatement or switching to lowcarbon fueloptions For example we partnered withaluminum companies and the governmentsof Canada and Quebec to help fund researchand development for ELYSIS a technology thateliminates direct greenhouse gas emissionsfrom aluminum smelting,25,25,,,,
Many components essential to products likeours including integrated circuit chips anddisplay panels currently rely on manufacturingprocesses that use fluorinated gases whichhave high global warming potential Werepartnering closely with key manufacturersto prevent these gases from being,24,26,diff,empty,,
released into the atmosphere by optimizingmanufacturing processes and deployingabatement technologies,25,26,diff,empty,,
To address emissions from shipping productsto our customers we are shifting wheneverpossible toward less carbonintensive shippingmodes such as rail and ocean And wereseeking out technical innovations includingalternative fuels and electric vehicles In fiscalyear 2021 Apple avoided 180000 metric tonsof CO2e by shifting the mode of transport and,15,21,diff,,,
reducing product weight through the removalof the power adapter from the box ofiPhone devices,15,26,diff,empty,,
In 2020 we conducted a climate scenario analysis to help us better understand the potential physical andtransition effects of climate change To align with the Task Force on Climaterelated Financial DisclosuresTCFD recommendations we considered a range of future scenarios including a scenario below 2CAnd we assessed geographies around the world to capture both corporate and supplier activities Theanalysis highlighted how our renewable energy program and carbon neutrality goals could contribute to ourcorporate resiliency It also provided environmental data that we considered in developing business strategiesincluding considerations around supply chain diversification as well as safeguarding our global assets,13,25,diff,,,
We are committed to managing regulatory reputational and market risks related to climate changeFor more information on these climaterelated risks and Apples governance of these risks read our2021 CDP submission PDF,13,0,diff,,,
To address the emissions we cannot yet avoidwe are are investing in carbon removal projectsIn addition to removing carbon naturebasedcarbon removal projects also offer importantecological and social benefits such as preservingbiodiversity and enhancing the resilience ofecosystems while often providing economicdevelopment opportunities for local communities,10,25,diff,,,
We partnered with Conservation Internationaland Goldman Sachs to launch the innovativeRestore Fund which seeks to blend responsibleforestry practices with carbon removal Wereworking with forestry managers to createsustainably managed forests that optimize forboth carbon and wood production creatingrevenue from timber and generating highquality carbon credits Apple will invest up to200 million in projects that aim to removecarbon from the atmosphere and store it allwhile meeting clear social and environmentalimpact criteria and offering a financial returnIn its pilot phase the Restore Fund has a goalof removing at least 1 million metric tons ofcarbon dioxide per year,25,24,diff,,,
As the projects in the Restore Fund comeonline we are also working to address difficulttoavoid emissions in the short term In fiscalyear 2021 167000 metric tons of carboncredits were retired from theChyulu Hillsproject in Kenya to maintain carbon neutralityfor our corporate emissions in fiscal year2021 And we purchased carbon credits fromtwo additional projects to offset a total of500000 metric tons of direct emissions acrossour value chaina REDD coastal conservationproject in Guatemalaanda reforestation projectin Guizhou Province of China These projectsare all certified to the VCS and CCB standards,25,25,,,,
For more information on our efforts to combatclimate change and reach our 2030 carbonneutral goal read our2022 EnvironmentalProgress Report,23,26,diff,empty,,
As the Restore Fund projects come online we have partnered with Conservation International todevelop and invest in naturebased carbon removal projects This includes a project to protectand restore 27000 acres of mangrove forests in Colombia,23,24,diff,,,
Last year we welcomed the first class to our Impact Accelerator a program for BlackHispanicLatinx and Indigenousowned businesses headquartered in the United Statesthat share our focus on innovation and our commitment to the environment Part of ApplesRacial Equity and Justice Initiative seepage 60 the Accelerator aims to help combatsystemic barriers to opportunity while also advancing innovative solutions for communitiesmost impacted by climate change,13,10,diff,,,
We selected our first class of 15 businesses on the cutting edge of green technology andclean energy to begin the program in August 2021 The threemonth program included livevirtual sessions online courses on supply chain management supplier diversity financialand legal subjects as well as oneonone mentorship with an Apple expert on topics fromrenewable energy to responsible sourcing,17,11,diff,,,
The goal of the Impact Accelerator is to better position the participating companies forgrowth to improve their abilities to take on larger contracts and to expand their customerbase  all while fostering their environmental commitment For example last October weannounced that we will be working with the Oceti Sakowin Power Authority formed by sixSioux tribes to jointly develop tribal renewable energy resources on a project to createa wind power development in the Midwest And following the success of this years classour efforts continue This spring applications opened for the next class to join ourImpact Accelerator,24,24,,,,
For Apples inaugural Impact Accelerator leaders from 15 companies participatedin a threemonth virtual program with customized training and access to Appleexpert mentors,8,8,,,,
Natural resources make our work possible and we take responsibility for how we sourceuse and recycle the materials we rely on tocreate our products As a starting point thismeans sourcing responsibly minimizing ourfreshwater use and eliminating waste acrossour operations and those of our suppliersAnd we are also seeking to redefine the overallresource footprint of our products Our goal isto one day make products using only responsiblysourced recycled and renewable materials,15,0,diff,,,
Within resources we focus on three mainareas of impact,2,10,diff,,,
MaterialsTransitioning to only recycledor renewable materials in our productsand packaging and maximizing materialefficiency product longevity and recovery,15,5,diff,,,
WaterReducing water impacts in themanufacturing of our products use of ourservices and operation of our facilitiesAt the same time transitioning to alternativesources improving the quality of waterwe discharge and protecting sharedwater resources,20,20,,,,
Zero wasteMinimizing overall wastegenerated and eliminating waste sent tolandfill from our manufacturing supply chainas well as corporate offices data centersand retail stores,19,15,diff,,,
We aim to make the best use of the materials werely on to make our products That is why werefocusing on three different levers to reduceour footprint and achieve circularity sourcingand efficiency product longevity and productendoflife,15,24,diff,,,
Last year we made progress across materials from expanding our use of recycled rare earthelements to designing cameras with recycledgold In September we introduced iPhone 13with more certified recycled materials than anyprevious version of iPhone We also introduced100 percent recycled aluminum enclosures onevery single model in the iPad lineup,15,26,diff,empty,,
In fiscal year 2021 nearly 20 percent ofthematerial we shipped in products camefrom recycled and renewable sources,15,26,diff,empty,,
In fiscal year 2021 we more than doubledour use of recycled tungsten rare earthelements and cobalt  and introducedcertified recycled gold for the first timein an Apple product,15,26,diff,empty,,
