paragraph,predict_label,count,different,empty,diff rate,empty rate
Insurance application process This entails promoting a paperless office and boosting application efficiency Cathay Life introduced Mobile Application services to improve application efficiency and save employees time and the paperless process reduces resources consumption,24,20,diff,,,
2 Electronic documentation Cathay Life has advocated environmental issues to our stakeholders We promote electronic,10,9,diff,,,
insurance policies and electronic documentation and encourage our policyholders to be environmentally friendly Insurance underwriting process In order to ensure that ESG issues are reviewed during the underwriting process Cathay Life not only requires underwriting personnel to fulfill their duty of keeping personal information confidential but also incorporate the following ESGrelated considerations into the review process in underwriting 1 Ethics Underwriters shall assess if the application involves any moral hazard or improper tax evasion issues 2 Treat Customers Fairly Based on the principle of fairness and reasonability the fair underwriting process shall treat,0,6,diff,,,
3 Avoid Improper Marketing To avoid moral hazard the underwriting process shall realize the motivation and financial status of applicants and check whether the enrollment is paid by improper sources such as surrounding other policy or loans positively,0,4,diff,,,
4 Protecting Clients For insurance policies fulfilling the criteria of highamount insurance as specified in the Cathay Life Insurance Regulations for Underwriting Insurance Contracts of High Insured Amount we implement health checkups financial underwriting and survival surveys in accordance with these regulations For an insurance policy fulfilling the criteria of insurance for the elderly as specified in the Regulations Governing the Underwriting of Insurance Contracts for the Elderly an audio or video recording of its sales process must be retained and health checkups shall be implemented in accordance with these regulations so as to ensure the adherence to insurance purposes and evaluate the financial and health conditions,2,18,diff,,,
During the underwriting Cathay Life determines highrisk applications in accordance with the following procedure,12,26,diff,empty,,
The risk level of an application undergoing underwriting is mainly determined using the risk model rating system and abnormal cases check The risk model rating system uses risk indicators to calculate the risks in new contracts for life insurance and health insurance and distinguish between low medium mediumhigh and high risks Abnormal cases check refers to the process in which the system issues an alert to the underwriting personnel if anomalous patterns are found in application cases which allows them to implement enhanced review of cases with higher risks,18,12,diff,,,
In addition when handling cases that involve the applicants physical conditions or raise other concerns underwriting personnel shall decide based on their practice experience whether they will underwrite an insurance application or not after collecting relevant information via supplementation of information investigations or health checkups,9,9,,,,
Evaluate the various ESG issues implied in the risk portfolio,18,12,diff,,,
Assess the motives insurance interest financial insured amount and health status of the applicator and the insured,12,6,diff,,,
Based on the principle of fairness and reasonability the fair underwriting process shall treat everyone equally,0,0,,,,
To avoid moral hazard the underwriting process shall realize the motivation and financial status of applicants and check whether the enrollment is paid by improper sources such as surrounding other policy or loans positively,0,9,diff,,,
When dealing with cases with potentially abnormal circumstances that relate to among others,0,26,diff,empty,,
age occupation health history active application or where the beneficiary is not a direct relative the underwriters shall in accordance with the relevant regulations on the operation of the insurance policies make reference for the underwriting decision and investigate the relevant information,9,21,diff,,,
For elderly enrollment marketing process shall be recorded and videoed and request physical,8,4,diff,,,
When there is a potentially abnormal case the case can be resolved by the underwriting team,0,26,diff,empty,,
Cathay Century also integrated ESG issues into its underwriting procedures For example when underwriters handle insurance applications for rooftop solar power panels they should incorporate the following ESG considerations in the underwriting review process,18,18,,,,
1 Ethic Underwriters shall assess if the application involves any moral hazard or improper competition behavior 2 Environmental We support the governments policy to promote the green energy industry by underwriting risk on,4,9,diff,,,
3 Construction method We offer opinions based on our loss prevention and underwriting experience to help construction companies determine if a construction method is suitable if the construction environment is safe and also assess the risks associated with construction facilities target objects or related personnel in the construction process lowering overall cost of social security,2,9,diff,,,
4 Risk planning Emphasis is placed on whether or not the insureds assets and liabilities are given reasonable,18,12,diff,,,
5 Protecting Clients Underwriter must look into the policyholders insurance requirements and fit based on the following,12,18,diff,,,
principles when taking a case 1 Determine if the applicant has insurable interests in the subject matter insured 2 Determine if the construction contract has insurancerelated provisions to understand insurance requirements 3 Evaluate if the application conditions or insurance terms of the construction contract match the construction risk,12,18,diff,,,
The solar photovoltaic PV industry is an emerging industry in Taiwan with its outdoor facilities subject to higher natural disaster risks The industry suffered huge economic losses during the onslaught of Typhoon Soudelor in 2015 Due to this reason after studying and analyzing the losses Cathay Century requires underwriters to assess the risk level of insurance cases during the underwriting process by reviewing several factors including the types of mounting systems for solar PV modules mounting structure materials methods for fixing and securing the modules and mounting racks methods for securing mounting structures to the building surface building structure and types of use After the risk assessment underwriters will determine the terms and conditions of insurance based on risk conditions,5,12,diff,,,
Moreover for customers who have an awareness of risk management and loss control and are willing to conduct specific measures to reduce risks involving in the case Cathay Century will reevaluate the price of an individual insurance case based on the risk conditions after the improvements are made,18,11,diff,,,
Evaluate inherent ESG issues in the risk portfolio,18,12,diff,,,
Evaluate the motive and interests of the applicant for insurance to avoid moral hazard,4,9,diff,,,
Evaluate if reasonable arrangements were made for the insured persons asset and liability risks,18,26,diff,empty,,
Evaluate whether the insurance criteria are commensurate with the engineering risks and construction scale,18,18,,,,
Underwriters evaluate risks based on case information and offer their opinions The case is then submitted to the supervisor with the required level of authority for decisionmaking,18,26,diff,empty,,
Reject or limit the terms and conditions of insurance,12,11,diff,,,
The customer is willing to practice risk management and loss prevention and to cooperate in improving the cases risks,18,9,diff,,,
Reevaluate the price based on the risk conditions after improvement,4,11,diff,,,
Maintain decision to reject or limit the terms and conditions of insurance,12,11,diff,,,
With a vision to become a leading green finance brand CUB believe guiding clients to lower environmental and social impact through financing negotiation is effective way for banks to promote sustainability development This drives us to sign Equator Principles EPs and selfcomply Principles for Responsible Banking PRB and integrate ESG into lending processes to assess ESG risks prudentially,10,10,,,,
To implement the Equator Principles and ESG review of lending CUB has established the Sustainable Finance Section under the International Credit Risk Management Department the dedicated unit responsible for EPs ESG review and corporate sustainability management Its responsibility includes,18,0,diff,,,
Set management guidelines regarding the policies and standard procedures related to the Equator Principles,12,11,diff,,,
Review the environmental and social impacts of EPrelated projects and provide advice and consultation,10,9,diff,,,
Ongoing monitoring postloan management and information management and analysis,22,11,diff,,,
Hold internal trainings communications process tracking and information disclosure,22,12,diff,,,
1 Exclusion Check whether the borrower belongs to the industries defined by CUB ESG exclusion policy 2 ESG Review Conduct ESG review according to the Principles Governing Sustainable Environmental Social and,12,9,diff,,,
3 EPs Review Determine whether the project is an EPs project according to the Rules Governing Project Finance under,12,25,diff,,,
4 Loan Application Approval 5 Postloan Management Conduct postloan management according the conditions of lending cases,12,11,diff,,,
CUB follow Group Investment and Lending Exclusion Policy to exclude companies and countries with high ESG risk,18,12,diff,,,
CUB established Principles Governing Sustainable Environmental Social and Governance ESG for Corporate Loans and listed exclusion industries with high ESG risks eg Coal power tobacco and pornography,18,0,diff,,,
To manage and monitor ESG risks from corporate loan CUB incorporate ESG risk management in its risk management framework and sets it as the basis for credit reviews CUB ask all the borrowers to fill out the ESG Checklist and set ESG risk assessment criteria to rate the ESG risks of loan application The assessment factors include but not limited to Violate related laws of environmental integrity labor human rights,10,10,,,,
In accordance with the spirit of the EPs CUB conducts postloan management for clients whose credit facilities reach a significant level and where funding will be used in sensitive industries such as miningoil refiningmetallurgy,12,11,diff,,,
CUB lending approval review process must include evaluation of the ES impact of credit application cases proposals of postloan management solutions and examination and management of followup ES performance through regular ES reviews,12,11,diff,,,
CUB established ESG Risks Guidelines targeting the power generation paper chemical materials general manufacturing mining and metal industries to further strengthen its ESG risk management mechanism The Guidelines consider many ESG risks that industries faced in the different operation cycles such as the risks involving water resources dust and noise posed by the paper industry in the materials production period production and processing period and sales period The Guidelines provide customers with practical advice on mitigation and help employees recognize ESG risks in KYC procedures,18,4,diff,,,
Scope CUB establish Rules Governing Project Finance under Equator Principles in accordance with Equator Principles and apply for case with conditions,12,11,diff,,,
1 Project Finance Advisory Services where total Project capital costs are US10 million or,12,25,diff,,,
2 Project Finance with total Project capital costs of US10 million or more 3 ProjectRelated Corporate Loans which meet specific conditions 4 Bridge Loans which meet specific conditions 5 ProjectRelated Refinance and ProjectRelated Acquisition Finance which meet specific,12,11,diff,,,
To implement environmental and social risk assessment strategy from the Equator Principles CUB has established comprehensive structure and procedures for project finance in accordance with the Equator Principles The structure includes The EP implementation policy management guidelines standard loan approval and review procedure risk assessment IT system and so on The standard procedures regarding environmental and social risk evaluation and categorization review covenants and postloan management have been systemized in order to further monitor the environmental and social risks of the EP projects,18,10,diff,,,
Once clients apply for project finance the dedicated unit will determine if its applicable to Equator Principles If applicable the business unit will ask clients for environmental and social risks assessment documents provided by independent thirdparty institutions The dedicated unit will analyze the environmental and social risks and categorize the application through EPs risk evaluation system Then it will provide environmental and social risks assessment reports to lending approval review unit for lending decision,18,10,diff,,,
CUB keep monitoring the ESG risks level changes of loans and assess previously approved ESG covenants and compliance regularly For clients whose credit facilities reach a significant level and where funding will be used in sensitive industries CUB shall regularly perform reviews based on the initial ES management solutions proposed in the lending approval review process,18,0,diff,,,
After lending approval review unit approving EPs loans the dedicated unit will provide EPs conditions of the contract to business units The business units will ask clients to sign the contract The business and the dedicated units should monitor to make sure clients follow the conditions to lower the impact of projects on environment and society,12,11,diff,,,
The dedicated unit is also responsible for reviewing and analyzing the ESG risks of clients to manage ESG risks of CUB,18,26,diff,empty,,
Claims service require promptness and quality of communication in processing cases Cathay Life actively promotes its online claim services The Claims Area on the official website provides diversified services such as claims trial calculation and application Customers can also use Mobile Claims for instant application and track the case progress at any time,12,6,diff,,,
Cathay Life incorporated considerations of ESG issues into the claims process During such process any policy that appears to be a case of fraud will be presented for discussion at the monthly crime prevention meeting A resolution will be made whether or not it should be submitted to the IAFI Insurance Antifraud Institute for review or reported to the police The top authority for highrisk claims policies is Cathay FHCs Risk Management Committee,0,12,diff,,,
Besides Cathay Life offers disaster reliefs based on the company s Policyholder Disaster Relief Service Guideline s which provide s polic yholders with consultation discounts and many other benefits at the first instance when a major disaster occurs Moreover Cathay Life amended its Major Disaster Claims and Response Policy to include remedy payments so that Customer Care is fully implemented and customer s interests are fully safeguarded,5,5,,,,
Immediately start the crossadministrative case review so as to optimize the flexibility to implement without interruption,12,3,diff,,,
The Department in charge shall report the results to Life Insurance Association within 24 hours after the commencement of disaster checkup,5,18,diff,,,
Death and Injury Report of the policyholder including the assessment to offer relief payment,9,9,,,,
When a major incident occurs the claims department will analyze the case with data and past experiences and provide the product design department with the information about the insurance and the claims conditions of the policyholders for reference to decisions for future products,15,11,diff,,,
offer condolences to provide counseling to contact the customer service proactively to help the insured and their relatives with the claims process efficiently,2,6,diff,,,
service which means that the necessary documents can be provided later to save human effort resources and time,2,6,diff,,,
Appoint specialists sales agents to manage the process of,12,26,diff,empty,,
Postpone the repayment of interest for Insurance policy loan,12,12,,,,
Postpone the repayment of principal for affected housing loans,12,26,diff,empty,,
Cathay Century also incorporated the following considerations of ESG issues into the claims process,12,26,diff,empty,,
1 Ethic When claims personnel of Cathay Century are handling claims cases they will report any moral hazard or,0,9,diff,,,
2 Major environmental and social incidents Cathay Century established a majornews incident reporting system for major environmental and social incidents After the claims department is notified of an incident it will carry out underwriting and collect information The major incident reporting platform is used for supervisors at each level to gain information of the incident as soon as appropriate so that they can immediately adopt response measures,5,9,diff,,,
Receive reports from sales agents or the reporting person unit,18,26,diff,empty,,
Claim units report to the Claims Department at the Head Office,12,26,diff,empty,,
Sales agents or the reporting person unit reports to the Claims Department at the Head Office,12,26,diff,empty,,
The Claims Department at the Head Office notifies the head of the Underwriting Department and the Senior Executive VP and informs the personnel at the related units of the incident,5,26,diff,empty,,
The Senior Executive VP determines the necessary level of authority for reports then instructs,12,26,diff,empty,,
the Claims Department at the Underwriting Department to send SMS and email notifications to the relevant managers Furthermore the Senior Executive VP notifies the Executive Officer of the Emergency Response Protocol the company spokesperson and the deputy spokesperson,5,9,diff,,,
If the Senior Executive VP determines that the event meets the criteria for a major incident as described in Article 3 of the Cathay Century Notices on Handling Major Events then the Claims Department at the Underwriting Department must complete the Major Event Reporting Form as soon as possible and notify the relevant units via email and work with the Risk Management Department and Auditing Office as instructed,5,11,diff,,,
Coordinates the logistical support for claims response at the Head Office,5,5,,,,
Fulfill the spirit of flexible and optimized personnel deployment and uninterrupted service,3,6,diff,,,
When a major incident occurs the claims department will analyze the case with data and past experiences and provide the product design department with the information about the insurance and the claims conditions of the policyholders for reference to decisions for future products,15,11,diff,,,
Actively send specialist to offer condolences to provide counseling to contact the customer service proactively to help the insured and their relatives with the claims process efficiently,2,6,diff,,,
Activate the speedclaims service which means that the necessary documents can be provided later to save human effort resources and time,12,6,diff,,,
Dedicated personnel sales agents are appointed to carry out care and consolation services and deliver the consolation payments,2,26,diff,empty,,
Provide recommendations for the rescue or restoration of the insured object as soon as possible after an event in order to minimize losses,5,23,diff,,,
Provide suggestions for loss control after an event in order to,18,26,diff,empty,,
minimize the chances of future events and reduce the scale of losses,18,26,diff,empty,,
Cathay United Bank integrate ESG into lending process to manage ESG risks and further influence clients to improve their ESG risk management CUB has established post loan management mechanisms according the categories of loans CUB keep monitoring and managing ESG risks of loans in accordance with these mechanisms to lower the negative impact on environment and society Please see section 43 Lending Process,18,11,diff,,,
Cathay promise clients we will protect them for tens of years We have to make sure we can keep the promise and bring clients and shareholders longterm value We believe responsible investment is a stabilizing force with positive impact on society and it is also one of the core competencies to increase longterm value for the assets Cathay has established responsible investment policies and management procedures and actively developed its capacity for ESG analysis to assist investment decisions Cathay aims to use ESG to provide broader and more profound perspectives for decisionmaking The corporate engagement and shareholder action are also essential By doing so we could learn more about investees ESG risks and influence them to improve ESG performance Therefore we could reduce longterm risks and promote sustainable development of the society,3,8,diff,,,
Cathay FHC established the Responsible Investment Working Group in 2014 The Working Group is led by the Chief Investment Officer of the Cathay FHC and comprises 7 members of senior executives from the investment teams of Cathay s subsidiaries The working group is responsible for supervising Cathay FHCs responsible investment strategies setting up policies and reviewing implementation performance Cathay Life and Cathay SITE have also respectively established their Responsible Investment Task Force led by senior executives of investment teams with dedicated members The Working Group is subordinate to Board of Directors which is supervised by independent directors and reports at least every year,12,11,diff,,,
1 Research on international trends and methodologies 2 Research on ESG issues 3 Exchanges experience with global peers on related issues 4 Refine and improve the ESG integration process 5 Establish specific implementation plans 6 Plan for training programs 7 Actively engage investees,12,4,diff,,,
Cathay FHC defined the Responsible Investment and Lending Policy to be the top guidance by following the Principles for Responsible Investment PRI Equator Principles EPs and Taiwan Stewardship Principles for Institutional Investors It describes Cathays philosophy that we integrate ESG into upstream process and downstream of investmentlending value chain to achieve the goal to pursue longterm value through ESG It also prescribes that we should disclose progress to stakeholders,3,7,diff,,,
Incorporate key ESG issues into investment analysis decision and large project financing approval process,12,4,diff,,,
Promoting responsible investmentleading practices in the investment community,12,10,diff,,,
Disclose subsidiaries responsible investment lending progress to public,12,26,diff,empty,,
Cathay formalized the following investment and lending process by integrating the seven approaches of responsible investment defined by GSIA report PRI framework and EPs,12,26,diff,empty,,
Cathay FHC investment and lending ESG integration procedures,12,26,diff,empty,,
Low Carbon and Infrastructure Aging Society and Health Community and Financial Inclusive,10,21,diff,,,
y O p e r a t i o n s,12,26,diff,empty,,
n v e s t m e n t,12,26,diff,empty,,
Check whether the investment managers are PRI signatories and their responsible investment performance,12,8,diff,,,
Screens highrisk industriescountries to define the exclusion list of the group Please see 64 Group Exclusion Policy for more information,12,12,,,,
Define investment with different ESG risk levels by ESG risk review and take corresponding actions to integrate ESG deeply into investment process and make proper investment decisions Please see 65 ESG Integration for more information,18,12,diff,,,
Define Low Carbon Infrastructure Aging Society and Health and Community and Inclusive Finance sustainability themes to strengthen investments on sustainable targets and the future Please see 66 Sustainability Themed Investing for more information,10,6,diff,,,
Engage investees which has considerable ESG risks to learn more about their ESG risks and encourage them to improve ESG performance to reduce portfolios longterm risks Actively use shareholders rights to protect the longterm value of our investment Please see 67 Corporate Engagement and Shareholder Action for more information,18,7,diff,,,
Take responsible investment into consideration when signing contracts with external managers and ensure they will fulfill their duties as asset managers Please see 68 Asset Manager Mandating and Monitoring for more information,12,21,diff,,,
