paragraph,predict_label,count,different,empty,diff rate,empty rate
Our corporate responsibility eorts have consistently been recognized by global sustainability indices We were awarded with a Silver Class distinction in the SP Global Sustainability Yearbook in both 2021 and 2022 for the top ESG scoring companies We were listed in the MSCI ESG Leaders Indexes for the eighth year and garnered the best rating of AAA for the rst time that represents the top 2 in its category And for the eighth consecutive year we have been listed in the Dow Jones Sustainability Indices Emerging Markets Index,3,0,diff,,,
With our stakeholders support weve navigated through these everchallenging times and tested our company resilience We will continue to communicate transparently and strengthen the resilience of our company,3,20,diff,,,
Selected for MSCI Leaders Indexes for the eighth consecutive year,18,26,diff,empty,,
The Dow Jones Sustainability Emerging Markets Index Chosen for the eighth consecutive year to join the Dow Jones Sustainability Emerging Markets Index as a component stock as well as ranking number ve worldwide in THQ Computers Peripherals and Oce Electronics,18,0,diff,,,
Acer received a Silver Award in the SP Global Sustainability Yearbook 2021 the second consecutive year the Company has been so honored,17,0,diff,,,
Acer China Acer China received the Service Brand of the Year 2021 award from Popular Computing Weekly their 15th time being so honored,15,6,diff,,,
Acer Germany First Place for Telephone and Email Service from the German Institute for Service Quality First Place for Online Service and Support from the German Institute for Service Quality,1,6,diff,,,
Acer Switzerland Acer Switzerland ranked in the Top 5 in the ServiceValue ServiceChampions Awards for the second consecutive year,18,26,diff,empty,,
Acer Spain Acer Spain won the Customer Service of the Year Award 2022 the sixth consecutive year they have been so honored,1,6,diff,,,
Chosen for inclusion in the FTSE4Good Emerging Index for the sixth consecutive year,18,7,diff,,,
Chosen for the fourth consecutive year to join the FTSE4Good TIP Taiwan ESG Index,18,26,diff,empty,,
Acer Italy Acer Italy received Migliori In Italia awards for excellence in notebook and desktop computer service,1,6,diff,,,
Taiwan Corporate Sustainability Awards TCSA Received the Gold Award Climate Leadership Award Supply Chain Leadership Award and Sustainability Report Award in the Taiwan Corporate Sustainability Awards TCSA,17,0,diff,,,
Finalist for the 2021 Leadership Award from the RE100 international renewable energy initiative,24,8,diff,,,
Ranked among the worlds best companies to work for second year in a row by leading nancial magazine Forbes,18,26,diff,empty,,
Our products have received awards from all around the world,15,26,diff,empty,,
Joined the global RE100 initiative and pledged to use 100 renewable energy by 2035,24,24,,,,
55 of critical suppliers completed sciencebased carbon reduction target SBT setting,17,25,diff,,,
Global social philanthropy and community engagement investments total over NT5116 million accounting for 1 of prots,10,10,,,,
Ranked among the worlds best companies to work for second year in a row by leading nancial magazine Forbes,18,26,diff,empty,,
46000 manhours Global investment in regional social projects totals over 46000 manhours,10,10,,,,
100 of smelters complied withparticipated in thirdparty mechanisms for OECD Due Diligence Guidance,12,26,diff,empty,,
Ranked 45th in the World Benchmarking Alliances Digital Inclusion Category,8,7,diff,,,
Ranked third in Taiwan for number of patents granted worldwide with 809,4,26,diff,empty,,
ESG education and training completion rate of over 91,2,8,diff,,,
Founded in 1976 Acer is one of the worlds top ICT companies with a presence in more than 160 countries As Acer evolves with the industry and changing lifestyles it is focused on enabling a world where hardware software and services will fuse with one another creating ecosystems and opening up new possibilities for consumers and businesses alike Acers 7700 employees are dedicated to the research design marketing sale and support of products and solutions that break barriers between people and technology,15,4,diff,,,
Founded 1976 Headquarters Taiwan Employees 7700 Retail touchpoints 95000 Sold in 160 countries,15,26,diff,empty,,
Including Weblink ACSI AEB Aopen Acer Medical Highpoint Service Network AST,1,6,diff,,,
2021 revenues 824 from PC displays 176 from other businesses versus 154 in 2020,12,26,diff,empty,,
Pledged to source 100 renewable energy by 2035,24,24,,,,
Ranked top 3 in patent applications in Taiwan 2021,4,26,diff,empty,,
The company continues to push for innovation and environmentallyfriendly designs in existing businesses while expanding to new initiatives In the PC and displays business Acer is committed to strengthening the foundations with technological innovations such as by designing unique product lines for the specic needs of gamers creators education usage in harsh environments and more,15,3,diff,,,
At the same time its strategy to explore new initiatives such as solutions for smart cities expand into PCadjacent territories and cultivate multiple business engines is gaining momentum,3,24,diff,,,
The Covid19 pandemic remained throughout 2021 causing social and economic instability To maintain its momentum and longterm sustainability Acer continued to evolve with the industry and changing lifestyles by pushing for innovation and environmentallyfriendly designs in existing businesses while expanding to new territories According to data the global PC market in 2021 grew 148 yearonyear achieving a record high since 2012 In market share Acer ranked No 5 with 7 share and 14 growth yearonyear Keeping abreast of the market status and economic outlooks Acers swift decision making have enabled the company to maintain steady growth and demonstrate resilience during these times of high volatility Acer is communicating with its suppliers on a daily basis of its needs and component availability to ensure it can do its best to fulll customer needs to stay connected and productive during the pandemic Acer reported 2021 consolidated revenues of NT319 billion gross prots of NT14 billion with 585 margin operating prot margin 44 net income of NT109 billion and EPS of NT363,3,4,diff,,,
Acer is constantly evolving with the industry and changing lifestyles and is guided by its longterm mission of breaking barriers between people and technology Acers brand values of human progressive and curious translate into a determination to change the world for the better,3,0,diff,,,
The company continues to push for innovation and environmentallyfriendly designs in existing businesses while expanding to new initiatives In the PC and displays business Acer is committed to strengthening the foundations with technological innovations such as by designing unique product lines for the specic needs of gamers creators education usage in harsh environments and more At the same time its strategy to explore new initiatives such as solutions for smart cities expand into PCadjacent territories and cultivate multiple business engines is gaining momentum,15,3,diff,,,
With a commitment to environmental social and governance ESG Acer launched Earthion a platform that combines the strengths of its employees supply chain partners and consumers to help tackle environmental challenges,17,9,diff,,,
Through its Earthion platform Acer launched a portfolio of sustainabilityfocused products called Vero which utilizes postconsumer recycled PCR plastic oceanbound plastic waste and recyclable packaging In addition they have been intentionally designed to be easy to disassemble repair and upgrade in order to extend their lifecycle,19,14,diff,,,
Earthion is the culmination of several years of eorts and will continue to evolve,23,26,diff,empty,,
What began as an idea to ght against climate change and digital divide led to the birth of Project Humanity a companywide initiative to raise awareness of intensifying global issues and encourage each employee to make positive changes Acer then took its environmental commitments further with Earthion a platform that combines the strengths of the company its supply chain partners and consumers Earthion is the name Acer created to represent its mission to help tackle environmental challenges through innovative and integrated solutions,13,9,diff,,,
The driving force behind Earthion is each members belief that its mutual collaboration can eectively create a positive impact on the environment,10,10,,,,
Earthions primary topics of focus include Acers RE100 commitment to reach 100 renewable energy usage by 2035 the pursuit of greener product design and to reduce the carbon footprint of Acers supply chain,15,24,diff,,,
Watch a video of Acer employees working on Project Humanity,9,11,diff,,,
Lets ensure our business is built for the sustainability of our company and for the earth,3,0,diff,,,
I am so touched to see Acer employees and partners come together knowing that they have the ability to make decisions to protect our environment for future generations,23,26,diff,empty,,
Through a variety of mediums the Acer Group brands and companies communicate their product and service value propositions beliefs and other messages to their stakeholders Through social media and websites Acer hosts online events announces new products and runs marketing campaigns Acer also holds or joins industry events virtual or physical such as its biannual global press conferences esports tournaments and tradeshows In addition by collaborating with social inuencers Acer engages with existing and new target audiences All of Acers global events in 2021 were held online due to the Covid19 pandemic restrictions and in consideration of the safety of all stakeholders,14,6,diff,,,
Besides the safety and health of employees as priority during the pandemic Acer headquarters also collaborated with its local operations and partners to support local needs In India Acer donated oxygen generators which were in serious short supply and ozone antibacterial sanitizers for cleaning to a local hospital treating Covid19 patients Acer Medical an Acer subsidiary also joined the Taichung Veterans Hospital by providing AIassisted medical solutions to physicians in the Republic of Nauru The VeriSee DR diabetic retinopathy diagnosis software and TeleMed video diagnosis and treatment software solutions assisted physicians by enhancing their medical capacity,9,6,diff,,,
Since Acers announcement of its focus on developing sustainabilityfocused products in May 2021 the worldwide media has expressed much interest and praise for this course of action Later in the year Acer expanded its lineup of ecofriendly Vero products to commercial notebooks desktop computers monitors and accessories,15,26,diff,empty,,
Through sim simulated racing Acer in EMEA collaborated with the RCCO World eX Championship and the R8G eSports team to boost awareness for the Aspire Vero notebook launch and encourage people to join the ght against climate change The Racing for the Climate event combined motorsports eSports and entertainment to promote sustainability making it a powerful platform for strong and credible storytelling about the Aspire Vero among the green community,13,10,diff,,,
The Aspire Vero ecofriendly laptops green packaging design earned a 2021 Red Dot Award for Brand Communication Design in the Packaging Design category This recognition is testament to the fact that Acers products and initiatives consistently resonate with industry trends Furthermore in China Acer won an ESG Pioneer 60 Annual Social Responsibility Award from Jiemian News and also a Double Carbon award from ZDNet This is the rst time for Acer to win ESG awards from Chinese media demonstrating Acers achievements in sustainability are being noticed,15,10,diff,,,
2025 Sustainability Targets and SDGs ESG Policy Strategy and Governance Materiality and Stakeholder Engagement,12,12,,,,
Acer engages in ongoing review and promotion of important sustainability issues and strives to incorporate sustainable development policies into daily operations We have established an ESG governance pipeline for the communication of relevant issues implementing a variety of resolutions and pursuing stronger governance We review the overall environment and the expectations of our stakeholders to plan Acer ESG policy and more deeply integrate ESG into our overall value chain to boost ESG performance,12,12,,,,
Renaming the Corporate Sustainability Oce to the ESG Oce,3,0,diff,,,
The United Nations Sustainable Development Goals SDGs cover important sustainability issues and challenges facing mankind As a corporate citizen Acer has the power to contribute to the sustainable wellbeing of mankind Acer uses our core competencies to address social needs We set sustainability goals for 2025 focusing on the following three aspects,10,10,,,,
Climate Change Netzero carbon emissions has become the global consensus and it is also a mission and challenge we must shoulder Circular Economy As a strategy for climate change adaptation circular economy not only reduces the burden on the environment but also promotes innovative business Social Impact We exert social inuence by raising awareness of and investment in environmental protection and social engagement among sta and working with various stakeholders,13,10,diff,,,
2030 of PCR plastics content in core products notebooksdesktopsmonitors,15,26,diff,empty,,
of PCR plastics content in core products notebooksdesktopsmonitors,15,26,diff,empty,,
Acer Group to reach 60 renewable energy RE100 by 2035,24,24,,,,
45 reduction in average personal computer energy consumption 20162025,24,19,diff,,,
80 of critical suppliers committed to RE 100 or set carbon reduction SBTs,17,25,diff,,,
of critical suppliers committed to RE 100 or set carbon reduction SBTs,17,25,diff,,,
Over 90 of employees engaged in Project Humanity,11,26,diff,empty,,
80 of global employees are actively engaged in their work,11,26,diff,empty,,
of global employees are actively engaged in their work,11,26,diff,empty,,
In 2021 we continued to put our products and services to use in the Acer value chain leveraging our core competencies to continue to address various social and environmental issues and implement the UN Sustainable Development Goals by promoting the universal and innovative application of technology through various programs and solutions,15,4,diff,,,
Ensure peoples health and wellbeing through our core products and services,9,6,diff,,,
We created the Taiwan HealthcareAssociated Infection and Antimicrobial Resistance Surveillance System THAS aided in accelerating vaccine development with AI and created the International Pandemic Information Station an articial intelligence monitoring platform for the COVID19 pandemic By focusing on medical imaging analysis and emphasizing the use of AI in healthcare the Company is improving the quality of care through eorts such as telemedicine systems and AIbased evaluation of macular lesions in diabetic patients During the pandemic Acers oces in Taiwan the Middle East and Africa have provided employee health management and education platforms to help boost sta health They have also used hardware software and services to build pandemic prevention measures that provide employees with stable safe and secure working environments Acer has donated Acer Ozone Antibacterial Sanitizers to hundreds of kindergartens in Taiwan and over 100 hospitals around the world Using negative pressure to dissolve ozone into water a threesecond rinse with which can eliminate 9999 of bacteria helping reduce environmental bacteria and viruses and thus infection,5,9,diff,,,
Acer is committed to shrinking the digital divide and nurturing talent firm in the belief that technology can inspire people and help tap their potential To this end we provide free digital education and donate computers to support various groups of disadvantaged people,8,8,,,,
Acer Lugano Switzerlands oce donated computers to the elementary school Wirkstadt Schule Acer America launched Barrier Breakers providing veterans with refurbished computers for them and their children working with businesses to provide digital training and networking and donating computers to help the blind communities for whom the pandemic has further widened the digital divide and atrisk students and children Acer India has long partnered with the Society to Create Awareness towards Life and Environment SCALE in India to provide computer equipment and help local students and working women with technology bridging the gender digital divide Acer Lugano Switzerland continues to assist SOS Childrens Villages Nigeria with the Talent Without Borders program helping ten young people in Lesotho to receive ICT training,2,8,diff,,,
We provide people with more efficient sustainable and safe energy usage and encourage our employees to use sustainable energy through our initiatives,24,24,,,,
Acer Taiwan has achieved ISO 50001 certication continuously improving energy eciency,12,24,diff,,,
Acer Lugano Switzerland oers employees incentives to purchase electric bicycles and automobiles,12,26,diff,empty,,
Acer Germany builds and provides solar charging equipment,24,24,,,,
Acer has been increasing its renewable energy ratio annually and has joined the RE100 initiative with the Acer Group expecting to use 60 renewable energy by 2025 and RE100 by 2035,24,24,,,,
We Promote inclusive and sustainable economic growth employment and decent work for all,11,4,diff,,,
We donate in support of RMIPacts partnership to provide economic alternatives to cobalt mining for youth in the Democratic Republic of the Congo aged 1517 through vocational training programs providing recipients and their families with safer work opportunities and breaking the cycle of poverty At the core of Acers supply chain management is the idea of putting people rst As such we strive protect the human rights and health of labor and provide a safe workplace performing onsite audits which aected some 220000 employees in 2021 Every member of Acers sta is treated with dignity in accordance with the principle of fairness We strive to protect personal privacy provide channels for the free and safe communication of opinions and oer a safe healthy working environment,10,11,diff,,,
Through software hardware and service products Acer makes the cities where we live more friendly inclusive and accessible,2,6,diff,,,
Acer subsidiary Acer ITS develops smart transportation and related electronic payment applications as well as its own technologies for integration of multiple payment platforms and products for mass transportation usage Acer ITS develops smart parking business integrating diverse payment options vehicle detection license plate recognition and the Parking Lot App to provide smart parking solutions for onstreet parking lot and other private transportation parking needs Acer Lugano Switzerland and Acer Germany encourage employees to engage in green commuting through various measures and facilities aiming to make urban life more sustainable and reduce its impact on the environment,12,17,diff,,,
Acer leverages and implements its core competencies to collaborate and create value with all stakeholders,4,26,diff,empty,,
More than 2300 ESG projects between stakeholders and oces around the world Launched the Earthion platform working with our suppliers partners toward sustainable environmental and societal development,10,4,diff,,,
Coordinate supply chain stakeholders to implement responsible productionconsumption sustainable management and eective use of natural resources and reuserecycling systems,17,11,diff,,,
Launched Aspire Vero an ecofriendly computer made from postconsumer recycled plastic Require the supply chain to ban or restrict the use of chemical substances in the manufacturing process Using recycled materials for packaging Continuously promoting global recycling programs,15,14,diff,,,
Acer is actively implementing climate change response strategies including drafting lowcarbon sustainable strategies,13,5,diff,,,
55 of critical suppliers have completed setting of carbon reduction targets in accordance with SBT methodology We invite suppliers to participate in the Earthion platform to help solve climate and environmental challenges with innovative and integrated solutions We joined the RE100 initiative and have committed to realizing RE100 by 2035,17,25,diff,,,
Acer UK partnered with Ecologi to plant trees for every Acer Aspire Vero laptop sold As of May 2002 the actual number of trees planted for the Vero initiative alone has exceeded 40000,23,26,diff,empty,,
Acer is implementing responsible supervision and management of conict minerals working to end all forms of child exploitation and promoting a peaceful and inclusive society,11,11,,,,
Acer continues to focus on the human rights impacts of our business development advocate responsible mineral sourcing and publish responsible minerals reports Acer is also taking care of the safety and relocation of aected employees and their families in the wake of the RussiaUkraine war that broke out in 2022,10,10,,,,
The foundations of Acers ESG development were laid between 2008 and 2010 as we began building our ESG management mechanisms 2011 through 2014 was our strategic promotion period during which sustainability concepts were incorporated into all of our operating mechanisms and compliance with international trends in sustainability became a focus This is now being followed by our 2015 to 2024 value creation period during which we are reviewing the overall environment and the expectations of our stakeholders to plan the implementation of Acer ESG policy We hope this will further reinforce its integration into the organization and value chain improving ESG performance and gradually building toward strong governance and innovation development goals that serve as a model for the industry,3,12,diff,,,
Acers sustainable development strategy for ESG focuses on the following three areas,3,4,diff,,,
Deepening ESG governance and strengthening management of nonnancial performance and sustainability risks opportunities,18,0,diff,,,
Leading innovation in products and services by combining lowcarbon and sustainable technologies to develop a new green economy,15,3,diff,,,
Establishing a model of sustainable development and harnessing our inuence to help the overall industry progress toward greater environmental social and governance economic benets,10,0,diff,,,
Acers sustainability mission aligns the Companys ESG strategy with the Companys new development direction and the core spirit of the brand,3,0,diff,,,
While pursuing protability leading transformation and providing innovative services we will continue to create tangible and intangible value while focusing on our three core beliefs of creating value balancing interests and developing sustainably In this way we can promote sustainability model transfer and leverage our social inuence becoming a futureoriented business,3,10,diff,,,
Deepen ESG governance and stakeholder engagement and strengthen integrated management and transparent disclosure of nancial and nonnancial performance,10,12,diff,,,
Incorporate lowcarbon sustainable and recycling innovation technologies and concepts in products and services to lead in smart cities and develop a new green economy,15,3,diff,,,
Creating real corporate value and leveraging our inuence on vendors and partners to help the overall industry move toward a sustainable future,3,26,diff,empty,,
Acer takes a proactive attitude to reviewing and promoting important sustainability issues and strives to incorporate sustainable development policies into operation And we discuss and make decisions on critical sustainable issues,10,0,diff,,,
The Corporate Sustainability Committee CSC is the highest sustainable management organization The chairman and CEO serves as chair The ESG oce is as the secretariat Members of the Corporate Sustainability Committee include high management such as the chief operating ocer chief legal ocer chief nancial ocer chief human resources ocer and corporate sustainability ocer They regularly report to the Board of Directors,3,10,diff,,,
In November 2021 CSC members and senior managers took part in carbon education courses,12,21,diff,,,
Under the CSC are main working groups Corporate Governance Risk Management Innovation and Product Life Cycle Environmental Policy and Management and Supply Chain Management Each is responsible for setting and implementing goals for important crossdepartmental sustainability issues The committee convenes two meetings each year reviewing the actions and implementation status of each taskforce and workgroup responding to stakeholders expectations and demands reviewing annual sustainability goals and setting medium and longterm goals,17,12,diff,,,
The Acer ESG Oce is our dedicated ESG management unit led by the Chief Sustainability Ocer The oce is as the executive Secretary of CSC and also regularly provides reports to the CSC on trends inuence and performance with regard to these issues The ESG Oce plays an important role as a communications bridge between the various working groups and the CSC To facilitate eective communication across global locations we have put in place executive secretaries for sustainability in each regional headquarters who are tasked with implementing our sustainability agenda,3,0,diff,,,
Important 2021 Resolutions of the Corporate Sustainability Committee,3,0,diff,,,
Review Results of Task Force on Climaterelated Financial Disclosures TCFD,13,26,diff,empty,,
Corporate Sustainability Committee CSC Chair President and CEO,3,0,diff,,,
Acers mission is breaking down barriers between people and technology To this end the Company invests capital in promoting integrated applications and products that bring together hardware software and services Together with employees and stakeholders worldwide we are committed to RD design marketing sales product service and solutions in the value chain We measure and monitor the positive and negative social and environmental impacts of our investments as well as their sustainability value,15,6,diff,,,
Phthalatefree Units Shipped from all Product Lines Units,15,26,diff,empty,,
Core products using post consumer recycled Recycle Materials plastics,15,26,diff,empty,,
Equipment Machinery and Facilities for Global Branches and Retail Channels,12,26,diff,empty,,
Acer refers to the Global Reporting Initiative Standards and AA 1000 Accountability Principle 2018 Inclusivity Materiality Responsiveness and Impactin establishing a management structure for ESG information disclosure that is responsive to stakeholder expectations,12,6,diff,,,
In order to best communicate and engage with our stakeholders we work to fully identify those stakeholders including Employees advocacy organizations customers investors suppliers charitable groupscommunities government agencies industry associations academic groups and media through the ve attributes laid out in the AA1000 Stakeholder Engagement Standard dependency responsibility tension inuence and diverse perspectives Through this we are able to deepen our level of communication with stakeholders and gain a more accurate understanding of their respective needs,10,10,,,,
Deciding to disclose boundaries and sustainability strategy development developed,3,0,diff,,,
Enumerating sustainable development issues relating to Acer and the ICT industry drawn from material issues from the GRI Standards UN Sustainable Development Goals SDGs the RBA Code of Conduct the TCFD the UN Global Compact the Dow Jones Sustainability Indices DJSI survey items the Sustainability Accounting Standards Board SASB and the Global eSustainability Initiative GeSI we have grouped issues listed with similar content into three headings governanceeconomy society and environment This year these groupings have resulted in 18 topics steady from 2020,12,0,diff,,,
In addition to the opinions of 888 stakeholders we conducted an online survey in 2021 including the opinions of the chairman and CEO cochief operating ocer chief nancial ocer chief legal ocer chief human resources ocer chief sustainability ocer and business group general managers The importance ratings of the issue from the managers and the importance ratings of the issues are used to verify the senior executives views on sustainability issues,18,10,diff,,,
Based on the analysis of the survey results a matrix of material topics was compiled with the topics veried through a twostage process The results are rst reviewed according to the sustainable development industrial environment and current situation of the Company and then examined by the corporate sustainability ocer and conrmed by the Corporate Sustainability Committee The three most important corporate issues were found to be corporate governance and codes of conduct information security and privacy protection and innovation RD and product responsibility with an increase in the following issues in 2021 compared to 2020 circular economies and product life cycle human rights diversity and inclusiveness energy and climate change social philanthropy and digital inclusion,10,10,,,,
Conrmed the 16 material topics selected and subject to medium to high levels of concern and importance then with reference to the GRI Standards identied the indicators and boundaries for disclosure These were then disclosed in the annual sustainability report and veried by an external third party,12,12,,,,
Longterm goals are set for major issues and are regularly monitored and reviewed by the Corporate Sustainability Committee and disclosed in the Sustainability Report which reports the results of ESG actions to the public,3,0,diff,,,
Level of importance refers to the scale of the impact of a topic on corporate operations as evaluated by senior Acer management level of concern meanwhile refers to the degree of concern among stakeholders covering 10 categories including employees regarding Acers response to each topic,18,5,diff,,,
Corporate governance and the Standards of Conduct serve as Acers guidance and management mechanisms including the setting of Company operating targets monitoring reaching of targets and operational performance and protecting the legal rights of shareholders and the interests of other stakeholders,12,11,diff,,,
Ease of information ow and sharing rests on the security of the infrastructure applications and software Robust information security management protects user information from exposure to risk Additionally privacy protection is considered a universal fundamental human right as well as being a key part of consumer rights Customer data protection measures are essential to the responsible management of the Company and to keeping the brand strong,1,22,diff,,,
Innovation is one of Acers core values Through innovative research and development we dierentiate ourselves gain an edge in the market and create comprehensive innovation with value,4,3,diff,,,
Acer views our relationship with our supplier partners as a symbiotic one and we continue to work with them to reduce environmental risks through Acers responsible supply chain management mechanism and actively pursue improved environmental performance in the overall supply chain building on a foundation of respect for human rights and sharing social and environmental responsibility with the supply chain,17,10,diff,,,
Through product lifecycle management Acer is able to both manage our products and reduce their potential impact on the environment We actively strive to nd a balance between product management and environmental performance in order to make our products more environmentally and commercially competitive,15,11,diff,,,
Sustainable development and risk management are inextricably linked Only through ongoing identication and analysis of changes and trends in risk and implementing relevant risk management strategies can we ensure that the Companys hardwon results are maintained and our development goals achieved,18,4,diff,,,
The Acer Group is a company with a global presence and we place a special emphasis on equal opportunity All units or companies under the group must not engage in discrimination or harassment and all employees must be treated equally on the basis of any factors unrelated to work performance,8,8,,,,
Transparent disclosure of information on the Companys performance and future goals regarding all aspects of sustainable development ensures that all stakeholders can enjoy a better understanding of the Companys eorts and achievements in this direction,10,8,diff,,,
Climate change is now the most important risk facing business operations As a leading brand in the ICT industry Acer has sales and operating locations all over the world and so responding to climate change is an unshirkable responsibility for us as well as being both a risk and an opportunity,13,12,diff,,,
Talent is key to continuously improving market competitiveness and an important asset to the Company Creating a working and learning environment for employees in which they can dare to dream while also providing an excellent experience for all sta and candidates will attract and cultivate top talent and create benets for the Company Through systematic training Acer hopes to create the power to change the world,8,8,,,,
Our sta are important assets for the Company We believe that providing a safe and healthy working environment and strengthening sta health management are vital to maintaining the Companys competitiveness,9,11,diff,,,
The global pandemic has aected the world in every way and Acer as a global citizen has an important responsibility to uphold,5,0,diff,,,
Acer understands that technology can make life better and open up new opportunities for dierent groups To this end we put our core capabilities to use to respond to and solve social and environmental issues facing humanity through concrete action not only reducing costs to society but also indirectly reducing the business risks faced by the Company At the same time such actions help promote the coexistence of business society and the environment,10,9,diff,,,
Acer is committed to upholding our corporate social responsibility and protecting the planet As such we continue to pay attention to electricity usage water usage waste management and other such issues as well as working to mitigate environmental impact through various management measures,10,10,,,,
Being useroriented is core to the Acer spirit With a foundation on a global scale and endtoend holistic thinking we have established a customer management system that helps us elevate both the brand and our customers experience,15,11,diff,,,
Please see the Environmental Policy and Management Explanations,12,9,diff,,,
Conict minerals are minerals extracted in areas of armed conict and human rights abuses and responsible sourcing of minerals is an important concern for companies in order to respect human rights and eliminate adverse impacts on human rights Companies need to implement policies due diligence bans on the use of raw materials from conict mineral producers and information disclosure measures to practice respect for human rights,10,10,,,,
Corporate involvement in public policy making eg lobbying or white to inuence the development of public policy,12,12,,,,
Note Some issues have been reclassied to align with the classication of the issues of interest to stakeholders,12,26,diff,empty,,
Innovative Technology and Applications Innovative Platforms and Cooperation Acquisition and Maintenance of IP Rights and Patents,4,10,diff,,,
Overall Compensation and Incentives System Establishment of and Investment into Talent Pool,8,8,,,,
Deepening our corporate responsibility governance and engaging with stakeholders are among aspects of Acers ESG policies In addition balancing interests overcoming diculties working with stakeholders to create shared value and creating winwin industrial ecologies are parts of the core spirit of Acers brand Through communication consultation dialog and cooperation we create mutual exchange with stakeholders In order to use the results of this communication to promote ongoing progress we have also designed a communications evaluation mechanism and procedure for managing issues of concern These are aimed at properly managing the opinions of dierent stakeholders as collected and assessed through communication channels and at helping us achieve the expected level of communicative performance,10,8,diff,,,
As the Company has undergone its transformation Acers internal sta communication channels have helped build consensus and commitment among sta and get everyone on the same page regarding our transformational eorts,12,8,diff,,,
Creating value for customers is one of Acers core values We start from a usercentric perspective and work to provide solutions and services that meet their needs perfectly,15,0,diff,,,
Acer Good News occasional Acer Daily News daily Chairman CEOs message occasional Internal Website My AcerCompany intranet occasional External Website Acer Group as needed LaborManagement MeetingsEmployee Representatives Organization quarterly Employee Benets Committee as needed Email Bulletins as needed Internal Investigations as needed Education and Training annual Pandemic Prevention Team Mailbox as needed,0,9,diff,,,
Email and Telephone Contacts as needed Questionnaires and Surveys yearly Acer Sustainability Website as needed Sustainability Report annual Corporate Responsibility mailbox cracercom as needed Acer Ocial WebsiteSupport page Customer Service Line as needed Online chat as needed Social Networking Software as needed,12,10,diff,,,
Information Security and Customer Privacy Our Response Continued implementing global information security education training with 6219 participants and completing the training and completed global phishing mail tests in Q3 and Q4,1,9,diff,,,
Occupational Health and Safety Our Response We maintain occupational health and safety management performance Acer Taiwan continues to pass ISO 45001 certication and building a safe and healthy working environment In 2021 there is no major occupational disasters or accidents,9,9,,,,
