paragraph,predict_label,count,different,empty,diff rate,empty rate
We comply with human rights and conflict mineral standards In 2021 we implement the policy of Nonuse of conflict minerals policy and completed a survey CMRT of 1014 suppliers conflict minerals with a completion rate of 100 To vein force RBA audit and management on Tier Suppliers China plants have audited 35 suppliers onsite and tracked the finding correcting Continue to maintain a good communication relationship with suppliers Compal held an online supplier conference in 2021 the content is about The update of global green product regulations and key points of implementation RBA VAP v70 update items Conflict minerals Compal supplier management system introduction and Supply Chain green environmental advocacy A total of 349 people of supplier participated online,17,7,diff,,,
We participated in the Carbon Disclosure Project CDP climate change and water safety questionnaire In 2021 the climate change questionnaire reached the management level and the supply chain participation questionnaire reached the leadership level Starting from the source reduction promote waste reduction and recycling KS2 obtained UL2799 zero waste landfill platinum certification Continue to promote ISO 50001 energy management system in KS 3 CD and PCP Plant to improve energy efficiency and purchased 7634710 kWh photovoltaic power generation and 161055833 kWh hydropower generation to reduce emissions by 144201147032 CO2e Identify potential major climate risks and opportunities with the framework of climaterelated financial advice TCFD formulate response strategies and goals and continuously track and manage in a qualitative and quantitative manner We participated in the Waste 3C Recycling Activities of customers 121 Compal employees joined the event Responding to the sustainable development goal of the United Nations SDGs 14 Life below Water beach cleaning activity with 62 employees participated in Forgotten Coast Beach Enterprise Joint Beach cleanup action,19,19,,,,
Among the 85 products that have passed the US Evaluation Guidelines EPEAT 37 products have obtained the Gold level certification another 17 products have obtained the Taiwan Environmental Protection Label 26 products have obtained the TCO Label and 46 products have obtained the CECP label There are also 4 models of LCD monitors that have obtained the CECP label and 4 models that have obtained the TCO label 139 notebook products and 4 LCD monitors have obtained the latest Energy Star certification The annual revenue percentage of notebook products that meet the EPEAT mark is 925 The annual revenue percentage of products that meet Energy Star is 939 And the annual revenue percentage of mobile phone products that meet the EPEAT mark is 964 69 items of notebook products have completed the full substance disclosure announcement Halogenfree products include 102 types of laptops 23 types of smart phones and 4 types of 5G devices,15,24,diff,,,
Donated NT100 million to the Tzu Chi Foundation to purchase vaccines to help Taiwan Ntiepidemic and donated NT1 million of medical supplies to assist Vietnam in epidemic prevention Compal donated NT 2 million to the HCI Foundation to expand social care for the disadvantaged In 2021 1557 employees participated in various public welfare activities of the HCI Foundation and donations exceed NT 5 million To promote a pluralistic and equal society and chartered venue to support the release of documentary Among Us sponsored by Compal to let the society know more about autistics Hold a series of activities of Charity cant stop cooperate with social enterprises and social welfare groups in public welfare and donate materials to help disadvantaged children and farmers Unceasing Charity by Compal I 666 colleagues donated Midautumn moon cake sets to 1255 disadvantaged school children in Taoyuan Pingtung Changhua and Hsinchu Unceasing Charity by Compal II 474 colleagues donated 989 moon cakes to disadvantaged school children in Taitung Unceasing Charity by Compal III Compals Pomelo Project has been realized via practical actions as we supported local agricultural products and helped farmers in relief Compal held the second Healthy Charity event 186 employees reached the standard and donating 186 kilograms of Taiwanese rice and 186 packs of noodles to help 186 children from poor families in 5 schools Compal coorganized the first Taipei Science and Technology Cup Love Earth Charity Road Run in Taipei Neihu Technology Park To advocate national sports improve the physical and mental health of employees in the internal medicine park take care of social disadvantaged and to build a beautiful good and healthy society Sponsored the Kangaroo Project from the Rural Center of Fu Jen University for the 3rd year for the afterschool tutoring center and community teacher training at Linkou Dayuan Sanduo,2,9,diff,,,
We take care of the health of employees onsite consultations with physicians are arranged every week and health promotion management is carried out for those with high cardiovascular risk The achievement rate is 787 on 2021 and is above 905 on January 2022 the achievement of the target was extended for the impact of Covid19 Implement COVID19 prevention measures Establish a COVID19 prevention team formulate an epidemic prevention plan implement epidemic prevention measures conduct risk management activate a diversion mechanism and maintain organizational operations About 166 colleagues in COVID19 prevention tracking management Provide quick screening for new recruits to screen highrisk individuals reduce risks and ensure the health of colleagues To improve fertility rates we provide a NT 66000 maternity subsidy to employees for each newborn baby In 2021 total 251 newborns From 2011 to 2021 a total of 3010 newborns and a total of NT19866 million was be given out We continue Employee Assistance Program EAP in 2021 EAP counseled a total of 83 cases about family issues workplace relations issues We organize various employee health promotion activities including charity run health lectures and various club activities to take care of employees physical and mental health Compals 10K team for the Neihu Charity Running Activity A total of 30 colleagues formed the 10K team Exercise 132 Commitment activities Encourage colleagues to develop the good habit of exercising regularly A total of 186 colleagues achieved the exercise with a total of more than 744 hours of exercise,9,9,,,,
Compal is a member of the GOLF academic alliance In 2021 we successfully admitted 128 students to participate in oneyear internship Also we had 166 students to register online courses and host 16 oncampus business internship sessions with a total of more than 1000 students participating,8,26,diff,empty,,
The pandemic continued into 2021 Everyone around the world was impacted on many levels from economic activity to their lifestyles Insufficient labor and materials halts to logistics inflation and other challenges came in a string of succession Our capabilities to react and coordinate were put to good use We reaped the reward of our solid links and strong partnerships with our suppliers and clients and witnessed an income of over a trillion On top of that our diversified business scope and extensive business locations throughout several countries are developing on humanbased sustainability The setup and operation of the Sustainability Committee follows TCFD and SASB as guidelines and ensures the disclosure of ESG information This is a key step in connecting globally and running a sustainable corporation,17,12,diff,,,
Keeping the Company on the right track in terms of integrity transparency and a good sense of responsibility requires honestybased policies good corporate governance and proper risk control mechanisms We have in place a Remuneration Committee Independent Directors Audit Committee and Sustainability Committee building a business environment that aligns with sustainable development Our operation falls within the provisions of government laws and regulations and protects the interests of shareholders and stakeholders all thanks to internal controls risk management and internal auditing as well as the support of our comprehensive corporate governance system which helps navigate the Company in achieving better sustainability,0,12,diff,,,
Compal has been preferred by investment companies for years In 2021 we were honored with national and worldwide recognitions the Top 620 among Taiwan listed companies in the TWSE 7th Corporate Governance Evaluation TAISEs TCSA Platinum for our Corporate Sustainability Report selected as a constituent stock of the FTSE4GOOD Index FTSE4GOOD TIP Taiwan ESG Index TWSE Taiwan High Compensation 100 Index and RA Taiwan Employment Creation 99 Index Top 5 in the manufacturing industry in the Top 2000 by CW Magazine and 64th in the Top 1000 Survey in Taiwan Hong Kong and China by CW Magazine,18,0,diff,,,
Since Compal was founded employees have been one of our priorities especially during the pandemic We support our people with a dedicated working relationships environment and positive responding to the challenged employees faced in the pandemic and providing a safe environment where individuals can thrive cultivate their skills and reach their full potential in a sustainable powerful organization,9,11,diff,,,
During the COVID19 outbreak we implemented level of preventive measures following a high government orders to assist and ensure a safe and healthy workplace We initiated wellorganized career education and superior remuneration packages an EAP project and professional teams to support employees through the 83 family matters workplace relationships interpersonal situations and lawrelated cases in 2021 We also established various care and communication channels so we could appreciate and understand the needs of employees introduce our employees to health promotion programs special health promotion plans and a weekly doctor service so those who were at a high risk of CVD could be monitored as well as other health promotion activities Compal gave each employee who experienced childbirth a subsidy of NT66000 totaling 251 subsidies in 2021 to address low birth rates for which we won gold in the 1111 Job Bank 2021 Company of Happiness under the technology development category,9,9,,,,
Due to the environmental impact brought about by climate change in Compal has actively green product design plant energy saving management and measures to cope with the extreme climate We brought the circular economy into product design which includes a better choice of materials and responsible procedure for recycling and disassembling to boost our reuse efficiencies At production terminals we seek means to reduce waste and maximize the use of renewable energy establishing a zerodischarge goal as our longterm pursuit,15,19,diff,,,
This year we engaged in a Carbon Disclosure Project CDP and was marked at management level through the climate change survey and water safety survey we are happy to be a part of one of our clients recycling projects for disposable 3C products We also joined in on a project Enterprise joint beach cleanup and fulfilled one of the SDGs 14 Life Below Water goals,15,20,diff,,,
As a member of the Responsible Business Alliance RBA Compal ensures good CSR throughout our requiring supply operations by chains to take responsibility for the environment labor management moral and ethics and health and safety regulations We communicate with partner suppliers and request they to sign in the commitment and compliance with RBA standards and the prohibitionnonsupport forno use of conflict minerals declaration During the online supplier meetings we review updates to global green product regulations implementation key points changes to RBA VAP v70 reiterate our stance on conflict minerals and introduce our supplier management system and supply chain green environment We had a total of 349 suppliers participanted in in online meetings Furthermore 35 firsttier suppliers have completed the RBA code of conduct on site audit and their action plan for improvement is being monitored and 1014 suppliers have cleared following a conflict minerals survey a completion rate of 100,17,11,diff,,,
Compal products are presented to the world as innovative technology thus we always uphold the spirit of innovation harmony and transcendence as our business philosophy with continuous investment in innovative technologies and sustainable development of the Company Our efforts in system innovation have successfully made production process more efficient a pioneering move in the industry that has greatly reduced energy consumption bringing us one step closer to the circular economy We pour innovative thinking into Compals DNA the company encourages innovative proposals and hosts Innovation Awards to incorporate ideas and suggestions from employees for a win win for both the Company and employees Furthermore we make good use of our internal RD technology based on AI 5G and the cloud to develop solutions and platforms for products in the automotive industry healthcare and other automation areas and leverage innovative technology to enhance the wellbeing of people in the community On the global stage Compal has also taken part in international competitions This year Compal again won several honors from the iF Design Award in Germany and is ranked 6th in global corporate innovation competitiveness,15,3,diff,,,
Supporting and working with the ChauIng Hsu Chauing Social Welfare Charity Foundation our people put corporate social responsibility into action and extend our care to the minorities of society To help fight the pandemic in Taiwan Compal made a NT100 million donation to TsiChi for the purchase of COVID19 vaccines We also donated NT1 million to Vietnam to help with medical resources To ensure SDGs4 Quality Education we funded the Newspaper Reading Project in Pingtung the Technology and Innovation Education Plan in Taoyuan FJUsFu Jen Catholic University Kangaroo Project in remote areas and WorldVisions Remote and Digital Education in Taitung remote areas helping children with their schoolwork and education by offering them better quality popular science education We further advocate the importance of physical exercise especially for the health of people working in Neihu Science Park so we organized the first Taipei Technology Cup Run for our Earth followed by Compal for Public Welfare which includes donating blood and volunteering We strive for positive change and return the favor to our society through the efforts of the Company our employees and suppliers We will focus our development in the future in biotechnology medicine therapy and longterm care another trilliondollar industry In addition to the growth of the business we also care about profits Together with our clients we have implemented a series of new measures management procedures and digitalization automation and teamwork We aim to lower costs increase efficiency and gain in economic value while balancing our social responsibility so we are accountable to shareholders clients and stakeholders along the path to sustainability,2,10,diff,,,
Since its establishment in 1984 Compal has beenadhering to the vision of promoting society spiritof innovation harmony and transcendence Assuch it has cultivated profoundly the connec tion between technology and people through innovative technology and green design and in sisted on social responsibility as a corporation Serving as the paradigm in the industry chain as well as promoting the spirit of common good in supply chain Compal should hope to create more and more values for all stakeholders,17,0,diff,,,
Compal Electronics Inc was founded in Taoyuan in 1984 Thanks to our professional management team and solid RD strength we grew from a computer peripheral devices manufacturer to our current scale The Company was approved for listing on the Taiwan Stock Exchange Corporation TWSE in 1992 and the production base was shifted to Kunshan China in 1996 in view of the globalization trend of supply chains To move service closer to our customers we established a manufacturing center RD center service center and other parts of the business in Sichuan Province in China as well as in Vietnam Brazil Mexico and Poland as of 2009 Compals headquarters are located in Neihu District in Taipei and constitutes a hub for sales purchasing finance accounting and administration It is also where most RD activities are carried out and the Taoyuan Linkou RD base was newly added in 2011 We have plants in Pingzhen in Taiwan Kunshan Nanjing Chongqing and Chengdu in China The Vietnam plant was set up in 2007 and the Brazil NB plant in 2008 In response to the impact of the Sino US trade war and in line with the governments economic measures Compal launched its investment plan back to Taiwan in 2019 It has since vigorously launched the Vietnam plant project to inject more employment opportunities into the local economy In 2021 we expanded our investment in Taiwan There is a 5G AIOT in Yawan Kaohsiung which is an application and startup base the biggest laboratory for cell therapy in southern Taiwan and an outstanding partnership with KMU Kaohsiung Medical University a headquarters building construction plan for future intelligent and innovation clusters in Shilin Technology Park Taipei based on the five principles of Smart Economy Smart Health Smart Traffic Smart Environment and Smart Building As for production and,17,24,diff,,,
In response to the globalization of products we have product aftersales service bases in Asia Europe North and South America to facilitate the timely solution of any customer concerns The Compal Taiwan headquarters and its overseas production centers are linked to customers and suppliers via EDI Electronic Data Interchange which simplifies processes and ensures complete records though backend database integration By taking full advantage of global market trends we have been able to apply the best regional practices on a global scale while also simplifying the customer service system By utilizing our existing production and marketing systems we have the ability to produce products in great varieties and small quantities within a very short time It only takes 48 hours from ordering to shipment which enables us to provide the most comprehensive and immediate services for our customers,15,4,diff,,,
Since the establishment of Compal we have been investing in the development of the computer business We imple mented the integration of RD sales manufacturing and management to make notebook PCs remain an import source of the Companys stable revenues and profits In recent years Compal has expanded its business scope to include tablet computers AIO PCs and auto motive electronics industrial computers edge computing products servers and so forth to provide customers with more diversified choices and onestop services,15,4,diff,,,
Smart Medicine and Healthcare Since 2015 Compal has invested in smart healthcare and social care It has continued to invest in smart medicine and healthcare and actively established crossindustry coop eration with Taiwans medical institutions and longterm care centers Compals businesses already encompass seven cat egories including medical IoT solutions immunotherapy solutions AIassisted medical care medical software systems chronic disease care personal health management and longterm care,2,9,diff,,,
In 2014 Huabao Commu nications merged into the Compal system Since then we have focused on the de velopment of smart commu nication products Smart phone Internet of Things IOT and wearable devices Wearable and in recent years has invested in the lay out of AI artificial intelligence and 5G ultrahighspeed communication technology to develop more products and services Chance,15,24,diff,,,
GOBG is the command center of each plant Through strict work distri bution it strictly controls and collects data so that the connection between headquarters and overseas plants is unobstructed,1,22,diff,,,
Approved for being listed on the TWSE 1992,12,26,diff,empty,,
Obtained ISO 14000 certification of environment management system,23,11,diff,,,
Promoted to the top 5 electronic information manufacturing enterprises in China 2002,1,15,diff,,,
Moved into the new office building in Neihu headquarters Established GSM GPRS mobile RD team to strengthen the foundation of wireless communication industry,3,8,diff,,,
Obtained ISO 18000 certification of occupational health and safety management,9,9,,,,
Complete the establishment of plants in Chengdu Chongqing and Sichuan Small laptop products are certified by Taiwan Environmental Protection Administration with carbon footprint label 2011,15,9,diff,,,
Established NB maintenance center in Poland and NB production base in Brazil 2008,17,26,diff,empty,,
2013 Purchased Toshibas LCD TV assembly plant in Kobierzyce Wroclaw Special Economic Zone Poland to improve production capacity,15,26,diff,empty,,
Obtained the certification of CMMI third level maturity of software RD Center Obtained the ISO 140641 certification of greenhouse gas management sys tem for Taiwan and then China Compal has obtained the worlds first Netbook carbon footprint ISO 14067CD and PAS 2050 B2B double standard certification 10 halogenfree environmentalfriendly laptops,25,25,,,,
2007 Established the second overseas production base in Vietnam Obtained the IECQ QC080000 certification of hazardous sub stance management system,19,11,diff,,,
Became Taiwans first vehicle power system plant awarded SGS ISO 26262 certification of road vehicle safety process 2017,9,6,diff,,,
Obtained the ISO 50001 certification Established Guanyin plant in Taoyuan and expanded production capacity in Vietnam New revenue peak of NTD 980435 billion 2019,15,26,diff,empty,,
Investment in the Taiwan Innovation and Development Center including 5G AIOT in Yawan Kaohsiung the biggest laboratory for cell therapy in southern Taiwan investment in BSTPnote1 Taipei The addition of a production site in INnote2 USA 2021,2,3,diff,,,
Note1 Beitou Shilin Technology Park Note2 Indiana state,17,26,diff,empty,,
2018 Annual output of 40 million sets of laptop occupying 24 of the global market Revenue reached NTD 9677 billion,12,26,diff,empty,,
2020 The 5G laboratory was officially opened while solutions are actively deployed in the four major areas of industry agriculture medical treatment and esports entertainment 5Crelated product shipments have officially exceeded 100 million units with a new high of NTD 1048929 billion in revenue,15,20,diff,,,
2022 Takeover bid of Poindus Systems to be settled for extensive operations in the industrial computer sector,3,26,diff,empty,,
Since its establishment Compal has adhered to three major operation concepts and corporate mission fol lowing the trend By following the corporate mission we have achieved the leading position and leading power of all products in the industry pursued reasonable prof its embraced change and innovation and strengthened the management of key talents to commit to the de velopment of digitalization and automation improving the organizational structure of corporate social respon sibility and promoting and practicing the sustainable goals so as to jointly achieve the vision of Compal,15,3,diff,,,
All businesses engaged in by Compal need to contribute to the overall value chain with a sustainable development attitude We should focus on enterprise resources im prove efficiency and improve core competitiveness At the same time we should take into account the rights of stake holders and the sustainability of the environment As the industry leader we should develop green technology with innovation solve environmental problems and pay atten tion to social welfare give back to the society with a re sponsible attitude and bring higher value to stakeholders,4,10,diff,,,
By using new ways of thinking and new ideas to drive innovation in RD technology operation progress product and strategy Bring forth the new through the old and create new things every day Innovation comes from knowledge knowledge comes from learning Implement lifelong learning ethos and establish innovative information source,15,3,diff,,,
Abide by laws and disciplines be honest and create a fair and reasonable development environment,12,4,diff,,,
Be good at coordination seek unity and form a family culture of sharing and cooperation of work Put emphasis on team pay attention to efficiency integrate enterprise resources and seek common development,10,8,diff,,,
For the individual pursue the spirit of defeating and surpassing oneself,4,26,diff,empty,,
For operation strive to break through the current sit uation and challenge our limit Make higher performance expectation than our com petitors stay at the top ranking and pursue excellence There is never the best but only the better Make breakthough today so as to challenge yesterday,4,8,diff,,,
Established CSR committee and CSR office which were directly under the governance of the board of directors Established CSR functional execution units,12,7,diff,,,
First participation in the report competition of Taiwan Institute for Sustainable Energy and was granted the TCSA Taiwan Top 50 Enterprise Sustainability Award Manufacturing Excellent Work,15,15,,,,
Published the first CSR Report 2010 joined the Responsible Business Alliance RBA which was formerly the electronic industry alliance EICC,12,26,diff,empty,,
The board of directors approved the Code of Honest Operation and Code of Practice on Corporate Social Responsibility,10,7,diff,,,
The board of directors approved the Operation Procedures and Guidelines for Honest Operation of Compal Electronics Inc and Its Subsidiaries,7,7,,,,
Compal sustainability the initiate meeting of climate change and sustainable management,13,0,diff,,,
Established a Facebook CSR fan group to enhance the instant disclosure of information and interaction with stakeholders,12,12,,,,
The Supplier management platform went online to strengthen supply chain relations,17,10,diff,,,
The CSR commissioner was elevated to the functional Sustainability Committee at the level of the Board of Directors The CSR report was renamed the Sustainability Report and sign up to the ScienceBased Carbon Targets Initiative SBTi,12,0,diff,,,
Consists of three members under the appointment of board resolution At least half two of the mem bers shall be independent directors and the general manager is elected as commissioner by all members Meetings are to be convened at least once every year with the commissioner presiding and leading as well as elaborating on policies and positions externally and defining the objectives and directions internally to in tegrate resources review action plans and supervise promotion of actions The results are to be reported to the Board of Directors Communication with stakehold ers is to be devised and engaging responses to expec tations criticism and suggestions in a proper manner,7,7,,,,
Affiliated to the Sustainable Committee as sisting the sustainable committee in the operation of the meeting grasping the im plementation progress and results of each executive group collecting important new ESG specification in the world producing an nual reports planning and promoting vari ous public welfare environmental protection of the company and the group foundation Activities respond to relevant issues raised by stakeholders to Compal and participate in important domestic sustainability awards to enhance the companys sustainable image,23,6,diff,,,
Sustainable environment innovative value responsible manufacturing employees and society sustainable supply chains corpo rate governance information security risk management Eight functional task groups are set up and each assigned with a supervisor in the relevant field The operation covers the management of sustainability topics and the implementation of corresponsive plans along with the fulfillment of tasks The func tional task groups report to the general manager convener via quarterly meetings,17,12,diff,,,
Sustainable Environmental Commitment Climate Change Strategies Greenhouse Gas Management,25,25,,,,
Responsible Production Renewable Energy Waste Management Water Use Labor and Human Rights Safety and Health,10,11,diff,,,
Employee Social Employee Care Talent Development Social Participation,8,8,,,,
Raw Material Management Hazardous Substance Management Conflict Minerals Management Supplier RBA Auditing Supplier Environmental Management,17,11,diff,,,
Board of Directors Functions Integrity and Anti Corruption Tax Policy ESG Communication,0,0,,,,
Information Security Training and Promotion Network Security ISO27001,1,22,diff,,,
Risk Management Policy Risk Identification and Measurement Risk Reporting and Disclosure Follow ISO31000,18,12,diff,,,
Issues and discussions held by the Committee in recent years,12,26,diff,empty,,
First Sustainability Committee meeting the election of the first commissioner,12,0,diff,,,
Update of the CSR Committee organizational chart including CSR implementation,12,26,diff,empty,,
teams of each site annual achievement report and material topics discussion,12,26,diff,empty,,
annual target plans report risk control at each site Covid19 epidemic prevention,5,9,diff,,,
Revision of the organizational chart of the CSR Committee annual results report,12,26,diff,empty,,
annual objective plan report and the Covid19 epidemic risk management,13,11,diff,,,
Reelection of members of Compal CSR Committee revision of CSR Committee,12,26,diff,empty,,
organization chart identification of major issues in the report of implementation,12,26,diff,empty,,
results and annual objective plan discussion of implementation plan regarding,12,26,diff,empty,,
strengthening upstream and downstream cooperation with customers and suppliers,17,26,diff,empty,,
and promoting CSR policies in line with RBA and other international norms,12,26,diff,empty,,
Compal CSR Committee organization articles annual result report annual goals and,12,26,diff,empty,,
plans report discussion of major issues and discussion of Compal CSR fan page,12,26,diff,empty,,
Transparent disclosure and performance award winning record for continuous progress,0,8,diff,,,
Ranked 27 in Large Enterprises in CSR Excellence in Corporate Social Responsibility,10,10,,,,
Ranked 15 in Large Enterprises in CSR Excellence in Corporate Social Responsibility,10,10,,,,
Ranked 17 in Large Enterprises in CSR Excellence in Corporate Social Responsibility,10,10,,,,
Ranked 16 in Large Enterprises in CSR Excellence in Corporate Social Responsibility,10,10,,,,
Ranked 29 in Large Enterprises in CSR Excellence in Corporate Social Responsibility TCSA Taiwan Top 50 Enterprise Sustainability Award ManufacturingExcellent Work,10,10,,,,
Ranked 16 in Large Enterprises in CSR Excellence in Corporate Social Responsibility TCSA CSR AwardElectronic Information ManufacturingBronze,10,10,,,,
Ranked 26 in Large Enterprises in CSR Excellence in Corporate Social Responsibility TCSA CSR AwardElectronic Information ManufacturingSilver,10,10,,,,
TCSA CSR Award Electronic Information Manufacturing Top 50Platinum,1,15,diff,,,
Ranked 44 in Large Enterprises in CSR Excellence in Corporate Social Responsibility TCSA CSR AwardElectronic Information ManufacturingPlatinum English Report AwardSilver Award,10,10,,,,
TCSA Platinum Corporate Sustainability Report in the electronics information manufacturing industry,17,15,diff,,,
Compal is committed to the innovation and development of the enterprise It takes environmental protection seriously and expects to create a more convenient and better future for society Compal actively responds to the promotion of the UNs Sustainable Devel opment Goals SDGs and incorporates them into the companys objectives In addition to strengthening the development of core industries Compal also expects to help solve global problems and aid sustainable development,23,4,diff,,,
Focus on green manufacturing and carbon reduction and,25,25,,,,
waste reduction towards the sustainable goal of 2050 net,19,19,,,,
Focus on climate change and continue to respond to the,13,25,diff,,,
United Nations 30 ocean x 30 land plan,23,26,diff,empty,,
and care for employees family and workplace balance,2,8,diff,,,
gap develop digital technology and inherit local culture,10,8,diff,,,
Strengthen the functions of the board of directors and,7,7,,,,
2022 Stakeholders ESG Major Topics of Concern in 2022 Goals and Strategies,3,26,diff,empty,,
with the inclusion of TCFD Task Force on Climaterelated,13,7,diff,,,
1 Publication of Compal Climate Governance Report Kunshan,13,0,diff,,,
2 Renewable energy usage increased by 24 than previous year,24,24,,,,
Goal of 2030 53 energy from renewable source,24,24,,,,
Inclusion of energy management system all sites run,24,11,diff,,,
Power intensity reduced by 1 from previous year,24,26,diff,empty,,
1 5 more products in voluntary compliance with Ecolabel,14,0,diff,,,
2 To reach 5 recovered material usage in each commercial notebook project,19,26,diff,empty,,
100 compliance with regional and customers required environmentEMC,12,0,diff,,,
3 USB PD included projects to raise by 3,12,26,diff,empty,,
4 High capacity cell included projects to raise by 3 2021 as benchmark year,24,26,diff,empty,,
Cut down on the use of auxiliary materials reduction of,15,19,diff,,,
Patents to be at least 5 of the applications,4,26,diff,empty,,
To keep global turnover rate of IDL employees 18,11,26,diff,empty,,
Training to grow key knowledge and Company compe,8,8,,,,
To increase Taiwanese key talent to 7 of indirect labor employees,11,11,,,,
Global incident rate temporary workers included less than 18,9,26,diff,empty,,
To continue health improvement plan for 80 of Taiwan site employees who,9,6,diff,,,
are indicated midtohigh risk of cardiovascular diseases in health report,9,6,diff,,,
The 3rd Compal Health Public Welfare Project for supporting employee,2,9,diff,,,
The penalty exceeded NTD 1 million in any sites of Compal 0,0,26,diff,empty,,
Support for public welfare projects by donating 5 more funding than 2021,12,26,diff,empty,,
Inclusion of vendor sustainable supply chain management in 2022,17,11,diff,,,
1 Products 100 compliance of hazardous substance control and customer regulations,19,19,,,,
2 Halogen free projects to increase by 5,25,26,diff,empty,,
3 Substance fulldisclosure projects to increase by 5 2021 as benchmark year,18,26,diff,empty,,
Inclusion and at least 5 of digitalized hazardous substance report,19,7,diff,,,
Establishment of Sustainability Committee with regular meetings and report to the,12,0,diff,,,
To remain top 20 in Public Company Corporate Governance Evaluation,12,0,diff,,,
No violation against honest operation or anticorruption by employees in any country,0,26,diff,empty,,
Report at least once a year of risk management status to the board and audit committee,18,12,diff,,,
Good construction of internal control and risk man,18,12,diff,,,
The introductory system for selfassessment of internal control for Taiwan sites will reach,18,26,diff,empty,,
2022 risk assessment and key process identification to be completed for Taiwan sitess,18,10,diff,,,
To increase international risk management certificates from 2 to 12,18,11,diff,,,
90 customer satisfaction or top 2 in customer QBR,22,6,diff,,,
95 of Taiwanses indirect personnel to receive infosecurity training,8,8,,,,
