paragraph,predict_label,count,different,empty,diff rate,empty rate
Master the health status of person with suspected confirmed infection and close contacts,9,6,diff,,,
Carry out regional environmental disinfection and strengthen indoor ventilation frequency,15,9,diff,,,
Start employee care mechanism and other related services,2,8,diff,,,
government and schools and supported the improvement of national anti,12,26,diff,empty,,
Deploy Pandemic Prevention Measures in Advance to Protect Employees Health,9,9,,,,
When the international COVID19 was warming up ASUS immediately established,25,26,diff,empty,,
an pandemic prevention team The members of the special team include the,5,9,diff,,,
heads of human resources and administration along with the CEO They convene,3,10,diff,,,
meetings according to the pandemic status formulate a prevention plan for severe,5,9,diff,,,
special infectious virus and establish complete operational key points for response,5,5,,,,
actions Ensure the health and safety of employees and corporate continuous,9,6,diff,,,
According to the severity of the local pandemic ASUS defines the pandemic,5,26,diff,empty,,
prevention level and employee attendance regulation In order to reduce the risk,9,9,,,,
of cluster infection after the national holiday preventive measures were taken to,9,26,diff,empty,,
stagger work shifts Meanwhile we consider the family care needs of employees,11,26,diff,empty,,
and they may apply for flexible working hours or work from home if necessary,11,11,,,,
Collect relevant records and review the Prevention Plan for Severe Special Infectious Virus,1,9,diff,,,
Provide necessary assistance for employees who are diagnosed as confirmed case or isolated at home to return to the workplace,9,8,diff,,,
Pandemic Prevention Level and Attendance Response of The Company,5,9,diff,,,
Sporadic community infection cases caused by overseas migration,9,10,diff,,,
The company may activate the preventive yellow light as appropriate,5,26,diff,empty,,
More than 3 community based infections occurred in one week or more than 10 local cases with unknown source of infection were confirmed in one day,9,10,diff,,,
Or some counties and cities declare lockdown and the company may deploy in advance according to the situation,5,26,diff,empty,,
number of local cases is 100 day or Taipei City and New Taipei City announce,12,26,diff,empty,,
All staff Normal attendance All staff Normal attendance,11,26,diff,empty,,
Launch the AB two shift system for company work from home,11,26,diff,empty,,
School suspension work continue maintain ABC three shift system,11,26,diff,empty,,
Work suspension or city lockdown only the maintenance team,11,26,diff,empty,,
During the pandemic prevention period in addition to mastering the pandemic situation we track and care for home isolation cold like symptoms,9,9,,,,
suspected or confirmed cases so as to avoid cluster infection in the company,9,26,diff,empty,,
After the outbreak of the COVID19 medical resources were insufficient companies launched,5,26,diff,empty,,
Smart Healthcare Ecology with The Construction of Technological Pandemic Prevention,5,9,diff,,,
work from home policy students started remote learning and the lack of resources for rural,2,12,diff,,,
With profound technological strength and alliance with medical institutions to establish a,2,26,diff,empty,,
or disadvantaged students became more serious ASUS supported the industry government,8,26,diff,empty,,
smart medical ecosystem we deploy in advance to promote digital transformation and build a,2,23,diff,,,
and schools to fight the pandemic fulfilled its social responsibilities and used technological,10,10,,,,
products to provide frontline support and help improve the antipandemic effort,2,26,diff,empty,,
Donated funds for vaccine we donated NT200 million to Tzu Chi Foundation to support the,12,26,diff,empty,,
purchase of BNT vaccine for the public so as to improve the vaccination rate,2,26,diff,empty,,
Precision diagnosis we expand AI medical applications create patientcentered applications,6,26,diff,empty,,
and introduce AI medical big data search system into 15 hospitals Furthermore we,1,22,diff,,,
strengthen the drug safety system develop cancer treatment auxiliary system realize,14,6,diff,,,
Donated software and hardware equipment about NT50 million technological materials,24,26,diff,empty,,
accurate medical treatment improve data accuracy and assist in the development of public,9,4,diff,,,
are donated including medical system laptop donation and cloud resources are provided,12,26,diff,empty,,
Medical institutions we provided 350 smart watches and 32 sets of mobile ultrasonic,2,24,diff,,,
equipment to assist medical institutions including National Taiwan University College of,2,26,diff,empty,,
Medicine Taipei Veterans General Hospital Taoyuan General Hospital and ShuangHo Hospital,9,26,diff,empty,,
Disadvantaged students we donated 1000 laptops to primary and middle schools,2,26,diff,empty,,
Small and medium enterprise in response to the TechnologyBased Epidemic Prevention,5,9,diff,,,
20 activity of the National Center for HighPerformance Computing three free antiepidemic,4,26,diff,empty,,
cloud solutions were launched including new technology antiepidemic corporate work,1,26,diff,empty,,
from home first aid kit and government and administrative legal person antiepidemic,5,12,diff,,,
providing cloud space AI resources highspeed computing and Taiwan Computing Cloud,1,26,diff,empty,,
Government agencies we cooperated with Tainan City Government to launch the AI,12,26,diff,empty,,
perception platform for urban dynamic images combining the 5G and AI image recognition,24,8,diff,,,
technology and introducing applications such as social distance and mask detection scenic,1,10,diff,,,
spot pedestrian flow identification and realtime analysis of urban road traffic flow images,20,4,diff,,,
so as to support municipal decisions in real time and gradually realize digital governance of,12,0,diff,,,
Telemedicine we work with Intel to develop the smart medical action vehicle to create an,9,24,diff,,,
efficient and safe telemedicine solution to help medical personnel diagnose patients without,9,26,diff,empty,,
entering the isolation ward reduce the risk of infection or make remote diagnosis in remote,9,12,diff,,,
Improve medical work performance we cooperate with NTUH HsinChu Branch to develop,9,8,diff,,,
voice medical records to improve medical work efficiency In addition we have formed an,9,20,diff,,,
alliance with Taipei Veterans General Hospital and Show Chwan Hospital to implement the,2,26,diff,empty,,
application of AI medical field and gradually establish Taiwans smart medical ecosystem,2,23,diff,,,
Improve elderly care the NTUH HsinChu Branch introduced the Zenbo Junior platform to,2,26,diff,empty,,
develop care and longterm care planning for the elderly in the community,2,10,diff,,,
ASUS redefined the identification methods for materiality based on the four,12,26,diff,empty,,
step identification procedures of the latest GRI Standards 2021 Different from,12,11,diff,,,
understanding stakeholders level of concern about topics through questionnaires,12,26,diff,empty,,
before we adopted impact as the evaluation principle to determine whether,12,10,diff,,,
a topic is material In addition we adopted the double materiality principle,12,26,diff,empty,,
proposed by the EU and identified 6 highly material topics with significant,12,26,diff,empty,,
Reformation of the Identification Procedures for Material Topics in 2021,12,26,diff,empty,,
Optimize Evaluation Indicator Evaluate whether a topic is material,12,26,diff,empty,,
Focus on Crucial Stakeholders Select representative stakeholders who,10,26,diff,empty,,
impacts in terms of ASUS and external economy environment people,12,26,diff,empty,,
In response to the initiatives of stakeholder capitalism possessing accurate,4,0,diff,,,
corporate operation philosophy consistent value and understanding that,3,26,diff,empty,,
enterprises shall communicate with major stakeholders to help them achieve,12,26,diff,empty,,
their targets are the common characteristics of outstanding enterprises In the,3,26,diff,empty,,
course of identifying materiality during the year we collected topics concerned,12,26,diff,empty,,
by stakeholders from daily interactions with them When evaluating the level of,10,26,diff,empty,,
impact we selected crucial stakeholders who work closely with ASUS or possess,10,10,,,,
sustainability expertise by conducting quantitative questionnaires and qualitative,3,0,diff,,,
interviews with them in order to fully understand the substantial impacts rising,3,26,diff,empty,,
In the future we will execute the identification procedures for material topics,12,26,diff,empty,,
once every two years to regularly examine the impacts of topics allowing the,12,26,diff,empty,,
managers to effectively allocate resources and formulate shortterm midterm,12,26,diff,empty,,
and longterm sustainable development strategies Meanwhile we disclosed,3,4,diff,,,
positive and negative information with transparency to serve as a basis for related,0,0,,,,
parties in all sectors to optimize their decisionmaking quality,12,6,diff,,,
Aligning assessments by sustainability team with external stakeholder perspectives,10,0,diff,,,
Establish management policies and objectives for highly material topics and review on a quarterly basis,12,11,diff,,,
Conduct materiality identification process every 2 years to check the degree of impact of the topic,12,10,diff,,,
48 sets of crucial stakeholder questionnaires 11 sessions of interviews with stakeholders,10,0,diff,,,
ASUS established its quantitative index based on five features under AA1000 SES,18,26,diff,empty,,
Dependency Responsibility Influence Diverse Perspective and Tension Related,10,0,diff,,,
Stakeholders who directly or indirectly depend on the products activities or services of ASUS,15,26,diff,empty,,
parties with major influences on ASUS are identified from multiple stakeholders,12,26,diff,empty,,
Stakeholders for whom ASUS is held responsible in terms of laws business operation or ethics,0,6,diff,,,
including seven stakeholder categories of employees customers supply chain and,17,0,diff,,,
business partners investors governments and NGOs academic units and society ie,12,26,diff,empty,,
Stakeholders who are concerned about financial economic social and environmental topics related to ASUS,10,9,diff,,,
Through diverse channels we carry out exchanges and engagements regularly and,12,26,diff,empty,,
from time to time to understand stakeholders expectations and at the same time,10,26,diff,empty,,
the information sources are used for evaluations of sustainability topics and impacts,3,0,diff,,,
Stakeholders who have an influence on strategies or business decisions of ASUS,12,26,diff,empty,,
Stakeholders with different viewpoints who can enlighten ASUS to gain new perceptions and opportunities,10,26,diff,empty,,
ASUS considers employees as the most important stakeholders ASUS cultivates employees professional skills and provides sound occupational environments for employees based on its business philosophy and becomes an employer favored by employees,8,9,diff,,,
ASUS aims to become the worlds most admired and innovative leading technology enterprise in the new digital era ASUS observes the customeroriented principles sparing no effort in providing unparalleled digital life experiences for customers,15,26,diff,empty,,
RegularlyCEO OnLive Quarterly From Time to TimeInformation portal website website,18,26,diff,empty,,
RegularlyInformation technology exhibition Yearly From Time to TimeProduct launch website and email customer,4,26,diff,empty,,
Business partners and ASUS has built a value chain of mutual benefits by improving the cooperation relationships with a balanced ESG we jointly create new business models and enhance our sustainable competitiveness,4,11,diff,,,
ASUS focuses on its golden triangle strategy of design thinking net recommendation value and market position to create stable profits and return on equity and exert its achievements in sustainable governance,4,7,diff,,,
report sustainability report Yearly Investors conference financial statement Quarterly,3,0,diff,,,
ASUS complies with laws and regulations follows governmental policies and responds to NGOs highstandard expectations to exert exemplary and guiding characteristics as a leading brand,12,19,diff,,,
Through industrialacademic cooperation we cultivate and explore professional talents for the future Meanwhile we have built communication channels to introduce new ideas and conduct cooperation to develop innovative technologies,12,8,diff,,,
Official correspondence Information sessions forums seminars and other meetings,22,26,diff,empty,,
ASUS contributes to the society with core business to solve environmental and social problems and generate positive influences,10,9,diff,,,
Press release dedicated unit for media and PR social media,12,10,diff,,,
To find out potential topics material for ASUS it has compiled 16 topics from international sustainability standards and specifications SDGs responsible investment industrial trends interactions,12,0,diff,,,
with stakeholders and other sustainabilityrelated topics To further investigate impacts resulting from topics,3,26,diff,empty,,
In accordance with the definition of materiality under GRI Standards 2021 we reexamined the degree of materiality of 16 sustainability topics in terms of impact of topics on ASUS and on,12,10,diff,,,
economy society and people We adopted the impact index assessed internally as the major basis of our evaluation and included viewpoints of stakeholders to help us understand the impacts,3,10,diff,,,
The sustainability team of ASUS identified the substantial and potential impacts positive and negative of 16 sustainability topics with reference,15,0,diff,,,
to our daily operation evaluations and the development trends of sustainability topics and calculated the Severity and frequency of different,3,4,diff,,,
topics impacts to conclude the impact indexes of all topics In particular the materiality of impacts is rated by taking into account the scale scope,3,10,diff,,,
Adopt opinions highly relevant to ASUS as reference for material topics,12,26,diff,empty,,
reversibility and involvement with human rights of the impacts,10,10,,,,
In the past we collected stakeholders concern to sustainability topics by means of dispatching questionnaires extensively As we adopted the,3,0,diff,,,
degree of impact as the judging standards in terms of whether a topic is material we selected crucial stakeholders who interact closely with ASUS,12,10,diff,,,
or possess forwardlooking insights on sustainability topics to ensure that stakeholders opinions are based on the full understanding of ASUS,12,0,diff,,,
operations By doing so we can understand the impacts and effects of ASUS on external sectors economics environments people from their,18,26,diff,empty,,
Interviews Understand the context of stakeholder perspectives background observations trends,10,0,diff,,,
During the year we collected 48 stakeholder questionnaires and conducted 11 sessions including five categories of stakeholder qualitative interviews Results of the quantitative questionnaires,10,0,diff,,,
serve as the basis for adjusting the materiality of topics results of the qualitative interviews help us understand the substantial impacts of topics and potential sustainability topics to be managed,3,0,diff,,,
We consider whether to adjust the materiality of topics with reference to the results of the questionnaire survey for stakeholders As set out in the following table Customer privacy and information,22,6,diff,,,
Security and Legal compliance were moderate material topics last year however stakeholders rated them of high impacts during the year,12,12,,,,
Purpose Gain indepth knowledge on the judging basis for materiality of respondents to questionnaires and refer to stakeholders feedback for the development policy of sustainability topic,12,12,,,,
9 major categories of crucial suppliers with longterm cooperation relationships,17,26,diff,empty,,
Model employees of ASUS who highly recognize the Companys operating policies,11,26,diff,empty,,
and also Largescale financial holding companies in Taiwan,18,26,diff,empty,,
Professional academic units in the field of sustainability with project cooperation experiences with ASUS,2,0,diff,,,
Indicator organizations that promote corporate sustainability in Taiwan,3,0,diff,,,
We divided respondent groups and results into two major categories Suppliers and employees are stakeholders with the closest interactions with ASUS and are also the frontline for ASUS to,17,26,diff,empty,,
acknowledge changes in the external environments Therefore we refer to opinions from such categories of stakeholders to help us understand the substantial impacts of ASUS on external sectors,12,26,diff,empty,,
On the other hand investors academic and NGOs are the leaders in the domestic corporate sustainability through their professional visions they help ASUS to grasp the future development trend,12,0,diff,,,
of sustainability topics and discover potential sustainability topics to be managed,15,0,diff,,,
Interview Results Possess reference value for the identification of materiality,0,26,diff,empty,,
Suppliers initiate the specifications for suppliers in the next tier to comply with the RBA regulations Suppliers actively respond to climate action topics including the introduction of ISO 14064 and ISO 14067 and setting up internal units for carbon topic management,17,21,diff,,,
With the popularization and mature development of topics suppliers are willing to absorb costs when renewable materials are introduced into production,17,4,diff,,,
Contractors of the Company have regulations for employees health and safety management more favorable than regulations,9,11,diff,,,
Level of implementation For example regarding climate actions substantial midtolongterm targets and carbon dioxide reduction routes shall be disclosed,25,25,,,,
Potential risks For example regarding talent cultivation subreplacement fertility aging society and other social phenomena shall be considered to make arrangements in advance for talent recruitment and care policies,8,8,,,,
Topic conformity Expect environmental and social actions to actively integrate with business models For example circular economy products and business models that improve digital inclusiveness,10,9,diff,,,
The calculation results of impact indexes are the basis for the materiality evaluation of the year At the same time we included stakeholders viewpoints to adjust the materiality of sutainability topics,18,10,diff,,,
and learn the development trends of topics from them Combined the conclusions of questionnaires and interviews the discoveries and discussion matters for the year are set out as follows,12,4,diff,,,
Raise the materiality of topics Customer privacy and datasafety and legal compliance are the sustainability topics that ASUS caused high impacts considered by the majority of stakeholders,22,12,diff,,,
However ASUS has established comprehensive management regulations for the abovementioned topics and evaluated that the degree of impact is within our scope of control ie we have,12,10,diff,,,
introduced the ISO 27001 information safety management system We improve the ratings for topics degree of impact with reference to the questionnaire results in the future we will prioritize the,14,11,diff,,,
inclusion of such topics in the scope of highly Material During the year the topics remained in the scope of Moderately Material,12,7,diff,,,
Sustainability topics integration According to the interviews we found that the integrated discussion of sustainability topics has become the topic management trend for the future For example,3,0,diff,,,
The social contributions by the Technology industry and innovative products and services may be integrated to create innovative products with functions that can solve social issues including,10,10,,,,
improve digital inclusionWe will take such viewpoints into account to plan for our sustainability actions and strategies and formulate the integrated disclosures of topics and performances in the,3,0,diff,,,
future Through our core abilities and business models we may generate positive effects on society and environments and realize the sustainability transformation of the enterprise,10,0,diff,,,
Combining the calculation of impact indexes above and the results,12,10,diff,,,
of stakeholder engagement we defined topics with significant,10,10,,,,
impacts on ASUS and economies environments people as,10,26,diff,empty,,
highly material topics The definition and management strategies,3,11,diff,,,
Highly material Establish targets and perform regular followup,12,26,diff,empty,,
Mildly material Possess a low degree impact in shortterm,17,10,diff,,,
m p a c t o n e c o n o m y,12,26,diff,empty,,
s o c i e t y a n d p e o p e,12,26,diff,empty,,
Sustainability topics of ASUS are identified through internal impact evaluations compilations of stakeholders viewpoints and finalized by the person in charge of the dedicated unit for sustainable development In the future,3,10,diff,,,
we will continue to gain r knowledge of the positive and negative impacts caused by ASUS and the expectations of external stakeholders through contact with stakeholders regularly and from time to time Leveraging on the,10,26,diff,empty,,
opportunity of annual materiality identification we performs an inventory check regarding internal and external viewpoints and compile them as material sustainability topics,17,0,diff,,,
For material topics ASUS has established its management policies and formulated action plans and set targets and indexes based on the digitalized measurement strategies to periodically track the achievements For other non,12,11,diff,,,
material topics we disclose existing management procedures and measures for stakeholders to understand the overall sustainability achievements of ASUS,12,0,diff,,,
Impact Hotspots and Descriptions for the Value Chain,3,10,diff,,,
Failure in managing product raw materials and wastes will result in excessive waste of resources and environmental pollution Therefore ASUS carries out life cycle evaluations and introduces environmental friendliness and circular economy in stages of material selection design use and scrapping,19,9,diff,,,
GHGs emission due to our operation and production will accelerate the global climate change and cause largescale and nonreversible hazards to the overall environment As such we joined hands with suppliers for carbon dioxide reduction and introduction of renewable energy and provided energy saving products for customers,25,24,diff,,,
ASUS has established a responsible and transparent supplier management system The ESG performances of suppliers are included in the procedures for procurement decisions driving the sustainability transformation of suppliers so as to minimize potential impacts on environmental pollution occupational safety and labor human rights,17,11,diff,,,
