paragraph,predict_label,count,different,empty,diff rate,empty rate
We help meet uncertainty and volatility with confidence and clarity Across the trading lifecycle and ,4,26,diff,empty,,
around the world we enable market participants to manage risk and capture opportunity,18,12,diff,,,
Office locations include OSTTRA locations  that were part of CME Group through 912021,12,26,diff,empty,,
Market statistics including average daily volume by asset class and product  are available in greater detail at httpinvestorcmegroupcomvolume,4,26,diff,empty,,
COUNTRIESand territories where  CME Group futures and options contracts are traded,4,26,diff,empty,,
At CME Group we are keenly aware of the everchanging world and apply ,4,26,diff,empty,,
the same innovative thinking that underscores our offerings to how we  ,3,26,diff,empty,,
operate as a corporate citizen We know our stakeholders have unique needs ,10,26,diff,empty,,
We continue to evolve progress and deliver on our strategy to create a more ,3,26,diff,empty,,
We are proud that our commitment to our clients employees and ,10,26,diff,empty,,
Worlds Most Valuable Exchange Brand Brand Finance 8th consecutive year,18,25,diff,,,
FOW Global Investor Asia Capitals Exchange of the Year,18,26,diff,empty,,
Global Capitals Global Derivatives Exchange of the Year,18,26,diff,empty,,
InsiderPro  Computerworlds 100 Best Places to Work in IT 4th consecutive year,3,26,diff,empty,,
Best Places to Work for LGBTQ Equality by the Human Rights Council 4th consecutive year,8,10,diff,,,
Our ESG Working Group is comprised of leaders across the organization and is led by Kathleen ,10,11,diff,,,
Cronin Senior Managing Director General Counsel and Corporate Secretary and Anita Liskey Senior ,12,7,diff,,,
Managing Director Global Brand Marketing and Communications The members bring unique ,3,4,diff,,,
perspectives and meet regularly to develop assess and uphold our ESG objectives The Working ,10,11,diff,,,
Group reports out to the Chairman and Chief Executive Officer and to the Executive Committee of ,7,26,diff,empty,,
our Board of Directors Additionally the CME Group Board has an active committee structure whereby ,7,7,,,,
underlying elements of our ESG program are also overseen by various Board committees based on ,12,7,diff,,,
We conducted our first materiality assessment in 2019 to identify and prioritize the areas most critical ,17,10,diff,,,
to our stakeholders and operations ultimately informing our ESG strategy We will complete our ,3,26,diff,empty,,
second materiality assessment in 2022 and update our areas of focus as needed to account for ,12,10,diff,,,
evolving environmental regulatory and societal considerations In the spirit of continuous ,12,9,diff,,,
improvement we intend to conduct this formal exercise every three to five years while continuing to ,12,26,diff,empty,,
As of December 11 2021 CME Group performed in the 64th percentile of the diversified financial ,18,26,diff,empty,,
services and capital markets industry in the SP Global Corporate Sustainability Assessment ,3,10,diff,,,
meaning that 64 of companies reached an equal or lower ESG Score ,18,26,diff,empty,,
At CME Group our employees are the driving force behind our current and future success ,8,26,diff,empty,,
Given the critical role they play in moving our business forward we are focused on providing ,3,26,diff,empty,,
a wide array of training and development opportunities to help them build their careers with ,8,8,,,,
us for the long term We are also focused on advancing a culture of inclusion and innovation in ,8,8,,,,
addition to providing valuable benefits to support our employees today and as they plan ,2,11,diff,,,
PRIORITIZING EMPLOYEE HEALTH AND  SAFETY DURING A TIME OF TRANSITION,9,9,,,,
In 2021 we introduced a number of policies and programs to help team members cope with ,10,26,diff,empty,,
stressors and navigate disruptions caused by the ongoing COVID19 pandemic We are ,18,26,diff,empty,,
proud to report that our employees and our organization continued to perform at the highest ,8,26,diff,empty,,
Some of our COVIDrelated initiatives in 2021 included,12,26,diff,empty,,
To encourage a healthy worklife balance as employees began planning to return to ,9,26,diff,empty,,
the office we introduced a flexible work model enabling employees to work with their ,11,26,diff,empty,,
managers to set a weekly schedule of inoffice days and workfromhome days to ,11,26,diff,empty,,
best serve their needs and the needs of the business Employees embraced the new ,10,26,diff,empty,,
program with 91 of survey respondents saying they were aligned with their managers ,8,26,diff,empty,,
on flexible work arrangements and 81 agreeing that CME Group is supportive of ,11,26,diff,empty,,
flexible work as measured through our employee engagement pulse survey,8,8,,,,
We took a cautious and measured approach to reopening several offices over ,3,26,diff,empty,,
the summer as conditions improved and restrictions eased Throughout the ,13,11,diff,,,
reopening process we continued to prioritize the health and safety of our ,9,6,diff,,,
colleagues As new restrictions took effect we managed changes to our ,12,26,diff,empty,,
For the second year we hosted a companywide Employee Wellbeing Week which ,9,8,diff,,,
put physical and mental health at the forefront of our conversations and promoted ,9,9,,,,
the wide array of support resources and tools that are readily accessible to employees,2,26,diff,empty,,
We consistently benchmark our employee benefits to ensure they are market competitive and support  ,4,8,diff,,,
Building on the success of our inaugural Employee Wellbeing Week in 2020 the 2021 virtual event ,9,8,diff,,,
our employees health wellbeing retirement professional development and worklife balance needs ,9,4,diff,,,
centered around the theme of advancing mental and physical health Over the course of a week ,9,9,,,,
We introduced additional employee benefits in 2021 as we continued to navigate impacts from the ,8,8,,,,
in August colleagues across the globe attended sessions covering a wide range of topics including ,12,26,diff,empty,,
stress management personal goal setting nutrition and fitness cancer prevention and personal ,9,9,,,,
nearly all employees to set a weekly schedule of inoffice days and workfromhome days,11,26,diff,empty,,
our global employee population  offered by our Health Care  Center nursing staff ,2,9,diff,,,
   Paid leave for employees needing to care for family members who contract COVID19,2,26,diff,empty,,
   Employee Assistance Program hotline extended to our network of consultants,11,8,diff,,,
Listed benefits reflect a highlevel overview of our US benefits offering but is not inclusive of all benefits offered CME Group provides benefits for our employees outside the US that vary by region,11,11,,,,
Dr Heidi Hanna Chief Energy Officer of Synergy Brain Fitness discussed how ,15,24,diff,,,
to have a challenge versus threat mindset and transform stress into a catalyst ,18,26,diff,empty,,
Kathleen Goss PhD Director at the American Cancer Society shared screening  ,2,7,diff,,,
Dr Guy Meadows CoFounder of the Sleep School shared his unique fiveweek  ,2,26,diff,empty,,
Dr Edwin McDonald Associate Director of Adult Clinical Nutrition at ,6,7,diff,,,
University of Chicago Medicine shared insights into the effects of nutrition  ,6,26,diff,empty,,
Melissa Mellady Lead Exercise Physiologist at Northwestern Executive Health  ,9,6,diff,,,
provided guidance on navigating your way through the pandemic with exercise,2,26,diff,empty,,
CME Groups Employee Wellbeing Week is another example of how much the company cares about its employees and their worklife balance I was able to attend several sessions and all were very informative In particular the session on nutrition really gave me pause to consider the amount of red meat I consume Lots of great material covered,9,8,diff,,,
CME Group stands in solidarity with those who have faced harassment discrimination violence and ,8,26,diff,empty,,
We are driven by the belief that measuring our progress is key to achieving it and that ,10,26,diff,empty,,
injustice We are strongly committed to fostering a work environment where everyone feels valued ,10,26,diff,empty,,
measurement starts with a baseline The following provides a snapshot of our global workforce,8,11,diff,,,
respected heard understood and supported Our Diversity  Inclusion Council partners with our ,8,7,diff,,,
Employee Resource Groups to advance conversations around these important issues and  ,10,8,diff,,,
A leading tool in these efforts is our Consciously Inclusive Leadership Program which we first offered ,8,8,,,,
to people managers in 2020 In 2021 we retooled the program into a virtual hourlong course that ,2,26,diff,empty,,
we extended to all of our employees globally The Consciously Inclusive Leadership Program explores ,8,8,,,,
Additionally in the spring of 2021 our Diversity  Inclusion Council joined our Connecting Asia Network ,8,7,diff,,,
CAN Employee Resource Group in welcoming crosscultural expert and TEDConference speaker ,8,8,,,,
Pellegrino Riccardi to speak to employees about how we can be more culturally aware when working ,8,11,diff,,,
with and communicating with our colleagues and clients around the world,22,26,diff,empty,,
DI training for people managers remained a top priority in 2021 In June we held an event for ,8,8,,,,
managers that explored the nature and impact of subtle acts of exclusion and how managers can ,0,10,diff,,,
prevent them The event was led by inQUEST Senior Partner Dr Michael Baran coauthor of the ,12,26,diff,empty,,
awardwinning book Subtle Acts of Exclusion How to Understand Identify and Stop Microaggressions,4,26,diff,empty,,
To further enhance our transparency we have published our Equal Employment Opportunity ,8,0,diff,,,
In 2021 CME Group launched a robust program to monitor our use of qualified diverse suppliers and ,17,26,diff,empty,,
Further implemented DiversityTraX a tool to help us better manage vet and track ,8,26,diff,empty,,
Joined the National Minority Supplier Diversity Council and engaged with its ,8,6,diff,,,
counterpart in the UK As part of our program we also regularly engage with other ,12,26,diff,empty,,
recognized diversity councils including those focused on the LGBTQ community ,8,10,diff,,,
persons with disabilities and veterans to educate them on our priorities Through ,8,26,diff,empty,,
these relationships we have been able to identify new diverse suppliers,17,26,diff,empty,,
Educated our procurement team on our supplier diversity goals and processes,8,6,diff,,,
Held orientation meetings regarding our supplier diversity program for colleagues ,8,6,diff,,,
across the business empowered to make purchasing decisions,4,26,diff,empty,,
Provided minority and womenowned businesses more access to competitive bids ,8,26,diff,empty,,
resulting in several new diverse suppliers winning business including World Wide ,17,26,diff,empty,,
In 2021 our Diversity  Inclusion Council sponsored a pilot mentoring program to be more intentional ,8,7,diff,,,
toward helping diverse mentoring relationships thrive The groundwork for the pilot included exploring ,8,26,diff,empty,,
best practices by reviewing internal and external mentoring efforts creating guidelines and definitions ,12,11,diff,,,
for the effort developing training and resources to support participants  and ultimately matching ,2,8,diff,,,
I started my CME Group career as an intern so mentoring has always been really important to me Through the DI mentoring pilot I was paired with a senior leader from the HR Division and really valued making reallife connections discussing my career aspirations and learning from my mentors experience The exposure I gained helped me move into a new role within HR a few months after the pilot ended and I couldnt be happier,8,26,diff,empty,,
As part of our diversity monitoring we asked all of our suppliers to register their diversity status ,8,6,diff,,,
through the DiversityTraX platform During 2021 we certified that 35 of our suppliers were diverse ,8,26,diff,empty,,
and that during the previous year we had conducted business with 25 of them We are in the ,3,26,diff,empty,,
process of certifying an additional 38 suppliers that selfidentified as diverse,17,26,diff,empty,,
CME Group currently spends less than 3 of its global supplier budget on diverse suppliers ,17,26,diff,empty,,
and we are actively working to improve this number,12,11,diff,,,
A lack of diversity in the financial industry negatively impacts us all and requires our leadership ,8,8,,,,
as a sector to drive progress We are proud that we have continued to participate in the Financial ,12,26,diff,empty,,
Services Pipeline Initiative a collaboration involving Chicagobased financial institutions and the ,12,8,diff,,,
Chicago Community Trust The initiative aims to increase the representation of Black and Latinx ,8,10,diff,,,
financial service professionals and improve the overall cultural competency of our industry ,4,6,diff,,,
Our Employee Resource Groups ERGs engage more than 1200 colleagues across the company ,8,8,,,,
to examine critical issues within our communities and amongst our broader workforce In 2021 we ,10,11,diff,,,
introduced a new ERG toolkit to more clearly define the framework processes and resources in place ,12,26,diff,empty,,
to support our ERG leaders This included better articulating roles responsibilities and expectations ,10,26,diff,empty,,
as well as sharing best practices for effective ERG management ,2,11,diff,,,
early in their career new to CME Group ,8,26,diff,empty,,
or the derivatives industry or who have a ,18,26,diff,empty,,
to ensure that CME Group is at the ,12,26,diff,empty,,
At CME Group we are committed to helping our employees realize their full potential and define ,8,26,diff,empty,,
their future We are a team of problem solvers and we are always looking for new ways to inspire ,2,26,diff,empty,,
and motivate our employees To ensure our employees feel connected challenged and supported ,8,26,diff,empty,,
We also regularly survey our employees to better understand and meet their needs  ,10,26,diff,empty,,
   83 of respondents say theyre excited about how their work contributes ,8,26,diff,empty,,
   82 are satisfied with the collaboration tools and resources available ,12,8,diff,,,
   79 agree that CME Group encourages and promotes diversity of ,8,6,diff,,,
   84 feel they dont have to hide who they really are to be accepted ,8,26,diff,empty,,
   Forbes 2021 Worlds Most FemaleFriendly Companies  First Year of the Award,0,26,diff,empty,,
   2021 InsiderPro  Computerworlds Best Places to Work in IT  Fourth ,3,26,diff,empty,,
   2021 Best Places to Work for LGBTQ Equality by the Human Rights Council  ,8,10,diff,,,
Performance reviews are an important piece of developing ones career at CME Group Goal  ,8,8,,,,
planning provides the opportunity for employees and managers to align on prioritized performance ,8,8,,,,
and development goals Midyear checkins and yearend reviews are excellent opportunities for ,2,4,diff,,,
employees and managers to engage with one another to achieve their fullest potential ,8,26,diff,empty,,
During the pandemic we converted all of our training and development programs to a virtual format ,2,8,diff,,,
enabling employees to reap the benefits of attending programs remotely Additionally the virtual ,8,11,diff,,,
format helped to encourage networking and collaboration among colleagues in different countries,2,8,diff,,,
In 2021 we offered three new courses to senior employees to enhance their leadership skills  ,8,8,,,,
The Future of Work Leadership Communication for a Changing World and Psychological Safety  ,10,8,diff,,,
We also introduced a program Managing in Changing Times to improve people managers skills ,8,26,diff,empty,,
Through challenging work assignments collaboration with industryleading experts and access to ,12,8,diff,,,
realtime and online training employees benefit from our strong learning culture,8,8,,,,
   A Talent Exchange program that offers shortterm crossfunctional project work to  ,8,8,,,,
expose employees to other areas of the business and help them broaden their skill sets ,8,26,diff,empty,,
   Access to LinkedIn Learning courses and a constantly evolving suite of instructorled  ,2,26,diff,empty,,
virtual courses covering a wide range of disciplines including technical and  ,8,26,diff,empty,,
   Comprehensive industry education that provides a strong understanding of our  ,2,26,diff,empty,,
products and services technology global client base corporate strategy and  ,15,26,diff,empty,,
   Integrated series of leadership development programs to prepare employees for each ,8,8,,,,
   Access to the Workday talent management portal where employees can highlight ,8,8,,,,
their work achievements share their career aspirations with their managers and build ,8,4,diff,,,
MAKE A  DIFFERENCEin global financial markets by helping our clients manage risks,18,25,diff,,,
BUILD YOUR CAREERwith challenging  work that advances  world markets,3,25,diff,,,
BE INSPIREDby collaborating every day with a diverse team of leading experts,8,26,diff,empty,,
BE AN OWNERof our success as you  share in our collective  achievements,10,4,diff,,,
INVESTin your career  drive our growth by sharing knowledge with each other,8,4,diff,,,
GROWour business by  consistently striving  for  achieving  excellence,3,26,diff,empty,,
PRODUCTS AND SERVICES TO ADVANCE A SUSTAINABLE FUTURE ,15,26,diff,empty,,
Across financial and commodity markets investors are interested in environmentally,4,25,diff,,,
focused products and are considering ESG factors in their risk management strategies ,3,11,diff,,,
At CME Group we develop the tools necessary to access emerging ESG markets and help ,18,25,diff,,,
clients manage risk to achieve their sustainability objectives,3,12,diff,,,
In 2021 we proudly continued to advance our business to align with a more sustainable ,15,26,diff,empty,,
We launched the industrys first Sustainable Clearing service enabling ,12,6,diff,,,
firms to credibly measure risk management activities that are used to ,18,11,diff,,,
Our Emini SP 500 ESG futures reached a peak of 42 billion in open ,18,26,diff,empty,,
interest in 2021 making it the worlds most widely used ESG equity futures ,18,6,diff,,,
We listed Emini SP Europe 350 ESG futures,18,26,diff,empty,,
We collaborated with CBL to introduce two voluntary carbonoffset tools ,12,26,diff,empty,,
a Global Emissions Offset GEO futures contract and a NatureBased ,25,21,diff,,,
Global Emissions Offset NGEO future contract to help clients manage ,25,21,diff,,,
Our bioenergy futures remain highly active providing market participants ,4,26,diff,empty,,
with a tool to manage price risk in renewable transport fuels ,18,12,diff,,,
We strengthened our requirements for responsible sourcing for NYMEX ,17,26,diff,empty,,
platinum and palladium and COMEX silver deliverable against our respective ,12,26,diff,empty,,
physically delivered futures contracts The new standards are intended ,12,11,diff,,,
to implement additional safeguards by requiring that the producer be in ,12,26,diff,empty,,
compliance with recognized international standards for conflictfree metals ,12,0,diff,,,
and build on our responsible sourcing requirements for our flagship  ,15,26,diff,empty,,
Our battery metals suite continued to grow We launched lithium futures ,24,26,diff,empty,,
alongside our cobalt futures contract to support risk management needs in ,18,11,diff,,,
the fastgrowing electric vehicle segment Virtually all risk management for ,18,11,diff,,,
battery metals now takes place on CME Group markets ,18,25,diff,,,
Around 338000 tons of recycled steel were hedged on CME Group exchanges ,24,26,diff,empty,,
via our recycled steel futures contract which enables risk management for ,18,11,diff,,,
In September 2021 we launched the derivatives industrys firstofitskind Sustainable Clearing ,18,26,diff,empty,,
service allowing participants to track and report how their hedging activities advance their ,0,6,diff,,,
sustainability goals The new innovative offering seamlessly integrates into existing workflows and ,15,0,diff,,,
enables firms to track their sustainable derivatives positions efficiently ,4,26,diff,empty,,
More than 47 million offsets were traded  in 2021 with 655 million offsets delivered in seven different delivery cycles,18,25,diff,,,
As demand for global decarbonization increased we continued to work toward and support a lower ,12,4,diff,,,
carbon economy through targeted product launches In 2021 we introduced two voluntary carbon ,15,21,diff,,,
offset tools Global Emissions Offset GEO futures the first standardized contract for carbon offsets ,12,25,diff,,,
across multiple project types and geographies and NatureBased Global Emissions Offset NGEO ,25,21,diff,,,
futures which relates to agricultural forestry and other landuse projects,23,26,diff,empty,,
As global economies continue advancing their carbon reduction goals marketbased solutions like derivatives markets are providing transparency and price discovery along the way CME Groups voluntary carbon offset markets have been growing steadily since their launch and we look forward to continuing to work with our clients and the industry to provide effective risk management solutions,18,25,diff,,,
CME GROUP INNOVATION LAB AND EMPLOYEE INNOVATION PROGRAM,4,3,diff,,,
Each year CME Group collaborates with key industry organizations to share expertise and develop ,18,4,diff,,,
CME Group has long played a pivotal role in developing groundbreaking industry solutions ,17,26,diff,empty,,
Established in 2014 the CME Group Innovation Lab helps us drive structured collaborative and ,2,3,diff,,,
In 2021 we played a leading role in drafting new guidelines for derivatives exchanges to promote ,12,26,diff,empty,,
inventive thinking around how we create value for our clients and business ,3,26,diff,empty,,
sustainable development which were published by the United Nations Sustainable Stock Exchanges ,12,4,diff,,,
Through the Lab we bring together people with diverse perspectives from all levels departments ,8,26,diff,empty,,
SSE initiative and the World Federation of Exchanges Additionally CME Group became a founding ,12,26,diff,empty,,
and functions to both guide and challenge one another which we continued to do virtually during ,4,26,diff,empty,,
member of the SSEs newly created derivatives network,18,26,diff,empty,,
In addition to the SSE our representatives actively participate in the following working groups ,12,11,diff,,,
Our passion to innovate on behalf of our clients extends to all levels of our organization Through ,3,26,diff,empty,,
our Employee Innovation Program we recognize colleagues by providing cash incentives to those ,8,3,diff,,,
who apply for and are issued patents In 2021 CME Group employees received a total of 83 new ,12,26,diff,empty,,
   The World Federation of Exchanges Sustainability Working Group and its ESG Definitions ,3,0,diff,,,
   The International Organization of Securities Commissions IOSCO Affiliate Members ,12,26,diff,empty,,
  The Futures Industry Associations US Commodities Climate Risk Working Group ,13,11,diff,,,
  The International Swaps and Derivatives Associations ESG Steering Committee ,18,26,diff,empty,,
  Sustainable Stock Exchanges Initiatives Derivatives Markets Advisory Group ,12,25,diff,,,
Sustainability has moved from the fringes of the financial sector to the mainstream in recent years The industry has increasingly embraced a transition to a more sustainable and inclusive economic model with support from governments regulators investors and the broader society By including a focus on sustainability exchanges as core marketplaces for the design and trading of new products can play an important role as drivers of genuine change,15,0,diff,,,
We recognize the importance of reducing our carbon footprint and have conducted an inventory of our greenhouse gas GHG emissions from 2020 and 2021 to better inform our GHG reduction strategy and future goals ,25,25,,,,
Our footprint was conducted in accordance with the GHG Protocol and UK SECR mandated reporting We measured all material scope 1 2 and 3 categories and consistent with best practice we are reporting both ,25,24,diff,,,
locationbased and marketbased methods Conducting and disclosing this inventory is a meaningful step in our efforts to evolve our internal sustainability initiatives We will continue to report on these metrics each year ,18,0,diff,,,
The table above shows 2020 total GHG emissions by scope and category See the last page of this report for additional information on the 2020 and 2021 carbon emissions study,25,21,diff,,,
The table above shows 2021 total GHG emissions by scope and category See the last page of this report for additional information on the 2020 and 2021 carbon emissions study,25,21,diff,,,
Scope 3 emissions are the result of activities from assets CME Group does not own ,25,21,diff,,,
or control but indirectly impact our value chain,3,10,diff,,,
The graph above represents GHG emissions by region using the locationbased method,25,21,diff,,,
Our Employee Resource Group SEED worked with our Facilities team to add composting bins in all cafes across our Chicago headquarters ,19,8,diff,,,
At CME Group we recognize the importance of contributing to our broader communities ,10,26,diff,empty,,
and we strive to make an impact where our employees and clients live and work In 2021 ,8,10,diff,,,
we contributed more than 77 million to charitable initiatives through our corporate giving ,2,26,diff,empty,,
As the pandemic continued we supported causes to help uplift our local communities ,10,26,diff,empty,,
and contribute to nonprofit organizations meaningful to our employees,2,26,diff,empty,,
To support K12 education during the COVID19 pandemic the CME Group ,2,26,diff,empty,,
Foundation donated 135000 and provided remote learning resources ,2,26,diff,empty,,
CME Group contributed 297000 in matching gifts to charities ,12,26,diff,empty,,
CME Group donated 18000 to our adopted school in Chicago Washington ,2,26,diff,empty,,
Irving Elementary to invest in school supplies and help upgrade the ,2,26,diff,empty,,
gymnasium CME Group has actively supported the school since 2005,2,26,diff,empty,,
Throughout 2021 we continued to promote CME Groups Matching Gift Program encouraging employees ,12,26,diff,empty,,
to take advantage of the opportunity The program is a staple of our corporate giving strategy and allows ,12,4,diff,,,
us to rally behind causes meaningful to our workforce and exchange members The program matches ,8,11,diff,,,
gifts to eligible charitable organizations of 25 or more up to 1500 per calendar year for each person In ,12,26,diff,empty,,
2021 we contributed 297000 in matching gifts across the communities where we live and work,10,26,diff,empty,,
CME Groups Matching Gift Program demonstrates a commitment to supporting its employees and the community The program helps advance my familys contributions to causes we support making us feel good about the impact we have,10,10,,,,
Whether its donating to a school or a fundraising effort for a friend the company match has a real impact Interest in employees causes shows the commitment of our leadership and encourages us to explore ways in which we can better our communities,10,8,diff,,,
The paid day off for volunteering gives me a strong sense of purpose outside of my work responsibilities and demonstrates that the company cares deeply about employees making a difference in our local communities,10,26,diff,empty,,
by LPGA players artwork by St Jude patients a ,2,26,diff,empty,,
golf bag signed by Jimmy Buffett and more,12,26,diff,empty,,
 Score One for St Jude whereby CME Group ,12,26,diff,empty,,
charity efforts raised a total of 850000 to ,2,26,diff,empty,,
support St Judes mission to find cures and ,2,26,diff,empty,,
In addition CME Group was honored to host ,12,26,diff,empty,,
hundreds of first responders as guests at the ,5,26,diff,empty,,
concert and tournament as a way of saying ,12,26,diff,empty,,
thank you for everything they have done for ,10,26,diff,empty,,
CME Group Chairman  Chief Executive Officer Terry Duffy presents a  check to St Jude during the trophy presentation at the CME Group Tour Championship,12,26,diff,empty,,
on November 21 2021 at the Tiburon Golf Club in ,23,26,diff,empty,,
Naples Florida In order to qualify to compete in ,4,26,diff,empty,,
ranked in the top 60 in the world based on CME ,18,26,diff,empty,,
season in the Race to the CME Globe Jin Young ,12,26,diff,empty,,
Ko of South Korea walked away with the top prize ,4,26,diff,empty,,
for the second year in a row shooting a course ,8,26,diff,empty,,
record score of 63 on the final day,12,26,diff,empty,,
CME Group and the LPGA Tour announced that ,4,26,diff,empty,,
the prize for the 2022 CME Group Tour ,12,26,diff,empty,,
Championship would grow to 7 million up from ,18,26,diff,empty,,
5 million with a 2 million winners check The ,4,26,diff,empty,,
tournament will offer the single largest prize in ,12,26,diff,empty,,
the history of womens golf helping level the ,8,26,diff,empty,,
CME Group is proud to support women in business and women in sports We are extremely pleased to announce significant enhancements to the  CME Group Tour Championship that will further reward these worldclass golfers while also creating more equity within the sport,8,6,diff,,,
they played 18 holes attended a luncheon and ,12,26,diff,empty,,
Misericordia is an invaluable organization that allows individuals with developmental disabilities to live up to their fullest potential and experience a happy and vibrant life The best part of our day was seeing all of the women out on the golf course cheering each other on,8,26,diff,empty,,
CME Group employees attended the Misericordia womens  golf tournament in support of the organization,12,26,diff,empty,,
I want to thank CME Group for investing in City Colleges students and our city The CME Group Star Partnership Mayoral Award supports our talented students in reaching their educational and career goals and helps to build a more inclusive Chicago economy,2,10,diff,,,
CME Group has a longstanding partnership with the City of Chicago on initiatives that help make ,12,10,diff,,,
college more affordable for graduates of Chicago Public Schools In 2021 for the fifth consecutive ,2,26,diff,empty,,
year CME Group selected 25 Star Scholars from City Colleges of Chicago to receive a 5000 ,8,26,diff,empty,,
scholarship paid over two years to support furthering their college education with a bachelors ,2,26,diff,empty,,
degree in accounting business management finance economics business or a STEMrelated major ,8,25,diff,,,
at one of the Chicago Star Scholarship Program colleges or universities,2,26,diff,empty,,
The CME Group Foundation is a 501c3 organization that strives to empower future generations ,10,26,diff,empty,,
through education equipping todays students for tomorrows challenges by providing youth ,2,26,diff,empty,,
with the tools they need to achieve their full potential In 2021 the Foundation announced the ,12,26,diff,empty,,
appointment of Eva Giglio as Executive Director and adopted a new priority and portfolio to ,7,7,,,,
advance kindergarten readiness in Illinois schools with more than 12 million in support,2,26,diff,empty,,
The Foundation is focused on the following priorities,10,26,diff,empty,,
It is vital to listen and learn from our partners as we focus on the mission of philanthropy promoting the welfare of others,10,26,diff,empty,,
QA WITH EVA GIGLIO Executive Director of  the CME Group Foundation,12,7,diff,,,
The CME Group Foundation awarded 3 million in grants to further support kindergarten readiness and K12 programming across Chicago and Illinois in 2021 ,2,26,diff,empty,,
as the Deputy Chief of Staff to the CEO of ,7,26,diff,empty,,
What drew you to the field of philanthropy ,10,26,diff,empty,,
In my previous role I worked in Chicago Public ,12,26,diff,empty,,
35 college students who are Black or Latinx ,8,26,diff,empty,,
for the district When I joined the CME ,12,26,diff,empty,,
to assist them through college and help place ,2,26,diff,empty,,
and act as conveners who help advance the ,12,26,diff,empty,,
they support It is vital to listen and learn from ,2,26,diff,empty,,
our partners as we focus on the mission of ,10,26,diff,empty,,
grantees leading to more equity in access to ,2,6,diff,,,
the Illinois State Board of Education to advocate ,2,7,diff,,,
a report released by the University of Illinois ,12,26,diff,empty,,
scholarships to more than 35 Black and Latinx ,8,26,diff,empty,,
The report found that many schools outside of ,2,26,diff,empty,,
and job opportunities at CME Group to a subset ,8,26,diff,empty,,
During the CME Group Foundation Scholars program I received valuable career advice and guidance on how to best move forward in my career Without the CME Group Foundation I likely would not have completed college due to finances and would not be working at my dream job,8,11,diff,,,
CME Group Foundation MultiYear Grants Initiated in 2021,12,26,diff,empty,,
The full list can be found at cmegroupfoundationorg,18,26,diff,empty,,
YEAROVERYEARincrease in program video views for December 2021,12,26,diff,empty,,
Since its launch by CME Group in 2015 Futures ,3,26,diff,empty,,
the role they play in the global economy and ,18,26,diff,empty,,
our everyday lives As a 501 c3 organization ,10,26,diff,empty,,
to be hybrid during the pandemic the Econ ,13,26,diff,empty,,
The Facts About Food module is especially relatable for students today given the current issues with the supply chain Thank you CME Group Futures Fundamentals and Discovery Education for sharing these critical resources Now more than ever behavioral economics resources are ESSENTIAL,17,26,diff,empty,,
SARAH ELWELLDistrict of Columbia Public Schools  Washington DC,2,26,diff,empty,,
In a year of ongoing economic uncertainty and volatility we continued to be a leading ,18,26,diff,empty,,
provider of solutions for risk management for our clients globally Central to the trust we ,18,11,diff,,,
have established with clients are our core values that guide our business ,3,0,diff,,,
Our Board of Directors informs and enforces our core business principles In 2021 our ,7,7,,,,
Board was keenly focused on the issues that mattered most to our company clients ,7,7,,,,
   Ensuring business continuity and the continued effective operation ,3,26,diff,empty,,
