paragraph,predict_label
Include recycled materials in 100 of Google consumer hardware products launching in 2022 and every year after,15
Achieve UL 2799 Zero Waste to Landfill certification at all final assembly consumer hardware manufacturing sites by 2022,19
In 2021 we used recycled content across numerous plastic parts in Nest and Pixel products21,15
In 2021 we designed Nest and Pixel packaging to minimize the use of plastic The retail packaging for the Pixel 6 Pixel 6 Pro and Pixel 5a 5G use 98 paper and fiberbased materials,15
We met this target early All Nest and Pixel devices launched since 2020 include recycled materials22,15
In 2021 we achieved certification to the UL 2799 Zero Waste to Landfill certification standard for several final assembly manufacturing sites,19
Help more than 500 cities and local governments globally reduce an aggregate of 1 gigaton of carbon emissions annually by 2030,25
Help 1 billion people make more sustainable choices through our core products by 2022,15
In 2021 over 40 cities used the Environmental Insights Explorer tool in their climate action planning or for monitoring city climate targets,13
Were working toward this target In 2021 we shared several new ways people can use Google productssuch as Google Flights Google Maps Google Search and Google Shoppingto make more sustainable choices,15
The following table provides an overview of our performance over time and,18
includes both environmental data for our global operations including our data,22
centers offices networking infrastructure and other facilities and data beyond,1
our operations including our investments and technology The majority of our,3
environmental data covers Alphabet Inc and its subsidiaries including,22
Google LLC All reported data is global and annual unless otherwise specified,22
We obtain thirdparty assurance from an independent accredited auditor for,12
specific environmental data as part of our Independent Accountants Review,22
including select GHG emissions energy and water metrics as indicated in the,25
For more information on our energy use and GHG emissions see Alphabets,25
CDP Climate Change Response on Googles sustainability reports page,13
Scope 3 business travel and employee commuting including teleworking32,11
Total Scope 1 2 marketbased and 3 total,4
Scope 1 2 marketbased and 3 business travel and employee commuting including teleworking,11
Scope 1 2 locationbased and 3 business travel and employee commuting including teleworking,11
Emissions reductions and compensations for our operations,25
Total emissions reduced by renewable energy PPAs and compensated for by carbon credits,25
Emissions reduced by renewable energy PPAs37,24
Emissions compensated for by carbon credits,25
Total operational GHG emissions after emissions reductions and compensations38,25
Carbon intensity per unit of revenue,12
Carbon intensity per FTE employee,12
Carbon intensity per megawatthour of energy consumed,24
Average annual fleetwide PUE across Google data centers,18
Renewable electricity PPAs and onsite,24
Electricity purchased from renewable sources4142,24
Carbonfree energy across Google data centers hourly43,24
Landfill diversion rate data centers,19
Preconsumer food waste prevented in cafs cumulative,19
Data center hardware refurbishment and reuse,15
Components used for server upgrades that were refurbished inventory,15
Components resold into the secondary market,15
EV charging ports at offices in the United States and Canada cumulative51,24
Emissions avoided due to employee EV commuting in the United States and Canada52,21
Employee shuttle commuting trips in the Bay Area53,11
Employee shuttle riders in the Bay Area peak daily54,9
Emissions avoided due to employee shuttle trips in the Bay Area55,21
Native trees planted on our Bay Area campuses cumulative,23
Native habitat restored and created on our Bay Area campuses cumulative,23
Equity investments in renewable energy 58,24
Combined renewable energy capacity cumulative,24
Cities and regions covered by the Environmental Insights Explorer cumulative5960,3
Household energy saved by Nest thermostat customers cumulative,24
