paragraph,predict_label
Committed an additional 55M to our Racial Justice and Equity Initiative,8
Building on our initial 100 million commitment in 2020 we announced an additional 30 million commitment in August 2021 The funding supports efforts including the Global HSI Equity Innovation Hub expanded learning opportunities for HBCUs the first Apple Entrepreneur Camp for HispanicLatinx Founders and Developers and funding for organizations driving criminal justice reform and environmental justice And in May 2022 we committed 25 million to expand access to capital for community financial institutions supporting communities of color in historically underserved markets across the US,2
Expanded new features to support accessibility,2
To celebrate Global Accessibility Awareness Day 2022 we previewed upcoming software features to offer users with disabilities new tools for navigation health communication and more Apples announcement included Door Detection a cuttingedge navigation feature for users who are blind or low vision Live Captions for the Deaf and hard of hearing community and Apple Watch Mirroring which helps people with physical and motor disabilities control Apple Watch remotely from their paired iPhone,9
Continue reading on page 52,2
Across Apple weve continued our sustained commitment to making products more inclusive For example we released new diverse voices for Siri and were taking steps to advance equity in our cameras person recognition features Weve also developed Human Interface Guidelines to support developers in building inclusive apps,8
Improved access to education for our schools and communities,2
Our Community Education Initiative continued to grow supporting and partnering with 147 education institutions and nonprofit organizations including 47HBCUs in over 500 different locations across 36 states in the US and four locations across the UK since its launch in 2019,2
Continue reading on page 62,22
We launched Apple Learning Coach a free professional learning program that trains instructional coaches digital learning specialists and other coaching educators to help teachers effectively use Apple technology in the classroom,2
Continue reading on page 54,2
Marked 10 years of our Employee Giving program,2
In 2021 Apples Employee Giving program celebrated its 10th anniversary having raised nearly 725 million for 39000 organizations worldwide with over 120 million distributed to organizations around the globe in 2021 alone The funds raised through Apples Employee Giving program include the work of 68000 employees who have logged almost 2 million volunteer hours,9
Continue reading on page 60,2
Continue reading on page 52,2
Continue reading on page 67,2
Our values flow through the technology we make the way we make it and how we care for people and the planet we share These values accessibility education environment inclusion and diversity privacy and supplier responsibility are central to our ESG approach And we go further to address a comprehensive set of critical issues that matter to our company and to our stakeholders,8
From our commitment to human rights to our 2030 environmental goals ESG topics are deeply interconnected We can make the biggest impact only when we understand how these issues relate to one another,10
ESG priorities are managed across Apple and our senior leaders play an important role in integrating ESG into functions across the company We listen to stakeholders including our people suppliers communities shareholders and other external groups to understand the issues they care about And we measure our ESG progress across our business so that we can work toward being more transparent with each year,10
Above all were always working to leave the world better than we found it and to create powerful tools thatempower others to do the same,4
Weve been carbon neutral for our own operations since 2020 including business travel and employee commute and are progressing toward an urgent goal to be carbon neutral across our entire business including the full life cycle of our products by 2030 Were on an ambitious journey to one day make our products using only recycled or renewable materials We design our products to be safe for anyone who assembles uses or recycles them and to be better for the environment At the same time were partnering with communities and local leaders and working to make sure our environmental efforts are also a force for equity and justice,15
Since 2018 Apple sources all of the electricity for its facilities from,24
100 percent renewable energy The Montague Wind Farm in Oregon,24
is one of Apples largest projects at 200 megawatts and powers,24
At Apple we work every day to put people first by empowering them with accessible technology being a force for equity and opportunity creating an inclusive and diverse work environment and respecting the human rights of everyone whose lives we touch,10
Were committed to inclusion and diversity for our team and in our world And we have programs and benefits to support the development of our team members We continue to prioritize the health and safety of our teams customers supplier employees and communities,8
Suppliers We hold ourselves and our suppliers to the highest standards of labor and human rights health and safety environmental protections and ethics Were working every day to support more people in our supply chain and surrounding communities And were collaborating with others to promote best practices and scale innovative solutions,11
Labor and human rights in the supply chain,11
Were focused on infusing our values into our products engineering privacy and security into everything we make and designing our products and services to be accessible to and inclusive of the widest range of users We also find innovative ways to support peoples education health and a range of human rights topics with a specific focus on communities too often denied opportunities,1
Communities Were accelerating social change by supporting communities and organizations that are addressing societys toughest problems including a focus on communities of color Some of our key initiatives include the Racial Equity and Justice Initiative REJI Community Education Initiative Developer Academies Entrepreneur Camp and affordable housing initiative Our corporate donations support nonprofits and other organizations with which we partner and we empower employees to contribute to the causes they care about through our Employee Giving program,10
Racial Equity and Justice Initiative,8
We embed transparency and accountability at every level of our company Apples board and governance structure helps foster principled actions informed and effective decision making and appropriate monitoring of our compliance and performance Were committed to conducting business ethically honestly and in compliance with applicable laws and regulations,0
Apple has over 165000 team members who work in corporate,7
offices and Apple Stores around the world,15
In addition to this report weve been reporting on ESG topics for many years See our topicspecific reports and websites for more information on each issue,3
Our people customers and communities,10
Racial Equity and Justice website,8
People and Environment in Our Supply Chain,17
Our Supply Chain 225Mb PDF,17
Efforts to Combat Human Trafficking,10
Our ESG Index demonstrates how all of our,18
reports and public disclosures map to leading,12
Accounting Standards Board SASB Global,12
Reporting Initiative GRI and Task Force on,12
Apples Newsroom also provides the latest,12
updates regarding our programs initiatives,12
and offerings mentioned throughout this report,12
Were committed to helping address shared global challenges Thats why we engage with public policy and the legal system when we identify an opportunity to support the rights and wellbeing of our people customers communities andplanet,10
Advocating for strong climate policies,13
Apples climate policy advocacy centers on several principles each of which govern Apples public policy positions on climate Set strong targets based on science disclose comprehensive emissions create sector specific policies and support a green economy for all,13
In April 2021 we made a public statement calling for mandatory disclosures of global greenhouse gases across all emissions scopes The statement also focused the discussion within industry and government toward greater transparency and increased attention by regulators,25
In May 2021 Apple also became one of the first companies to voice support for the enactment of the Clean Energy Standard CES that would decarbonize the power grid by 2035 And at the 26th UN Climate Change Conference of the Parties COP26 in Glasgow Scotland in 2021 Apple called for bold government action on climate change joining several new initiatives including the First Movers Coalition the Forest Investor Club and the Clean Energy Demand Initiative,13
We also advocate for countryspecific measures that motivate climate action For example weve called for enhanced climate ambition and renewable energy deployment in Japans Basic Energy Plan and Nationally Determined Contribution Japans plan to reduce emissions in furtherance of the Paris Agreement and for,13
Apples Vice President of Environment Policy and Social Initiatives Lisa Jackson alongside President Joe Biden and other leaders from around the world at the 2021 United Nations Climate Change Conference Photo credit World Economic Forum,13
decarbonization policies to prioritize support for new technologies that can fully account for reducing emissions across their life cycle,24
We believe that every person should be treated with dignity and respect and we speak out publicly in ways that reflect our values As just one recent example weve continued our public support for LGBTQ equality by working with The Human Rights Campaign and other organizations to support LGBTQ equality protections and oppose discriminatory proposals This includes legislative advocacy at the federal and state levels and working with coalitions of businesses to stand against what we believe to be harmful and divisive legislation that threatens individuals families and communities Most recently that included sending a letter to Texas leadership opposing laws that discriminate against the LGBTQ community Read more here,8
In the US the legal system is one avenue through which Apple can take action to support our values For example in January 2022 Apple along with other leading companies filed an amicus brief in support of the EPAs authority to regulate greenhouse gas emissions because that authority is critical to combatting climate change,25
In November 2021 Apple filed a lawsuit against NSO Group and its parent company to hold it accountable for the surveillance and targeting of Apple users The complaint provides new information on how NSO Group infected victims devices with its Pegasus spyware To prevent further abuse and harm to its users Apple is seeking a permanent injunction to ban NSO Group from using any Apple software services or devices,1
Our commitment to human rights,10
Our commitment begins with treating everyone with dignity and respect But it doesnt end there We believe in the power of technology to empower and connect people around the world and that business can and should be a force for good,10
Embedding respect for human rights,10
Weve worked to embed respect for human rights across our company in the technology we make the way we make it and how we treat people A number of teams are responsible for carrying out human rights due diligence including the Privacy Corporate and Compliance teams within Apples Legal and Global Security organization as well as Apples Environment and Supply Chain Innovation ESCI team within Worldwide Operations,10
Our commitment to civil rights,10
We are deeply committed to building a more,10
just and inclusive world and are moving forward,8
with plans to conduct a civil rights audit,10
Our Human Rights Policy governs how we treat everyone including our customers employees business partners and people across our supply chain Were deeply committed to respecting internationally recognized human rights in our business operations as set out in the United Nations UN International Bill of Human Rights and the International Labour Organizations ILO Declaration on Fundamental Principles and Rights at Work Our approach is based on the UN Guiding Principles on Business and Human Rights UNGPs,10
We conduct human rights due diligence to identify risks and work to mitigate them We also seek to remedy adverse impacts track and measure our progress and report our findings Our board of directors adopted the policy and is responsible for overseeing and periodically reviewing it Apples Senior Vice President and General Counsel is responsible for its implementation and reports to the Board and its committees on our progress and significant issues,10
Identifying and managing salient human rights risks,10
Identifying human rights risks is the first step to addressing those risks through improvements to our policies and management systems We work to align our efforts with the business and human rights due diligence process set forth in the UNGPs to identify mitigate prevent and remedy human rights risks,10
We identify salient human rights risks through internal risk assessments and external industry level thirdparty audits as well as through the channels we maintain with rights holders and other stakeholders including investors human rights and labor experts governments and international bodies such as the UN,10
In addition to our own internal monitoring we consider reports identifying potential risks from external sources including international organizations policy makers shareholders civil society organizations news outlets customers individuals in the supply chain or supply chain communities whistleblower mechanisms and thirdparty hotlines Reports also come through the reporting mechanisms we make available directly to all supplier employees Apple employees and the general public These reports can come to us in any language and can be anonymous,17
Based on this due diligence examples of human rights issues of particular focus at Apple include,10
Privacy freedom of expression and access,22
Discrimination risks in workforce management,8
and in product and services development,15
Labor and human rights risks in the,10
Were committed to continually assessing our progress and incorporating what we learn into our work We track and measure our performance across a range of areas and apply the lessons we learn to continually improve We publicly report detailed information on our approach and our performance in the reports websites and other disclosures listed on page8 as well as within this ESG Report,3
Across Apple teams such as ESCI EPSI People Privacy and others work to avoid prevent mitigate and where appropriate remediate human rights issues and impacts across Apples business including through our commitments to,10
Labor and human rights in the supply chain,11
Respecting the rights to privacy freedom of expression and access to information,22
Promoting diversity equity and inclusion including in our workforce leadership product and services development and our industry,8
Respecting labor and human rights in our,10
supply chain by working closely with suppliers so that people in our supply chain are treated with dignity and respect,17
Respecting human rights through our efforts,10
to protect the planet in how we design build and recycle our products and through responsible sourcing and use of materials and natural resources,15
The rainbow arches at Apple Park in Cupertino California are a nod to Apples original,23
logo and an expression of our inclusive values,8
At Apple were acting with urgency to protect our planets limited resources and to be a leader in the fight against climate change Since 2020 weve been carbon neutral for our worldwide operations and by 2030 we plan to expand that progress to our entire supply chain and the lifetime use of our products And today nearly 20 percent of the materials in our products were made from recycled content a number were working toincrease,15
Across our environmental work were also committed to being a force for equity Were working with communities on the frontlines of climate change and the next generation of diverse entrepreneurs to create shared opportunity and to build a more just world,13
The environmental challenges we face today are significant and were responding with urgency and dedication We approach our work by focusing on fundamental questions What matters most And where can we make the greatest impact These questions guide our work across our strategic focus areas of climate change resources and smarter chemistry and inform our goals in how we can best achieve change,13
Our 2022 Environmental Progress Report provides a detailed overview of our work and how were progressing toward our goals,10
We know were not alone in working to reduce our environmental footprint So were engaging with others to support our efforts and find opportunities to lift local communities along the way,10
Setting ambitious goals is essential to our approach to drive the innovation and collaboration that makes change possible and to be transparent and accountable to our progress,12
Our work is led by Lisa Jackson Apples Vice President of Environment Policy and Social Initiatives reporting directly to CEO Tim Cook The Environment Policy and Social Initiatives team works with other teams across Apple to set strategy engage stakeholders and communicate progress Our integrated approach means that decisions about the environment are reviewed and supported at the highest levels of the company,10
As a global business we believe it is our responsibility to take strong decisive and inclusive steps to mitigate our climate impact Weve committed to achieving carbon neutrality reducing emissions 75 percent compared with fiscal year 2015 and balancing the residual emissions with carbon removal across the life cycle of all of our products by 20301 And the Science Based Targets initiative SBTi has validated an emissions reduction target for Apple derived from this goal2 Its an ambitious plan with plenty of challenges ahead But were already well on our way having cut carbon emissions across our value chain by 40 percent since fiscal year 2015,25
Our work began years ago making the transition to sourcing 100 percent renewable electricity at our offices retail stores and data centers,24
which we achieved in 2018 And in 2020 we reached the milestone of being carbon neutral for our corporate operations including direct emissions as well as business travel and employee commute,25
Our 10year Climate Roadmap is addressing Apples carbon footprint through five pillars,13
Lowcarbon design We will design products and manufacturing processes to be less carbonintensive through thoughtful material selection increased material efficiency and greater product energy efficiency,15
Energy efficiency We will increase energy efficiency at our facilities and in our supply chain by finding opportunities such as retrofitting to reduce energy use,24
decrease in emissions across our entire value chain since 2015,25
renewable energy sourced for all Apple facilities,24
suppliers committed to 100 percent renewable electricity for Apple production,24
issued in green bonds to model how businesses can drive investments to reduce global emissions In our latest Green Bond Impact Report we share progress on the projects funded in fiscal year 2021,12
Renewable electricity We will continue to source 100 percent renewable electricity for our facilities and transition our entire supply chain to 100 percent clean renewable sources of electricity,24
Direct emissions abatement We will reduce direct greenhouse gas emissions in our facilities and our supply chain through process innovation emissions abatement and the use of nonfossilbased lowcarbon fuels,25
Carbon removal Working in parallel with our emissions reduction efforts we will scale up investments in carbon removal projects including naturebased solutions that protect and restore ecosystems around the world,23
To reduce the carbon footprint of our products were increasing efficiency and transitioning to materials from recycled sources and those made using lowcarbon energy In 2021 we continued to improve the carbon efficiency of the integrated circuits we use in our products components weve prioritized because they are carbonintensive For example switching to the Apple M1 chip for the 13inch MacBook Pro reduced the energy needed to manufacture and use the device driving down the products carbon footprint by over 8 percent,15
Weve continued to expand our use of 100 percent recycled aluminum in the enclosures of a number of products All iPad models in our lineup now use 100 percent recycled aluminum in their enclosures joining Apple Watch Series 7 Apple Watch SE MacBook Air Mac mini and the 14inch and 16inch MacBook Pro devices For products released in 2021 that had enclosures made with primary aluminum we,15
To minimize the carbon footprint of our products we seek to create less waste in the processing of materials reduce machining time and the associated energy used more efficiently transform material into the shapes we need and maximize recovery and reprocessing of manufacturing scrap,19
prioritized the use of aluminum smelted using lowcarbon sources of electricity rather than fossil fuels for a lower carbon impact These changes alone have decreased the carbon emissions associated with our use of aluminum by 68 percent since 2015,24
Product energy use accounts for 22 percent of our gross carbon footprint and has an impact on the individual energy use of each of our customers By addressing this in the earliest phases of design weve cut the product energy use across all major product lines by more than 70 percent since 2008 through energy efficiency improvements3 In fiscal year 2021 over 99 percent of Apples eligible products by revenue received an ENERGY STAR rating for superior energy efficiency4 And over 99 percent of Apples eligible products by revenue met the requirements for EPEAT registration5,24
Were focused on using less energy across our operations beginning with how we design operate and maintain our facilities And we continue these same efforts into our supply chain which benefits the communities where our suppliers operate Drawing less energy from electrical grids many of which still rely heavily on fossil fuels helps reduce local air pollution and improve air quality for nearby communities,21
The emissions from manufacturing our products account for about 70 percent of Apples gross carbon footprint We launched our Supplier Energy Efficiency Program in 2015 with the goal of helping suppliers optimize their facilities and operations to use as little energy as possible We provide guidance designed to help suppliers uncover opportunities for energy efficiency Suppliers in our Supplier Energy Efficiency Program avoided more than 1150000 annualized metric tons of supply chain carbon emissions in fiscal year 2021,24
This past year we intensified our efforts to reduce Apples emissions In fiscal year 2021 we avoided over 23 million metric tons of emissions across all scopes Initiatives that weve been growing for years like sourcing 100 percent renewable electricity for our facilities transitioning suppliers to clean energy and using lowcarbon materials in products yielded indisputable results,24
Thanks to this work weve begun to decouple business growth from emissions While our revenue grew 33 percent our emissions grew by less than 5 percent To mitigate this increase in emissions we applied an additional 06 million tons of renewable energy credits RECs and 05 million metric tons of carbon offsets to proportionally cover electricity use and direct emissions respectively across our value chain This represents a shortterm bridging solution as we grow our carbon reduction programs to meet the scale of the challenge,25
Emissions categories of gross emissions,25
225 million metric tons net carbon emissions,25
FY21 REC purchase FY21 REC purchase 04 million metric tons avoided,12
Lowcarbon materials Lowcarbon materials 73 million metric tons avoided,19
Use of renewable Use of renewable electricity electricity 10 million metric tons avoided,24
Corporate energy Corporate energy efficiency efficiency 006 million metric tons avoided,24
Supplier energy efficiency Supplier energy efficiency 11 million metric tons avoided,24
Supplier clean energy Supplier clean energy 139 million metric tons avoided,24
FY21 REC purchase FY21 REC purchase 02 million metric tons avoided,12
Product energy efficiency Product energy efficiency 02 million metric tons avoided,24
Load reduction and Load reduction and mode switching mode switching 02 million metric tons avoided tons avoided,24
002 Direct emissions Scope 1,25
05 Business travel and commute Scope 3,11
70 Product manufacturing Scope 3,15
22 Product use Scope 3,15
8 Product transport Scope 3,15
03 Endoflife product processing Scope 3,15
Lowcarbon materials represents emissions savings from transitioning to recycled materials in our products or use of lowcarbon aluminum as described on page 18 Net carbon emissions represents our total gross footprint minus carbon offsets applied to each category Percentages shown for each emissions category represent the share of Apples gross footprint Totals add up to more than 100 percent due to rounding,25
Our retail stores data centers and offices around the world currently source 100 percent renewable electricity Weve focused our efforts to source renewables around several key pillars creating new renewable energy projects undertaking projects that deliver clear benefits to local communities and supporting renewable energy innovations About 15 gigawatts of Applecreated renewable electricity projects account for over 90 percent of the renewable electricity our facilities use,24
To address the nonelectricity emissions associated with our materials and manufacturing processes we seek technological solutions through emissions abatement or switching to lowcarbon fuel options For example we partnered with aluminum companies and the governments of Canada and Quebec to help fund research and development for ELYSIS a technology that eliminates direct greenhouse gas emissions from aluminum smelting,25
We continue to experience tremendous progress toward our goal of transitioning our manufacturing supply chain to 100 percent renewable electricity by 2030 As of March 2022 213 manufacturing partners in 25 countries have committed to 100 percent renewable energy for Apple production,24
Over 70 percent of companies on Apples Supplier List those suppliers that make up 98 percent of Apples direct spend for materials manufacturing and assembly of our products worldwide have committed to 100 percent renewable electricity In addition many other smaller suppliers have also made these commitments,15
Many components essential to products like ours including integrated circuit chips and display panels currently rely on manufacturing processes that use fluorinated gases which have high global warming potential Were partnering closely with key manufacturers to prevent these gases from being released into the atmosphere by optimizing manufacturing processes and deploying abatement technologies,25
To address emissions from shipping products to our customers were shifting whenever possible toward less carbonintensive shipping modes such as rail and ocean And were seeking out technical innovations including alternative fuels and electric vehicles In fiscal year 2021 Apple avoided 180000 metric tons of CO2e by shifting the mode of transport and reducing product weight through the removal of the power adapter from the box of iPhone devices,15
Providing access to clean energy in South Africa,24
Even a few years ago not everyone in one community in South Africa had electricity,12
at home Many people had been using batterypowered lanterns because upfront costs,24
and other challenges put connecting to the grid out of reach As we worked with our,24
partners to identify new renewable energy projects for our Power for Impact program,24
we saw exciting potential in this community,10
Our partner on the ground DC GO a solar energy provider based in Johannesburg,24
got to work meeting members of the community and learning more about their needs,10
Ultimately DC GO developed a payasyougo model that brought solar energy to 3500,24
homes that previously lacked access This was possible only because of the way they,2
built relationships with community members and worked with Apple to price the solution,10
in line with what people were already spending on batteries for their lanterns,24
In addition DC GO hired and trained local people for jobs in sales maintenance,8
and other roles that not only created local jobs but also helped to make sure the project,11
and the communitys access to electricity would be sustainable over time,24
This is just one example of how the Power for Impact program is working to benefit,12
communities our company and the environment at the same time Learn more,10
on pages 22 and 27 of our Environmental Progress Report,10
With access to electricity in their homes kids can now do homework,2
at night and families can cook meals indoors,2
In 2020 we conducted a climate scenario analysis to help us better understand the potential physical and,13
transition effects of climate change To align with the Task Force on Climaterelated Financial Disclosures,13
TCFD recommendations we considered a range of future scenarios including a scenario below 2C,13
And we assessed geographies around the world to capture both corporate and supplier activities The,17
analysis highlighted how our renewable energy program and carbon neutrality goals could contribute to our,12
corporate resiliency It also provided environmental data that we considered in developing business strategies,3
including considerations around supply chain diversification as well as safeguarding our global assets,17
Were committed to managing regulatory reputational and market risks related to climate change,13
For more information on these climaterelated risks and Apples governance of these risks read our,13
To address the emissions we cant yet avoid were are investing in carbon removal projects In addition to removing carbon naturebased carbon removal projects also offer important ecological and social benefits such as preserving biodiversity and enhancing the resilience of ecosystems while often providing economic development opportunities for local communities,23
We partnered with Conservation International and Goldman Sachs to launch the innovative Restore Fund which seeks to blend responsible forestry practices with carbon removal Were working with forestry managers to create sustainably managed forests that optimize for both carbon and wood production creating revenue from timber and generating high quality carbon credits Apple will invest up to 200 million in projects that aim to remove carbon from the atmosphere and store it all while meeting clear social and environmental impact criteria and offering a financial return In its pilot phase the Restore Fund has a goal of removing at least 1 million metric tons of carbon dioxide per year,25
As the projects in the Restore Fund come online were also working to address difficult toavoid emissions in the short term In fiscal year 2021 167000 metric tons of carbon credits were retired from the Chyulu Hills project in Kenya to maintain carbon neutrality for our corporate emissions in fiscal year 2021 And we purchased carbon credits from two additional projects to offset a total of 500000 metric tons of direct emissions across our value chain a REDD coastal conservation project in Guatemala and a reforestation project in Guizhou Province of China These projects are all certified to the VCS and CCB standards,25
For more information on our efforts to combat,10
climate change and reach our 2030 carbon neutral goal read our 2022 Environmental Progress Report,13
As the Restore Fund projects come online weve partnered with Conservation International to,23
develop and invest in naturebased carbon removal projects This includes a project to protect,25
and restore 27000 acres of mangrove forests in Colombia,23
Welcoming the first class of the Impact Accelerator,3
Last year we welcomed the first class to our Impact Accelerator a program for Black,8
HispanicLatinx and Indigenousowned businesses headquartered in the United States,10
that share our focus on innovation and our commitment to the environment Part of Apples,3
Racial Equity and Justice Initiative see page 60 the Accelerator aims to help combat,8
systemic barriers to opportunity while also advancing innovative solutions for communities,18
most impacted by climate change,13
We selected our first class of 15 businesses on the cutting edge of green technology and,3
clean energy to begin the program in August 2021 The threemonth program included live,24
virtual sessions online courses on supply chain management supplier diversity financial,17
and legal subjects as well as oneonone mentorship with an Apple expert on topics from,12
renewable energy to responsible sourcing,24
The goal of the Impact Accelerator is to better position the participating companies for,18
growth to improve their abilities to take on larger contracts and to expand their customer,4
base all while fostering their environmental commitment For example last October we,10
announced that we will be working with the Oceti Sakowin Power Authority formed by six,12
Sioux tribes to jointly develop tribal renewable energy resources on a project to create,24
a wind power development in the Midwest And following the success of this years class,12
our efforts continue This spring applications opened for the next class to join our,8
For Apples inaugural Impact Accelerator leaders from 15 companies participated,3
in a threemonth virtual program with customized training and access to Apple,2
Natural resources make our work possible and we take responsibility for how we source use and recycle the materials we rely on to create our products As a starting point this means sourcing responsibly minimizing our freshwater use and eliminating waste across our operations and those of our suppliers And were also seeking to redefine the overall resource footprint of our products Our goal is to one day make products using only responsibly sourced recycled and renewable materials,15
Within resources we focus on three main areas of impact,2
Materials Transitioning to only recycled or renewable materials in our products and packaging and maximizing material efficiency product longevity and recovery,15
Water Reducing water impacts in the,20
manufacturing of our products use of our services and operation of our facilities At the same time transitioning to alternative sources improving the quality of water we discharge and protecting shared water resources,20
Zero waste Minimizing overall waste,19
generated and eliminating waste sent to landfill from our manufacturing supply chain as well as corporate offices data centers and retail stores,19
We aim to make the best use of the materials we rely on to make our products Thats why were focusing on three different levers to reduce our footprint and achieve circularity sourcing and efficiency product longevity and product endoflife,15
Sourcing and efficiency Last year we made progress across materials from expanding our use of recycled rare earth elements to designing cameras with recycled gold In September we introduced iPhone 13 with more certified recycled materials than any previous version of iPhone We also introduced 100 percent recycled aluminum enclosures on every single model in the iPad lineup,15
In fiscal year 2021 nearly 20 percent of thematerial we shipped in products came from recycled and renewable sources,15
In fiscal year 2021 we more than doubled our use of recycled tungsten rare earth elements and cobalt and introduced certified recycled gold for the first time in an Apple product,15
Weve reduced the plastic in our packaging by 75 percent compared with 2015 progressing toward our goal to eliminate all plastic from our packaging by 2025,15
Across our business we released eight products with more than 20 percent recycled content6 The MacBook Air with M1 chip 2020 had the highest total made with 44 percent recycled content devicewide including 100 percent recycled aluminum in the enclosure These and other innovations helped us increase our use of recycled or renewable content to 18 percent of all the material shipped in products in fiscal year 20217,15
Product longevity We want to make the most of the materials we use through designing longlasting products We are designing durable hardware leveraging software updates to extend functionality expanding access to repair services refurbishing devices for their next user and reusing parts that still have more to give Read more on caring for customers on page 56,15
Product endoflife By effectively recovering the materials in our products we enable the circular supply chains that make the best use of finite resources Through our work in this area were reducing the need to mine new materials and the amount of energy needed to manufacture new products ultimately driving down emissions and conserving resources,15
In 99 percent of the countries where we sell products we continue to provide and participate in product takeback and recycling collection programs With the help of customer and employee participation across recycling programs we directed more than 38000 metric tons of ewaste to recycling globally in fiscal year 2021,15
Weve also continued to innovate on disassembly technologies Daisy the robot we designed to disassemble iPhone devices has now been joined by Dave which dismantles Taptic Engines from iPhone to enable the recovery of materials like rare earth elements tungsten and steel and Taz designed to recycle modules containing rare earth magnets At our Material Recovery Lab were working on developing better more efficient means of disassembling products that maximize material recovery while minimizing waste,19
