paragraph,predict_label
Across all of our businesses our strategic focus continues to include creating opportunities to write more business through retaining,3
and growing our relationships with our highquality inforce accounts and bringing our franchise value to new customers As we have,0
done successfully over the past few years we will continue to seek to grow without compromising our return objectives or changing,3
our risk profile primarily by targeting customers industries products and geographies that we know well In terms of geography we,18
continue to believe that geopolitical risk and economic instability around the world are underappreciated Accordingly we like our,18
North America concentration That is not to say that we do not continue to recognize value and evaluate opportunities outside of North,18
America but we have set an even higher bar for those opportunities today,4
Our competitive advantages set us apart they are foundational to the success of our longterm financial strategy At the same time we understand clearly that the world is changing and changing quickly Broadly speaking we see four significant forces of change impacting,4
y Consumers expectations are changing and being shaped by their experiences in other industries,4
y Rapid progress in technology is enabling us to reimagine almost every aspect of our business,3
y The opportunities presented by data and analytics are becoming even more consequential,18
y Traditional distribution is consolidating and alternative models are developing,4
We are focused intently on these forces of change While our longterm financial strategy is not changing the competitive advantages,4
that have fueled our success over the last decade will not necessarily be the same as those we will need to continue to lead for the next,3
decade That is the focus of our innovation agenda making sure that our competitive advantages are as relevant and differentiating,4
tomorrow as they are today,3
Ultimately the vision for our innovation agenda is to be,3
the undeniable choice for the customer and an indispensable partner for our agents and brokers,4
This vision drives our three innovation priorities,15
y Extending our advantage in risk expertise,18
y Providing great experiences for our customers agents and brokers and employees,4
y Optimizing our productivity and efficiency,24
A key theme running through our investments is that they are designed in large part to enable us to optimize the top line at attractive,3
returns We have been investing in these priorities for several years while delivering industryleading returns and an improving expense ratio,18
We are undertaking this work from a position of strength We have the resources and expertise to be successful Moreover our business,3
is complex and the value of deep domain expertise in understanding risk and the products and services our customers need to manage,15
that risk cannot be underestimated as the starting point for innovation We believe the winners in our industry will be those who can,18
innovate successfully on top of a foundation of excellence,3
Underlying our financial strategy and our innovation agenda is the Travelers Promiseour promise to be there for our customers communities,3
and employees Only by faithfully keeping the Travelers Promise will we earn the support of key stakeholders essential to our success And,10
only by successfully delivering on our financial strategy and executing our innovation agenda will we earn the resources we need to keep the,3
Travelers Promise Thats why at Travelers our business strategy and performance are inextricably linked with the Travelers Promise,3
Our Competitive Advantages Are Meaningful Sustainable,4
Our competitive advantages serve as the foundation of our financial success and help us fulfill our promise to protect our customers,4
Underlying our competitive advantages are four key enablers that help set us apartour talent and expertise industryleading data and,4
analytics technology and financial strength,18
RISK SELECTION UNDERWRITING PRICING SEGMENTATION,4
Data and analytics influence the decisions we make and drive innovation throughout the organizationfrom the development and,3
delivery of our products and services to risk selection underwriting and pricing But data and analytics are only as good as the people,15
interpreting themwhich is why we match our strength in data and analytics with a deep industry expertise We regularly introduce new,18
tools and enhance our training and recruitment practices with the goal of ensuring that our expertise in data and analytics stays at the,8
cutting edge In addition we are increasingly transforming our data into actionable insights to improve our decisionmaking,4
y Approximately 1500 employees working in analytics including actuaries data scientists and statisticians data engineers and data,1
y An Underwriting function of 4000 people with an average tenure at Travelers of more than 12 years supported by 4000,2
y A broad appetite with a deep underwriting specialization in more than 40 industries,4
We engage broadly across nine major lines of insurance in three segmentsBusiness Insurance Bond Specialty Insurance and Personal Insurance Our portfolio is balanced across these lines of business and further diversified by geography and customer type and size,3
y Leading US commercial insurance writer in 2021 with a topfive position in five major product lines including a number one,15
position in workers compensation and commercial multiperil1,11
y A top10 writer of US personal automobile and homeowners insurance and a leading personal insurance writer with,18
y Approximately 67 of domestic premiums from liability lines eg workers compensation management liability general liability,11
y Approximately 33 of domestic premiums from property lines eg homeowners commercial property in 2021,4
Domestically we are the carrier of choice among independent agencies and brokers Our agent and broker partners have a deep,12
understanding of customer needs and they provide us with insights that are a valuable part of our underwriting and risk selection process,3
y Leading commercial lines insurer in the UBS SemiAnnual Insurance Agent Survey when agents were asked to identify their,18
y Relationships with approximately 13500 independent agencies and brokers,12
Our dedicated Claim professionals are trained to deliver highquality service and handle claims efficiently and with compassion We strive to,0
y Pay what we owe,12
y Deliver exceptional customer experiences and,15
y Use technology data analytics and artificial intelligence to work as efficiently and effectively as possible,1
Our customers claimants and business partners benefit from our innovative capabilities including,15
y Our unique and flexible catastrophe response capability made possible by extensive employee crosstraining and advanced workforce,8
management programs In 2021 we closed more than 92 of our claims arising out of catastrophe events within 30 days,18
y Our use of advanced technology in damage inspections including smartphonebased virtual inspection tools aerial imagery and,0
drones which allow our Claim professionals to work more safely and effectively,9
y For example in 2021 we handled 35 more auto appraisals and 70 more property water claims virtually as compared to pre,20
y Travelers is also one of the largest commercial users of drones with more than 84000 flights conducted in 48 states since the,21
1 2021 US Statutory DWP Five major product lines Commercial MultiPeril Commercial Multiple Peril Liability Commercial Multiple Peril NonLiability,15
Farmowners Multiple Peril Commercial Auto Commercial Auto NoFault Personal Injury Protection Commercial Auto Physical Damange Other Commercial Auto Liability General Liability Other Liability Occurrence Product Liability Workers Compensation and Surety Copyright 2022 SP Global Market Intelligence Used with permission,9
2 2020 US Statutory DWP 2021 data not available at time of publication AM Best Company Inc Used with permission,12
3 UBS SemiAnnual Insurance Agent Survey September 2021,12
y Approximately 35 predictive claim models leveraging data and minimizing inconvenience to customers,18
y Subrogation recoveries that significantly outperform industry benchmarks1,18
y Travelers Claim University our stateoftheart training and professional development facility dedicated to providing technical,8
training and skillsbased learning to Claim employees,8
y The deliberate cultivation of ethical customercentric Claim culture through training internal communications management,0
y A highly selective hiring process for Claim staff designed to attract retain and develop employees with empathy integrity and,8
y Recognition for Claim professionals who deliver exceptional customer experiences that help build the Travelers brand and business,15
For over 110 years our loss prevention professionals have assisted agents brokers and customers across the country and around,5
the world We deliver expertise in safety and risk mitigation through one of the largest Risk Control departments in the industry We,9
complete approximately 120000 consultations annually including 60000 jurisdictional boiler and pressure vessel inspection visits,5
which contribute to a unique risk assessment database we have assembled over the past decade We leverage this resource not just for,18
risk mitigation but also for risk selection and pricing,18
y Travelers Risk Control consultants are backed by highly qualified specialists in areas such as fire protection product liability,5
y Specialized expertise in public entity exposures emerging and advanced technology cybersecurity and resilience and property,3
valuation for both building and businesspersonal property,3
y Leading provider of risk control services with industry specialization eg construction and manufacturing,18
y Enhanced ergonomic assessments for our customers leveraging artificial intelligence technology,4
y Proprietary risk assessment database with 200M data points that were compiled over more than a decade,18
y Sophisticated Industrial Hygiene and Forensics Laboratories,19
y Fully functional sprinkler lab for training customers on effective inspection maintenance and testing of sprinkler systems,24
y In 2021 we continued to leverage virtual capabilities to enable the delivery of our Risk Control services and a seamless customer,18
engagement experience during the pandemic,13
1 National Association of Subrogation Professionals NASP industry data,12
At Travelers our Enterprise Risk Management ERM activities involve both the identification and assessment of a broad range of risks and the execution of coordinated strategies to effectively manage these risks The mission of our ERM group is to facilitate risk assessment and collaborate in implementing effective risk management strategies to optimize risk and return in alignment with our goals and values,18
ERM at Travelers is an integral part of our business operations The standards and practices we employ to evaluate and monitor risks,0
are designed to enable a consistent approach to risk management across the organization We manage our risktaking to be within our,18
risk appetite in a prudent and balanced manner to create and preserve value for all of the companys stakeholders ERM also includes,18
an evaluation of the companys risk capital needs which takes into account regulatory requirements financial strength and credit rating,12
considerations among economic and other factors,12
A senior executive team which includes the companys Chief Risk Officer and Chief Underwriting Officer oversees the ERM process,3
This team facilitates risk assessments and collaborates with others throughout the enterprise including risk owners across the organization and senior leaders to implement effective risk management strategies for Travelers In addition our ERM group,18
collaborates with the companys Chief Sustainability Officer to ensure that identification and assessment of environmental social and,10
governance ESG risks are appropriately integrated into our ERM framework The ERM group also uses thirdparty modeling processes,18
to evaluate capital adequacy These analytical techniques are an integral component of the companys ERM process and further support,3
the companys longterm financial strategies and objectives,3
The diagram below illustrates some of the different groups committees functions and processes involved in our comprehensive,12
approach to overseeing and managing risk,18
Our Board of Directors oversees our ERM process As illustrated in the graphic above the Risk Committee and other committees of the,7
Board are an essential part of our ERM framework and help to establish and reinforce our strong culture of risk management,18
The Risk Committee of the Board meets with senior management at least four times a year to discuss ERM activities and provides,7
a report to the full Board of Directors after each such meeting This approach enables a high degree of coordination between,7
The Board Risk Committee oversees the implementation execution and performance of the Travelers ERM program and reviews the,12
strategies processes and controls pertaining to Travelers insurance operations The Board also allocates and delegates risk oversight,12
responsibility to various committees of the Board Accordingly all committees of the Board share responsibility for oversight of,7
strategic objectives risk management and the sustainability of our business We believe that allocating responsibility for specific risks to,18
a committee with a particular skill set improves the effectiveness of the overall oversight of risks and opportunities The Board reviews,12
and acknowledges these responsibilities annually,12
The Board has allocated and delegated risk oversight responsibility to various committees of the Board as follows,12
Responsible for oversight of risks related to the integrity of financial statements,0
including oversight of financial reporting principles and policies and internal controls,0
the process for establishing insurance reserves and risks related to regulatory and compliance matters generally Audit Committee Charter,12
Responsible for oversight of risks related to compensation programs including,0
with respect to formulation and administration of those programs and regulatory compliance with respect to compensation matters Compensation Committee Charter,12
Responsible for oversight of risks in our investment portfolio including valuation and credit risks capital structure financing arrangements and liquidity Investment and Capital Markets Committee Charter,18
Responsible for oversight of risks related to corporate governance matters including,12
succession planning director independence and related person transactions diversity and inclusion efforts public policy initiatives and community relations Nominating and Governance Committee Charter,8
Responsible for oversight of risks related to business operations including insurance,18
underwriting and claims reinsurance catastrophe risk and the impact of changing,18
climate conditions credit risk in insurance operations information technology including cybersecurity and business continuity planning Risk Committee Charter,13
Integrating ERM with an effective internal control environment enables our ERM group to foster lead and support an integrated,18
riskbased culture throughout the company To that end our ERM group,18
y Facilitates risk assessments and enhances the coordination of risk management across all categories of risk throughout the company,18
y Develops enterprisewide risk appetitetolerancelimits,18
y Maintains dynamic capital models to quantify and evaluate the companys risk exposures and their related impact on the companys,18
riskreward assessment capital structure and future earnings potential,3
y Works in partnership with key risk management leaders in different areas throughout the organization such as underwriting,18
reserving investments credit regulatory compliance and operations to ensure coordinated crossdepartmental risk management,12
y Identifies evaluates and quantifies risks their correlations and their interdependencies from all sources across the organization,18
y Works to enhance effective and credible risk modeling capabilities as part of the companys overall effort to understand and,18
manage its portfolio of risks to be within its risk appetite and tolerance,18
y Allocates economic capital to our products and businesses and helps ensure capital efficiency in concert with regulatory and rating,12
In addition our ERM group leads the companys annual Management Identification of Significant Risks MISRa governance process,18
through which senior risk and business leaders and various committees collaborate to identify the significant inherent and residual risks,18
faced by Travelers The MISR process assigns management responsibility for individual risks to senior corporate leaders andor internal,18
groups committees and processes and assigns oversight responsibility to various Board Committees The MISR is reviewed with our,12
Board Risk and Audit Committees at least annually and is also reviewed by the Board as part of its annual review of the allocation of risk,12
As part of our ERM process we use metrics and riskreward analytics to actively evaluate and adjust our strategies as well as to,18
further support our longterm financial strategy and business objectives For example we use various analyses and methods including,3
proprietary and thirdparty computer modeling processes to make underwriting and reinsurance decisions designed to manage the,4
companys exposure to catastrophic events In addition to catastrophe modeling and analysis we model and analyze our exposure to,13
other extreme events We also utilize proprietary and thirdparty computer modeling processes to evaluate capital adequacy,4
Our approach to ERM is reinforced by our compensation structure which is designed to encourage a careful balance of risk and,18
reward both on an individual risk basis and on a companywide basis Our compensation program also promotes and drives a longterm,0
perspective to managing our business This longterm perspective is especially important in the property casualty insurance industry,3
where a shortterm focus could create incentives for management to relax the companys underwriting or investment standards to,12
increase revenue and reported profit in the near term but could create excessive risk for shareholders over the longer term Moreover,3
results in the property casualty insurance industry can vary significantly when measured year to year because of a variety of factors,18
including the periodic occurrence of significant catastrophes Accordingly we believe that the right way to manage our business is with a longterm perspective with an eye toward creating value over time See our Proxy Statement for a comprehensive discussion of how our compensation program incorporates this longterm perspective,18
Our approach to business resiliency is designed to allow us to deliver on the Travelers Promise to,3
take care of our customers communities and employees in the face of unexpected disruptions,18
Travelers Business Resiliency Program is our internal ecosystem focused on the goal of ensuring,3
that we can operate consistently for our employees agents and customers despite crises and,0
operational disruptions and accordingly continue to deliver for our shareholders Our Business,5
Resiliency Program takes a holistic threepronged approach that encompasses business continuity disaster recovery and crisis,5
management With support from senior management and with oversight by the Risk Committee of our Board of Directors our program,7
focuses on both preventive measures including technology availability design facility resilience and trainingawareness programs and,3
response preparation including business contingency planning technology restoration and crisis managementemergency response,5
The Travelers Business Resiliency Risk Committee composed of members of our executive team oversees the implementation of our,3
Business Resiliency Program and along with our managementlevel Enterprise Risk Committee is charged with reviewing and approving,3
mission and businesscritical processes identifying risks to business resiliency and facilitating decisions to accept mitigate or remediate,3
Pursuant to its charter the Risk Committee of our Board of Directors oversees the strategies processes and controls pertaining to,7
business continuity and executive crisis management for the Company and its business operations In exercising its oversight the Risk,5
Committee of our Board meets annually with members of the Business Resiliency Risk Committee and the Enterprise Risk Committee,3
to review the companys business continuity disaster recovery and crisis management efforts Among other things the Risk Committee,5
reviews the enterprise event response protocols discusses how those protocols would be and were triggered for events ranging from,5
catastrophes to local shootings to bomb threats and evaluates lessons learned from actual events such as the COVID19 pandemic,5
The Risk Committee also receives quarterly reports regarding preventive measures relating to cyber incidents including those events,1
affecting suppliers that may impact Travelers In addition the Risk Committee is regularly briefed on the steps taken to reduce future risk,17
and improve our threat detection and response processes,1
The primary objective of business continuity is to ensure that the company is prepared to respond to and recover from an unexpected,18
disruption This requires a solid understanding of the risks to our operational structure and involves contingency planning and testing of,18
hundreds of business processes across Travelers We have inventoried our business processes and categorized them according to their,4
criticality and urgency to the company and we have tailored our resiliency measures accordingly,3
Through annual risk reviews which are facilitated centrally each business function updates its resiliency plans with respect to key operational aspects The plans include specific recovery scenarios and detailed workaround plans to be leveraged in the event of a,3
disruption related to technology facility workforce or supplier issues We also conduct validation exercises to test the effectiveness of,17
In addition as a fundamental part of our enterprise supplier management program we identify supplier risks and mitigating controls,17
enabling the company to make informed decisions throughout the life cycle of a supplier relationship Specifically we assess the,17
business continuity and disaster recovery risk of our suppliers to evaluate their overall business resiliency recovery capabilities and,5
limitations And we create contingency plans detailing how the company will continue to operate if a supplier becomes unavailable,17
We base our approach to disaster recovery on a model that provides redundant infrastructure application and platform solutions,5
designed to enable continued operation in the event of a disruption We review these solutions on a regular basis to ensure that they,5
continue to align with our business strategy In addition on an annual basis we perform disaster recovery testing on all of our mission,5
We inventory all computing platforms with a detailed plan to move to an alternate site the specifics of which vary by application design,3
and business criticality We maintain technology availability standards to help ensure adequate designs are deployed and sufficient,12
procedures are in place and tested to restore infrastructure applications and data in the event of a disaster,5
We perform daily backups of production data from our primary facility to our alternate sites Critical technology infrastructure is,1
designed with sufficient levels of redundancy to support recovery from local or geographic service disruption events,18
Our Crisis Management Operating Model includes two teams the Operational Response Team ORT and the Enterprise Event,5
Our integrated ORT comes together to manage events both planned and unplanned providing a coordinated and facilitated response,12
to situations of all types The ORT is a group of employees from across the organization prepared to come together before during or,8
shortly after an event to ensure that we respond appropriately The ORT manages corporate security real estate technology cyber,1
business continuity and environmental health and safety events This team is activated and engaged regardless of the severity of the,9
event The ORT also maintains welldocumented emergency response procedures and conducts regular training scenario planning,5
and exercises in anticipation of potential emergency scenarios Travelers has eventspecific playbooks covering protocols for various,5
scenarios including a pandemic natural disaster data center outage and cybersecurity incident For example our corporate pandemic,5
plan which outlines our strategy for maintaining a safe and healthy workplace while continuing to deliver uninterrupted service to,9
our customers and agent and broker partners was activated when the COVID19 outbreak began Roles and responsibilities of team,3
members are clearly defined enabling an efficient response to a national crisis or a technology worksite workforce or supplier event,17
The EERT manages catastrophe events underwriting and exposure claim response and regulatory events When escalation is required,18
these teams engage with the appropriate group of senior executives tasked with overseeing the execution of our crisis management and,18
emergency response plans related to the event,5
Travelers Business Resiliency Management in the Face of COVID19,3
Despite the extraordinarily challenging circumstances related to COVID19 we were able to continue to serve our customers and our,6
agent and broker partners seamlessly due to our extensive planning and preparation for unforeseeable circumstances the commitment,12
resourcefulness and professionalism of our team and the tremendous efforts of our Technology and Operations group Upon initial,8
reports of the emerging coronavirus in January 2020 we activated our Business Continuity Crisis Management and Disaster Recovery,5
teams to track the outbreak and begin executing our robust business resiliency plans In February 2020 the group expanded to include,3
the Executive Crisis Management team which effectively oversaw and managed the companys response to the rapidly evolving events in,5
Anticipating a scenario where nearly all employees would need to work remotely and necessary Claim professionals would need to,11
safely engage with customers our Operational Response Team acted quickly to limit business disruption and maintain the security of,5
information As part of those efforts we assessed risk and risk mitigation levers on hundreds of business processes while activating and,18
developing plans to assess and further strengthen our technology infrastructure and cybersecurity,1
During the first few months of the COVID19 pandemic our Board of Directors met biweekly with our Chief Executive Officer to review,7
managements operational response to the pandemic as well as strategies to mitigate the short and longterm risks to the company,13
The meeting topics covered all aspects of our event response and business continuity including our transition to a remote working,5
environment workforce health and safety productivity technology and cybersecurity supply chain management financial results,17
capital and liquidity management legislative and regulatory activity short and longterm business impacts and community relief efforts,12
Due to our Business Resiliency Management program and our corporate pandemic plan we were able to seamlessly transition almost,3
our entire workforce practically overnight to safely and effectively work from home all while maintaining employee productivity and,11
engagement Our comprehensive planning and ongoing testing as well as the exceptional response of Travelers employees to the crisis,5
enabled us to continue to deliver the risk management products and services that our customers need to live their lives and run their,18
businesses as well as the outstanding uninterrupted service that our customers and agent and broker partners have come to expect,4
Balanced Approach to Capital Management,4
Travelers has consistently provided excellent service to policyholders while delivering strong returns over time Integral to our long,12
term financial strategy is a balanced approach to rightsizing capital and generating capital in excess of our growth needs We maintain,3
operating company capital at levels needed to support our current business profile and growth opportunities consistent with our,3
objective of maintaining significant financial strength and strong credit ratings Specifically our capital models first address our need to,18
comply with regulatory riskbased capital requirements and our desire to,12
y Maintain significant financial strength and strong credit ratings,18
y Continue to remain financially strong after a significant catastrophe event,13
y Ensure that we can satisfy the claim payments and other obligations of our business,12
To meet these objectives we monitor our cash inflows eg premiums service fees investment income and outflows eg claim,18
payments capital investments operating expenses on an ongoing basis Since most of our policies renew annually we regularly,12
reassess our pricing and risk appetite against our capital needs,3
Our capital management strategy has been an important driver of shareholder value creation over time As we have said many times our,3
first objective for the capital we generate is to reinvest itorganically and inorganicallyin our business to create shareholder value We will continue to retain capital to support growth in our business and invest capital to further our ambitious innovation agenda and advance other strategic objectives Today we are making strategic investments in everything from talent to technology Having said that,3
we are disciplined stewards of our shareholders capital and to the extent that we continue to generate capital that we cannot reinvest,3
consistent with our objective of generating industryleading returns over time we will manage it the same way we have for more than a,18
decadeby returning it to our shareholders,12
Our Balanced Approach to Capital Management,3
Over the last 10 years our financial success and balance sheet strength have enabled Travelers to grow dividends per share at an average annual rate of 8 while increasing our book value per share by 92 These accomplishments are on top of returning more than,18
