paragraph,predict_label
to our stakeholders and operations ultimately informing our ESG strategy We will complete our,3
second materiality assessment in 2022 and update our areas of focus as needed to account for,12
evolving environmental regulatory and societal considerations In the spirit of continuous,12
improvement we intend to conduct this formal exercise every three to five years while continuing to,12
advance our strategy in the interim,3
As of December 11 2021 CME Group performed in the 64th percentile of the diversified financial,18
services and capital markets industry in the SP Global Corporate Sustainability Assessment,3
meaning that 64 of companies reached an equal or lower ESG Score,18
At CME Group our employees are the driving force behind our current and future success,8
Given the critical role they play in moving our business forward we are focused on providing,3
a wide array of training and development opportunities to help them build their careers with,8
us for the long term We are also focused on advancing a culture of inclusion and innovation in,8
addition to providing valuable benefits to support our employees today and as they plan,2
PRIORITIZING EMPLOYEE HEALTH AND SAFETY DURING A TIME OF TRANSITION,9
In 2021 we introduced a number of policies and programs to help team members cope with,10
stressors and navigate disruptions caused by the ongoing COVID19 pandemic We are,18
proud to report that our employees and our organization continued to perform at the highest,8
standards during this challenging time,12
Some of our COVIDrelated initiatives in 2021 included,12
To encourage a healthy worklife balance as employees began planning to return to,9
the office we introduced a flexible work model enabling employees to work with their,11
managers to set a weekly schedule of inoffice days and workfromhome days to,11
best serve their needs and the needs of the business Employees embraced the new,10
program with 91 of survey respondents saying they were aligned with their managers,8
on flexible work arrangements and 81 agreeing that CME Group is supportive of,11
flexible work as measured through our employee engagement pulse survey,8
We took a cautious and measured approach to reopening several offices over,3
the summer as conditions improved and restrictions eased Throughout the,13
reopening process we continued to prioritize the health and safety of our,9
colleagues As new restrictions took effect we managed changes to our,12
For the second year we hosted a companywide Employee Wellbeing Week which,9
put physical and mental health at the forefront of our conversations and promoted,9
the wide array of support resources and tools that are readily accessible to employees,2
SECOND ANNUAL EMPLOYEE WELLBEING WEEK,9
We consistently benchmark our employee benefits to ensure they are market competitive and support,4
Building on the success of our inaugural Employee Wellbeing Week in 2020 the 2021 virtual event,9
our employees health wellbeing retirement professional development and worklife balance needs,9
centered around the theme of advancing mental and physical health Over the course of a week,9
We introduced additional employee benefits in 2021 as we continued to navigate impacts from the,8
in August colleagues across the globe attended sessions covering a wide range of topics including,12
stress management personal goal setting nutrition and fitness cancer prevention and personal,9
cybersecurity The sessions featured prominent experts including,1
Waived copays for telehealth services,12
nearly all employees to set a weekly schedule of inoffice days and work fromhome days,11
our global employee population offered by our Health Care Center nursing staff,2
Paid time off for all global,18
Onsite mental health counselor at,2
Subsidy for home office equipment and supplies,12
Paid leave for employees who,11
Paid leave for employees needing to care for family members who contract COVID19,2
Employee Assistance Program hotline extended to our network of consultants,11
Continued focus on mental wellbeing programming,9
Listed benefits reflect a highlevel overview of our US benefits offering but is not inclusive of all benefits offered CME Group provides benefits for our employees outside the US that vary by region,11
Dr Heidi Hanna Chief Energy Officer of Synergy Brain Fitness discussed how,15
to have a challenge versus threat mindset and transform stress into a catalyst,18
for positive change growth and performance,10
Kathleen Goss PhD Director at the American Cancer Society shared screening,2
recommendations and actionable steps for cancer prevention,2
Dr Guy Meadows CoFounder of the Sleep School shared his unique fiveweek,2
plan to cure sleep problems,2
Dr Edwin McDonald Associate Director of Adult Clinical Nutrition at,6
University of Chicago Medicine shared insights into the effects of nutrition,6
Melissa Mellady Lead Exercise Physiologist at Northwestern Executive Health,9
provided guidance on navigating your way through the pandemic with exercise,2
CME Groups Employee Wellbeing Week is another example of how much the company cares about its employees and their worklife balance I was able to attend several sessions and all were very informative In particular the session on nutrition really gave me pause to consider the amount of red meat I consume Lots of great material covered,9
NANCY KAYZAR Infrastructure Operations Enterprise Management,3
FOSTERING A DIVERSE AND INCLUSIVE WORKPLACE,8
CME Group stands in solidarity with those who have faced harassment discrimination violence and,8
We are driven by the belief that measuring our progress is key to achieving it and that,10
injustice We are strongly committed to fostering a work environment where everyone feels valued,10
measurement starts with a baseline The following provides a snapshot of our global workforce,8
respected heard understood and supported Our Diversity Inclusion Council partners with our,8
Employee Resource Groups to advance conversations around these important issues and,10
A leading tool in these efforts is our Consciously Inclusive Leadership Program which we first offered,8
to people managers in 2020 In 2021 we retooled the program into a virtual hourlong course that,2
we extended to all of our employees globally The Consciously Inclusive Leadership Program explores,8
and its role in driving business,3
American Indian or Alaska Native,8
Native Hawaiian or Other Pacific Islander,8
Additionally in the spring of 2021 our Diversity Inclusion Council joined our Connecting Asia Network,8
CAN Employee Resource Group in welcoming crosscultural expert and TEDConference speaker,8
Pellegrino Riccardi to speak to employees about how we can be more culturally aware when working,8
with and communicating with our colleagues and clients around the world,22
DI training for people managers remained a top priority in 2021 In June we held an event for,8
managers that explored the nature and impact of subtle acts of exclusion and how managers can,0
prevent them The event was led by inQUEST Senior Partner Dr Michael Baran coauthor of the,12
awardwinning book Subtle Acts of Exclusion How to Understand Identify and Stop Microaggressions,4
To further enhance our transparency we have published our Equal Employment Opportunity,8
EEO1 data for the US here,12
In 2021 CME Group launched a robust program to monitor our use of qualified diverse suppliers and,17
to increase our spending and support,12
Further implemented DiversityTraX a tool to help us better manage vet and track,8
our diverse suppliers and spend,17
Joined the National Minority Supplier Diversity Council and engaged with its,8
counterpart in the UK As part of our program we also regularly engage with other,12
recognized diversity councils including those focused on the LGBTQ community,8
persons with disabilities and veterans to educate them on our priorities Through,8
these relationships we have been able to identify new diverse suppliers,17
Educated our procurement team on our supplier diversity goals and processes,8
Held orientation meetings regarding our supplier diversity program for colleagues,8
across the business empowered to make purchasing decisions,4
Provided minority and womenowned businesses more access to competitive bids,8
resulting in several new diverse suppliers winning business including World Wide,17
DIVERSITY INCLUSION COUNCIL PILOT MENTORING PROGRAM,8
In 2021 our Diversity Inclusion Council sponsored a pilot mentoring program to be more intentional,8
toward helping diverse mentoring relationships thrive The groundwork for the pilot included exploring,8
best practices by reviewing internal and external mentoring efforts creating guidelines and definitions,12
for the effort developing training and resources to support participants and ultimately matching,2
Technology and SHI International Corp,18
participants to mentors to initiate the pilot,2
I started my CME Group career as an intern so mentoring has always been really important to me Through the DI mentoring pilot I was paired with a senior leader from the HR Division and really valued making reallife connections discussing my career aspirations and learning from my mentors experience The exposure I gained helped me move into a new role within HR a few months after the pilot ended and I couldnt be happier,8
As part of our diversity monitoring we asked all of our suppliers to register their diversity status,8
through the DiversityTraX platform During 2021 we certified that 35 of our suppliers were diverse,8
and that during the previous year we had conducted business with 25 of them We are in the,3
process of certifying an additional 38 suppliers that selfidentified as diverse,17
CME Group currently spends less than 3 of its global supplier budget on diverse suppliers,17
and we are actively working to improve this number,12
A lack of diversity in the financial industry negatively impacts us all and requires our leadership,8
as a sector to drive progress We are proud that we have continued to participate in the Financial,12
Services Pipeline Initiative a collaboration involving Chicagobased financial institutions and the,12
Chicago Community Trust The initiative aims to increase the representation of Black and Latinx,8
financial service professionals and improve the overall cultural competency of our industry,4
Our Employee Resource Groups ERGs engage more than 1200 colleagues across the company,8
to examine critical issues within our communities and amongst our broader workforce In 2021 we,10
introduced a new ERG toolkit to more clearly define the framework processes and resources in place,12
to support our ERG leaders This included better articulating roles responsibilities and expectations,10
as well as sharing best practices for effective ERG management,2
EDUCATION networking wellness volunteer events,2
WIN is a community supporting women of,10
all titles ages and geographic locations,4
that offers support guidance direction,12
BOLD strives to advance development,10
LAUNCH supports employees who are,8
early in their career new to CME Group,8
or the derivatives industry or who have a,18
general interest in meeting others,12
SEED advocates for greater environmental,10
sustainability within CME Group helps,3
promote our corporate social responsibility,10
efforts and seeks ways to better manage,10
SERVE provides a forum for military,12
veterans and service members to build,8
PRIDE focuses on LGBTQ topics helping,8
to ensure that CME Group is at the,12
forefront of recognizing retaining and,8
providing for its entire diverse workforce,8
for Black employees and employees of,8
African heritage by providing a network,8
and support system to enable success,1
for themselves their company and the,4
HOLA provides a platform for the Latino,8
and Hispanic community to contribute,8
to the success of CME Group through,2
happiness and selfworth The group,10
unites employees who share a mutual,11
passion for and interest in health and,2
CAN creates a platform for employees,8
across regions to connect contribute,10
and network The group encourages,12
efforts to diversify our employee base in,8
addition to promoting education around,2
Asian culture and heritage and the role,8
APAC plays in our global business,3
WIT is a community supporting female,8
helping them further develop their,2
careers at the company and network,8
with colleagues of similar interests,12
At CME Group we are committed to helping our employees realize their full potential and define,8
their future We are a team of problem solvers and we are always looking for new ways to inspire,2
and motivate our employees To ensure our employees feel connected challenged and supported,8
we consistently track the following metrics,18
OPEN ROLES filled with internal candidates,7
We also regularly survey our employees to better understand and meet their needs,10
Our 2021 pulse engagement survey found,3
83 of respondents say theyre excited about how their work contributes,8
82 are satisfied with the collaboration tools and resources available,12
to help them do their jobs,11
79 agree that CME Group encourages and promotes diversity of,8
84 feel they dont have to hide who they really are to be accepted,8
Forbes 2021 Worlds Most FemaleFriendly Companies First Year of the Award,0
2021 InsiderPro Computerworlds Best Places to Work in IT Fourth,3
2021 Best Places to Work for LGBTQ Equality by the Human Rights Council,8
Performance reviews are an important piece of developing ones career at CME Group Goal,8
planning provides the opportunity for employees and managers to align on prioritized performance,8
and development goals Midyear checkins and yearend reviews are excellent opportunities for,2
employees and managers to engage with one another to achieve their fullest potential,8
During the pandemic we converted all of our training and development programs to a virtual format,2
enabling employees to reap the benefits of attending programs remotely Additionally the virtual,8
format helped to encourage networking and collaboration among colleagues in different countries,2
In 2021 we offered three new courses to senior employees to enhance their leadership skills,8
The Future of Work Leadership Communication for a Changing World and Psychological Safety,10
We also introduced a program Managing in Changing Times to improve people managers skills,8
Through challenging work assignments collaboration with industryleading experts and access to,12
realtime and online training employees benefit from our strong learning culture,8
Tuition reimbursement for continuing education costs,2
A Talent Exchange program that offers shortterm crossfunctional project work to,8
expose employees to other areas of the business and help them broaden their skill sets,8
Access to LinkedIn Learning courses and a constantly evolving suite of instructorled,2
virtual courses covering a wide range of disciplines including technical and,8
Comprehensive industry education that provides a strong understanding of our,2
products and services technology global client base corporate strategy and,15
Integrated series of leadership development programs to prepare employees for each,8
Access to the Workday talent management portal where employees can highlight,8
their work achievements share their career aspirations with their managers and build,8
MAKE A DIFFERENCE in global financial markets by helping our clients manage risks,18
BUILD YOUR CAREER with challenging work that advances world markets,3
BE INSPIRED by collaborating every day with a diverse team of leading experts,8
BE AN OWNER of our success as you share in our collective achievements,10
DEMONSTRATE inclusivity integrity ingenuity in everything you do,8
INVEST in your career drive our growth by sharing knowledge with each other,8
GROW our business by consistently striving for achieving excellence,3
ACT like an owner deliver on your commitments,3
PRODUCTS AND SERVICES TO ADVANCE A SUSTAINABLE FUTURE,15
Across financial and commodity markets investors are interested in environmentally,4
focused products and are considering ESG factors in their risk management strategies,3
At CME Group we develop the tools necessary to access emerging ESG markets and help,18
clients manage risk to achieve their sustainability objectives,3
In 2021 we proudly continued to advance our business to align with a more sustainable,15
We launched the industrys first Sustainable Clearing service enabling,12
firms to credibly measure risk management activities that are used to,18
Our Emini SP 500 ESG futures reached a peak of 42 billion in open,18
interest in 2021 making it the worlds most widely used ESG equity futures,18
We listed Emini SP Europe 350 ESG futures,18
We collaborated with CBL to introduce two voluntary carbonoffset tools,12
a Global Emissions Offset GEO futures contract and a NatureBased,25
Global Emissions Offset NGEO future contract to help clients manage,25
risks associated with voluntary decarbonization strategies,18
Our bioenergy futures remain highly active providing market participants,4
with a tool to manage price risk in renewable transport fuels,18
We strengthened our requirements for responsible sourcing for NYMEX,17
platinum and palladium and COMEX silver deliverable against our respective,12
physically delivered futures contracts The new standards are intended,12
to implement additional safeguards by requiring that the producer be in,12
compliance with recognized international standards for conflictfree metals,12
and build on our responsible sourcing requirements for our flagship,15
Our battery metals suite continued to grow We launched lithium futures,24
alongside our cobalt futures contract to support risk management needs in,18
the fastgrowing electric vehicle segment Virtually all risk management for,18
battery metals now takes place on CME Group markets,18
Around 338000 tons of recycled steel were hedged on CME Group exchanges,24
via our recycled steel futures contract which enables risk management for,18
THE INDUSTRYS FIRST SUSTAINABLE CLEARING SERVICE,12
In September 2021 we launched the derivatives industrys firstofitskind Sustainable Clearing,18
service allowing participants to track and report how their hedging activities advance their,0
sustainability goals The new innovative offering seamlessly integrates into existing workflows and,15
enables firms to track their sustainable derivatives positions efficiently,4
More than 47 million offsets were traded in 2021 with 655 million offsets delivered in seven different delivery cycles,18
As demand for global decarbonization increased we continued to work toward and support a lower,12
carbon economy through targeted product launches In 2021 we introduced two voluntary carbon,15
offset tools Global Emissions Offset GEO futures the first standardized contract for carbon offsets,12
across multiple project types and geographies and NatureBased Global Emissions Offset NGEO,25
futures which relates to agricultural forestry and other landuse projects,23
As global economies continue advancing their carbon reduction goals marketbased solutions like derivatives markets are providing transparency and price discovery along the way CME Groups voluntary carbon offset markets have been growing steadily since their launch and we look forward to continuing to work with our clients and the industry to provide effective risk management solutions,18
PETER KEAVEY Managing Director Energy Environmental Products,15
CME GROUP INNOVATION LAB AND EMPLOYEE INNOVATION PROGRAM,4
Each year CME Group collaborates with key industry organizations to share expertise and develop,18
CME Group has long played a pivotal role in developing groundbreaking industry solutions,17
marketwide approaches rooted in advancing sustainability,3
Established in 2014 the CME Group Innovation Lab helps us drive structured collaborative and,2
In 2021 we played a leading role in drafting new guidelines for derivatives exchanges to promote,12
inventive thinking around how we create value for our clients and business,3
sustainable development which were published by the United Nations Sustainable Stock Exchanges,12
Through the Lab we bring together people with diverse perspectives from all levels departments,8
SSE initiative and the World Federation of Exchanges Additionally CME Group became a founding,12
and functions to both guide and challenge one another which we continued to do virtually during,4
member of the SSEs newly created derivatives network,18
In addition to the SSE our representatives actively participate in the following working groups,12
Our passion to innovate on behalf of our clients extends to all levels of our organization Through,3
our Employee Innovation Program we recognize colleagues by providing cash incentives to those,8
who apply for and are issued patents In 2021 CME Group employees received a total of 83 new,12
patents with awards totaling nearly 233000,4
MILLION awarded to employees since inception,11
The World Federation of Exchanges Sustainability Working Group and its ESG Definitions,3
The International Regulatory Strategy Groups ESG Workstream,12
The Taskforce on Scaling Voluntary Carbon Markets,12
The International Organization of Securities Commissions IOSCO Affiliate Members,12
Advisory Committee and its Sustainability Task Force,3
The Futures Industry Associations US Commodities Climate Risk Working Group,13
The International Swaps and Derivatives Associations ESG Steering Committee,18
Sustainable Stock Exchanges Initiatives Derivatives Markets Advisory Group,12
Sustainability has moved from the fringes of the financial sector to the mainstream in recent years The industry has increasingly embraced a transition to a more sustainable and inclusive economic model with support from governments regulators investors and the broader society By including a focus on sustainability exchanges as core marketplaces for the design and trading of new products can play an important role as drivers of genuine change,15
JULIE WINKLER Chief Commercial Officer,3
SUSTAINABILITY STARTS WITH US ASSESSING OUR OPERATIONS,3
We recognize the importance of reducing our carbon footprint and have conducted an inventory of our greenhouse gas GHG emissions from 2020 and 2021 to better inform our GHG reduction strategy and future goals,25
Our footprint was conducted in accordance with the GHG Protocol and UK SECR mandated reporting We measured all material scope 1 2 and 3 categories and consistent with best practice we are reporting both,25
locationbased and marketbased methods Conducting and disclosing this inventory is a meaningful step in our efforts to evolve our internal sustainability initiatives We will continue to report on these metrics each year,18
and aim to make improvements where possible,12
OF TOTAL SCOPES 1 2 3,12
OF TOTAL SCOPES 1 2 3,12
Direct Emissions from Owned or Controlled Sources,21
Indirect Emissions from Purchased Energy,24
The table above shows 2020 total GHG emissions by scope and category See the last page of this report for additional information on the 2020 and 2021 carbon emissions study,25
OF TOTAL SCOPES 1 2 3,12
OF TOTAL SCOPES 1 2 3,12
Direct Emissions from Owned or Controlled Sources,21
Indirect Emissions from Purchased Energy,24
The table above shows 2021 total GHG emissions by scope and category See the last page of this report for additional information on the 2020 and 2021 carbon emissions study,25
SCOPE 1 2 EMISSIONS BY REGION,25
Scope 3 emissions are the result of activities from assets CME Group does not own,25
or control but indirectly impact our value chain,3
1 Business Travel Air Flights,24
2 Fuel Energy Related Sevices,24
0 Business Travel Air Flights,24
2 Fuel Energy Related Sevices,24
The graph above represents GHG emissions by region using the locationbased method,25
Our Employee Resource Group SEED worked with our Facilities team to add composting bins in all cafes across our Chicago headquarters,19
At CME Group we recognize the importance of contributing to our broader communities,10
and we strive to make an impact where our employees and clients live and work In 2021,8
we contributed more than 77 million to charitable initiatives through our corporate giving,2
program and the CME Group Foundation,12
GIVING BACK TO OUR COMMUNITIES,10
As the pandemic continued we supported causes to help uplift our local communities,10
and contribute to nonprofit organizations meaningful to our employees,2
To support K12 education during the COVID19 pandemic the CME Group,2
Foundation donated 135000 and provided remote learning resources,2
and learning pods to students and schools,2
CME Group contributed 297000 in matching gifts to charities,12
CME Group donated 18000 to our adopted school in Chicago Washington,2
Irving Elementary to invest in school supplies and help upgrade the,2
gymnasium CME Group has actively supported the school since 2005,2
Throughout 2021 we continued to promote CME Groups Matching Gift Program encouraging employees,12
to take advantage of the opportunity The program is a staple of our corporate giving strategy and allows,12
us to rally behind causes meaningful to our workforce and exchange members The program matches,8
gifts to eligible charitable organizations of 25 or more up to 1500 per calendar year for each person In,12
2021 we contributed 297000 in matching gifts across the communities where we live and work,10
CME Groups Matching Gift Program demonstrates a commitment to supporting its employees and the community The program helps advance my familys contributions to causes we support making us feel good about the impact we have,10
Whether its donating to a school or a fundraising effort for a friend the company match has a real impact Interest in employees causes shows the commitment of our leadership and encourages us to explore ways in which we can better our communities,10
HELEN FLANAGAN Client Development Sales,3
The paid day off for volunteering gives me a strong sense of purpose outside of my work responsibilities and demonstrates that the company cares deeply about employees making a difference in our local communities,10
BOON YONG GOH Global Market Solutions Services,3
PAID DAYS off used by employees for volunteering,11
SCORE ONE FOR ST JUDE,0
In 2021 CME Group enhanced its charity,12
their communities during the COVID19,10
partnership with St Jude Childrens Research,2
Hospital by hosting a benefit concert featuring,2
Jimmy Buffett the evening before the CME,4
Group Tour Championship began raising an,4
impressive 350000 Throughout the rest of the,12
tournament weekend fans were also given the,8
opportunity to help fundraise even more by,12
participating in the silent auction The auction,4
included custom golf club head covers signed,15
by LPGA players artwork by St Jude patients a,2
golf bag signed by Jimmy Buffett and more,12
The benefit concert and silent auction,12
charity program CME Group Cares Challenge,2
Score One for St Jude whereby CME Group,12
donates 20000 for every holeinone made,6
during the LPGA tour season committing a,4
minimum of 500000 annually In all 2021s,11
charity efforts raised a total of 850000 to,2
support St Judes mission to find cures and,2
prevention methods for childhood cancer and,9
In addition CME Group was honored to host,12
other lifethreatening diseases while also,9
hundreds of first responders as guests at the,5
ensuring that no child is denied treatment,2
concert and tournament as a way of saying,12
based on ability to pay,11
thank you for everything they have done for,10
CME Group Chairman Chief Executive Officer Terry Duffy presents a check to St Jude during the trophy presentation at the CME Group Tour Championship,12
ANNUAL CME GROUP TOUR CHAMPIONSHIP,4
Our annual CME Group Tour Championship the,4
seasonculminating tournament for the Ladies,12
Professional Golf Association LPGA concluded,12
on November 21 2021 at the Tiburon Golf Club in,23
Naples Florida In order to qualify to compete in,4
this championship LPGA players needed to be,4
ranked in the top 60 in the world based on CME,18
Globe points that accumulated throughout the,4
season in the Race to the CME Globe Jin Young,12
Ko of South Korea walked away with the top prize,4
for the second year in a row shooting a course,8
record score of 63 on the final day,12
In a groundbreaking moment for womens golf,8
CME Group and the LPGA Tour announced that,4
the prize for the 2022 CME Group Tour,12
Championship would grow to 7 million up from,18
5 million with a 2 million winners check The,4
tournament will offer the single largest prize in,12
the history of womens golf helping level the,8
playing field for female golfers and female,8
CME Group is proud to support women in business and women in sports We are extremely pleased to announce significant enhancements to the CME Group Tour Championship that will further reward these worldclass golfers while also creating more equity within the sport,8
TERRY DUFFY Chairman Chief Executive Officer,7
CME Group is a longtime supporter of,12
Misericordia a Chicagobased community of,4
care that maximizes potential for individuals,2
with mild to profound developmental and,2
or physical disabilities Through a variety of,9
programs Misericordia serves more than 600,12
children and adults from diverse racial religious,8
In September 2021 CME Group employees,11
supported the cause by participating in the,10
organizations womens golf tournament where,12
they played 18 holes attended a luncheon and,12
Misericordia is an invaluable organization that allows individuals with developmental disabilities to live up to their fullest potential and experience a happy and vibrant life The best part of our day was seeing all of the women out on the golf course cheering each other on,8
BETSI PINKUS Technology Early Talent Programs,8
CME Group employees attended the Misericordia womens golf tournament in support of the organization,12
I want to thank CME Group for investing in City Colleges students and our city The CME Group Star Partnership Mayoral Award supports our talented students in reaching their educational and career goals and helps to build a more inclusive Chicago economy,2
JUAN SALGADO Chancellor City Colleges of Chicago,12
CME Group has a longstanding partnership with the City of Chicago on initiatives that help make,12
college more affordable for graduates of Chicago Public Schools In 2021 for the fifth consecutive,2
year CME Group selected 25 Star Scholars from City Colleges of Chicago to receive a 5000,8
scholarship paid over two years to support furthering their college education with a bachelors,2
degree in accounting business management finance economics business or a STEMrelated major,8
at one of the Chicago Star Scholarship Program colleges or universities,2
EMPOWERING YOUTH THROUGH THE CME GROUP FOUNDATION,2
The CME Group Foundation is a 501c3 organization that strives to empower future generations,10
through education equipping todays students for tomorrows challenges by providing youth,2
with the tools they need to achieve their full potential In 2021 the Foundation announced the,12
appointment of Eva Giglio as Executive Director and adopted a new priority and portfolio to,7
advance kindergarten readiness in Illinois schools with more than 12 million in support,2
The Foundation is focused on the following priorities,10
It is vital to listen and learn from our partners as we focus on the mission of philanthropy promoting the welfare of others,10
children become proficient in STEM,2
disciplines at the appropriate grade,8
QA WITH EVA GIGLIO Executive Director of the CME Group Foundation,12
The CME Group Foundation awarded 3 million in grants to further support kindergarten readiness and K12 programming across Chicago and Illinois in 2021,2
With over a decade of experience working,8
support schools and families knowing how,2
in education and enhancing the lives of,2
deeply these communities were affected by,10
Chicagos youth Eva most recently served,2
the pandemic Additionally in response to the,13
as the Deputy Chief of Staff to the CEO of,7
movement for racial justice the Foundation,8
enhanced its efforts to diversify career,8
What drew you to the field of philanthropy,10
and the CME Group Foundation,12
pipelines and directly support students who,2
are typically underrepresented in the fields of,4
trading finance and technology For example,12
In my previous role I worked in Chicago Public,12
the Foundation created a Scholars program,2
Schools where I connected with philanthropists,2
that provides direct scholarships to more than,2
who helped support many key initiatives,12
35 college students who are Black or Latinx,8
for the district When I joined the CME,12
to assist them through college and help place,2
