paragraph,predict_label
wars longterm impact on the world order its,18
not too soon to begin asking what it means for,12
work and serve our clients and communities,10
we are as a company and our daily worth as a,3
weve set and recently exceeded talent,8
bank While our efforts will continue to evolve to,12
representation goals to further diversify our,8
reflect new global challenges our commitment,13
own workforce and make progress toward pay,11
to transparency and accountability will remain,0
the issues at the heart of our ESG agenda and,10
the ESG agendas of so many other companies,3
constant We will continue to share our progress,10
and lessons learned and we will continue to,2
We also continue to advance financial inclusion,8
innovate and push to use our core capabilities,3
I recently returned from seeing clients in Europe,3
in underserved communities globally expanding,2
expertise and talent to lead by example and,8
demonstrate how Citi is truly a bank with a,18
and the Middle East and it is security be it,18
energy food defense cyber or operational,1
thats now consuming their attention The,4
challenges facing our society have not only,10
reinforced the need for businesses such as Citi,18
to step up but also the critical importance of,12
collaboration on a global scale,2
Consider the climate crisis At Citi weve been,13
proud to play a leading role in our industrys,12
drive to a more sustainable future and in,15
recent months we released our initial plan for,3
reaching net zero emissions by 2050 But,25
Russias role as a major energy producer is,24
forcing governments to reevaluate their,12
energy security and supply Ultimately,17
combating climate change cannot be done by,13
any company or country alone we need,12
businesses making the right investments to,3
achieve the necessary shift in supply and,17
consumers joining companies in advocating,6
the scope of our work to areas such as health,9
care education affordable housing and basic,2
infrastructure These efforts have become,12
even more important amidst surging inflation,12
and an emerging global food crisis that could,18
be devastating for the worlds poorest coun,2
tries which import much of their food and,6
where households spend more than half of,24
JANE FRASER Chief Executive Officer,3
There are of course lessons to learn and,2
apply to these challenges particularly from the,12
pandemic COVID19s disregard for borders,0
underscored the interconnectedness of society,4
It also reminded us that global challenges,13
demand a global collective response As the,10
world becomes more fragmented it is even,18
more important for our global community of,10
business to come together to confront the big,18
for governments to create the policy frame,12
At Citi this sense of responsibility is something,10
works that will be essential to stimulating,15
that continues to shape our decisions business,4
demand for clean technologies and providing,24
strategy and firmwide goals and commit,3
the foundation for the clean energy transition,13
ments We continue to be focused on action,10
This tension of course is not new While,4
Citi plays an enabling role in the transition,3
to a net zero economy we understand that,4
it cannot occur overnight We have to be,4
and partnering with likeminded organizations,12
that are also doing the work And for us its,3
not just about the big numbers its the small,4
number helping society get closer to zero,10
Zero carbon emissions Zero wealth gap,25
At Citi our ESG agenda reflects the role and responsibility we feel as a global bank to help solve many of societys toughest challenges Its a part of our business model and embedded in the products and services we offer As we continue to evolve our ESG priorities to address everchanging realities around the world we remain committed to sharing our progress as we believe transparency and accountability are key to success,0
Furthered the acceleration to a sustainable lowcarbon economy that supports the needs of society,10
Committed 1 trillion in sustainable finance by 2030 including,12
500 billion for environmental finance and 500 billion for social finance,12
Financed and facilitated 222 billion in sustainable finance activity in,12
Played a leading role in driving the transition to net zero,4
Unveiled initial plan to reach net zero emissions by 2050 including 2030,21
targets for our Energy and Power loan portfolios,12
Cofounded the Net Zero Banking Alliance which will help establish an,12
industry framework for decarbonizing the banking sector,18
Maximized positive social impact and advanced financial innovations in emerging markets,10
Issued a firstofitskind 1 billion social finance bond to expand access,12
to essential services in emerging markets,2
Announced a new commitment through which we aim to invest in,12
opportunities for 15 million lowincome households including 10 million women globally by 2025,8
Deepened our efforts to help close the racial wealth gap and increase economic mobility in the US,8
Invested 1 billion in strategic initiatives as part of Citi and the Citi,18
Foundations Action for Racial Equity commitment in year one of a three year commitment,8
Launched the Diverse Financial Institutions Group to lead and expand firmwide engagement with minority depository institutions diverse brokerdealers and diverse asset managers,8
Worked exclusively with five Blackowned firms to syndicate a 25 billion,4
Directed 68 of the Citi Impact Funds 2021 asset allocation to women,8
andor raciallyethnically diverse founders of companies,8
Increased affordable housing in the US,2
Provided 56 billion in loans for affordable housing projects in 2021,2
making Citi the largest US affordable housing development lender for the 12th consecutive year,2
Continued transparency around pay equity and increased diverse representation,8
Disclosed annual public update on our pay equity review highlighting,12
progress on median pay for women globally and US minorities,11
Exceeded our threeyear representation goals set in 2018 to increase representation for women globally and for Black talent in the US,8
Promoted one of the largest and most diverse Managing Director classes,8
Citis Value Proposition A Mission of Enabling Growth and Progress,3
What You Can Expect from Us What We Expect from Ourselves,4
Citis mission is to serve as a trusted part,3
advise people on how to invest for future,12
We have an obligation to act responsibly,12
ner to our clients by responsibly providing,15
needs such as their childrens education,2
We also know that acting responsibly,3
financial services that enable growth and,12
and their own retirement and help them,2
and sustainably will help to drive value,3
economic progress Our core activities are,3
buy securities such as stocks and bonds,18
for our different stakeholders and for,10
safeguarding assets lending money mak,18
ing payments and accessing the capital,0
markets on behalf of our clients We have,4
over 200 years of experience helping our,10
clients meet the worlds toughest challeng,0
es and embrace its greatest opportunities,3
As an institution Citi is connecting millions,18
of people across hundreds of countries,8
We work with companies to optimize their,3
daily operations whether they need,24
our company If we fall short we will take,18
action and learn from our experience,10
working capital to make payroll or to,11
We strive to earn and maintain the,12
export their goods overseas By lending to,15
publics trust by constantly adhering to,0
companies large and small we help them,10
the highest ethical standards We ask our,0
grow creating jobs and real economic,8
colleagues to ensure that their decisions,12
value at home and in communities around,10
pass three tests They are in our clients,12
the world We provide financing and,12
interests create economic value and,4
support to governments at all levels so,12
We protect peoples savings and help,10
they can build sustainable infrastructure,24
When we do these things well we make a,12
them make the purchases from everyday,15
such as housing transportation schools,2
positive financial and social impact in the,10
transactions to buying a home that,15
improve the quality of their lives We,9
and other vital public works,5
communities we serve and show what a,10
Unparalleled global network that enables us to connect and do business in 95 countries,3
Iconic brand with 200 years of experience,15
Supporting clients in more than 160 countries and jurisdictions,12
Digital and mobile at the core of a simpler better client experience,15
Scaling efficiencies through common processes common platforms and common data,18
Unique presence in fastergrowing emerging markets,4
Through our business we address some of societys greatest challenges In recent years we have continued to advance our leadership and partnerships across the industry as we further hone our environmental social and governance ESG strategy and approach to managing ESG issues and opportunities,3
Helping to close the racial wealth gap,8
in the United States ranks among our,12
top priorities and in 2021 we made,12
tremendous progress on our Action for,10
Racial Equity commitment working across,8
our businesses to identify ways we can,3
help address the racial wealth gap As,8
of November 2021 one year into our,12
threeyear commitment Citi and the Citi,3
Foundation had already invested 1 billion,12
in strategic initiatives to help close the,12
racial wealth gap and increase economic,8
mobility in the United States We committed,8
to conduct a thirdparty racial equity audit,8
to evaluate our Action for Racial Equity,8
goals and launched the Diverse Financial,8
Institutions Group a centralized team,12
within Citi that is serving as a hub to lead,3
and expand firmwide engagement with,3
diverse brokerdealers and diverse asset,8
managers Read more about our racial,8
equity initiatives in the Equitable and,2
Additionally in 2021 we announced two,12
significant new ESG commitments a,3
pledge to achieve net zero greenhouse,25
gas GHG emissions by 2050 and a,25
commitment of 1 trillion in sustainable,23
finance by 2030 to address the impacts,12
of climate change and other pivotal,13
environmental and social issues that,10
align with the United Nations Sustainable,23
Development Goals SDGs These followed,10
We believe that global financial institutions,12
our most recent Sustainable Progress,10
like Citi have the opportunity and the,18
Strategy which we launched one year,12
responsibility to play a leading role,10
earlier Our ESG strategy is a central,3
in helping to drive the transition to a,8
element of our business model and critical,3
lowcarbon economy We are prepared,4
to our strategy for growth,3
to implement the significant changes,12
needed in our business and to support the,3
substantial changes that will be required,12
for the world to transition and align with,3
the goals of the Paris Agreement,12
To help us achieve our 500 Billion Social,10
Finance Goal we broadened the focus of,3
the Citi Social Finance team formerly Citi,18
Inclusive Finance to develop platforms,2
and client solutions to help expand,3
financial inclusion accelerate access to,2
basic services boost job creation and,2
scale social infrastructure development in,10
Net zero involves rethinking our business,3
and helping our clients rethink theirs We,0
can have the biggest impact by reducing,18
Scope 3 financed emissions1 particularly,25
for carbonintensive sectors such as,18
Commercial Real Estate Iron and Steel Oil,24
and Gas Power Generation and Transport,25
To reach our net zero target we will need,4
to work closely with our clients on their,22
Following our net zero announcement,4
we formed an internal Net Zero Task,4
Force to help determine a framework,12
scope and the methodologies to guide our,12
progress toward this commitment For,10
our Energy and Power loan portfolios we,12
conducted an initial assessment of base,12
line emissions set interim 2030 emissions,21
reduction targets and developed initial,25
transition plans Learn more in the Climate,13
Risk Net Zero section and in our 2021,18
Task Force on Climaterelated Financial,13
Disclosures TCFD Report Citis Approach,12
to Climate Change and Net Zero,13
Our ESG focus is essential to our firmwide,3
business strategy and many of our busi,3
ness units have expanded their capacity,24
and capabilities to serve the growing,3
ESGrelated needs of our clients Across,3
the firm our business units are prepared,3
to support and work with our clients,10
a variety of products and services with,15
on ESG goals and targets Together these,3
businesses contribute to our 1 trillion,12
Standards Board and were addressing,12
the Principles for Responsible Banking,12
In response to the increasing need for,2
clients to see how we are addressing,3
We also include examples of our work that,4
align with the UN SDGs and the UN Global,12
Compact In addition we recently released,15
our 2021 TCFD Report which further,12
illustrates how climaterelated risks and,13
opportunities are central to our business,8
We have ESG specialists in Banking Capital,18
ESG and in step with global best prac,3
Markets and Advisory Global Markets,4
tices we have aligned our reporting,12
Treasury and Trade Solutions and Citi,12
with the frameworks and guidance of the,12
Global Wealth We have expanded our,4
Global Reporting Initiative and UN Guiding,10
global Social Finance specialist group and,18
Principles Reporting Framework We are,12
formed new teams to engage with clients,3
also using three relevant sector standards,12
1 Financed emissions are the GHG emissions generated by the operations and entities that financial institutions lend money to or invest in,25
Good governance is a fundamental principle at Citi and we work to ensure that we are at the leading edge of best practices We strive to maintain the highest standards of ethical conduct reporting with accuracy and transparency and complying with the laws rules and regulations that govern Citis businesses,0
Our governance structures policies and,12
processes serve employee client and,4
community needs promote a culture of,10
accountability and ethical conduct across,0
our firm and support our commitment,10
to address global challenges through our,3
Citis Board of Directors plays an,7
important role in providing oversight of,12
our efforts to ensure responsible business,3
practices For example the Personnel,8
incentive compensation so that they,11
do not among other things encourage,12
imprudent risk taking The Nomination,4
Governance and Public Affairs Committee,12
NGPAC oversees Citis global ESG,3
activities and performance Our Ethics,0
Conduct and Culture Committee reflects,0
our commitment to promote a strong,10
culture of ethical conduct The Risk,0
Standing committees of our Board include,7
reviewing our policies and programs for,12
rights diversity and other material ESG,8
In addition the Board formed the,7
issues as well as advising on engage,12
ment with external stakeholders For,10
ad hoc committee to provide oversight of,12
more information on the roles and,8
managements remediation of the issues,10
responsibilities of this committee see,12
identified in the consent orders with the,12
the Nomination Governance and Public,12
Federal Reserve Board and Office of the,12
In July 2021 we formed a new Global ESG,3
See our website for more information,22
Council to provide a senior management,7
about Citis corporate governance includ,18
forum for oversight of our ESG commit,0
ing our Board committee charters See our,7
ments and ambition The formation of,0
2021 TCFD Report for details on our gover,12
the Council highlights our commitment to,12
nance for climate change specifically,13
ESG matters including our climaterelated,13
The NGPAC oversees our ESG activities,3
strategies at the highest level of our,4
organization Chaired by our CEO the,7
Council meets on a nearmonthly basis,12
and includes members of the Executive,7
Management Team as well as internal,7
subject matter experts Steering groups,12
Citis Board has ultimate oversight of Citis,7
Head of Climate Risk regarding emerging,13
including the Climate Risk Steering,13
bank regulatory trends on climate risk and,13
Group the Net Zero Task Force and,12
and integrating climaterelated risks and,13
Citis approach to meeting them Members,10
of the Board also participated in investor,12
continue to operate and the leads of,3
The Board receives reports from key,7
calls on a variety of governance climate,13
those steering groups are members of and,12
personnel on Citis progress and key issues,10
risk and environmental and social matters,10
provide reports to the Global ESG Council,3
on a periodic basis In addition to reporting,12
Learn more in our 2021 TCFD Report,12
to the full Board the NGPAC provides,7
Citis Board of Directors and senior,7
management continue to expand the,3
oversight of sustainability activities and,12
performance generally and the firms,4
climate change efforts specifically and,13
the Risk Management Committee RMC,18
provides oversight of climate change risk,13
governance of climate risk and integrate,13
The NGPAC receives periodic updates from,12
climate considerations into their priorities,13
Citis Chief Sustainability Officer CSO,3
In 2021 in addition to the announcement,12
and the head of Community Investing and,3
of our net zero commitment and the,4
Development The NGPAC also reviews,10
creation of our new Global ESG Council we,3
Citis governance and significant policies,12
Grew our dedicated Climate Risk team,13
with additional expertise in credit risk,18
scenario analysis stress testing and,18
Rolled out our first training module on,8
Created the Natural Resources Clean,23
Energy Transition team to combine,12
our Energy Power and Chemicals,24
businesses in order to assist our clients,12
across these sectors as they transition,18
Established our Net Zero Task Force a,4
crossfunctional group to support the,18
development and launch of our net zero,3
plan The Task Force is led by our Chief,12
leaders from diverse business units,8
such as Independent Risk Management,18
Banking Capital Markets and Advisory,18
Wealth Management as well as Global,18
The Board and senior management have,7
also increased the frequency and depth of,23
and programs for sustainability and,23
climate change issues and advises manage,13
ment on our engagement with investors,3
and external stakeholders on these topics,12
For more information on the roles and,8
responsibilities of the NGPAC please see,12
our NGPAC Charter The RMC provides,12
oversight of Citis Risk Management,18
function and reviews Citis risk policies and,18
frameworks For more information on the,12
roles and responsibilities of this commit,10
tee please see our RMC Charter,12
In 2020 into 2021 the NGPAC reviewed,12
and discussed investor and market devel,4
opments related to net zero including a,4
shareholder proposal pertaining to net,12
zero and considerations for Citi as it delib,18
erated on the implications of a potential,4
net zero commitment These discussions,12
continued with the full Board throughout,7
2021 During 2021 the full Board partic,7
ipated in a climate education session,12
facilitated by the Head of Climate Risk the,13
CSO and the Head of Corporate Banking,18
The full Board received reports from the,7
CSO regarding sustainability activities and,3
performance including those related to,4
climate change and Citis net zero plan,13
and the RMC received reports from the,12
Senior managers from Global Public,8
Affairs Risk Finance Legal Operations,12
Technology and various business units,1
from our Institutional Clients Group also,12
contribute expertise to address the chal,2
lenges presented by climate change,13
Learn more in the Climate Risk section and,13
in our 2021 TCFD Report,12
Citi Community Investing and Development,3
CID is an integrated team that works,7
across Citis businesses and functions to,3
catalyze positive social impact in commu,10
CID comprises the following teams,12
Citi Impact Fund invests in double,18
bottom line companies that are,4
Citi Social Finance works across Citi,18
businesses globally to catalyze scalable,4
business platforms and client solutions,3
that enable the bank our clients,12
and our partners to expand financial,3
inclusion accelerate access to basic,2
services boost job creation and scale,8
US Business Partnerships leads Citis,3
relationships with national civil rights,10
to gain insights into issues affecting,10
ties and communities of color and,8
catalyze product and service innova,15
tions that help expand financial access,2
and close the racial wealth gap,8
The US Community Relations team,10
catalyzes social impact by engaging,10
and partnering with local community,10
leaders and organizations across the,8
country The team connects Citis,6
and services to help expand equitable,2
The Citi Foundation is a separate legal,12
entity funded by Citi to organize flagship,12
community programming in three areas,10
Underlying our approach is the notion,4
that complex societal challenges require,4
multifaceted solutions We strive to share,15
our expertise with and learn from our,8
partners and stakeholders about ways,10
we can enhance impact This approach,12
contributes directly to the UN Sustainable,10
Development Goal SDG 17 which seeks to,10
strengthen the means of implementation,12
and revitalize the global partnership for,10
Citis efforts contribute to target 173,12
which seeks to mobilize additional finan,4
cial resources for developing countries,10
from multiple sources including the,12
private sector to ensure that sufficient,12
financing is available to achieve the SDGs,12
SDG Goal 17 Partnerships for the Goals,12
Learn more about this teams efforts in,10
the Equitable and Resilient Communities,3
Citis Chief Diversity Equity and Inclusion,8
DEI Officer and Global Head of Talent,8
oversees our efforts to promote diversity,8
equity and inclusion in the workplace,8
Reporting to the Global Head of Human,10
Resources the Chief DEI Officer and Global,3
Head of Talent works in partnership with,8
incentive compensation program is discre,12
tionary not formulaic Management of,12
sustainability efforts is taken into account,15
in the program in two ways First senior,2
executives are held accountable for busi,0
ness performance through specific metrics,18
designated on a positionbyposition basis,12
Progress on our 1 trillion sustainable,23
of the Executive Management Team who,7
finance commitment and milestones for,12
cochair our Affinity groups Our talent,8
and DEI efforts are governed by the Citi,12
our net zero plan are incorporated into the,4
executive scorecards of our CEO the CEO,7
of Citis Institutional Clients Group and our,3
Head of Global Public Affairs,12
Second climate change strategy and risk,13
management performance goals are incor,3
Ethics and responsible business practices,0
porated into annual goals and performance,10
are among the most material ESG issues,3
review processes for a number of our,12
for Citi and our stakeholders The Ethics,0
senior managers and their teams who are,7
Conduct and Culture Committee of the,8
responsible for developing and implement,12
ing our approach to climate change These,13
to foster a culture of ethics within the,0
managers include the Chief Sustainability,3
company and receives regular reports,12
Officer Head of Environmental and Social,10
from senior management on the progress,3
Risk Management ESRM Head of Climate,13
of those efforts To learn more about,2
Risk and the Head of Construction and,18
the responsibilities of the committee,12
Sustainability whose team is responsible,15
download the Ethics Conduct and Culture,0
for our environmental footprint goals,3
Committee Charter The Ethics and Culture,0
section of this report also provides more,12
information about efforts to encourage a,12
against annual goals are two factors,12
culture of ethics at Citi,0
among others that are taken into account,12
Among its responsibilities the Boards Risk,12
Management Committee reviews Citis risk,18
Diversity equity and inclusion including,8
representation of women and US Black,8
risk appetite and reviews and approves,18
colleagues at the Assistant Vice President,7
key risk policies including those focused,18
to Managing Director levels continue to,7
on environmental and social risk,10
be included in scorecards for our senior,4
executives Citi also incorporates share,7
holder and stakeholder input on executive,12
pay into our Compensation Philosophy,11
Committee of the Board holds senior,7
executives responsible and in turn senior,7
executives hold their team members,7
responsible for managing our sustainability,15
and other ESGrelated efforts through,10
Our Material ESG Issues Citi in a Global Context,3
In 2020 we conducted a materiality assessment to identify our most relevant or material reporting topics from an ESG perspective which is a broader standard than that used in our financial disclosures These topics are incorporated in the material issues table on the next page,12
Based on internal stakeholder interviews,4
and external research the ESG topics,18
identified which we refer to as material,23
ESG issues throughout this report inform,3
our stakeholders What is new however,12
which issues we report on which issues we,12
is the magnitude and complexity of the,4
consider raising to our Board of Directors,7
changes required to rise to these challenges,12
and how we establish our ESG priorities,3
For example there is wide recognition that,4
When taken as a set the issues that surfaced,0
in the ESG materiality analysis indicate an,18
increase in stakeholder expectations in,4
particular with regard to issues connected,10
climate change is happening faster and with,13
more impact than previously realized in,12
parallel society is reacting to unacceptable,0
to climate change and social justice The,13
This assessment mirrors and informs our,12
pandemic also placed increased emphasis,13
increased strategic efforts on these issues,12
on employee health and wellbeing Most,9
It has also driven our increased reporting on,12
of the material ESG issues outlined on the,3
following pages are not new to Citi nor to,18
Products and Services with Environmental or Social Benefits,15
Talent Attraction Retention and Development,8
Workforce Diversity Inclusion and Equal Opportunity,8
Data Security Financial Product Safety,1
Public Policy and Regulation Reform,12
These are the topics identified during the materiality assessment we conducted in 2020,12
Our role in preventing the decline in the number genetic variability and variety of species essential to global and bioregional ecosystem resilience through our financing,23
Following our policies including compliance with laws anticorruption and bribery anticompetitive behavior paying taxes and transparent political engagement,0
Creating developing and deploying a business model that can meet significant challenges such as natural disasters health pandemics and global climate change,13
Reducing our own contribution to climate change while financing and facilitating projects that accelerate the transition to a lowcarbon economy,13
Enabling greater cohesion with community stakeholders through publicprivate partnerships monetary or inkind donations volunteer time or employee fundraisingmatch schemes,10
Adjusting our operations and longterm strategy to allow us to respond effectively to current and future global health crises,5
Executing the policies procedures and programs designed to safeguard the privacy of information shared by employees customers and clients,22
Creating workspaces that promote employee wellness and engaging employees in our effort to maintain a culture of safety sustainability and wellness,9
Enacting environmental policies and practices that ensure the fair treatment and involvement of people of all races national origins and income,8
Aligning with stakeholder interests while protecting the environment advancing social causes and conducting ourselves responsibly,10
Engaging with community banks and lowincome stakeholders and orienting the companys place in the market to serve underserved communities,2
Respecting the basic rights and freedoms of clients customers employees suppliers and Indigenous communities in all our banking activities,10
Problemsolving with clients partnering with experts and fostering an environment that values experimentation and technological advancements,4
Reducing direct impacts by managing energy use water consumption recycling waste and green building design,24
Products and Services with Environmental or Social Benefits,15
Providing products and services that drive more equity in society and that protect the environment,15
Public Policy and Regulation Reform,12
Advocating for public policies that support the interests of our company clients and employees in the countries and regions where we operate,12
Implementing policies and programs that promote equal opportunity and treatment for people of all races,8
Actively exchanging input insights expertise and perspectives with a wide array of stakeholders as we pursue our sustainability objectives,3
Navigating an evolving risk landscape to make responsible decisions and serve the longterm interests of our clients and the communities in which they operate,10
Talent Attraction Retention and Development,8
Adopting an approach to recruiting hiring developing and retaining employees to create positive working conditions so that our employees can thrive,8
Protecting the confidentiality of our clients information while disclosing information to stakeholders that demonstrates our accountability and credibility,22
Workforce Diversity Inclusion and Equal Opportunity,8
Enhancing our efforts to promote equal opportunities for all people and supporting a culture of diversity equity and inclusion in the workplace,8
Citi and the Sustainable Development Goals,10
Our sustainable finance commitment of 1 trillion by 2030 aligns with the ambitious agenda of the UN SDGs by furthering the acceleration to a sustainable lowcarbon economy that supports the environmental social and economic needs of society,10
As the worlds most global bank Citi has a,18
role to play in mobilizing capital to advance,3
Citi is part of the Global Investors for,18
which includes 30 of the worlds largest,4
investors committed to accelerating the,12
financing of the SDGs The 30 members,12
have committed to increase our collective,11
efforts to align our businesses with the,3
goals and to remove barriers to finance,12
Since 2010 Citi has also been a member,3
of the UN Global Compact UNGC a,12
to align companies strategies and oper,4
ations with principles on human rights,10
and take actions that advance societal,12
goals We report on our progress to,10
implement the 10 UNGC principles,10
These 17 interrelated Sustainable Development Goals represent an ambitious agenda to achieve a sustainable future by 2030 Some examples of our work to advance specific SDGs can be found throughout this report,10
including our shareholders We made a,7
The table below includes examples of our,4
deliberate effort to continue stakeholder,4
As a signatory to the Business Roundtables Statement on the Purpose of a Corporation Citi is committed to ongoing and extensive engagement with our stakeholders,3
engagement in a pandemic environment,13
To fulfill this approach we regularly review,12
our stakeholder partnerships across a,10
range of functions including Public Affairs,12
We subscribe to a broad stakeholder capi,4
talism approach believing that we are best,12
and Corporate Governance as well as,12
able to create business value when we serve,3
Sustainability Government Affairs and other,12
the interests of a wide array of stakeholders,10
In recognition of our ESG performance Citi was named among the Top 15 companies in JUST Capitals 2022 rankings,3
Meetings to share Citis ESG perfor,3
mance and to understand our clients approaches to climate change as well as managing environmental and social risks,13
Social media including our Customer Service Twitter handle AskCiti,22
Hosted a feedback session for stakeholders including clients investors and NGOs to provide commentary on our TCFD disclosures and our approach toward setting net zero targets and measuring our baseline emissions Learn more in the Climate Risk Net Zero section,13
Worked with clients on sustainable finance transactions,12
Engaged with clients to discuss our approach to environmental,10
social and climate risk management and disclosure,13
Participated in a number of materiality exercises for clients,12
Company intranet email mail and,1
Nearly 196000 staff completed Financial Crimes compliance,0
Voice of the Employee surveys,8
Affinity Networks and Green Champions,2
training including on antimoney laundering sanctions and anti bribery topics,0
Rolled out a new Climate Risk training for employees in Risk,13
Meetings calls conferences and workshops,12
Corporate Responsibility Questionnaire to help assess management of ESG issues including environmental sustainability and modern slavery,10
Featured stories on Citis intranet and in blog posts from Citi senior executives employees and partners highlighting our progress on ESG priorities,3
Our Global Sustainability Network consists of employees from,15
across Citi whose work directly relates to sustainability and ESG to promote knowledge sharing and alignment on related activities,3
Our Champions groups within our Banking Capital Markets and Advisory Global Markets and Treasury and Trade Solutions businesses are comprised of employee volunteers The Champions have quarterly global calls and monthly regional calls to share business updates and best practices for sustainable finance net zero transition and market developments,18
Hosted multiple events to create opportunities to engage with diverse suppliers and help to build their capacity including sustainable business practices,17
Communities and Nongovernmental Organizations NGOs,10
organizations and NGOs on issues relevant to their organizations and our business,10
Our Head of Community Investing and Development chairs Living Cities a collaborative of the largest philanthropic foundations in the United States dedicated to closing racial wealth gaps,2
Our Chief Sustainability Officer joined the board of the GOOD,3
Institute a social impact alliance,10
advocates and leaders civil rights and consumer protection organizations,12
Thousands of employees participated in Citis annual Global Community Day Reimagined 2021 with more than 61000 volunteer engagements across 81 countries and territories,10
Citi Foundation provides grants and,12
works with local and national community organizations,10
The President of Citi Foundation serves on the Board of Directors of the Council on Foundations a community of diverse philanthropic organizations advocating for progress,12
Group calls and meetings quarterly,11
earnings calls investor conferences and Citihosted group meetings,12
financial performance and ESG issues,3
Communications through our Investor Relations and Corporate Governance teams,12
Engaged in person and virtually with more than 20 individual investor groups as part of our annual ESG investor roadshow focused on climate change and diversityour fourth year of dedicated ESG engagement,13
Engaged with trade associations such as the United States,12
activities industry associations public policy forums press conferences con ferences and convenings,12
Chamber of Commerce the Business Roundtable and financial industry associations to help build the case for climate policy and supportive regulation,13
Membership on government councils and,12
Member of the CEO Climate Dialogue a crossindustry effort committed to advancing climate action and durable federal climate policy in the United States,13
Led the workstream to revitalize minority depository,4
institutions MDIs and promote fair and equal access to financial products and services as part of the Office of the Comptroller of the Currencys Project REACh,12
Member of the Glasgow Financial Alliance for Net Zero,12
GFANZ Principals Group and the Net Zero Banking Alliance NZBA Steering Group,18
Member of United Nations Environment Programme Finance Initiatives UNEP FI Global Steering Committee and the Institute for International Finances Sustainable Finance Working Group,12
Joined the Corporate Call to Action Coalition for Equity Opportunity launched by the Connecticut Office of the Treasurer and the Ford Foundation,2
Led a working group focused on assessing best practices for developing effective operational level grievance mechanisms and enabling effective remedy for adverse human right impacts in projectrelated finance,10
Joined the UNEP FIs Taskforce on Naturerelated Financial,18
20 Our 1 Trillion Commitment,12
We have committed 1 trillion to sustainable finance by 2030 a commitment that spans our business offerings and exemplifies how environmental and social finance are integrated across our businesses The ambitious 1 trillion commitment will support innovation and collective action toward addressing the most significant global challenges that are outlined in the Paris Agreement and the UN Sustainable Development Goals SDGs,3
Announced in April 2021 the 1 trillion,12
environmental finance goal from 250,13
billion by 2025 to 500 billion by 2030,12
Through this commitment we will finance,12
and facilitate a wide array of climate,13
solutions such as renewable energy,24
clean technology water conservation and,20
sustainable transportation We have also,15
committed 500 billion toward activities,12
in social finance which includes important,18
housing and basic infrastructure health,2
care economic inclusion and food security,8
Together these 500 billion targets for,12
environmental and social finance make,10
up our 1 trillion commitment which aims,12
to further accelerate the transition to a,3
1 Trillion in Sustainable Finance by 2030,12
Sustainable Finance Commitment Progress 20202021,12
