paragraph,predict_label
AEP is committed to cultivating a diverse and inclusive environment that supports the development and advancement of all We foster an inclusive workplace that celebrates and values all forms of diversity including culture background and diversity of thought while actively working to eliminate unconscious biases In addition we believe our workforce should generally reflect the diversity of our customers and the communities we serve so that we may better understand how to tailor our services to meet their expectations We continue to work on our Diversity Equity Inclusion Strategic Plan Roadmap to 2025 and we are making progress The Roadmap sets goals and targets to increase the inclusion and advancement of underrepresented groups such as women and people of color and establishes leadership accountability Our DEI progress is tied to enterprise business unit and operating company annual incentive compensation objectives which is measured through our annual employee culture survey We also monitor progress through our support and participation in a number of external partnerships and DEI commitments In addition the Human Resources Committee of the Board of Directors provides oversight of our compensation and human resources policies and practices including an annual review of our diversity equity and inclusion strategy results of our culture survey and compliance with equal opportunity laws,8
Social and Racial Justice Grant Program The American Electric Power Foundation created the Delivering On The Dream grant program to help dismantle systemic racism and prejudice while prioritizing diversity equity and inclusion This fiveyear 5 million initial investment funds organizations with programs dedicated to advancing social and racial justice in the communities we serve,8
Pay Equity Study AEP analyzes pay variances for female and,11
minority employees after controlling for factors such as job title years of service time in job and time outside of job estimated prior experience and average performance ratings Potential individual female and minority employee wage disparities are further investigated and if an acceptable basis for the disparity is not identified their pay is increased to address the disparity,8
Safe Space Conversations We continued to facilitate virtual Safe Space Conversations for employees to discuss how current race and equity issues impact them in the workplace and in their personal lives In 2021 AEPs CEO participated in an AntiAsian Hate Safe Space Conversation hosted by our Asian American employee resource group,8
DEI Training AEPs Mitigating Bias in Candidate Selection,4
eLearning course is an interactive selfpaced course that focuses on bias and its impact on the candidate selection process This self paced course is required for all supervisors with a direct report and employees involved in interviewing candidates,8
Dedicated FaithMeditation Rooms In an effort to celebrate diverse religions and beliefs AEP created dedicated faith or meditation rooms at several of our locations,2
Affirmative Action Program In 2021 AEPs Human Resources team developed more than 110 affirmative action plans for all AEP sites with more than 50 employees Each plan contains goals and guidance for leaders to utilize to diversify their workforce at their respective facility,8
For more than a decade AEP has been monitoring and managing material ESGrelated risks and opportunities This includes responding to ESG surveys ratings and rankings disclosing metrics relevant to our industry and company and engaging with diverse stakeholders who are interested in our ESG efforts and performance We developed a robust disclosure strategy to help drive our goal of being transparent and accessible guided by our ESG Materiality Assessment which serves as the foundation for defining AEPs material issues Through Datamarans cloudbased AI software platform we are leveraging datadriven insights to continuously identify and monitor new or emerging issues that may impact our company This serves as a critical input for our corporate strategy risk management and disclosure and engagement as well as meeting growing stakeholder expectations,18
As one of the largest electric utilities in the US we have a responsibility to keep our customers lights on 247 The nations power grid is subject to an array of threats including extreme weather vandalism terrorism cyberattacks and insider risks all of which have the potential to jeopardize reliability safety and data security The growing reality of cyber and physical threats to our industrys infrastructure requires companies to implement leading security practices policies and oversight to prevent protect against or reduce the impacts of cyber and physical attacks The need to protect the power grid from these threats is especially heightened in light of current geopolitical events,1
AEP continually evaluates cyber and physical security risks enterprisewide using our comprehensive security strategy known as Defense in Depth Using a risk management approach this strategy assumes a broad range of threat possibilities such as physical theft unauthorized access to data thirdparty risk and incidental threats that do not specifically target protected systems or assets Leveraging a more comprehensive approach to understanding and managing these risks in relation to other enterprise risks enables us to make decisions based on the level of acceptable risk while informing our priorities and resource needs,1
Strong governance oversight and regulations are vital to the strength and resilience of our bulk electric system BES The cyber and physical security of the BES is highly regulated by the federal government through North American Electric Reliability Corporations NERC Critical Infrastructure Protection CIP Standards In addition to regulatory oversight AEP has a multilevel governance structure that focuses on managing security risk across the entire system In 2021 AEPs Board of Directors formed a Technology Committee that provides review and oversight of issues related to setting information technology IT and cybersecurity strategy,1
Solid ESG performance is a reflection of strong governance Leadership and governance are foundational to building and strengthening sustained business value and ensuring transparency fairness and accountability while providing structure to ethically manage the challenges of a changing society At AEP we are committed to strong governance practices that protect the longterm interests of our stakeholders,0
Our Board of Directors works closely with our executive team to ensure we continually meet or exceed the highest standards of performance ethics and service In addition the Board receives educational presentations from outside experts and Board members attend educational sessions on their own,7
Committee on Directors and Corporate Governance of the Board of Directors Oversees AEPs Corporate Sustainability Report which includes information on sustainability environmental social and governance matters and materials concerning political engagement,12
Enterprise Sustainability Council ESC Members represent all aspects of our business serving as strategic ambassadors and providing guidance and support to ensure the success of our sustainable development strategy They do this by enabling integration of sustainability across the enterprise and in corporate strategy,3
Corporate ESG Committee Representing crossfunctional leaders across AEP this team supports the fastpaced growth and focuses on how we manage our ESG performance and disclosure This includes monitoring new and emerging issues and developing strategies for how we respond,3
ESG Subcommittee The ESG Subcommittee is responsible for governing and monitoring the selection of eligible projects under the Sustainable Finance Framework The Subcommittee comprises but not limited to Treasury Corporate Sustainability Legal and Operations,12
How and where sustainability fits into the corporate structure can reveal a companys priorities At AEP weve created structured oversight to support sustainability ESG performance and disclosure This includes an Enterprise Sustainability Council Corporate ESG Committee ESG Subcommittee and AEPs Committee on Directors and Corporate Governance of the Board of Directors which has responsibility for overseeing the companys ESGsustainability initiatives In addition since 2010 AEPs internal Audit Services team has conducted a limited review of select company performance statements in our annual Corporate Sustainability Report,3
While sustainability and ESG issues are discussed by the Board of Directors throughout the year we report to the Committee on Directors and Corporate Governance on our sustainabilityrelated activities at least twice per year In addition the Lead Director of AEPs Board of Directors conducts annual outreach with our largest institutional shareholders on important ESG matters The Chairman of the Board also engages on these issues throughout the year with investors and other stakeholders,3
The combined internal audit and governance through the Board of Directors executive management and the Enterprise Sustainability Council helps us ensure our disclosure undergoes a disciplined review and validation process,12
Learn more about AEPs Corporate Governance as well as Climate Governance in our Climate Impact Analysis Report,13
Ref NoPortfolio2000202020211Owned Nameplate Generation Capacity at End of Year MW37369254962485711 Coal 25556132301185812 Natural Gas81957684761513 Nuclear27402288229614 Petroleum360015 Total Renewable Energy Resources84222943088151 BiomassBiogas000152 Geothermal000153 Hydroelectric842853805154 Solar0229362155 Wind01212192116 Other000American Electric Power,24
Ref NoPortfolio2000202020212Net Generation for the Data Year MWh196942749945291029899303721 Coal 160080902425953084960184922 Natural Gas26388802185309601604668823 Nuclear9745654182689371796071624 Petroleum440025 Total Renewable Energy Resources7273471513389715383784251 BiomassBiogas000252 Geothermal000253 Hydroelectric7273471356104999943254 Solar0547025769830255 Wind0132307681361401126 Other000American Electric Power,24
Ref NoPortfolio2000202020212iOwned Net Generation for the Data Year MWh196942749764598828256707021i Coal 160080902381845074505246022i Natural Gas26388802141752281307764623i Nuclear9745654182689371796071624i Petroleum440025i Total Renewable Energy Resources72734758312106476248251i BiomassBiogas000252i Geothermal000253i Hydroelectric7273471121235860163254i Solar0535200745647255i Wind04174775487043826i Other000American Electric Power,24
Ref NoPortfolio2000202020212iiPurchased Net Generation for the Data Year MWh180692201642596721ii Coal 4410801454938922ii Natural Gas4355732296904223ii Nuclear0024ii Petroleum0025ii Total Renewable Energy Resources93026878907536251ii BiomassBiogas00252ii Geothermal 00253ii Hydroelectric234869139780254ii Solar1182524183255ii Wind9055993874357326ii Other00American Electric Power,24
Ref NoPortfolio2000202020213Investing in the Future Capital Expenditures Energy Efficiency EE Smart Meters31 Total Annual Capital Expenditures Nominal Dollars 5893000000 7567000000 32 Incremental Annual Electricity Savings from EE Measures MWh114833440673733 Incremental Annual Investment in Electric EE Programs Nominal Dollars150299080 9568198334 Percent of Total Electric Customers with Smart Meters At End of Year60634Retail Electric Customer Count At End of Year5507770554346741 Commercial 72190073221142 Industrial465764574143 Residential4709111473522144 Other3018330294American Electric Power,24
1 Generation and emissions are adjusted for equity ownership share to reflect the percentage of output owned by reporting entity,25
2 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subparts C and D,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions2000202020215GHG Emissions Carbon Dioxide CO2 Carbon Dioxide Equivalent CO2eThe alternatives available below are intended to provide flexibility in reporting GHG emissions and should be used to the extent appropriate for each company51 Owned Generation12511 Carbon Dioxide CO25111 Total Owned Generation CO2 Emissions MT16710056144495585509911595112 Total Owned Generation CO2 Emissions Intensity MTNet MWh 084805820618512 Carbon Dioxide Equivalent CO2e5121 Total Owned Generation CO2e Emissions MT16847078644902836515540925122 Total Owned Generation CO2e Emissions Intensity MTNet MWh085505870624American Electric Power,25
3 Purchased power emissions have been calculated using the most relevant and accurate method,21
Direct emissions data as reported to EPA for direct purchases such as PPAs,21
4 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart DD,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions20002020202152 Purchased Power34521 Carbon Dioxide CO25211 Total Purchased Generation CO2 Emissions MT0639849856469275212 Total Purchased Generation CO2 Emissions Intensity MTNet MWh003540344522 Carbon Dioxide Equivalent CO2e5221 Total Purchased Generation CO2e Emissions MT0644008456935675222 Total Purchased Generation CO2e Emissions Intensity MTNet MWh00356034753 Owned Generation Purchased Power531 Carbon Dioxide CO25311 Total Owned Purchased Generation CO2 Emissions MT1671005650894083566380865312 Total Owned Purchased Generation CO2 Emissions Intensity MTNet MWh084805380572532 Carbon Dioxide Equivalent CO2e5321 Total Owned Purchased Generation CO2e Emissions MT16847078651342920572476595322 Total Owned Purchased Generation CO2e Emissions Intensity MTNet MWh085505430578American Electric Power,21
5 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart W,25
6 2020 SF6 emissions were restated in the 2022 reporting year due to an inventory calculation correction,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions20002020202154 NonGeneration CO2e Emissions of Sulfur Hexafluoride SF6541 Total CO2e Emissions of SF6 MT56123140498826399391542 Leak Rate of CO2e Emissions of SF6 MTNet MWh60000652400048376Nitrogen Oxide NOx Sulfur Dioxide SO2 Mercury Hg61 Generation Basis for Calculation7TotalTotalTotal62 Nitrogen Oxide NOx621 Total NOx Emissions MT4178262811229929622 Total NOx Emissions Intensity MTNet MWh00021220000368000036263 Sulfur Dioxide SO2631 Total SO2 Emissions MT9297963213836761632 Total SO2 Emissions Intensity MTNet MWh00047210000420000044564 Mercury Hg641 Total Hg Emissions kg428909651060642 Total Hg Emissions Intensity kgNet MWh000002200000010000001American Electric Power,21
American Electric PowerRef NoResources2000202020217Human Resources71 Total Number of Employees19998168641668872 Percentage of Women in Total Workforce202073 Percentage of Minorities in Total Workforce191974 Total Number on Board of DirectorsTrustees11121275 Percentage of Women on Board of DirectorsTrustees3333333376 Percentage of Minorities on Board of DirectorsTrustees252577 Employee Safety Metrics771 Recordable Incident Rate23505760648772 LostTime Case Rate06002450329773 Days Away Restricted and Transfer DART Rate09603100430774 WorkRelated Fatalities100,9
American Electric PowerRef NoResources2000202020218Fresh Water Resources81 Water Withdrawals Consumptive Millions of Gallons 55840 58702 82 Water Withdrawals NonConsumptive Millions of Gallons 1471962 1560629 83 Water Withdrawals Consumptive Rate Millions of GallonsNet MWh 00005907 00005930 84 Water Withdrawals NonConsumptive Rate Millions of GallonsNet MWh 00155715 00157650 9Waste Products91 Amount of Hazardous Waste Manifested for Disposal Metric Ton194023792 Percent of Coal Combustion Products Beneficially Used3531,19
Ref NoPortfolio202020211Owned Nameplate Generation Capacity at End of Year MW6629668111 Coal 4250425012 Natural Gas1594164613 Nuclear0014 Petroleum0015 Total Renewable Energy Resources785785151 BiomassBiogas00152 Geothermal00153 Hydroelectric785785154 Solar00155 Wind0016 Other00Appalachian Power,24
Ref NoPortfolio202020212Net Generation for the Data Year MWh247562152730113021 Coal 173202452078604122 Natural Gas4996751455879223 Nuclear0024 Petroleum0025 Total Renewable Energy Resources24392191956297251 BiomassBiogas00252 Geothermal00253 Hydroelectric1138117708195254 Solar011018255 Wind1301102123708426 Other00Appalachian Power,24
Ref NoPortfolio202020212iOwned Net Generation for the Data Year MWh 216280982427107621i Coal 157280991914386922i Natural Gas4996751455879223i Nuclear0024i Petroleum0025i Total Renewable Energy Resources903248568415251i BiomassBiogas00252i Geothermal00253i Hydroelectric903248568415254i Solar00255i Wind0026i Other00Appalachian Power,24
Ref NoPortfolio202020212iiPurchased Net Generation for the Data Year MWh3128117303005421ii Coal 1592146164217222ii Natural Gas0023ii Nuclear0024ii Petroleum0025ii Total Renewable Energy Resources15359711387882251ii BiomassBiogas00252ii Geothermal00253ii Hydroelectric234869139780254ii Solar011018255ii Wind1301102123708426ii Other00Appalachian Power,24
1 Generation and emissions are adjusted for equity ownership share to reflect the percentage of output owned by reporting entity,25
2 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subparts C and D,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions202020215GHG Emissions Carbon Dioxide CO2 Carbon Dioxide Equivalent CO2eThe alternatives available below are intended to provide flexibility in reporting GHG emissions and should be used to the extent appropriate for each company51 Owned Generation12511 Carbon Dioxide CO25111 Total Owned Generation CO2 Emissions MT17100611199352855112 Total Owned Generation CO2 Emissions Intensity MTNet MWh 07910821512 Carbon Dioxide Equivalent CO2e5121 Total Owned Generation CO2e Emissions MT17224888202833625122 Total Owned Generation CO2e Emissions Intensity MTNet MWh07960836Appalachian Power,25
3 Purchased power emissions have been calculated using the most relevant and accurate method,21
Direct emissions data as reported to EPA for direct purchases such as PPAs,21
4 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart DD,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions2020202152 Purchased Power34521 Carbon Dioxide CO25211 Total Purchased Generation CO2 Emissions MT146753116215575212 Total Purchased Generation CO2 Emissions Intensity MTNet MWh04690535522 Carbon Dioxide Equivalent CO2e5221 Total Purchased Generation CO2e Emissions MT147925916345135222 Total Purchased Generation CO2e Emissions Intensity MTNet MWh0473053953 Owned Generation Purchased Power531 Carbon Dioxide CO25311 Total Owned Purchased Generation CO2 Emissions MT18568142215568425312 Total Owned Purchased Generation CO2 Emissions Intensity MTNet MWh07500790532 Carbon Dioxide Equivalent CO2e5321 Total Owned Purchased Generation CO2e Emissions MT18704147219178755322 Total Owned Purchased Generation CO2e Emissions Intensity MTNet MWh07560803Appalachian Power,21
5 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart W,25
6 2020 SF6 emissions were restated in the 2022 reporting year due to an inventory calculation correction,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions2020202154 NonGeneration CO2e Emissions of Sulfur Hexafluoride SF6541 Total CO2e Emissions of SF6 MT5610773786789542 Leak Rate of CO2e Emissions of SF6 MTNet MWh6000498100035766Nitrogen Oxide NOx Sulfur Dioxide SO2 Mercury Hg61 Generation Basis for Calculation7TotalTotal62 Nitrogen Oxide NOx621 Total NOx Emissions MT84278783622 Total NOx Emissions Intensity MTNet MWh0000340000032263 Sulfur Dioxide SO2631 Total SO2 Emissions MT71299512632 Total SO2 Emissions Intensity MTNet MWh0000288000034864 Mercury Hg641 Total Hg Emissions kg308311642 Total Hg Emissions Intensity kgNet MWh00000010000001Appalachian Power,21
Ref NoPortfolio202020211Owned Nameplate Generation Capacity at End of Year MW1453146811 Coal 1173117312 Natural Gas28029513 Nuclear0014 Petroleum0015 Total Renewable Energy Resources00151 BiomassBiogas00152 Geothermal00153 Hydroelectric00154 Solar00155 Wind0016 Other00Kentucky Power,24
Ref NoPortfolio202020212Net Generation for the Data Year MWh3324794365541821 Coal 2412157310487822 Natural Gas91263755054023 Nuclear0024 Petroleum0025 Total Renewable Energy Resources00251 BiomassBiogas00252 Geothermal00253 Hydroelectric00254 Solar00255 Wind0026 Other00Kentucky Power,24
Ref NoPortfolio202020212iOwned Net Generation for the Data Year MWh3324794365541821i Coal 2412157310487822i Natural Gas91263755054023i Nuclear0024i Petroleum0025i Total Renewable Energy Resources00251i BiomassBiogas00252i Geothermal00253i Hydroelectric00254i Solar00255i Wind0026i Other00Kentucky Power,24
Ref NoPortfolio202020212iiPurchased Net Generation for the Data Year MWh0021ii Coal 0022ii Natural Gas0023ii Nuclear0024ii Petroleum0025ii Total Renewable Energy Resources00251ii BiomassBiogas00252ii Geothermal 00253ii Hydroelectric00254ii Solar00255ii Wind0026ii Other00Kentucky Power,24
1 Generation and emissions are adjusted for equity ownership share to reflect the percentage of output owned by reporting entity,25
2 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subparts C and D,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions202020215GHG Emissions Carbon Dioxide CO2 Carbon Dioxide Equivalent CO2eThe alternatives available below are intended to provide flexibility in reporting GHG emissions and should be used to the extent appropriate for each company51 Owned Generation12511 Carbon Dioxide CO25111 Total Owned Generation CO2 Emissions MT291120733998685112 Total Owned Generation CO2 Emissions Intensity MTNet MWh 08760930512 Carbon Dioxide Equivalent CO2e5121 Total Owned Generation CO2e Emissions MT293111434249385122 Total Owned Generation CO2e Emissions Intensity MTNet MWh08820937Kentucky Power,25
3 Purchased power emissions have been calculated using the most relevant and accurate method,21
Direct emissions data as reported to EPA for direct purchases such as PPAs,21
4 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart DD,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions2020202152 Purchased Power34521 Carbon Dioxide CO25211 Total Purchased Generation CO2 Emissions MT005212 Total Purchased Generation CO2 Emissions Intensity MTNet MWh00522 Carbon Dioxide Equivalent CO2e5221 Total Purchased Generation CO2e Emissions MT005222 Total Purchased Generation CO2e Emissions Intensity MTNet MWh0053 Owned Generation Purchased Power531 Carbon Dioxide CO25311 Total Owned Purchased Generation CO2 Emissions MT291120733998685312 Total Owned Purchased Generation CO2 Emissions Intensity MTNet MWh08760930532 Carbon Dioxide Equivalent CO2e5321 Total Owned Purchased Generation CO2e Emissions MT293111434249385322 Total Owned Purchased Generation CO2e Emissions Intensity MTNet MWh08820937Kentucky Power,21
5 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart W,25
6 2020 SF6 emissions were restated in the 2022 reporting year due to an inventory calculation correction,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions2020202154 NonGeneration CO2e Emissions of Sulfur Hexafluoride SF6541 Total CO2e Emissions of SF6 MT562290218367542 Leak Rate of CO2e Emissions of SF6 MTNet MWh6000688800050256Nitrogen Oxide NOx Sulfur Dioxide SO2 Mercury Hg61 Generation Basis for Calculation7TotalTotal62 Nitrogen Oxide NOx621 Total NOx Emissions MT16251519622 Total NOx Emissions Intensity MTNet MWh0000489000041563 Sulfur Dioxide SO2631 Total SO2 Emissions MT13181269632 Total SO2 Emissions Intensity MTNet MWh0000396000034764 Mercury Hg641 Total Hg Emissions kg4566642 Total Hg Emissions Intensity kgNet MWh00000010000002Kentucky Power,21
Ref NoPortfolio202020211Owned Nameplate Generation Capacity at End of Year MW4551457911 Coal 2227222712 Natural Gas0013 Nuclear2288229614 Petroleum0015 Total Renewable Energy Resources3656151 BiomassBiogas00152 Geothermal00153 Hydroelectric2020154 Solar1636155 Wind0016 Other00Indiana Michigan Power,24
Ref NoPortfolio202020212Net Generation for the Data Year MWh238860732412557321 Coal 4229799490292622 Natural Gas0023 Nuclear182689371796071624 Petroleum0025 Total Renewable Energy Resources13873371261931251 BiomassBiogas00252 Geothermal00253 Hydroelectric9339383918254 Solar1935548550255 Wind1274589112946326 Other00Indiana Michigan Power,24
Ref NoPortfolio202020212iOwned Net Generation for the Data Year MWh218154112217502421i Coal 3433726408184022i Natural Gas0023i Nuclear182689371796071624i Petroleum0025i Total Renewable Energy Resources112748132468251i BiomassBiogas00252i Geothermal00253i Hydroelectric9339383918254i Solar1935548550255i Wind0026i Other00Indiana Michigan Power,24
Ref NoPortfolio202020212iiPurchased Net Generation for the Data Year MWh2070662195054921ii Coal 79607382108622ii Natural Gas0023ii Nuclear0024ii Petroleum0025ii Total Renewable Energy Resources12745891129463251ii BiomassBiogas00252ii Geothermal 00253ii Hydroelectric00254ii Solar00255ii Wind1274589112946326ii Other00Indiana Michigan Power,24
1 Generation and emissions are adjusted for equity ownership share to reflect the percentage of output owned by reporting entity,25
2 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subparts C and D,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
Ref NoEmissions202020215GHG Emissions Carbon Dioxide CO2 Carbon Dioxide Equivalent CO2eThe alternatives available below are intended to provide flexibility in reporting GHG emissions and should be used to the extent appropriate for each company51 Owned Generation12511 Carbon Dioxide CO25111 Total Owned Generation CO2 Emissions MT340986543376935112 Total Owned Generation CO2 Emissions Intensity MTNet MWh 01560196512 Carbon Dioxide Equivalent CO2e5121 Total Owned Generation CO2e Emissions MT343668343718845122 Total Owned Generation CO2e Emissions Intensity MTNet MWh01580197Indiana Michigan Power,25
3 Purchased power emissions have been calculated using the most relevant and accurate method,21
Direct emissions data as reported to EPA for direct purchases such as PPAs,21
4 As reported to EPA under the mandatory GHG Reporting Protocols 40 CFR Part 98 Subpart DD,25
CO2e is calculated using the following global warming potentials GWPs from the IPCC Fourth Assessment Report,25
