paragraph,predict_label
ENERGY STAR Partner of the Year Award for Sustained Excellence,3
Announced partnership with SkyNRG to scale availability and use of sustainable aviation fuels globally,24
Highlighted sustainable technologies at congressional event in Washington DC,15
Showcased new technologies tested on ecoDemonstrator to STEMfocused students part of the Alaska Native Science Engineering Program,8
Amplified SAF ambitions during White House sustainability roundtable,3
Showcased sustainable technologies on ecoDemonstrator at Boeing Field in Seattle,23
Partnered with United Airlines on first passenger flight with 100 SAF in one engine,21
Supported commercial aviation industrys ambition to achieve netzero carbon emissions by 2050,25
Became founding member of First Movers Coalition partnering with leading companies to accelerate new technology development to reduce emissions,21
Participated in COP26 highlighting our perspectives innovations and partnerships for a more sustainable aerospace future,15
Conducted successful testing with NASA and DARPA on a large fully composite linerless cryogenic fuel tank with the capacity to hold 16000 gallons over 60500 liters of liquid hydrogen,24
Partnered with NASA Langley Research Center to test the emissions of SAF on ecoDemonstrator,21
Hosted Innovation Forum in Glasgow convening industry to discuss decarbonizing aerospace within the region and globally,3
Hosted 2021 STEM event at San Francisco International Airport to showcase ecoDemonstrators sustainable technologies,15
Bought 2 million gallons 76 million liters of SAF blended with EPIC Fuels to power Commercial Airplanes operations in Washington state and South Carolina through 2022,24
Boeing remains committed to pioneering sustainable aerospace for current and future generations This involves a long history of innovative solutions with our people and partnerships that are foundational to all we do While the activities on the map are not exhaustive they give an indication of the actions weve taken and the partnerships weve formed around the globe to decarbonize aerospace,3
Learn more about our global presence and partnerships,3
People and Presence Locations with Boeing teammates and key partners focused on advancing sustainable aerospace efforts Abu Dhabi UAE People and Presence Amsterdam Netherlands Beijing China Locations with Boeing teammates and key partners focused on advancing Brasilia Brazil sustainable aerospace efforts Brussels Belgium Abu Dhabi UAE Brisbane Australia Amsterdam Netherlands London UK Beijing China Pulau Ujong Singapore Brasilia Brazil Tokyo Japan Brussels Belgium Washington DC US Brisbane Australia London UK Pulau Ujong Singapore Tokyo Japan Washington DC US,8
Communities and Industry Aerospace Industries Association AIA Aerospace Defence Security and Space Air Transport Action Group ATAG Geneva Switzerland Communities and Industry Aircraft Fleet Recycling Association Aerospace Industries Association AIA AFRA Aerospace Defence Security and Space Airlines for America A4A Air Transport Action Group ATAG Airlines for Europe Geneva Switzerland Association of Aerospace Industries Aircraft Fleet Recycling Association Singapore AFRA Airlines for America A4A Airlines for Europe Association of Aerospace Industries Singapore,15
Sustainable Aviation Boeing Aerospace Technology Institute Fuels Collaboration Accelerator project Commercial Aviation Alternative Fuels Initiative CAAFI International Aerospace Environmental Group IAEG Boeing Aerospace Technology Institute Accelerator project International Air Transport Association IATA Commercial Aviation Alternative Fuels Initiative CAAFI International Civil Aviation Organization ICAO International Aerospace Environmental Group IAEG Jet Zero Council London UK International Air Transport Association IATA International Civil Aviation Organization ICAO Jet Zero Council London UK,24
MIT Climate Sustainability Consortium Nordic Initiative for Sustainable Aviation Roundtable on Sustainable Biomaterials Geneva Switzerland Sustainable Aviation Buyers Alliance MIT Climate Sustainability Consortium SABA BCSMART Nordic Initiative for Sustainable Aviation Sustainable Aviation Fuel Alliance of Australia and New Zealand SAFAANZ Roundtable on Sustainable Biomaterials Geneva Switzerland UK Sustainable Aviation Sustainable Aviation Buyers Alliance World Economic Forum Clean Skies for SABA BCSMART Tomorrow Coalition Cologny Switzerland Sustainable Aviation Fuel Alliance of Australia and New Zealand SAFAANZ UK Sustainable Aviation World Economic Forum Clean Skies for Tomorrow Coalition Cologny Switzerland,15
STEM Newton Rooms Angers Mobile Room France Bari Mobile Room Italy Beijing Room China Dijon Mobile Room France STEM Newton Rooms Hoogerheide Mobile Room Netherlands Angers Mobile Room France d Permanent Room Poland Bari Mobile Room Italy Lyon Mobile Room France Beijing Room China Ourense Permanent Room Spain Dijon Mobile Room France STEM Education Turkey Hoogerheide Mobile Room Netherlands d Permanent Room Poland Lyon Mobile Room France Ourense Permanent Room Spain STEM Education Turkey,2
Boeing Defense Space Security satellite orbits Earth Boeing image,23
As a leading global aerospace company Boeing develops manufactures and services commercial airplanes defense products and space systems for customers in over 150 countries As a top US exporter the company leverages the talents of a global supplier base to advance economic opportunity sustainability and community impact Boeings diverse team is committed to innovating for the future leading with sustainability and cultivating a culture based on the companys core values of safety quality and integrity Learn more at boeingcom,9
Commercial Airplanes This business develops produces and markets commercial jet aircraft and provides fleet support services principally to the commercial airline industry worldwide We are a leading producer of commercial aircraft and offer a family of commercial jetliners designed to meet a broad spectrum of global passenger and cargo requirements of airlines This family of commercial jet aircraft in production includes the 737 narrowbody model and the 747 767 777 and 787 widebody models Development continues on the 777X program and certain 737 MAX derivatives,15
Defense Space Security This business offers leading and innovative solutions for global defense government and commercial customers across a portfolio that includes mobility and surveillance aircraft fighter jets military rotorcraft human space exploration programs satellites autonomous systems strategic deterrence and weapons systems Through strategic investments in research and development Defense Space Security is focused on providing the most digitally advanced simply and efficiently produced solutions to our global customers,3
Global Services This business provides services to our commercial and defense customers worldwide Boeing Global Services sustains aerospace platforms and systems with a full spectrum of products and services including supply chain and logistics management engineering maintenance and modifications upgrades and conversions spare parts pilot and maintenance training systems and services technical and maintenance documents and data analytics and digital services,17
Boeing Capital Boeing Capital Corporation is a global provider of financing solutions A wholly owned subsidiary of The Boeing Company Boeing Capital offers assetbacked lending and leasing concentrating on assets that are critical to the core operations of Boeing customers Boeing Capitals primary mission is to support the other Boeing business units by ensuring customers have the financing they need to buy and take delivery of their Boeing products,15
In 2021 Boeing Capital Corporation reached out to the financial community airline customers and lessors to proactively discuss,12
the importance of sustainability Watch their custom video targeted toward financiers and investors,3
Boeing is committed to protecting connecting and exploring our world and beyond safely and sustainably Our commitment to sustainability is rooted in our company values and our stakeholders expectations It encompasses our focus on environmental stewardship social progress and inclusion as well as valuesbased transparent governance Since the publication of our inaugural Sustainability Report in 2021 we have been engaging with our stakeholders advancing our efforts in support of our sustainability goals and continuing to learn and to mature our approaches,10
Boeing is committed to transparency Through our annual disclosure and reporting cycle we compile and share a broad set of data information and operating examples that are relevant to our stakeholders including our employees customers industry partners investors regulatory authorities communities and others Using the most widely applicable disclosure frameworks Boeing reports each year on our financial performance and company priorities our employee demographics and progress toward achieving equity diversity and inclusion commitments our environmental social and governance performance our community investments and advocacy and our industryleading aerospace market outlooks,8
Throughout 2021 we brought together a comprehensive stakeholder engagement strategy that focused on engaging with key stakeholders through proactive ongoing dialogue surveys industry forums and events and monitoring external data We look forward to continuing to evolve and refine our stakeholder engagement strategy throughout 2022 and beyond,10
We continue to embed sustainability across our business building on this important work and evolving our approaches We have organized our sustainability efforts around four key pillars People Products Services Operations and Communities Our sustainability priorities and enterprise initiatives are managed through these pillars with key goals and metrics monitored by company leaders including our Global Sustainability Council See full list of key metrics in the Reporting section Page 68,3
Our efforts reflect the shared value we create with our key stakeholders You will see our sustainability priorities listed below emphasized in this report The collaborative nature of our mutual relationships informs these priorities and our sustainability goals driving longterm value for our stakeholders,3
To address the diverse interests of our stakeholders we have brought together a detailed overview of our environmental social and governance ESG activities and data in this report We are providing indexes with,10
alignment to the Global Reporting Initiative GRI Sustainability Accounting Standards Board SASB Task Force on Climaterelated Financial Disclosures TCFD and the United Nations Sustainable Development Goals UN SDGs in the Reporting section We support the objectives of the Paris Agreement and consider climate change to be an urgent issue We demonstrate the importance of climate considerations to the company by aligning our governance strategy risk management metrics and targets to the TCFD core elements To supplement this report we publish additional information at boeingcomsustainability,13
Boeing enhanced its incentive plans as part of its full package of benefits for employees and managers in 2022 to include two new operational performance measures one for climate and one for equity diversity and inclusion building on the 2021 measures of product safety employee safety and quality Together these measures account for 25 of the total incentive with financial performance making up the other 75,14
To meet the climate metric employees are challenged to reduce energy at major sites by 5 compared with a 2019 baseline which ties to the companys carbon emissions reduction goal Employees are urged to advance diversity by having all managerandabove requisitions adhere to 90 qualified diverse candidates at the,8
interview stage and by adding an absolute reduction in the percentage of direct placements over 2021,4
In 2021 employees and managers were motivated by completing modelbased engineering solution kits completing specified design practices reducing injuries and nearmiss and hazard reporting and improving rework percentages to support a focus on product safety employee safety and quality These efforts will continue in 2022,9
The 2022 annual incentive plan design is largely based on the 2021 core design measuring both financial performance at the company and business unit levels and operational performance across the enterprise,3
Employee Safety WellBeing We value human life and wellbeing above all else and take action accordingly we strive to prevent all workplace injuries,9
13 Reduction in 2021 OSHA recordable cases compared with 2020,12
Deployed EHS Strategic Framework to achieve step function change in program performance,3
90 of employees surveyed responded positively when asked if they believe their manager supports their wellbeing,9
Launched virtual tutoring and virtual therapy appointments doubled back up care benefit in 2021,2
Global Aerospace Safety Drive aerospace safety to prevent accidents injury or loss of life with our Boeing culture and actions rooted in safety,9
Drive aerospace safety via global aerospace safety initiatives to maintain downward trend of worldwide commercial jet fleet 10 Year Moving Average Fatal Accident Rate,9
Steady progress implementing our enterprise SMS strengthening our safety culture a continuous improvement journey,9
Established the independent Chief Aerospace Safety Office to align critical safety functions under one organization,9
Incorporated product safety employee safety and quality metrics into our primary annual incentive structures,14
Implementing competency based training through programs product deployments and regulatory course approvals,12
Equity Diversity Inclusion Address representation gaps and strengthen equity diversity and inclusion so that all team members feel supported and inspired to reach their full potential,8
Sustainable Operations Maintain netzero future for Boeing operations Scope 1 and 2 through conservation and renewable energy,24
Increased women and racialethnic minority representation at Boeing overall in 2021 as compared with the prior year,8
globally and underrepresented racial ethnic minorities in the US,8
Launched Seek Speak Listen SSL habits to strengthen culture of inclusion and achieve better business outcomes,8
966 of teammates completed SSL training 85 of teammates surveyed reported using the habits daily,9
Increased transparency in GEDI Report by sharing data on women of color disability gender identity and sexual,8
Achieved 15 absolute GHG reduction at year end 2021 from 2017 baseline toward 2030 goal Scope 1 and 21,25
Maintain netzero emissions for Scope 1 and 2,25
Maintained netzero emissions for Scope 1 and 2 for second year in a row,25
Partner with supply chain for responsible business practices,17
Work with our suppliers to increase GHG reporting and proactively address climate change driven risks,25
Implemented supplier code of conduct aligned to ESG elements including climate change and environment priorities,17
Launched supplier engagement via CDP Climate Change submissions to report emissions assess reduction,17
Innovation Clean Tech Enable the transition to carbon neutral aerospace through investments and partnerships for fleet efficiency improvements sustainable aviation fuel and future platform technologies,24
Launched fiveyear ecoDemonstrator program partnership with NASA to collect and analyze data on SAF emissions,21
ambition to achieve netzero carbon emissions for global civil aviation operations by 2050,25
Partnered with SkyNRG to scale up the availability and use of SAF,24
Purchased 2M gallons of SAF in 2021 for use in 2022 commercial operations,24
Announced 450M investment in the Wisk JV and increased BoeingWisk engineering collaboration effort with 100,12
engineers working on avionics autonomy certification electrification and modelbased systems engineering,12
Community Engagement Build better more equitable communities through corporate investments employee engagement programs and advocacy efforts,10
Reached 27M young women and girls in STEM through community programs grants and sponsorships,2
125 million youth veterans veterans families and underserved individuals across communities around the world,2
Invested 13M across 108 grants supporting skills development and training for veterans,8
Supported 107K students in 158 schools via grant to Medical University of South Carolina schoolbased wellness initiative,2
Funded Northwestern University FUSE STEAM Chicagoland program serving 6000 underrepresented students,8
1 The 2030 GHG reduction target is set with an operational boundary of The Boeing Company and includes all Scope 1 and Scope 2 emissions,25
At our 2022 Annual Meeting of Shareholders our Board recommended a vote in favor of and our shareholders approved a shareholder proposal requesting a report on the Net Zero Indicator which is defined as the Climate Action 100 Benchmarks Indicator 1 The requested report evaluating and disclosing if and how we meet the criteria of the Net Zero Indicator including Scope 3 Use of Sold Products emissions is set forth below,15
Climate Action 100 Net Zero Benchmark Indicator 1 Our Approach,13
Climate Action 100 Net Zero Company Benchmark Indicator 1,13
Metric 11a The company has made a qualitative netzero GHG emissions ambition statement that explicitly includes at least 95 of Scope 1 and 2 emissions,25
Metric 11b The companys netzero GHG emissions ambition covers the most relevant Scope 3 GHG,25
Boeing is classified as Other Transport for which the Category 11 Use of Sold Products,15
Climate Action 100 does not list purchased goods and services capital goods or upstream transportation and distribution as relevant Scope 3 categories for the companys sector,15
Meets Boeings ambitions and actions for Scopes 1 and 2 meet the Climate Action 100 Net Zero Company Benchmark Disclosure Indicator 1,13
Partially meets Our active engagement and support for the commercial aviation industrys netzero ambition largely but not fully aligns with the Climate Action 100 Net Zero Benchmark Disclosure Indicator 1 objective for addressing Scope 3 emissions by working with and supporting aviations decarbonization without establishing companyspecific Scope 3 GHG reduction targets at this time,25
We have set several 2030 goals to support GHG action on operational emissions,25
Reduce Scope 1 and 2 GHG emissions by,25
Maintain netzero emissions for Scope 1 and 2,25
Our strategy to reduce Scope 1 and 2 emissions is founded on science and aligns to a reduction pathway for a 15C scenario in support of global goals,25
We address Scope 3 Category 11 Use of Sold Products emissions collaboratively as an industry this approach makes sense for our sector In support of a netzero transition the first step is to ensure we have a path that is credible and aligned with the industry in support of the global GHG emissions reduction goals,25
Boeing supports the commercial aviation industrys ambition to achieve netzero carbon emissions,25
for global civil aviation operations by 2050 which focuses on Use of Sold Products,15
Boeing has established a goal that current and future commercial aircraft will be 100 SAF,24
Boeing works with our suppliers to increase GHG reporting and proactively address climate changedriven risks,25
Boeing is actively working with our government customers to understand and support their,12
1 Climate Action 100 Net Zero Company Benchmark v11 sector classification Scope 3 emissions application,13
The aerospace industry as a whole and Boeing face significant climate changedriven risks and opportunities as well as the need to decarbonize for sustained longterm growth We believe that safe and sustainable aviation is an imperative for our commercial and defense customers communities and employees This is a primary strategic focus for Boeing our efforts are outlined below,13
Boeing strives to reduce operational greenhouse gas GHG emissions both during times of growth and during times of challenge,25
Boeing achieved netzero carbon emissions at manufacturing sites and other facilities Scope 1 and 2 and in its business travel Scope 3 Category 6 in 2020 and 2021 by expanding conservation and renewable energy use while securing responsible offsets for the remaining GHG emissions The companys ambition includes our goals to reduce operational GHG emissions maintain netzero emissions for Scope 1 and 2 and increase our adoption of renewable energy sources Read more about how we reduce operational GHG on Page 51,25
Achieving aviation industry climate objectives to decarbonize requires a portfolio of solutions and partnerships Boeing is working to advance the development of key technologies to further these objectives,13
On the products side Boeing committed that its commercial airplanes will be capable to fly on 100 SAF by 2030 Long term we support the commercial aviation industrys ambition to achieve netzero carbon emissions for global civil aviation operations by 2050 We are partnering across the industry with the goal to reimagine and ultimately decarbonize commercial aviation in the second half of this century Learn more about our plans to decarbonize commercial aviation on Page 41,25
Boeing is actively developing lowcarbon transition plans to meet longterm goals with meaningful milestones,3
In October 2021 we announced our support for the commercial aviation industrys ambition to achieve netzero carbon emissions for global civil aviation operations by 2050 By supporting this industry goal we are addressing emissions from the use of Boeings sold commercial aircraft Scope 3 Category 11 which is estimated to comprise greater than 90 of Boeings total GHG emissions and therefore defined as the only relevant category of Scope 3 emissions for Boeing under the Climate Action 100 Net Zero Benchmark1 Our active support for the commercial aviation industrys netzero ambition largely but not fully aligns with the Climate Action 100 Net Zero Indicator objective for addressing Scope 3 emissions In 2021 Boeing disclosed our Scope 3 Use of Sold Product emissions for commercial aircraft an important step toward understanding our contributions and potential reduction pathways Due to the unique aspectsof our sector including global scope long product lifespan and financial and technological decarbonization challenges Scope 3 Category 11 emissions are best addressed as a collaborative effort across the industry In support of a netzero transition the first step is to ensure we have a path that is credible and aligned with the commercial aviation industry in support of its global reduction goals Boeings existing Scope 3 ambitions to support our commercial industrys netzero goals do not address i our defense portfolio where we are actively working with our government customers to understand and support their future requirements or ii our supply chain where we are working with our suppliers to increase GHG reporting and proactively address climate changedriven risks to create resilience and stability within our supply base Read more about our work to decarbonize commercialaviation on Page 41,25
Boeing protects connects and explores our world and beyond safely and sustainably We believe that safe and sustainable aerospace is an imperative for all of our stakeholders Achieving desired decarbonization will require continued partnerships with airlines industry governments and research institutions over decades Learn more about our goals and partnerships to decarbonize aerospace on Page 8,18
1 This relevance is based on the sector classification and Scope 3 emissions application of the Climate Action 100 Net Zero Company Benchmark v11 March 2022,13
Board of Directors Governance Public Policy Committee Oversees Boeings sustainability policies and practices including matters related to environmental stewardship and climate change,13
Chief Sustainability Officer Executive Council Member Leads Global Enterprise Sustainability Responsible for enterprisewide sustainability strategy focusing on priorities stakeholder oriented reporting and company performance,3
Global Sustainability Council Extended Council Global leaders from across business units and functions provide leadership partnership and action to advance objectives and strategy for sustainability,3
The Board of Directors has extensive oversight of strategy development company culture the companys safety programs and initiatives political and charitable contributions corporate sustainability and key strategic operational and compliance risks Our Board has adopted a set of Corporate Governance Principles to assist the Board in the exercise of its responsibilities Along with Boeings Certificate of Incorporation and ByLaws and charters of the committees of the Board it provides an effective framework for Boeings governance The Governance Public Policy GPP Committee reviews our governance practices and policies on an ongoing basis and where appropriate proposes modifications to the Board Our corporate governance materials are available at wwwboeingcomcompanygeneralinfo corporategovernancepage,12
Sustainability is rooted in Boeings values The Board oversees a variety of sustainability topics and in 2021 the GPP Committee charter was amended to expressly include oversight of our practices relating to corporate sustainability including matters related to environmental stewardship and climate change and to diversity equity and inclusion Chris Raymond is Boeings Chief Sustainability Officer CSO a Boeing Executive Council position reporting to Boeings Chief Executive Officer As CSO Raymond reports the progress of Boeings sustainability objectives and stakeholder oriented reports regularly to the GPP Committee and the full Board,3
Raymond is responsible for advancing Boeings approach to sustainability focusing on priorities stakeholderoriented reporting and company performance He leads the Global Enterprise Sustainability organization designed to sharpen our focus on key environmental social and governance efforts through dedicated leadership alignment in these areas Raymonds team includes a Chief Engineer who advances sustainability technologies as well as future mobility applications and a Global Sustainability Policy and Partnerships leader who strengthens our company focus on sustainability outside the United States,10
Reinforcing our commitment and enterprise approach a Global Sustainability Council composed of global leaders from across our business units and functions was established to provide executive leadership advocacy and partnership with the sustainability organization to advance our objectives and strategy This council works to partner and advance sustainability objectives and strategy throughout the enterprise The council also oversees subcouncils with focuses on policy customers sustainability and enterprise services sustainable aviation fuels finance and governance and technology and future mobility,3
Together the Board the GPP Committee and senior leadership are committed to ensuring that our political activities align with the companys values business strategies longterm shareholder interests and long term strategic imperatives,3
At Boeing oversight of political activities starts at the top The Board works closely with the Executive Vice President EVP of Government Operations on the oversight of our engagement in the political process This includes regular discussions about the companys public policy priorities the companys memberships in and payments to trade associations and other taxexempt organizations Boeing Political Action Committee BPAC strategy and expenditures and the companys network of compliance procedures related to these activities The GPP Committee leads the oversight activities on these issues and makes appropriate recommendations to the full Board about Boeings engagement in the political process,12
