paragraph,predict_label
the Green Economy client franchise by providing subject matter expertise connectivity to bank products and solutions and,15
technologies or solutions to help address the climate challenge our objective is to use our capital and expertise to help,13
specialized credit underwriting efforts to the growing number of companies primarily focused on sustainable technologies,18
them succeed As we expand our capabilities we are able to provide clients with increasingly diverse and innovative,8
products and services Over the past year the team has grown in the US while also laying the groundwork to expand inter,15
solutions while helping to grow the market for green and sustainable financing,15
passenger EV subsidiary for Tata Motors Recognizing the potential and capital needs of the passenger EV business,24
For example in October 2021 we acted as Joint Placement Agent on a 1 billion equity placement to capitalize a new,4
nationally Green Economy Banking is currently aligned with five sectors renewable energy carbon efficiency technol,24
ogy sustainable finance sustainable agriculture food technology clean energy mobility and senior Green Economy,3
bankers have assigned subindustry coverage within these sectors The teams mission is to identify and support emerging,18
In the following section we highlight additional teams around our Firm which are providing sustainabilityfocused solutions for,3
the transaction was designed to attract investors seeking exposure to this segment and enable Tata Motors to,18
and established growth companies in these key sectors,18
As another example in June 2021 we acted as Active Bookrunner on a 15 billion green bond offering by NextEra,12
Energy NextEra owns and operates two businesses Florida Power Light the largest utility in the US and NextEra,24
Energy Resources the worlds largest generator of renewable energy from wind and solar which are working together,24
toward a goal of reducing NextEras emissions 67 by 2025 from a 2005 baseline The bond proceeds of which will be,25
used to support a portfolio of renewable energy generation and storage projects uses a mechanism to encourage,24
transparency and accountability by providing a coupon stepup if the company fails to produce certification of,0
allocation and impact within two years and 60 days of issuance,12
This work is further highlighted by the green objective of our Sustainable Development Target which aims to finance,10
and facilitate 1 trillion through the end of 2030 towards the deployment of solutions for cleaner sources of energy and,24
supporting the transition to a lowcarbon sustainable economy This includes transactions supporting renewable,12
energy clean technology water and waste management conservation sustainable transportation green buildings and,20
In 2022 we intend to release a dedicated climate report informed by the recommendations of the TCFD which will include,13
energy efficiency For more information on our progress toward our Sustainable Development Target and examples of,24
progress updates on our emissions intensity reduction targets and our next steps in expanding to additional sectors,25
new sustainable funds including a range of regional,12
commitment includes engaging with clients to accelerate the,10
We also continue to see enhanced client interest in thematic,4
global lowcarbon transition to net zero within their,4
investing particularly in relation to climate change In,13
In combination with our lowcarbon transition strategy we,3
clients opportunities to support and capitalize on the transition,3
portfolios setting interim targets within the next 12 months,12
response we are further expanding our range of available,12
also continue to grow a range of sustainabilityfocused,3
to a lowcarbon sustainable economy including areas such as,3
for assets that we determine could be appropriately managed,18
strategies and funds For example we have added new fund,18
in line with net zero pathways continuing to accelerate our,4
options focused on companies leading the clean energy,24
transition based on the expectation that they will deliver,3
Sustainable Investing team and are working to leverage new,3
JP Morgan AWM is a global leader in asset and wealth,18
net worth high net worth and individual clients through its,18
AWM businesses With combined overall client assets of,18
43 trillion and assets under management AUM of,18
31 trillion as of December 31 2021 we are one of the largest,12
JP Morgan Asset Management believes that consideration of,12
Our Asset Management Global Sustainable Investing team is a,3
dedicated group that focuses on sustainable investing topics,3
insights on thematic ESG issues including climate change that,13
can be applied across asset classes they work with clients to,4
build and implement sustainable investing solutions and they,15
oversee our stewardship activities In 2021 we added,12
individuals with dedicated expertise in climate science to our,13
tools including enhanced research and scenario analysis to,13
enable us to further consider climate risks and potential,13
financially material ESG factors can be an important part of,3
We define ESG integration as the systematic inclusion of ESG,3
issues in investment analysis and investment decisions In,12
actively managed assets deemed by JP Morgan Asset,18
Management to be ESG integrated under our governance,12
We directly engage with selected investee companies on ESG,3
topics In 2021 we engaged over 1300 companies on ESG,3
issues We also express our views through our proxy voting,12
activity In March 2022 we published our 2021 Investment,12
factors in our investment decisions with the goals of reducing,3
risk and improving longterm returns ESG integration does not,18
In 2021 to further support our clients climateaware,13
change a strategys investment objective exclude specific types,3
investing we became a signatory to the NZAM initiative an,12
of companies or constrain a strategys investable universe,4
In addition we offer sustainable investment solutions to clients,15
seeking to generate longterm returns and contribute to,18
sustainable outcomes For example in 2021 we launched 20,15
supporting investing aligned with the goal of net zero,4
greenhouse gas emissions by 2050 or sooner in line with,25
global efforts to limit warming to 15 degrees Celsius This,25
collaboration between the public and private sectors are all,12
JP Morgan Asset Management is pleased to play its part in,18
identifying solutions by working with clients to develop,3
products and solutions consistent with a net zero ambition,15
We also continue to expand our sustainable investment,12
offerings through JP Morgan Global Private Bank which,18
alternatives and multiasset portfolios In 2021 we saw record,4
and grew total sustainable AUM 60 from the prior year,15
In March 2021 we closed our new Global Impact Fund with,12
over 150 million in commitments The Fund offers a,12
constructed with the intent to advance progress toward,3
Launched in 2019 our Sustainable Equity Strategy invests in,3
equity funds with a preference toward funds that consider,18
ESG factors in their investment process and focus on,3
sustainable themes based on our internally defined criteria,15
In 2021 the strategy grew to more than 15 billion in AUM,12
We continue to invest in tools and solutions to help clients,12
achieve their sustainable investing goals and to further raise,3
trends and opportunities For example in June 2021 we,18
technology and insights OpenInvests platform will unlock a,18
including the ability to personalize portfolios to align with,3
reporting to help clients understand how their investments are,12
We produce robust ESGfocused investment research to meet investors needs for timely insights and analysis that,4
The CIBs ESG Solutions team supports clients across our major industry verticals on their responses to ESG trends In,3
support their sustainability and ESG investment strategies In 2021 our Firm published over 900 ESGrelated reports,3
2021 the ESG Solutions team helped enable clients access to ESGfocused capital across equity debt and private,18
across key regions to address investors needs for strategic and thoughtleading ESG analyses Our published ESG,18
markets and had a key role in several initial public offerings IPOs leading the ESG work stream and assisting issuers,4
content has included regular thematic thought pieces on key developments in ESG Sustainability collaborative pieces,3
between ESG and Sector analysts that assessed ESG issues with industry context and our ESGQ methodology a,18
proprietary scoring which combines data designed to capture the longterm corporate responsibility profiles of,12
companies and their evolution over time with more frequently updated data points In addition in the JP Morgan,18
Perspectives series we published several departmental ESG collaborations most notably focusing on the challenges,3
posed by the energy crunch the Net Zero transition the cost of decarbonization and how climate innovation can,13
accelerate the clean energy transition Our Firm also facilitated dialogue between investors companies and regulators,12
Through our business we are a lead underwriter of sustainable bonds green social and sustainability bonds and,3
sustainabilitylinked bond issuances In 2021 JPMorgan Chase was the number one underwriter of sustainable bonds,12
and the Firms brokerdealer subsidiaries underwrote approximately 60 billion in green social sustainability and,3
on key ESG issues by hosting our 6th Global ESG Conference in 2021 which was attended by over 1500 participants,3
globally To respond to the growing client need for ESG research we expanded our capabilities in 2021 adding ESG,3
specialists in both our Equity Research and Global Index Research groups across various geographies,18
First launched in April 2018 the JP Morgan ESG JESG suite of fixed income indices consider ESG factors in the,18
creation of a composite benchmark The suite had more than 40 billion in assets across active and passively,18
managed funds by 2021 yearend benchmarked against them JP Morgan Index Research provides daily ESG,18
scoring coverage for over 6000 global corporate and quasisovereign issuers and over 170 sovereigns,12
JPMorgan Chase issued a 125 billion green bond in August 2021 We allocated an amount equal to the net,12
proceeds of that offering to support nine renewable energy investments in wind solar and geothermal projects,24
across the US These projects are expected to produce approximately 7000 gigawatthours of electricity annually,24
enough to supply approximately 650000 homes with clean electricity each year For more information see,24
The JP Morgan Index Research team expanded its JESG index suite in the fourth quarter of 2021 with the launch,18
of the JP Morgan ESG Global Corporate Index JESG GCI an ESG benchmark covering investment grade and,18
high yield markets across USD EUR and GBP currencies as well as the launch of the JP Morgan Green Bond,18
Within CIB Markets we created the Global Markets Sustainability Center GMSC in October 2021 to further drive the,3
Index GENIE an ESGaligned benchmark tracking the 1 trillion green bond market covering green bonds across,23
Firms efforts in providing sustainability solutions to institutional investors,3
hard currency USD EUR and GBP sovereign quasisovereign supranational corporate and local currency green,12
government bonds across 31 eligible currencies In addition the team launched carbon analytics for JP Morgan,12
sovereign and corporate fixed income indices and published inaugural carbon footprint reports for flagship,12
Heightened awareness of climate change has accelerated the automotive industrys transition to EVs and there has been,13
