paragraph,predict_label,count,different,empty,diff rate,empty rate
OPERATION 04 PV panels can account for up to 80 of a PV installations environmental impacts,24,9,diff,,,
2X faster energy payback time than cSi panels made in China,24,24,,,,
Enabling faster and greater decarbonization,24,26,diff,empty,,
SOURCING Converting mining byproducts into the most ecoefficient PV technology,17,26,diff,empty,,
management policies auditing and transparent reporting,0,11,diff,,,
Respect for human rights is,10,10,,,,
MANUFACTURING Integrated and resourceefficient manufacturing under one roof,17,15,diff,,,
Endtoend manufacturing in 45 hours vs up to 3 days for cSi,24,15,diff,,,
Up to 50 less air pollutants,21,26,diff,empty,,
than cSi manufacturing in China,17,15,diff,,,
IndustryLeading Environmental Profile All PV technologies are not created equal Where and how a PV module and,24,9,diff,,,
its components are manufactured significantly impacts its environmental,15,9,diff,,,
profile First Solars advanced thin film modules are manufactured in a high,24,26,diff,empty,,
throughput automated environment that integrates all manufacturing steps,15,15,,,,
into a continuous flow operation under one roof using less energy water and,20,20,,,,
semiconductor material than conventional crystalline silicon PV manufacturing,15,15,,,,
In less than 45 hours a sheet of glass is transformed into a complete PV,24,26,diff,empty,,
module flash tested packaged and ready for shipment,15,26,diff,empty,,
Due to our resourceefficient manufacturing process First Solar modules,15,15,,,,
have a carbon footprint that is up to 25 times lower a water footprint that is,20,24,diff,,,
up to three times lower and an energy payback time that is up to two times,12,24,diff,,,
faster than conventional crystalline silicon solar panels on a life cycle basis1,15,24,diff,,,
In just four months under high irradiation conditions First Solar PV modules,24,11,diff,,,
produce more energy than was required to create them This corresponds to,24,24,,,,
a 90fold energy return on investment EROI over a 30year project lifetime,24,24,,,,
providing an abundant net energy gain to the electricity grid,24,24,,,,
1 R Frischknecht P Stolz L Krebs M de WildScholten P Sinha V Fthenakis H C Kim M Raugei M Stucki 2020 Life Cycle Inventories and Life Cycle Assessment of Photovoltaic Systems International Energy Agency IEA PVPS Task 12 Report T12192020,24,10,diff,,,
With the smallest carbon footprint fastest energy payback time and lowest,24,24,,,,
life cycle water use in the industry First Solar modules generate cleaner solar,20,24,diff,,,
electricity than conventionally manufactured solar panels This enables our,24,24,,,,
customers to decouple their business growth from environmental impacts,3,4,diff,,,
associated with conventional electricity generation and consumption We,24,24,,,,
are continuously working to drive down the environmental footprint of our,3,9,diff,,,
modules In 2020 we committed to going 100 renewable across our global,24,26,diff,empty,,
operations by 2028 which will enable us to reduce the carbon footprint of our,3,24,diff,,,
Assuming average worldwide irradiance and grid electricity emissions 30,24,21,diff,,,
gigawatts GW of our products are being used to displace over 21 million,15,26,diff,empty,,
metric tons of CO2 equivalent per year during their 30 year lifetime This is,25,26,diff,empty,,
equivalent to powering more than 15 million average homes planting over,24,26,diff,empty,,
350 million trees and saving over 54 billion liters of water or 21000 Olympic,20,20,,,,
swimming pools per year based on worldwide averages Every year First Solar,20,24,diff,,,
products are displacing more than 10 times the amount of greenhouse gas,25,25,,,,
emissions we emit through our global operations and supply chain,17,21,diff,,,
In 2020 First Solar Series 6 modules became the first PV product to be,24,24,,,,
included in the EPEAT registry for sustainable electronics EPEAT is a,15,26,diff,empty,,
globally recognized and independently validated ecolabel that allows for,4,26,diff,empty,,
the easy identification of environmentally preferable products from socially,15,26,diff,empty,,
responsible companies EPEAT addresses the full product life cycle including,15,26,diff,empty,,
managing substances in the product manufacturing energy and water use,15,15,,,,
product packaging endoflife recycling corporate responsibility and human,15,10,diff,,,
rights Our Series 6 product was awarded an EPEAT Silver rating certifying,15,10,diff,,,
that it has exceeded the basic but stringent environmental and social criteria,10,9,diff,,,
More than 50 researchers from leading international institutions have,12,26,diff,empty,,
confirmed the environmental benefits and safety of First Solars thin film,14,9,diff,,,
PV technology over its entire life cycle during normal operation foreseeable,15,26,diff,empty,,
accidents such as fire or breakage and through endoflife recycling and,5,19,diff,,,
disposal First Solars Quality and Reliability labs are over 64000 ft2 6000m2,19,6,diff,,,
in size globally and test over 40000 PV modules per year for lightinduced,24,26,diff,empty,,
degradation resilience to wind snow and ice loads fire resistance under,3,20,diff,,,
reverse current fault conditions material adhesiveness breakage resistance,18,11,diff,,,
to hail impact and performance in the event of soiling or shading First Solar,23,8,diff,,,
modules are tested for safety during breakage fire flooding and hailstorms to,5,6,diff,,,
ensure their durability in the field With more than 30GW sold worldwide First,15,26,diff,empty,,
Solar modules have a proven record of safe and reliable performance,15,8,diff,,,
First Solar implements a robust change management system CMS to,12,11,diff,,,
ensure product changes do not negatively impact product safety reliability,14,6,diff,,,
environmental footprint or recyclability Process changes and module design,15,9,diff,,,
improvements undergo several test and validation runs before receiving final,12,26,diff,empty,,
approval and being implemented across manufacturing facilities Life cycle,15,15,,,,
analysis is performed for significant product and manufacturing process,15,4,diff,,,
modifications to assess environmental health and safety impacts before any,9,9,,,,
changes are implemented First Solar Series 6 PV modules consist of four,24,24,,,,
articles glass module junction box cable and frame These articles do not,12,26,diff,empty,,
contain substances on the Candidate List of Substances of Very High Concern,19,26,diff,empty,,
SVHC as defined by EU REACH regulation revision date June 25 2020,12,9,diff,,,
above 01 by weight per article,6,26,diff,empty,,
Powering a Circular Economy First Solar has a unique and longstanding leadership position,4,8,diff,,,
in PV recycling as the only solar manufacturer with global in,24,19,diff,,,
house PV recycling capabilities We have more than 15 years,15,19,diff,,,
of experience operating highvalue PV recycling facilities on a,15,19,diff,,,
global and industrial scale Recognizing the importance of responsible product life,15,26,diff,empty,,
cycle management First Solar voluntarily established the industrys first global,24,11,diff,,,
PV module recycling program in 2005 and we have been investing in PV recycling,24,19,diff,,,
technology improvements ever since To learn more about First Solars global,24,26,diff,empty,,
recycling services please see our recycling brochure and datasheet,15,19,diff,,,
PV Module Recycling Program PV Module Recycling Program,24,19,diff,,,
First Solar is powering a circular economy by transforming waste into resource from raw material sourcing through endoflife recycling,19,19,,,,
Converting mining by products into a Converting mining Converting mining stable semiconductor byproducts into a byproducts into a stable semiconductor stable semiconductor,15,26,diff,empty,,
Designed for high value recycling Designed for high Designed for high value recycling value recycling,15,19,diff,,,
Manufacturing with less energy water Manufacturing with Manufacturing with and GHG emissions less energy water less energy water and GHG emissions and GHG emissions,25,15,diff,,,
Faster CO2 reductions and greater return on Faster CO2 reductions Faster CO2 reductions energy invested and greater return on and greater return on energy invested energy invested,24,24,,,,
Recovering over 90 of materials at endoflife Recovering over Recovering over for new PV modules 95 of materials 95 of materials at endoflife at endoflife,15,26,diff,empty,,
While most PV recycling processes focus only on recovering highmass fraction,15,19,diff,,,
materials such as glass and frames ie bulk recycling First Solars highvalue,15,19,diff,,,
recycling process goes further by recovering more than 90 of the semiconductor,19,19,,,,
The ONLY PV Manufacturer in the world The ONLY PV Manufacturer in the world,24,26,diff,empty,,
providing a global module recycling program providing a global module recycling program 100 inhouse recycling facilities 100 inhouse recycling facilities,15,19,diff,,,
First Solar has fully integrated responsible First Solar has fully integrated responsible product life cycle from material sourcing to product life cycle from material sourcing to end of life product recycling end of life product recycling,15,19,diff,,,
Our raw material is generated from zinc and Our raw material is generated from zinc and,19,26,diff,empty,,
copper refining byproducts copper refining byproducts,24,26,diff,empty,,
Through our recycling program we are Through our recycling program we are able to return clean glass unrefined able to return clean glass unrefined semiconductor compound and synthetic semiconductor compound and synthetic rubber material 95 of the recycled rubber material 95 of the recycled components can be reused components can be reused,15,19,diff,,,
material for reuse in new First Solar modules and 90 of the glass for use in new,15,19,diff,,,
glass container products One kilogram of First Solars semiconductor material can,15,26,diff,empty,,
Fully Integrated Responsible Product Life Cycle Approach Fully Integrated Responsible Product Life Cycle Approach,15,26,diff,empty,,
be recycled 41 times over which translates into a use time of more than 1200,15,26,diff,empty,,
years The module frame is removed and recycled for reuse in aluminum products,15,19,diff,,,
In Malaysia the recovered laminate material is reused in rubber products,15,26,diff,empty,,
First Solar Module Recycling Process Overview,19,19,,,,
Since 2018 First Solars routinely operated recycling plants generate zero,19,19,,,,
wastewater discharge We installed evaporators at all our recycling facilities,20,20,,,,
in order to recycle wastewater and convert it into freshwater for reuse in the,20,20,,,,
recycling process In addition to recycling water the evaporators generate,20,20,,,,
sodium sulfate crystals which can be used in glass manufacturing We are,20,15,diff,,,
in the process of identifying glass outlets that can reuse the sodium sulfate,24,19,diff,,,
crystals from our recycling process to further close the loop on our products,15,19,diff,,,
life cycle The remainder of the recycled module scrap approximately 5 10,19,26,diff,empty,,
consists of glass fines which cannot be used in secondary raw materials and,15,26,diff,empty,,
are handled using other responsible waste treatment techniques Due to the,19,19,,,,
shredding and crushing involved in the recycling process material losses are,15,19,diff,,,
inevitable and the recovery ratio is always less than 100,18,5,diff,,,
First Solar is among more than 370 companies to sign the America Recycles pledge,15,24,diff,,,
which aims to address the challenges facing the nations recycling system and create,15,19,diff,,,
a more resilient materials economy while protecting the environment,3,26,diff,empty,,
Power global operations with 100 renewable energy by 2028 and 100 of our US operations by 2026,24,24,,,,
global energy usage per watt produced by 2028 from a 2009 baseline or 30 relative to 2020,24,24,,,,
Achieve 71 reduction in global water usage per watt produced by 2028 from a 2009 baseline,20,19,diff,,,
Reduce absolute scope 1 and scope 2 GHG emissions by 20 by 2028 from a 2020 baseline,25,21,diff,,,
Reduce scope 1 and scope 2 GHG emissions intensity per watt produced by 93 by 2028 from a 2008 baseline,25,21,diff,,,
diversion from landfills globally by 2028,19,19,,,,
Maintain 90 PV recycling material recovery rate,15,19,diff,,,
Leading the Worlds Sustainable Energy Future,24,24,,,,
Measuring Progress In addition to manufacturing PV modules with the lowest environmental,24,9,diff,,,
impact in the industry we are committed to reducing our operational,3,10,diff,,,
impact Since 2009 weve successfully reduced our greenhouse gas,25,25,,,,
GHG emissions energy water and waste intensity per watt produced,25,19,diff,,,
by implementing resource conservation and low carbon projects at our,23,24,diff,,,
facilities and through improvements in module efficiency manufacturing,24,15,diff,,,
throughput manufacturing yield and capacity utilization,24,15,diff,,,
In 2020 we completed the full capacity expansion of our second,24,4,diff,,,
manufacturing facility in Ohio As of December 31 2020 we had 63,15,15,,,,
GWDC of total installed Series 6 nameplate production capacity across all,24,26,diff,empty,,
our facilities We produced 61 GWDC of solar modules during 2020 which,24,24,,,,
represented a 7 increase from 2019 The increase in our production,24,26,diff,empty,,
capacity and throughput along with the incorporation of resource,17,26,diff,empty,,
efficiency measures into new buildings and Series 6 tool designs and,24,20,diff,,,
processes helped significantly reduce our GHG emissions energy and,25,21,diff,,,
water intensity in 2020 as a result of our transition from Series 4 to,20,20,,,,
Series 6 manufacturing In 2020 our absolute GHG emissions energy,25,15,diff,,,
and water use decreased due to the greater manufacturing throughput,20,15,diff,,,
and enhanced energy and water efficiency of our Series 6 manufacturing,24,20,diff,,,
process as well as production downtime at our manufacturing facility in,17,15,diff,,,
All First Solar manufacturing sites are certified to globally recognized,15,15,,,,
standards ISO 14001 for Environmental Management ISO 9001 for,14,11,diff,,,
Quality Management and ISO 45001 for Occupational Health and,9,6,diff,,,
Safety We foster a culture where environmental health and safety EHS,9,9,,,,
is an integral part of our associates work and require our contractors,11,26,diff,empty,,
and suppliers to adhere to our standards and commitments First Solars,12,11,diff,,,
Environmental Health and Safety Policy is available on our website The,9,9,,,,
policy is communicated to all associates through internal communication,12,8,diff,,,
channels associate meetings and notice boards throughout the facilities,12,26,diff,empty,,
We have received global recognition for our stateofthe art environmental,12,8,diff,,,
controls performance and manufacturing excellence Our facilities in,15,8,diff,,,
Perrysburg and Lake Township have received the Ohio EPAs Encouraging,23,26,diff,empty,,
Environmental Excellence Gold Level Award In March 2020 First Solar,15,9,diff,,,
Malaysia received the prestigious State Environmental Excellence Award,10,9,diff,,,
from the Kedah Department of Environment in recognition of our leadership,23,8,diff,,,
and continuous efforts to demonstrate full environmental compliance in,12,9,diff,,,
our manufacturing operations First Solars Santa Clara office received,15,15,,,,
the Green Business Program certification for efforts to ensure that our,15,26,diff,empty,,
business operates in an environmentally friendly manner First Solar had,15,24,diff,,,
no environmental noncompliance cases in 2020,12,9,diff,,,
GREENHOUSE GAS EMISSIONS INTENSITY GOAL,25,25,,,,
y t i s n e t n I,12,26,diff,empty,,
s n o i s s i m E 2 1 e p o c S,12,26,diff,empty,,
2 0 C T M,12,26,diff,empty,,
2021 Target 45 Reduction 135,12,19,diff,,,
2028 Target 93 Reduction 16,12,19,diff,,,
The chart depicts direct scope 1 and indirect scope 2 emissions of all manufacturing and recycling plants RD and testing facilities EPCowned construction equipment companyowned operational solar projects and companyowned vehicle fleet on a carbon intensity basis measured per MW produced,25,21,diff,,,
In 2016 we set a fiveyear goal for 2021 to reduce our greenhouse gas GHG,25,25,,,,
emissions intensity per watt produced by 45 compared to our 2008 baseline,21,21,,,,
Since 2008 our companywide carbon intensity decreased by approximately,18,21,diff,,,
77 as a result of increased module efficiency manufacturing throughput,24,15,diff,,,
and capacity utilization decreased emissions intensity of purchased grid,24,21,diff,,,
electricity along with energy conservation and low carbon initiatives In 2020,24,24,,,,
GHG emissions intensity decreased by 31 and our absolute scope 1 and,25,21,diff,,,
scope 2 GHG emissions decreased by 25 compared to 2019 primarily,25,21,diff,,,
due to the greater throughput and enhanced energy efficiency of our Series,24,24,,,,
6 manufacturing process as well as production downtime at our facility in,17,15,diff,,,
First Solar is committed to driving down our carbon footprint even as we,25,24,diff,,,
continue to increase our manufacturing capacity and module throughput After,24,15,diff,,,
surpassing our 2021 intensitybased target three years early we have set,12,26,diff,empty,,
new sciencebased targets to reduce our absolute scope 1 and scope 2 GHG,25,26,diff,empty,,
emissions by 20 by 2028 and achieve net zero emissions by 2050 relative,25,21,diff,,,
to 2020 We also aim to reduce our GHG emissions intensity by 93 by 2028,25,21,diff,,,
from a 2008 baseline These targets are in line with sciencebased climate,13,25,diff,,,
goals to limit the global temperature rise to well below 2 degrees Celsius,13,26,diff,empty,,
WB2C and pursuing efforts to limit it to 15 degrees Celsius above pre,25,26,diff,empty,,
industrial levels We aim to achieve this through increased energy efficiency,24,24,,,,
going 100 renewable across our US operations by 2026 working on,24,11,diff,,,
enabling the offsite solar market in Malaysia and Vietnam and purchasing,4,24,diff,,,
bundled RECs and offsets as a last resort,12,25,diff,,,
In 2020 we joined RE100 and committed to powering our global operations,3,26,diff,empty,,
with 100 renewable energy by 2028 We have installed onsite PV installations,24,24,,,,
at our production sites in Ohio and Malaysia and at our recycling facility in,15,19,diff,,,
Frankfurt Oder Germany We are now investigating opportunities to procure,4,26,diff,empty,,
offsite solar electricity as part of our renewable energy strategy,24,24,,,,
2028 Target 74 Reduction 009,12,19,diff,,,
In 2020 our manufacturing energy intensity energy consumption per watt,24,24,,,,
produced decreased by approximately 19 compared to 2019 primarily due,24,26,diff,empty,,
to the greater throughput and enhanced energy efficiency of our Series 6,24,24,,,,
manufacturing process In 2021 we set a target to improve global energy,15,15,,,,
efficiency per watt produced by 74 by 2028 from a 2009 baseline or by,24,20,diff,,,
First Solars manufacturing energy intensity includes all processes from,24,15,diff,,,
the beginning of our manufacturing process to finished module Increased,15,15,,,,
manufacturing throughput combined with module efficiency improvements,24,15,diff,,,
and energy conservation initiatives have enabled us to cut our manufacturing,24,24,,,,
energy intensity per watt by more than 60 since 2009,24,24,,,,
s r e t i L,12,26,diff,empty,,
2028 Target 71 Reduction 055,12,19,diff,,,
Since 2009 First Solars manufacturing water intensity water consumption,20,20,,,,
per watt produced decreased by 68 due to significant improvements in,24,26,diff,empty,,
module efficiency manufacturing throughput and the implementation of,24,15,diff,,,
water conservation and recycling projects in our manufacturing and recycling,20,20,,,,
operations In 2020 First Solars manufacturing water intensity decreased,20,15,diff,,,
by approximately 12 due to the increased throughput and efficiency of,24,20,diff,,,
our Series 6 manufacturing process as well as water recycling initiatives In,20,20,,,,
total we saved more than 290 million liters of water in 2020 equivalent to,20,20,,,,
approximately 8 of our absolute water use,20,20,,,,
While our production increased by 7 in 2020 our absolute water withdrawals,20,20,,,,
decreased by approximately 5 due to the enhanced throughput and water,20,20,,,,
efficiency of our Series 6 manufacturing process as well as water recycling,20,20,,,,
initiatives We continue to review water consumption patterns down to the unit,20,20,,,,
operation level in our manufacturing process and are challenging our process,15,15,,,,
engineers to deliver additional water savings We have set a target to achieve,20,20,,,,
a 71 reduction in water usage per watt produced by 2028 from a 2009,20,19,diff,,,
baseline Since 2018 all routinely operated First Solar recycling facilities in,19,19,,,,
the US Germany Malaysia and Vietnam generate zero wastewater discharge,20,20,,,,
under normal operations Instead the wastewater is recycled and converted,20,20,,,,
into freshwater which can then be reused in the recycling process,20,19,diff,,,
We monitor and measure 100 of the water discharges from our manufacturing,20,15,diff,,,
recycling and research and development facilities In 2020 approximately,15,4,diff,,,
37 or 1353 megaliters of First Solars total water withdrawn from water,20,20,,,,
utilities 3655 megaliters was discharged as wastewater from our industrial,20,20,,,,
wastewater treatment systems Approximately 76 of our wastewater was,20,20,,,,
sent to a thirdparty municipal wastewater facility and approximately 24 was,20,20,,,,
discharged directly to fresh surface water river First Solar treats wastewater,20,20,,,,
at our manufacturing and recycling facilities using a batch discharge system,19,20,diff,,,
Once treated the water is collected in holding tanks which are sampled and,20,20,,,,
tested to confirm compliance with regulatory limits before being discharged,12,0,diff,,,
No industrial wastewater leaves our site unless we have tested and approved,20,20,,,,
it for discharge even if it is being discharged to a municipal wastewater,20,20,,,,
treatment plant If the water contaminant levels are above the permitted,20,20,,,,
discharge limit it is sent for retreatment internally,20,20,,,,
First Solars manufacturing waste generation intensity grams per watt,19,15,diff,,,
produced has decreased by nearly 80 since 2009 as a result of increased,24,26,diff,empty,,
module and manufacturing efficiency combined with recycling and waste,19,19,,,,
minimization projects In 2020 our manufacturing waste intensity increased,19,15,diff,,,
slightly by 1 due to production downtime for retooling at our facility in,17,26,diff,empty,,
WASTE BY TYPE AND DISPOSAL,19,19,,,,
