paragraph,predict_label,count,different,empty,diff rate,empty rate
Furthered the acceleration to a sustainable lowcarbon economy that supports the needs of society,10,26,diff,empty,,
Committed 1 trillion in sustainable finance by 2030 including,12,25,diff,,,
500 billion for environmental finance and 500 billion for social finance,12,25,diff,,,
Financed and facilitated 222 billion in sustainable finance activity in,12,25,diff,,,
Played a leading role in driving the transition to net zero,4,26,diff,empty,,
Unveiled initial plan to reach net zero emissions by 2050 including 2030,21,21,,,,
targets for our Energy and Power loan portfolios,12,24,diff,,,
Cofounded the Net Zero Banking Alliance which will help establish an,12,26,diff,empty,,
industry framework for decarbonizing the banking sector,18,26,diff,empty,,
Maximized positive social impact and advanced financial innovations in emerging markets,10,10,,,,
Issued a firstofitskind 1 billion social finance bond to expand access,12,10,diff,,,
to essential services in emerging markets,2,25,diff,,,
Announced a new commitment through which we aim to invest in,12,26,diff,empty,,
opportunities for 15 million lowincome households including 10 million women globally by 2025,8,26,diff,empty,,
Deepened our efforts to help close the racial wealth gap and increase economic mobility in the US,8,26,diff,empty,,
Invested 1 billion in strategic initiatives as part of Citi and the Citi,18,26,diff,empty,,
Foundations Action for Racial Equity commitment in year one of a three year commitment,8,6,diff,,,
Launched the Diverse Financial Institutions Group to lead and expand firmwide engagement with minority depository institutions diverse brokerdealers and diverse asset managers,8,7,diff,,,
Worked exclusively with five Blackowned firms to syndicate a 25 billion,4,26,diff,empty,,
Directed 68 of the Citi Impact Funds 2021 asset allocation to women,8,10,diff,,,
andor raciallyethnically diverse founders of companies,8,26,diff,empty,,
Increased affordable housing in the US,2,26,diff,empty,,
Provided 56 billion in loans for affordable housing projects in 2021,2,26,diff,empty,,
making Citi the largest US affordable housing development lender for the 12th consecutive year,2,4,diff,,,
Continued transparency around pay equity and increased diverse representation,8,6,diff,,,
Disclosed annual public update on our pay equity review highlighting,12,6,diff,,,
progress on median pay for women globally and US minorities,11,26,diff,empty,,
Exceeded our threeyear representation goals set in 2018 to increase representation for women globally and for Black talent in the US,8,8,,,,
Promoted one of the largest and most diverse Managing Director classes,8,7,diff,,,
Citis Value Proposition A Mission of Enabling Growth and Progress,3,4,diff,,,
What You Can Expect from Us What We Expect from Ourselves,4,26,diff,empty,,
Citis mission is to serve as a trusted part,3,26,diff,empty,,
advise people on how to invest for future,12,26,diff,empty,,
We have an obligation to act responsibly,12,26,diff,empty,,
ner to our clients by responsibly providing,15,26,diff,empty,,
needs such as their childrens education,2,26,diff,empty,,
We also know that acting responsibly,3,26,diff,empty,,
financial services that enable growth and,12,4,diff,,,
and their own retirement and help them,2,26,diff,empty,,
and sustainably will help to drive value,3,26,diff,empty,,
economic progress Our core activities are,3,26,diff,empty,,
buy securities such as stocks and bonds,18,26,diff,empty,,
for our different stakeholders and for,10,26,diff,empty,,
safeguarding assets lending money mak,18,26,diff,empty,,
ing payments and accessing the capital,0,26,diff,empty,,
markets on behalf of our clients We have,4,25,diff,,,
over 200 years of experience helping our,10,26,diff,empty,,
clients meet the worlds toughest challeng,0,26,diff,empty,,
es and embrace its greatest opportunities,3,26,diff,empty,,
As an institution Citi is connecting millions,18,26,diff,empty,,
of people across hundreds of countries,8,26,diff,empty,,
We work with companies to optimize their,3,26,diff,empty,,
daily operations whether they need,24,26,diff,empty,,
our company If we fall short we will take,18,26,diff,empty,,
action and learn from our experience,10,26,diff,empty,,
working capital to make payroll or to,11,11,,,,
We strive to earn and maintain the,12,26,diff,empty,,
export their goods overseas By lending to,15,26,diff,empty,,
publics trust by constantly adhering to,0,26,diff,empty,,
companies large and small we help them,10,26,diff,empty,,
the highest ethical standards We ask our,0,11,diff,,,
grow creating jobs and real economic,8,26,diff,empty,,
colleagues to ensure that their decisions,12,26,diff,empty,,
value at home and in communities around,10,26,diff,empty,,
pass three tests They are in our clients,12,26,diff,empty,,
the world We provide financing and,12,26,diff,empty,,
interests create economic value and,4,26,diff,empty,,
support to governments at all levels so,12,26,diff,empty,,
We protect peoples savings and help,10,26,diff,empty,,
they can build sustainable infrastructure,24,20,diff,,,
When we do these things well we make a,12,26,diff,empty,,
them make the purchases from everyday,15,26,diff,empty,,
such as housing transportation schools,2,17,diff,,,
positive financial and social impact in the,10,10,,,,
transactions to buying a home that,15,26,diff,empty,,
improve the quality of their lives We,9,6,diff,,,
and other vital public works,5,26,diff,empty,,
communities we serve and show what a,10,26,diff,empty,,
Unparalleled global network that enables us to connect and do business in 95 countries,3,26,diff,empty,,
Iconic brand with 200 years of experience,15,26,diff,empty,,
Supporting clients in more than 160 countries and jurisdictions,12,26,diff,empty,,
Digital and mobile at the core of a simpler better client experience,15,26,diff,empty,,
Scaling efficiencies through common processes common platforms and common data,18,22,diff,,,
Unique presence in fastergrowing emerging markets,4,25,diff,,,
Through our business we address some of societys greatest challenges In recent years we have continued to advance our leadership and partnerships across the industry as we further hone our environmental social and governance ESG strategy and approach to managing ESG issues and opportunities,3,0,diff,,,
Helping to close the racial wealth gap,8,26,diff,empty,,
in the United States ranks among our,12,26,diff,empty,,
top priorities and in 2021 we made,12,26,diff,empty,,
tremendous progress on our Action for,10,26,diff,empty,,
Racial Equity commitment working across,8,6,diff,,,
our businesses to identify ways we can,3,26,diff,empty,,
help address the racial wealth gap As,8,26,diff,empty,,
of November 2021 one year into our,12,26,diff,empty,,
threeyear commitment Citi and the Citi,3,26,diff,empty,,
Foundation had already invested 1 billion,12,26,diff,empty,,
in strategic initiatives to help close the,12,26,diff,empty,,
racial wealth gap and increase economic,8,26,diff,empty,,
mobility in the United States We committed,8,26,diff,empty,,
to conduct a thirdparty racial equity audit,8,6,diff,,,
to evaluate our Action for Racial Equity,8,6,diff,,,
goals and launched the Diverse Financial,8,26,diff,empty,,
Institutions Group a centralized team,12,26,diff,empty,,
within Citi that is serving as a hub to lead,3,26,diff,empty,,
and expand firmwide engagement with,3,7,diff,,,
diverse brokerdealers and diverse asset,8,26,diff,empty,,
managers Read more about our racial,8,26,diff,empty,,
equity initiatives in the Equitable and,2,6,diff,,,
Additionally in 2021 we announced two,12,26,diff,empty,,
significant new ESG commitments a,3,26,diff,empty,,
pledge to achieve net zero greenhouse,25,25,,,,
gas GHG emissions by 2050 and a,25,25,,,,
commitment of 1 trillion in sustainable,23,26,diff,empty,,
finance by 2030 to address the impacts,12,25,diff,,,
of climate change and other pivotal,13,25,diff,,,
environmental and social issues that,10,9,diff,,,
align with the United Nations Sustainable,23,26,diff,empty,,
Development Goals SDGs These followed,10,4,diff,,,
We believe that global financial institutions,12,26,diff,empty,,
our most recent Sustainable Progress,10,26,diff,empty,,
like Citi have the opportunity and the,18,26,diff,empty,,
Strategy which we launched one year,12,26,diff,empty,,
responsibility to play a leading role,10,0,diff,,,
earlier Our ESG strategy is a central,3,26,diff,empty,,
in helping to drive the transition to a,8,26,diff,empty,,
element of our business model and critical,3,26,diff,empty,,
lowcarbon economy We are prepared,4,26,diff,empty,,
to our strategy for growth,3,4,diff,,,
to implement the significant changes,12,26,diff,empty,,
needed in our business and to support the,3,26,diff,empty,,
substantial changes that will be required,12,26,diff,empty,,
for the world to transition and align with,3,26,diff,empty,,
the goals of the Paris Agreement,12,26,diff,empty,,
To help us achieve our 500 Billion Social,10,10,,,,
Finance Goal we broadened the focus of,3,25,diff,,,
the Citi Social Finance team formerly Citi,18,10,diff,,,
Inclusive Finance to develop platforms,2,25,diff,,,
and client solutions to help expand,3,26,diff,empty,,
financial inclusion accelerate access to,2,7,diff,,,
basic services boost job creation and,2,26,diff,empty,,
scale social infrastructure development in,10,4,diff,,,
Net zero involves rethinking our business,3,26,diff,empty,,
and helping our clients rethink theirs We,0,26,diff,empty,,
can have the biggest impact by reducing,18,10,diff,,,
Scope 3 financed emissions1 particularly,25,26,diff,empty,,
for carbonintensive sectors such as,18,26,diff,empty,,
Commercial Real Estate Iron and Steel Oil,24,26,diff,empty,,
and Gas Power Generation and Transport,25,24,diff,,,
To reach our net zero target we will need,4,26,diff,empty,,
to work closely with our clients on their,22,26,diff,empty,,
Following our net zero announcement,4,26,diff,empty,,
we formed an internal Net Zero Task,4,26,diff,empty,,
Force to help determine a framework,12,26,diff,empty,,
scope and the methodologies to guide our,12,26,diff,empty,,
progress toward this commitment For,10,26,diff,empty,,
our Energy and Power loan portfolios we,12,24,diff,,,
conducted an initial assessment of base,12,10,diff,,,
line emissions set interim 2030 emissions,21,21,,,,
reduction targets and developed initial,25,19,diff,,,
transition plans Learn more in the Climate,13,25,diff,,,
Risk Net Zero section and in our 2021,18,12,diff,,,
Task Force on Climaterelated Financial,13,26,diff,empty,,
Disclosures TCFD Report Citis Approach,12,26,diff,empty,,
to Climate Change and Net Zero,13,25,diff,,,
Our ESG focus is essential to our firmwide,3,26,diff,empty,,
business strategy and many of our busi,3,26,diff,empty,,
ness units have expanded their capacity,24,26,diff,empty,,
and capabilities to serve the growing,3,26,diff,empty,,
ESGrelated needs of our clients Across,3,26,diff,empty,,
the firm our business units are prepared,3,26,diff,empty,,
to support and work with our clients,10,26,diff,empty,,
a variety of products and services with,15,26,diff,empty,,
on ESG goals and targets Together these,3,26,diff,empty,,
businesses contribute to our 1 trillion,12,26,diff,empty,,
Standards Board and were addressing,12,7,diff,,,
the Principles for Responsible Banking,12,26,diff,empty,,
In response to the increasing need for,2,5,diff,,,
clients to see how we are addressing,3,26,diff,empty,,
We also include examples of our work that,4,26,diff,empty,,
align with the UN SDGs and the UN Global,12,26,diff,empty,,
Compact In addition we recently released,15,26,diff,empty,,
our 2021 TCFD Report which further,12,26,diff,empty,,
illustrates how climaterelated risks and,13,26,diff,empty,,
opportunities are central to our business,8,26,diff,empty,,
We have ESG specialists in Banking Capital,18,26,diff,empty,,
ESG and in step with global best prac,3,26,diff,empty,,
Markets and Advisory Global Markets,4,25,diff,,,
tices we have aligned our reporting,12,26,diff,empty,,
Treasury and Trade Solutions and Citi,12,26,diff,empty,,
with the frameworks and guidance of the,12,26,diff,empty,,
Global Wealth We have expanded our,4,26,diff,empty,,
Global Reporting Initiative and UN Guiding,10,26,diff,empty,,
global Social Finance specialist group and,18,10,diff,,,
Principles Reporting Framework We are,12,26,diff,empty,,
formed new teams to engage with clients,3,26,diff,empty,,
also using three relevant sector standards,12,11,diff,,,
1 Financed emissions are the GHG emissions generated by the operations and entities that financial institutions lend money to or invest in,25,21,diff,,,
Good governance is a fundamental principle at Citi and we work to ensure that we are at the leading edge of best practices We strive to maintain the highest standards of ethical conduct reporting with accuracy and transparency and complying with the laws rules and regulations that govern Citis businesses,0,0,,,,
Our governance structures policies and,12,0,diff,,,
processes serve employee client and,4,8,diff,,,
community needs promote a culture of,10,8,diff,,,
accountability and ethical conduct across,0,0,,,,
our firm and support our commitment,10,26,diff,empty,,
to address global challenges through our,3,26,diff,empty,,
Citis Board of Directors plays an,7,7,,,,
important role in providing oversight of,12,7,diff,,,
our efforts to ensure responsible business,3,26,diff,empty,,
practices For example the Personnel,8,11,diff,,,
incentive compensation so that they,11,11,,,,
do not among other things encourage,12,26,diff,empty,,
imprudent risk taking The Nomination,4,12,diff,,,
Governance and Public Affairs Committee,12,0,diff,,,
NGPAC oversees Citis global ESG,3,26,diff,empty,,
activities and performance Our Ethics,0,6,diff,,,
Conduct and Culture Committee reflects,0,8,diff,,,
our commitment to promote a strong,10,26,diff,empty,,
culture of ethical conduct The Risk,0,8,diff,,,
Standing committees of our Board include,7,7,,,,
reviewing our policies and programs for,12,26,diff,empty,,
rights diversity and other material ESG,8,10,diff,,,
In addition the Board formed the,7,7,,,,
issues as well as advising on engage,12,26,diff,empty,,
ment with external stakeholders For,10,26,diff,empty,,
ad hoc committee to provide oversight of,12,7,diff,,,
more information on the roles and,8,26,diff,empty,,
managements remediation of the issues,10,26,diff,empty,,
responsibilities of this committee see,12,26,diff,empty,,
identified in the consent orders with the,12,22,diff,,,
the Nomination Governance and Public,12,0,diff,,,
Federal Reserve Board and Office of the,12,7,diff,,,
In July 2021 we formed a new Global ESG,3,26,diff,empty,,
See our website for more information,22,26,diff,empty,,
Council to provide a senior management,7,11,diff,,,
about Citis corporate governance includ,18,0,diff,,,
forum for oversight of our ESG commit,0,7,diff,,,
ing our Board committee charters See our,7,7,,,,
ments and ambition The formation of,0,26,diff,empty,,
2021 TCFD Report for details on our gover,12,26,diff,empty,,
the Council highlights our commitment to,12,26,diff,empty,,
nance for climate change specifically,13,25,diff,,,
ESG matters including our climaterelated,13,26,diff,empty,,
The NGPAC oversees our ESG activities,3,26,diff,empty,,
strategies at the highest level of our,4,26,diff,empty,,
organization Chaired by our CEO the,7,26,diff,empty,,
Council meets on a nearmonthly basis,12,26,diff,empty,,
and includes members of the Executive,7,26,diff,empty,,
Management Team as well as internal,7,11,diff,,,
subject matter experts Steering groups,12,26,diff,empty,,
Citis Board has ultimate oversight of Citis,7,7,,,,
Head of Climate Risk regarding emerging,13,12,diff,,,
including the Climate Risk Steering,13,12,diff,,,
bank regulatory trends on climate risk and,13,4,diff,,,
Group the Net Zero Task Force and,12,26,diff,empty,,
and integrating climaterelated risks and,13,26,diff,empty,,
Citis approach to meeting them Members,10,26,diff,empty,,
of the Board also participated in investor,12,7,diff,,,
continue to operate and the leads of,3,26,diff,empty,,
The Board receives reports from key,7,7,,,,
calls on a variety of governance climate,13,0,diff,,,
those steering groups are members of and,12,26,diff,empty,,
personnel on Citis progress and key issues,10,26,diff,empty,,
risk and environmental and social matters,10,9,diff,,,
provide reports to the Global ESG Council,3,26,diff,empty,,
on a periodic basis In addition to reporting,12,26,diff,empty,,
Learn more in our 2021 TCFD Report,12,26,diff,empty,,
to the full Board the NGPAC provides,7,7,,,,
Citis Board of Directors and senior,7,7,,,,
management continue to expand the,3,11,diff,,,
oversight of sustainability activities and,12,12,,,,
performance generally and the firms,4,8,diff,,,
climate change efforts specifically and,13,25,diff,,,
the Risk Management Committee RMC,18,11,diff,,,
provides oversight of climate change risk,13,12,diff,,,
governance of climate risk and integrate,13,12,diff,,,
The NGPAC receives periodic updates from,12,26,diff,empty,,
climate considerations into their priorities,13,25,diff,,,
Citis Chief Sustainability Officer CSO,3,0,diff,,,
In 2021 in addition to the announcement,12,26,diff,empty,,
and the head of Community Investing and,3,10,diff,,,
of our net zero commitment and the,4,26,diff,empty,,
Development The NGPAC also reviews,10,4,diff,,,
creation of our new Global ESG Council we,3,26,diff,empty,,
Citis governance and significant policies,12,0,diff,,,
Grew our dedicated Climate Risk team,13,12,diff,,,
with additional expertise in credit risk,18,12,diff,,,
scenario analysis stress testing and,18,4,diff,,,
Rolled out our first training module on,8,8,,,,
Created the Natural Resources Clean,23,26,diff,empty,,
Energy Transition team to combine,12,24,diff,,,
our Energy Power and Chemicals,24,14,diff,,,
businesses in order to assist our clients,12,26,diff,empty,,
across these sectors as they transition,18,26,diff,empty,,
Established our Net Zero Task Force a,4,26,diff,empty,,
crossfunctional group to support the,18,26,diff,empty,,
development and launch of our net zero,3,4,diff,,,
plan The Task Force is led by our Chief,12,26,diff,empty,,
leaders from diverse business units,8,26,diff,empty,,
such as Independent Risk Management,18,11,diff,,,
Banking Capital Markets and Advisory,18,25,diff,,,
Wealth Management as well as Global,18,11,diff,,,
The Board and senior management have,7,7,,,,
also increased the frequency and depth of,23,26,diff,empty,,
and programs for sustainability and,23,0,diff,,,
climate change issues and advises manage,13,25,diff,,,
ment on our engagement with investors,3,7,diff,,,
and external stakeholders on these topics,12,26,diff,empty,,
For more information on the roles and,8,26,diff,empty,,
responsibilities of the NGPAC please see,12,26,diff,empty,,
our NGPAC Charter The RMC provides,12,26,diff,empty,,
oversight of Citis Risk Management,18,12,diff,,,
function and reviews Citis risk policies and,18,12,diff,,,
frameworks For more information on the,12,26,diff,empty,,
roles and responsibilities of this commit,10,26,diff,empty,,
tee please see our RMC Charter,12,26,diff,empty,,
In 2020 into 2021 the NGPAC reviewed,12,26,diff,empty,,
and discussed investor and market devel,4,26,diff,empty,,
opments related to net zero including a,4,26,diff,empty,,
shareholder proposal pertaining to net,12,7,diff,,,
zero and considerations for Citi as it delib,18,26,diff,empty,,
erated on the implications of a potential,4,26,diff,empty,,
net zero commitment These discussions,12,26,diff,empty,,
continued with the full Board throughout,7,7,,,,
2021 During 2021 the full Board partic,7,7,,,,
ipated in a climate education session,12,25,diff,,,
facilitated by the Head of Climate Risk the,13,12,diff,,,
CSO and the Head of Corporate Banking,18,26,diff,empty,,
The full Board received reports from the,7,7,,,,
CSO regarding sustainability activities and,3,0,diff,,,
performance including those related to,4,8,diff,,,
climate change and Citis net zero plan,13,25,diff,,,
and the RMC received reports from the,12,26,diff,empty,,
Senior managers from Global Public,8,26,diff,empty,,
Affairs Risk Finance Legal Operations,12,12,,,,
Technology and various business units,1,26,diff,empty,,
from our Institutional Clients Group also,12,26,diff,empty,,
contribute expertise to address the chal,2,26,diff,empty,,
lenges presented by climate change,13,25,diff,,,
Learn more in the Climate Risk section and,13,12,diff,,,
in our 2021 TCFD Report,12,26,diff,empty,,
Citi Community Investing and Development,3,4,diff,,,
CID is an integrated team that works,7,26,diff,empty,,
across Citis businesses and functions to,3,26,diff,empty,,
catalyze positive social impact in commu,10,10,,,,
CID comprises the following teams,12,26,diff,empty,,
Citi Impact Fund invests in double,18,10,diff,,,
bottom line companies that are,4,26,diff,empty,,
Citi Social Finance works across Citi,18,10,diff,,,
businesses globally to catalyze scalable,4,26,diff,empty,,
business platforms and client solutions,3,26,diff,empty,,
that enable the bank our clients,12,26,diff,empty,,
and our partners to expand financial,3,26,diff,empty,,
inclusion accelerate access to basic,2,7,diff,,,
services boost job creation and scale,8,26,diff,empty,,
US Business Partnerships leads Citis,3,26,diff,empty,,
relationships with national civil rights,10,10,,,,
to gain insights into issues affecting,10,26,diff,empty,,
ties and communities of color and,8,26,diff,empty,,
catalyze product and service innova,15,6,diff,,,
tions that help expand financial access,2,26,diff,empty,,
and close the racial wealth gap,8,26,diff,empty,,
The US Community Relations team,10,10,,,,
catalyzes social impact by engaging,10,10,,,,
and partnering with local community,10,10,,,,
leaders and organizations across the,8,26,diff,empty,,
country The team connects Citis,6,26,diff,empty,,
and services to help expand equitable,2,26,diff,empty,,
The Citi Foundation is a separate legal,12,12,,,,
entity funded by Citi to organize flagship,12,26,diff,empty,,
community programming in three areas,10,10,,,,
Underlying our approach is the notion,4,26,diff,empty,,
that complex societal challenges require,4,26,diff,empty,,
multifaceted solutions We strive to share,15,4,diff,,,
our expertise with and learn from our,8,26,diff,empty,,
partners and stakeholders about ways,10,26,diff,empty,,
we can enhance impact This approach,12,10,diff,,,
contributes directly to the UN Sustainable,10,26,diff,empty,,
Development Goal SDG 17 which seeks to,10,4,diff,,,
strengthen the means of implementation,12,26,diff,empty,,
and revitalize the global partnership for,10,10,,,,
Citis efforts contribute to target 173,12,26,diff,empty,,
which seeks to mobilize additional finan,4,26,diff,empty,,
cial resources for developing countries,10,26,diff,empty,,
from multiple sources including the,12,26,diff,empty,,
private sector to ensure that sufficient,12,26,diff,empty,,
financing is available to achieve the SDGs,12,26,diff,empty,,
SDG Goal 17 Partnerships for the Goals,12,26,diff,empty,,
Learn more about this teams efforts in,10,26,diff,empty,,
the Equitable and Resilient Communities,3,26,diff,empty,,
Citis Chief Diversity Equity and Inclusion,8,7,diff,,,
DEI Officer and Global Head of Talent,8,8,,,,
oversees our efforts to promote diversity,8,6,diff,,,
equity and inclusion in the workplace,8,8,,,,
Reporting to the Global Head of Human,10,10,,,,
Resources the Chief DEI Officer and Global,3,26,diff,empty,,
Head of Talent works in partnership with,8,8,,,,
incentive compensation program is discre,12,11,diff,,,
tionary not formulaic Management of,12,11,diff,,,
sustainability efforts is taken into account,15,0,diff,,,
in the program in two ways First senior,2,26,diff,empty,,
executives are held accountable for busi,0,26,diff,empty,,
ness performance through specific metrics,18,8,diff,,,
designated on a positionbyposition basis,12,26,diff,empty,,
Progress on our 1 trillion sustainable,23,26,diff,empty,,
of the Executive Management Team who,7,11,diff,,,
finance commitment and milestones for,12,25,diff,,,
cochair our Affinity groups Our talent,8,8,,,,
and DEI efforts are governed by the Citi,12,26,diff,empty,,
our net zero plan are incorporated into the,4,26,diff,empty,,
