paragraph,predict_label,count,different,empty,diff rate,empty rate
ENVIRONMENTAL PERFORMANCE Inroads for Sustainable Development,23,8,diff,,,
HEALTH SAFETY Integrating Safety Into All We Do,9,6,diff,,,
INCLUSION DIVERSITY EQUITY Intention Action and Sustainable Progress,8,7,diff,,,
COMMUNITY Investing in Our People and Places Where We Live and Work,10,10,,,,
CORPORATE GOVERNANCE Instrumental to Accountability,12,0,diff,,,
REPORTING DISCLOSURE Tracking Our Progress,12,12,,,,
This year Dow marks its 125th anniversary While we celebrate our rich heritage we are also imagining how we can build a better more sustainable and equitable future As a science and technology company we eagerly take on the responsibility for finding answers to the most pressing challenges of our time This is central to our purpose as a company It is central to our growth strategy And it is central to driving bestinclass performance and accountability,3,0,diff,,,
Throughout this report you will see how we are using our Environmental Social and Governance ESG approach as a catalyst for innovation and collaboration to create new products new business models and new ways to build value for our customers our people our communities and our stockholders It is clear to us that sustainable innovation and profitable growth are not mutually exclusive but rather mutually dependent It is also clear that our intentional focus on collaboration and inclusion helps us better navigate challenges and grow our impact to deliver positive change for the world,10,10,,,,
We have crafted a portfolio that is wellpositioned to meet the increasing needs of our customers and consumers who are demanding more circular and sustainable products around the world We have a clear sciencebased disciplined and affordable path to carbon neutrality even while we continue to grow our capacity and improve transparency and accountability on all our sustainability efforts To advance our efforts we are continuing to build a strong and inclusive culture which is evidenced by our recognition as the only materials science company to earn a place on the Great Place to Work and Fortune 100 Best Companies to Work For list At the same time we know that bestinclass governance,15,0,diff,,,
means continuous improvement and we are committed to challenging ourselves and raising the bar by further enhancing diversity at all levels throughout the company,8,6,diff,,,
Here are some of the important ways we advanced our ESG agenda in 2021,3,26,diff,empty,,
We are executing on our plan to decarbonize our business and grow value To reach our 2030 and 2050 carbon emissions targets we have a plan to replace endoflife assets with new more carbonefficient technologies In 2021 for example we announced plans to build the worlds first net zero carbon emissions integrated ethylene cracker and derivatives site in Fort Saskatchewan Alberta In addition we outlined a detailed roadmap to reduce current CO2 emissions from our operations in Terneuzen the Netherlands by more than 40 by 2030 We are one of the top 20 global corporations using renewable clean energy and we expanded our access to renewable energy to more than 900 megawatts We also continue to invest in next generation carbonefficient technologies such as ecracking fluidized catalytic dehydrogenation FCDh technology and ethane dehydrogenation EDH,24,21,diff,,,
We are accelerating our sustainability,15,0,diff,,,
investments to enable design for recyclability and more circular plastics through mechanical and advanced recycling To advance our 2030 targets to Stop the Waste and Close the Loop our team is working across our value chains to enable packaging design with recyclability in mind We also have our own product line of recycledcontent resins under the brand name REVOLOOP Today 85 of our products sold into packaging applications are,15,14,diff,,,
reusable or recyclable As we continue down our path to enable more recyclability and keep plastic waste out of the environment we are scaling supply partnerships with companies such as Mura Technology and Fuenix to produce circular feedstocks from advanced recycling processes In fact we are committed to delivering circular polymers from advanced recycling by the end of 2022 We also are investing in collaborative actions to minimize and manage plastic waste through partnerships such as the Alliance to End Plastic Waste,19,19,,,,
We continue to take deliberate actions to drive inclusion diversity and equity throughout our organization and beyond We believe diverse teams make more innovative and betterperforming teams That is why we are institutionalizing inclusion in everything we do from hiring to who has a seat at the decisionmaking table We are creating a culture that embraces and values differences In 2021 we introduced new global paid timeoff policies that will provide employees with equal opportunity for parental leave to take care of their families and to volunteer and engage in Employee Resource Group ERG activities Our ERG participation is redefining bestinclass performance with nearly 100 of People Leaders and more than 50 of global employees participating We also continue to advance supply chain diversity Since launching four years ago our Supply Chain Diversity Program has led to more than 174 billion in spend with small and diverse suppliers and delivered over 15 million in EBIT to our bottom line,8,8,,,,
We are mobilizing alliances of diverse,4,26,diff,empty,,
stakeholders to create meaningful social change across our communities In 2021 we increased our,10,10,,,,
commitment to 13 million for Dow ACTs a framework designed to address systemic racism and inequality We joined OneTen a coalition of businesses that have pledged to upskill hire and advance 1 million Black individuals in the United States over the next decade We also continued engagement with historically Black colleges and universities HBCUs to reinforce the STEM and PhD pipelines Through the Future of STEM Scholars Initiative FOSSI we are underwriting the education of 10 students per year who are pursuing STEM degrees at HBCUs to help increase the number of underrepresented professionals in the chemical industry And because we believe sustainable business creates positive social change we invested 2 million in seed grants for projects in 12 countries including infrastructure projects that help keep plastic waste out of the environment and back into the circular economy,19,10,diff,,,
We are improving governance transparency and accountability across Dow We have raised the bar in our ESG reporting and disclosures through improved carbon emissions and circularity reporting and improved climate risk disclosures and greenhouse gas intensity metrics And we are working with the World Economic Forums International Business Council to help develop consistent international frameworks for reporting and accounting standards for ESG matters,25,25,,,,
We continued to actively deepen and diversify our Board electing three new directors in 2021 and 2022 Also we modified our Annual Performance Award and Executive Compensation Program metrics to include ESG components holding every member of Team Dow accountable for the same metrics that we report to all our stakeholders,7,7,,,,
A sustainable world is one of intersections between the environment and society science and innovation collaboration and action Because the challenges facing our local and global communities are increasingly complex and interconnected they demand a collaborative and integrated approach They also require gamechanging ideas fueled by science,10,3,diff,,,
Within this report youll see how Dow is working with our stakeholders to deliver on a broad range of ESG priorities through our purposedriven strategies and processes Im proud of the many ways that Team Dow is making real progress in helping society meet its most urgent needs While we know there is still much work to do we are passionately committed as we have been for well over a century to imagine a better world A more equitable world A more resilient world A more sustainable world And a company that will thrive for the next 125 years as it helps build that new future,3,11,diff,,,
As a science and technology company we eagerly take on the responsibility for finding answers to the most pressing challenges of our time,3,0,diff,,,
Jim Fitterling Chairman and Chief Executive Officer,7,26,diff,empty,,
At the Intersection of Science and Sustainability Culture and Accountability,0,0,,,,
Many challenges that we face as a society are inextricably interconnected social inequity climate change waste in our oceans declining biodiversity and the need for clean water and air among them By working at the intersections of science and sustainability culture and accountability Dow is partnering with others to encourage new thinking and advance ESG priorities that matter to our customers our employees our communities and our business success,13,10,diff,,,
Our purpose is simple to deliver a sustainable future for the world through our materials science expertise and in collaboration with our partners Achieving this purpose is a responsibility we take seriously In this report youll see how our diverse dedicated Team Dow is advancing our ambition to be the most innovative customercentric inclusive and sustainable materials science company in the world We are,15,10,diff,,,
Collaborating with a wide range of stakeholders to advance environmental stewardship,23,7,diff,,,
Cultivating a culture of inclusion advancing diversity in our workplace and embedding equity in our practices and processes,8,8,,,,
Achieving results through highly principled and socially responsible business practices,10,11,diff,,,
Contributing to the wellbeing of our communities,10,26,diff,empty,,
These commitments reflect our culture of operational excellence high ethical standards strict financial discipline and transparent risk management,0,11,diff,,,
To be the most innovative customercentric inclusive and sustainable materials science company in the world,15,26,diff,empty,,
To deliver a sustainable future for the world through our materials science expertise and collaboration with our partners,15,8,diff,,,
Value growth and bestinclass performance,18,4,diff,,,
Dows ESG report focuses on four strategic areas of action Environmental Performance Inclusion Diversity Equity Community and Corporate Governance These areas reflect how we are working as a team to deliver solutions to global challenges and create lasting value for our customers communities employees and businesses,8,7,diff,,,
Our strategy for building a more sustainable world focuses on three priority areas circular economy climate protection and safer materials These areas address some of the most pressing challenges facing our planet and offer the most opportunity for Dow to use our science and global scale to make a positive impact,13,6,diff,,,
Realizing our purpose and ambition as a company requires an inclusive culture that enables our people to develop advance be heard and contribute their greatest value It requires a diverse workforce that brings wideranging fresh perspectives on how to tackle global challenges and innovate for our customers,8,8,,,,
We believe in sustainable business that creates positive social change The global citizenship strategy is a roadmap for how we connect our core strengths our science and technology expertise and global reach and resources to enhance the lives of people in our communities and help make our planet more sustainable,10,10,,,,
Bestinclass governance strengthens accountability and protects the longterm interests of all of Dows stakeholders ESG leadership starts with our diverse and highly skilled Board and welldefined committee structure The Board actively engages with management in oversight and stewardship of the companys strategy risk management and overall performance,7,7,,,,
At Dow our pursuit of solutions to the worlds toughest challenges inspires us to collaborate and use our materials science expertise to create innovative solutions that deliver a sustainable future,15,26,diff,empty,,
Across four market segments packaging infrastructure consumer and mobility sustainability is a key driver of opportunity and growth for Dow We see our total addressable market expanding from 650 billion to more than 800 billion as we seek to lead the change to a fully sustainable economy in our industry and the markets we serve,15,20,diff,,,
INDUSTRY TRENDS AND SUSTAINABILITY ENABLE 800B ADDRESSABLE MARKET,17,0,diff,,,
Low carbon circular and renewable Societal food waste reduction Downgauginglightweighting,19,19,,,,
Decarbonization of electricity Building efficiency Longevity Connectivity,24,20,diff,,,
Safer materials Highefficiency end products Low carbon circular and renewable,15,21,diff,,,
Electrification and autonomous Lightweighting Low carbon circular and renewable Reduced noise vibration,21,21,,,,
Packaging to enable freshness en route and on the shelf,15,14,diff,,,
Elastomers fluids composites and silicones enable wind and solar power,24,24,,,,
Recycling of end oflife consumer products into raw materials for reuse,15,19,diff,,,
Silicones urethanes and acrylics enable weight reduction and improve fuel efficiency,24,19,diff,,,
Packaging solutions made with biobased feedstocks,15,14,diff,,,
Materials that enhance the efficiency of high performance buildings,15,8,diff,,,
Biobased home and personal care ingredients,16,26,diff,empty,,
Battery assembly materials for safe and reliable electric and autonomous vehicle designs,15,26,diff,empty,,
2021 SALES BY OPERATING SEGMENT DOLLARS IN MILLIONS,4,26,diff,empty,,
Delivered record Operating EBIT1 of 95B and net sales of 55B,18,26,diff,empty,,
3B returned to stockholders through dividends and share repurchases,18,4,diff,,,
71B of cash flow from operations generated,18,26,diff,empty,,
Decreased gross debt by 24B,18,26,diff,empty,,
104 manufacturing sites in 31 countries with 12 Innovation Centers in 10 countries on 4 continents,15,15,,,,
1 Excluding a 1 billion voluntary pension contribution 2021 cash flow from operations would be 8069 million and free cash flow,12,26,diff,empty,,
Dow operates worldwide with leading innovations products and technologies in six business units across three operating segments Packaging Specialty Plastics Industrial Intermediates Infrastructure and Performance Materials Coatings,15,8,diff,,,
The Packaging Specialty Plastics operating segment consists of two highly integrated global businesses Hydrocarbons Energy and Packaging and Specialty Plastics Offering the industrys broadest polyolefin product portfolio this segment delivers solutions designed for recyclability enhanced plastics circularity and sustainability for key markets These markets include packaging health and hygiene caps closures and pipe applications consumer durables mobility and transportation and infrastructure,15,14,diff,,,
Within the Industrial Intermediates Infrastructure operating segment two businesses Industrial Solutions and Polyurethanes Construction Chemicals develop intermediates that are essential to many manufacturing processes as well as provide valueadded sustainable solutions to a wide range of applications for such segments as home comfort and appliances building and construction energy transition pharmaceuticals mobility and transportation and adhesives and lubricants,15,14,diff,,,
The Performance Materials Coatings operating segment includes industryleading franchises that deliver a wide array of solutions into consumer infrastructure and mobility end markets The operating segment has two businesses Coatings Performance Monomers and Consumer Solutions that utilize the Companys acrylics cellulosics and siliconebased technology platforms to serve the needs of architectural and industrial coatings home and personal care consumer and electronics mobility and transportation industrial and chemical processing and building and infrastructure end markets,15,8,diff,,,
Across our businesses we are delivering marketdriven breakthrough sustainable innovations that are deeply rooted in rigorous science By helping our customers manufacture products that reduce carbon emissions and resource consumption and enable circularity we bring value to our customers and society while increasing our competitiveness,15,21,diff,,,
Were working to deliver a sustainable future by collaborating and innovating to expand our ability to make a positive impact on society and the planet As a leading materials science company we have the responsibility and opportunity to act and lead the industry in areas where our science and innovation can make a difference This means we are reducing our environmental footprint developing and implementing circular economy solutions and creating new materials that are more sustainable,15,10,diff,,,
OUR FOCUS AREAS ACCELERATING OUR SUSTAINABILITY COMMITMENTS,3,0,diff,,,
Climate Protection Circular Economy and Safer Materials are critical to our license to operate and represent areas where we are using our science scale and global relationships across our value chains to create shared opportunity for Dow and society,13,6,diff,,,
We are committed to protecting our planet by combating climate change including contributing to a lower carbon future both in our operations and value chains,13,25,diff,,,
We are taking a leading role in driving a more circular economy by designing for circularity building new business models for circular materials and partnering to end plastic waste,19,19,,,,
We are innovating new materials that offer a more favorable health and environmental profile over their life cycles compared to incumbent solutions,15,9,diff,,,
OUR TARGETS ACCELERATING CARBON NEUTRALITY AND PLASTICS CIRCULARITY,12,25,diff,,,
In 2020 we set new multidecade targets to put us on a path to achieve carbon neutrality and eliminate plastic waste These targets build upon our 2025 Sustainability Goals 10year commitments aimed at magnifying our companys positive impact through collaboration with likeminded partners Our targets are as follows,19,10,diff,,,
By 2030 Dow will reduce its net annual carbon emissions by 5 million metric tons This represents a 15 reduction from Dows 2020 baseline and a 30 reduction from the 2005 baseline By 2050 Dow intends to be carbon neutral Scopes 1 2 3 plus product benefits,25,25,,,,
By 2030 Dow will enable 1 million metric tons of plastic to be collected reused or recycled through its direct actions and partnerships,19,26,diff,empty,,
By 2035 Dow will enable 100 of Dow products sold into packaging applications to be reusable or recyclable,15,14,diff,,,
We are intensifying our actions to reduce global carbon emissions and achieve a carbonneutral Dow by 2050 demonstrated by our commitment to reduce our net annual Scope 1 and 2 carbon emissions by 5 million metric tons by 2030 compared to our 2020 baseline Reflecting our focus to make meaningful progress in the near term we will reduce CO2 emissions by approximately 2 million metric tons per year while growing underlying earnings by an estimated 2 billion by 2025,25,21,diff,,,
OUR APPROACH DECARBONIZE AND GROW,18,26,diff,empty,,
Our sciencebased strategy includes a phased approach to decarbonize while meeting growing demand for our products and contributing to a lowcarbon future through continued investment in new products technologies and processes Our actions include,15,4,diff,,,
Replacing endoflife assets with higher efficiency lower emissions technology,24,20,diff,,,
We are taking a phased siteby site approach to reducing our carbon footprint by replacing endoflife and high carbon intensity assets with more carbonefficient technologies and by investing in carbon abatement technologies including circular hydrogen and carbon capture and storage,24,24,,,,
Innovating lowcarbon materials and solutions,15,26,diff,empty,,
In 2021 we expanded access to renewable power to more than 900 megawatts MW such that more than 25 of our purchased electricity comes from renewable sources,24,26,diff,empty,,
We are helping our customers achieve their climaterelated goals through products that enable benefits such as energy efficiency lightweighting fuel transition circularity increased operational efficiency resource reductions and reduced emissions,24,24,,,,
Investing in transformative next generation technologies,3,24,diff,,,
We are innovating next generation manufacturing technologies such as fluidized catalytic dehydrogenation FCDh ethane dehydrogenation EDH and electric cracking technology ecracking These breakthrough manufacturing processes are at various stages of development and are part of our solutions to create a lower carbon industry footprint,15,24,diff,,,
Announced plans to build the worlds 1st netzero carbon emissions integrated ethylene cracker and derivatives site in Fort Saskatchewan Alberta Canada while tripling the sites manufacturing capacity,21,21,,,,
Shared a multigeneration plan to convert our Terneuzen manufacturing site in the Netherlands to use clean energy from a new hydrogen plant,24,15,diff,,,
Expanded access to renewable power to,24,26,diff,empty,,
Advanced retrofit of proprietary FCDh pilot plant in Louisiana for planned 2022 startup,12,26,diff,empty,,
Collaborated with 100 suppliers to drive transparency on Scope 3,0,0,,,,
carbon emissions and advance climate action with suppliers and non governmental organization NGO partners,13,25,diff,,,
1 MTAmeric tons per annum 2 Volume growth represents ethylene capacity excludes joint ventures JVs,24,4,diff,,,
A Clear Path to Decarbonize and Grow,18,26,diff,empty,,
CO2 15 Volume 202 Total CO2 30 since 2005,25,26,diff,empty,,
Path to Zero Scope 1 2 Carbon Emissions MM MTA1,25,21,diff,,,
Close remaining gap with new technologies,15,26,diff,empty,,
REPLACING ENDOFLIFE CAPACITY WITH HIGHEREFFICIENCY LOWEREMISSIONS ASSETS,18,26,diff,empty,,
To deliver lowcarbon solutions to our customers we are working to reduce the emissions from our manufacturing assets Our plans build on,24,11,diff,,,
the 15 emissions reductions we have already achieved since 2005 during a period of significant growth and enable us to reduce our Scope 1 and 2 emissions by another 15 for a total of 30 by 2030 while continuing to grow earnings This modernization of our manufacturing assets will be a catalyst in helping us reach our 2050 zerocarbon3 emissions target,25,21,diff,,,
Fort Saskatchewan Worlds First NetZero Carbon Emissions Integrated Ethylene Cracker and Derivatives Site,21,21,,,,
In 2021 we announced our plan to build the worlds first netzero4 carbon emissions integrated ethylene cracker and derivatives site at our Fort Saskatchewan Alberta complex The project will triple the sites ethylene and polyethylene capacity and decarbonize 20 of our global ethylene capacity,21,21,,,,
Terneuzen A Roadmap to Reduce CO2 Emissions by 40 by 2030 Another example of lowcarbon innovation is taking place in Terneuzen the Netherlands which is one of Dows largest integrated sites The Terneuzen team announced plans in 2021 to reduce the sites overall carbon emissions by 40 by 2030 using technology and engineering advancements This puts the site on a path to achieve carbon neutrality by 2050 The plan has three phases5,25,25,,,,
In addition to the new cracker we will retrofit existing assets to achieve netzero carbon emissions at the site It will enable our company to produce and supply more than 3 million metric tons of certified low to zerocarbon emissions polyethylene and ethylene derivatives for customers and joint venture partners around the globe,25,21,diff,,,
The project will leverage the bestinclass manufacturing technology deployed at our Texas9 facility in Freeport Texas which delivers ethylene and derivatives products at up to 60 lower carbon emissions intensity and 65 lower conversion costs than our average cracker at 20 lower capital cost versus the industry,15,21,diff,,,
To get to netzero carbon emissions for the Alberta site we also will invest in,25,21,diff,,,
capabilities to convert cracker offgas into circular hydrogen to be used as a clean fuel in the production process Carbon emissions will be captured transported and stored by adjacent thirdparty CO2 infrastructure,25,21,diff,,,
Phase 1 Build a clean hydrogen plant where byproducts from core,24,26,diff,empty,,
production processes are converted into hydrogen and CO2 Hydrogen is then used as a clean fuel in the production process The hydrogen plant will enable the site to reduce CO2 emissions by approximately 14 million metric tons per year This is equivalent to the annual emissions of more than 300000 cars Building the new hydrogen plant and the associated infrastructure is expected to create 3500 to 4000 engineering and construction jobs over a threeyear period and 400500 permanent jobs at Dow in the region and across associated service providers,25,21,diff,,,
Phase 2 Capture CO2 from Dows ethylene oxide plant and replace several gas turbines with electrical motor drives by 2030 This will avoid a further 300000 metric tons of CO2 emissions per year,25,25,,,,
Phase 3 Develop and implement additional breakthrough technologies to,24,26,diff,empty,,
replace fuel usage in the production processes An example is our collaboration with Shell to electrify ethylene steamcracking furnaces,24,8,diff,,,
3 Zerocarbon emissions Means reduction of Scope 1 2 and 3 carbon emissions including offsets from product benefits and technology advancements Dows 2050 carbonneutrality target refers to Dows intention to achieve zerocarbon emissions by 2050 4 Netzero carbon emissions Means reduction of Scope 1 and 2 carbon dioxide emissions including offsets from technology advancements 5 Subject to final investment decision,25,25,,,,
ACCELERATING INVESTMENT IN RENEWABLE ENERGY,24,24,,,,
In 2021 we were one of the top 20 global corporations using clean energy and we added 132 megawatts of wind and solar clean power capacity through new renewable power purchase agreements The power supplied by the new agreements is expected to reduce our Scope 2 emissions by more than 600000 metric tons of CO2 per year The new agreements bring our total access to clean energy to more than 900 megawatts well ahead of our 2025 Sustainability Goal aligned to power from renewable sources,24,24,,,,
New renewable purchase agreements include,12,26,diff,empty,,
In Europe six agreements have enabled eight Dow sites across Spain the United Kingdom Sweden France and Germany to transition to 100 green electricity Several other Dow sites across Europe have also transitioned to a cleaner grid power mix or are importing renewable power to complement the selfgeneration needed to assure reliable operations,24,24,,,,
In Latin America we signed a longterm agreement in Brazil with Casa dos Ventos aligned to the,12,26,diff,empty,,
construction of a new wind power plant in the state of Rio Grande do Norte The agreement provides our site in Cabangu Brazil with access to costcompetitive capacity for windgenerated electricity with the assurance of 60 MW of continuous renewable power which will supply power for silicon metal production,24,24,,,,
In North America a longterm agreement with Capital Power Corporation in Alberta Canada will provide clean power capacity replacing approximately 40 of the energy demand at our Prentiss Alberta site for polyethylene production The agreement with Capital Power supplied through the companys Whitla 2 wind farm project supports grid diversity and provides greater access to renewable power for Dow,24,24,,,,
INNOVATING LOWCARBON MATERIALS AND SOLUTIONS,15,26,diff,empty,,
Applying our materials science expertise we are helping the worlds best brands make their products more sustainable while expanding opportunity for innovation,15,3,diff,,,
Sustainable packaging We are reducing the climate impact of packaging by offering postconsumer recycled PCR resins using renewable feedstocks to offer plantbased polymers and developing materials to help our customers design packaging that is resource efficient and recyclable,15,14,diff,,,
Look no further than your local supermarket to find packaging for frozen foods cereals beverages,15,14,diff,,,
Designing Solutions to Advance a More Sustainable Mobility Industry,15,26,diff,empty,,
As the Official Materials Science Partner of Jaguar TCS Racing Dow is collaborating with Jaguar Racing to create solutions that advance safety range and energy output for racecars and allow engineers to use the track as a realworld testing ground for electric vehicle EV technologies intended for a lowcarbon future It is through creative partnerships like this that Dow is seeking to help solve the mobility challenges of our time and enable the future of mobility,9,6,diff,,,
Our MobilityScience platform team is focused on developing cuttingedge material innovations that will enable the next generation of EVs and autonomous vehicles to achieve longer range greater comfort enhanced safety and a lower carbon footprint Whether it is optimizing battery performance enhancing safety systems or reducing vehicle weight Dow is using its knowledge and broad portfolio of technologies including ENGAGE SILASTIC DOWSIL and VORATRON technologies to help accelerate the electrification of transportation,9,24,diff,,,
and detergents among others that now have a lowercarbon footprint thanks to Dows AFFINITY RE biobased highperforming polyolefin elastomers The AFFINITY RE range of products are made with biobased feedstock and designed to optimize the carbon footprint of hotmelt adhesives used in packaging,15,24,diff,,,
Sustainable infrastructure Energy efficiency is one of the greatest opportunities for sustainable innovation in infrastructure industrial commercial and residential construction applications Dow has a broad portfolio of solutions in this area including technologies that enable the transition to renewable energy and create more efficient buildings,24,20,diff,,,
ENDURANCETM compounds for cable systems support nextgeneration longerlife,6,26,diff,empty,,
and lowercarbon emissions infrastructure including on and offshore windfarms Our Novel ENDURANCE HFDD 4201 enables significantly lowercarbon emissions 80 and material and energy savings during cable production,21,21,,,,
In buildings carbon emissions reductions can start at the roof where Dows reflective roof coatings and membrane materials enable cool roofs that can reduce energy use by about 20 while prolonging the life of a roof system At the bottom of the building Dows WALOCEL cellulose ethers and redispersible latex powders enable dry mix mortars to utilize up to 70 less raw materials by weight resulting in a lower carbon footprint Our technology enables significant CO2 savings across enduse applications through reduced cement consumption,24,24,,,,
Sustainable mobility Our materials science is helping transition to a world of low carbon mobility with products that dissipate heat and provide longlasting protection for electric and hybrid vehicles and lightweighting solutions that expand design options to increase fuel and energyefficiency and improved range for automobiles Some of our product examples include,15,6,diff,,,
DOWSIL Thermal Radical Cure adhesive technology for use in automotive,15,26,diff,empty,,
electronics control units sensors lighting and displays reduces the energy required in the production phase up to 90 compared to standard thermal cure adhesives,24,24,,,,
NORDEL ethylene propylene diene terpolymers EPDM for weatherseals hoses and belts reduces CO2 emissions by 40 compared to conventional EPDM technologies,25,21,diff,,,
SPECFLEX C and VORANOL C polyurethanes for flexible foams offer circularity,15,26,diff,empty,,
content to 30 and reduce CO2 emissions compared to fossil fuel equivalent,25,21,diff,,,
Sustainable consumer applications We are supporting the development of higher performing and more sustainable consumer products that save energy conserve natural resources and reduce emissions,15,4,diff,,,
We are working with brand owners such as Ralph Lauren to make dyeing clothes more sustainable using Dows ECOFAST Pure Sustainable Textile Treatment technology which is a chemistry that enables existing textile mills to retrofit their process and dye cotton using up to 90 less process chemicals up to 60 lower carbon footprint up to 50 less water and up to 40 less energy,15,24,diff,,,
Dow announced a collaboration with Crocs to reduce the CO2 impact of Croslite resin the material that Crocs uses to create its iconic footwear Crocs is currently scaling up production of Croslite resin materials with the help of Dows technology,15,10,diff,,,
INVESTING IN TRANSFORMATIVE NEXTGENERATION TECHNOLOGIES,3,26,diff,empty,,
Fluidized Catalytic Dehydrogenation FCDh We are investing in process technologies for producing ethylene and propylene that will help the industry in its journey to low and zerocarbon emissions by 2050 For example Dow is retrofitting our Louisiana3 cracker with Dows UNIFINITY dehydrogenation process technology which produces propylene with fewer CO2 emissions and less energy Additionally the technology requires less capital and has a streamlined process that supports greater reliability In late 2022 Dows Louisiana3 cracker retrofit will be the first industrial olefins unit to use this advanced technology demonstrating its versatility to rightsize or tailor capacity to meet supply needs more sustainably,24,21,diff,,,
