paragraph,predict_label
Due to extensive global operations and services UMC places great importance on information security and privacy protection,"1
"
UMC has numerous upstream and downstream suppliers Cooperation with global partners can improve sustainability performance in the overall value chain,"17
"
In addition to being exposed to the risks of data leakage and blackmail the Company may also face serious operational losses due to production system disruptions which may affect its reputation,"1
"
134 Committed to Information Security Risk Management222 Customer Privacy Protection,"1
"
Products and services depend on stable support of suppliers so supplier risks may affect the production,"15
"
204 Procurement Practices308 Supplier Environmental Assessment414 Supplier Social Assessment,"17
"
14 Building Sustainable Supply Chain,"17
"
Note UMC includes its subsidiaries HJ USCXM Wavetek and USJC Society includes media government agencies and communitiesNPOs,"12
"
The Meanings to UMC Importance of Operation,"10
"
Decent mitigation and adaptation strategies can reduce the direct and indirect impacts of climate change,"13
"
Good energy management practices can improve operational performance and also reduce the environmental burdens and carbon footprint,"24
"
Failure to properly address the physical and transition risks associated with climate change will increase operating costs,"13
"
Lowcarbon energy use is a future trend but power supply restrictions will have a direct impact on production As a result if power supply restrictions issue is not properly addressed it will increase operating costs,"24
"
Economic Environmental Social and Operation ImpactsIndirectSociety,"10
"
2020 Performancesrelated chapters in this report,"12
"
135 Managing Climaterelated Risks and Opportunities31 Climate Action,"13
"
Water is basic to semiconductor production Effective water resources management can enhance competitiveness,"20
"
The lack of water caused by climate change will increase operating costs and water supply restrictions will directly affect production and revenue,"20
"
Waste and Resource Utilization Efficiency,"19
"
Reducing environmental load at all stages of a product life cycle is one of the important goals in UMCs environmental protection promotion,"15
"
Proper waste management can reduce waste generation and related costs create revenue value and reduce the environmental impact of operations,"19
"
Attracting and retaining talented employees can improve UMC’s operational performance,"8
"
The outflow of talented employees will directly affect UMC’s competitiveness,"4
"
202 Market Presence401 Employment405 Diversity and Equal Opportunity,"8
"
42 Focusing on Recruitment and Cultivation,"8
"
Maintaining employee safety and health and providing a good workplace environment for employees are UMCs basic responsibilities,"9
"
In addition to impacting employees any safety and health risk may also lead to significant economic or social loss for the company and hence undermine its competitiveness,"9
"
403 Occupational Health and Safety,"9
"
Note Please refer to UMCs website for details on medium and longterm goalsmanagement indicators for 2025 httpwwwumccomEnglishCSRindexasp,"18
"
A total of 6 secondary issues were identified which will be highlighted in this report with reference to the GRI specific topics The rest of the issues are responded to through existing communication channels so not specifically noted in this report,"12
"
Direction of Response and Management,"5
"
2020 Performancesrelated chapters in this report,"12
"
Air Pollution ControlIntroducing and developing environmentfriendly technologies to strengthen emission sources reduction and pollutants prevention,"21
"
Product Liability and Lifecycle AssessmentPromote hazardous material substitution programs energy resource reduction programs and product environmental impact assessment,"15
"
In terms of personnel selection employment education and retention there is no differential treatment based on gender race religion political position marital status etc so as to create harmonious and mutualprosperous operational benefits,"8
"
42 Focusing on Recruitment and Cultivation,"8
"
Protecting the basic rights and interests of employees and providing a harmonious working atmosphere is UMCs responsibility,"10
"
41 Enforce Human Rights Management,"10
"
