paragraph,predict_label
Macronix currently owns one 12inch wafer fab Fab 5 and one 8inch wafer fab Fab 2 Macronix designs and fabricates its nonvolatile memory products in Fab 5 and Fab 2 The original 6inch fab Fab 1 is mainly operates the foundry business of niche analog and logic products Considering the policy of fully developing 12inch wafers in the future Macronix announced the sale of Fab 1 in 2021,15
Macronix spun off its logic products unit to establish subsidiaries so that the Companys operations could better focus on delivering optimized performance Since then the subsidiaries and Macronix have cooperated in the RD of mobile platform solutions expanding the Groups overall integration capabilities,15
Looking ahead Macronix will continue to research and develop new technologies to stay ahead of the competition while simultaneously pursuing new product development and enhancing its technologies quality and services in order to strengthen our competitive advantages and boost profits We will do our utmost to deliver sustainable growth for Macronix while also enhancing Taiwans international competitiveness,4
Be in today or in the future Macronix strives to become a leading supplier in the semiconductor,17
industry The Company provides innovative customerapplicationoriented solutions and NVM,15
products thanks to its outstanding advanced technologies and reliable services,15
and wide range VCC We,4
Macronix launched the Ultra Low Power Flash to gain a foothold in the wearable smart device market It features low power consumption 60 less than conventional products further launched the Ultra Low VCC Flash 114V13V in 2017 in response to the trend for lower core voltage of logic ICs as well as to support more efficiently IoT Bluetooth and health monitoring products that require low power consumption As for the automotive market Macronix provides octaflash ArmorFlash and LybraFlash that launched in 2020 to meet various clients needs Octaash is the industrys fastest SPI NOR with a newgeneration lowpin count highperformance OctaBus interface and ReadWhileWrite RWW functions keeping with the requirements of invehicle infotainment data communication digital cameras and IoT for a highcapacity fasttransmission and highlyreliable flash memory As for the ArmorFlash solution crucial security components were incorporated into memory chips to satisfy the pressing needs for information security in memory applications as required by automotive electronics IoT and industrial control applications ArmorFlash has been adopted in the autonomous driving platforms of international manufacturers LybraFlash provides a highquality highcapacity flash memory solution for clients LybraFlash smartly balances all the possible clients needs including cost effectiveness high reliability user friendliness fast read and fast updates So far LybraFlash samples have already been delivered for designin validation,1
As an integrated device manufacturer in the NonVolatile Memory NVM market Macronix provides a full range of NOR Flash NAND Flash and eMMC solutions,24
Thanks to its RD and manufacturing capabilities Macronix continues to deliver high quality innovative and performancedriven products to its customers in various elds such as the consumer communication computing automotive electronics industrial and smart healthcare sectors In 2021 Macronix owned three wafer fabs the 6inch wafer fab producing approximately 80000 wafers the 8inch wafer fab producing approximately 550000 wafers and the 12inch wafer fab producing approximately 250000 wafers,15
Macronix is capable of providing a comprehensive lineup of densities for serial NOR ash products from 512 Kbit to 2 Gbit We also provide miniature NOR ash products that can adequately fulll the demands for lightweight and miniature portable electronic products Moreover our selfdeveloped SingleLevel Cell SLC NAND flash products provide superior quality and reliable applications that meet the needs of a high level embedded market Furthermore we introduced the 19nm SLC and MultiLevel Cell MLC NAND in 2018 We also provide KGD Known Good Die products to meet the needs of SIP System in Package In our ROM business 32nm XtraROM has went into mass production,15
Macronix has a wide variety of solutions that can help customers design the best products for different applications In terms of IoT and other low power applications,15
Readonly Memory Mask ROM XtraROM,1
Mainly applied in video game cartridges electronic dictionaries printers personal entertainment devices,4
Mobile phones settop boxes personal computers digital cameras MP3 players CDROM drives printers hard drives network devices tablet PCs wireless communication devices Bluetooth WLAN arcade games,1
Mobile phones settop boxes TVs digital cameras MP3 players printers hard drives network devices tablet PCs wireless communication devices Bluetooth WLAN arcade games,1
Submicron Logic ProcessPressurized CMOS and BCD Process,24
Pressurized CMOS manufacturing power management and LED LCD driver IC services,24
Provide integrated embedded ROMFlashMTPOTP to strategic clients,3
Personal computers notebooks tablets computer peripherals accessories printers and data centers,1
TVMOD wearable devices drones sports cameras digital cameras smart home appliances video game systems Pachinko toys audiovisual tools,24
Mobile networks home networks enterprise networks telecommunication networks,1
Advanced driving assistance systems infotainment entertainment systems information communication systems dashboards,22
Automation system for plants smart building smart grid smart medical application transportation tool POS device M2M smart healthcare,24
Macronix is an exportoriented company and Japan is our main market As a prolic manufacturer of gaming systems and consumer electronics worldwide Japan has a strong and consistent demand for highquality IC components Other export destinations are based on the branch offices of Macronix in China Europe US Korea and Singapore Macronix collaborates with international agents to provide our products to customers from all over the world,15
Product Sales and Market Share,15
EUROPE EUROPE BELGIUM BELGIUM GERMANY GERMANY,4
CHINA CHINA SUZHOU SUZHOU SHENZHEN SHENZHEN HONGKONG HONGKONG,12
TAIWAN TAIWAN HSINCHU HSINCHU Headquarters Headquarters Manufacturing Manufacturing 2 inhouse Fabs 2 inhouse Fabs TAIPEI TAIPEI,15
Held the rst Macronix Golden Silicon Awards Semiconductor Design and Application Competition,15
Established the Macronix Education Foundation,2
The Macronix Education Foundation held the rst Macronix Science Awards,2
Recognized as an Outstanding Enterprise by the Energy Saving Awards from the Bureau of Energy Ministry of Economic Affairs First rm in the Hsinchu Science Park to complete the comprehensive inventory and verication on greenhouse gases Established the Macronix Science Awards Association,25
Received the ISO 140012004 Environmental Management System Certication from the British Standards Institute Macronixs Fab 2 won the 14th ROC Enterprise Environmental Protection Award for four consecutive years,23
Received a green product certication from international brands including SONY CANON and LG for compliance with RoHS Directive requirements,14
Received the IECQ QC080000 Hazardous Substance Process Management System Certication Recognized as an Outstanding Manufacturer for Voluntary Greenhouse Gases Emissions Reduction by the Bureau of Industrial Development Ministry of Economic Affairs Received the ISO 140641 International Standard for GHG Emission Verication Certication from the British Standards Institute Credited with the CG6002 Corporate Governance Certication by the Taiwan Corporate Governance Association,25
Became the rst semiconductor manufacturer to receive the SA8000 Corporate Responsibility Management Systems Certication Donated NT300 million to National Tsing Hua University to build the Macronix Building Learning Resource Center Donated CNY 5 million to help victims of the Sichuan earthquake Helped push upstream and downstream supply chain partners to implement the Electronic Industry Citizenship Coalition Code of Conduct EICC Granted the new OHSAS 18001 2007 certication from SGS Granted the Taiwan Occupational Safety and Health Management System TOSHMS Certication Recognized as an Outstanding Enterprise in the Green Procurement Award from the Environmental Protection Administration,9
Awarded with the 3rd National Occupational Safety and Health Award Became the rst semiconductor manufacturer to be recognized as an outstanding enterprise and to receive a safety certication Donated NT100 million to aid the victims of Typhoon Morakot in Taiwan Received the 5th annual Global Views Monthly Magazine CSR Award for its outstanding performance in Corporate Social Responsibility,9
Received the 6th annual Global Views Monthly Magazine CSR Award top honor Fivestar rating Received the 2010 CommonWealth Magazine Excellence in Corporate Social Responsibility Award Donated an additional NT100 million for the Macronix Building at National Tsing Hua University Received the Employment Creation Contribution Award from the Executive Yuan,10
Donated NT30 million to the Japan Earthquake Relief Efforts Received the Employment Creation Contribution Award from the Executive Yuan Honored as one of the Top 100 Taiwan Brands by the Ministry of Economic Affairs Once again received the CommonWealth Magazine Excellence in Corporate Social Responsibility Award Honored with Contribution Award at the 2011 National Invention and Creation Award Received the CG6006 Corporate Governance Evaluation Certication Received the Employee Assistance Program Outstanding Business Award from the Council of Labor Affairs Executive Yuan,10
Received the 8th annual Global Views Monthly Magazine CSR Award Once again received the CommonWealth Magazine Excellence in Corporate Social Responsibility Citizenship Award,10
Ofcial opening of the new Learning Resource Center at National Tsing Hua University The Macronix Education Foundation was awarded by the Ministry of Education as an Outstanding Educational Foundation,2
Deputy Director Wang HungChih was named an Outstanding Internal Auditor by the Institute of Internal AuditorsChinese Taiwan Received the rst WorkLife Balance Award presented by the Ministry of Labor in recognition of the Companys performance in care and support for employee families and the health and safety of its employees,9
Recognized as an Excellent Healthy Workplace by the Health Promotion Administration Ministry of Health and Welfare The Taiwan Stock Exchange listed Macronix as one of the companies in the top 5 with outstanding performance in the rst corporate governance evaluation,9
Recognized as an Outstanding Watersaving Manufacturer by the Water Resources Agency Ministry of Economic Affairs Recognized as an Outstanding Energysaving Manufacturer by the Ministry of economic Affairs Recognized as an Outstanding Energysaving Manufacturer by the Hsinchu Science Park Awarded a badge for establishing and managing certied breastfeeding rooms Awarded the Top Honor for an Accredited Healthy Workplace Awarded for Excellence in Landscaping and Environmental Protection Recognized as one of the Top 100 Sustainable Enterprises in Asia by Channel NewsAsia,15
Fab 1 received the Excellence in Safety and Health Award from Hsinchu Science Park Fab 2 received the Outstanding EnergySaving Manufacturer Award from the Ministry of Economic Affairs Received the Excellence in Green Procurement Award for Private Enterprises and Organizations in Hsinchu City Received the Excellence in Occupational Safety and Health Promotion Award by the Hsinchu Science Park Received the Excellence in Workplace Equality Promotion Award by the Hsinchu Science Park,9
Chairman Miin Wu was awarded Ernst Young Entrepreneur of the Year and Business Paradigm Entrepreneur of the Year Fab 2 Fab 5 and the Testing Plant passed the Responsible Business Alliance Validated Assessment Program RBA VAP audit and obtained the Platinum Certication Fab 2 received the Outstanding EnergySaving Manufacturer Award from the Ministry of Economic Affairs Awarded the Excellence in Green Procurement Award for Private Enterprises and Organizations in Hsinchu City The Head Ofce and Fab 1 won the Badge of Accredited Healthy Workplace Received the Creativity Gold Award for Healthy Workplace Award of Excellence,9
Received the Annual Sustainable Elite Award in the rst SGS CSR Award Received the National Excellent Healthy Workplace Paradigm in Health Award from the Health Promotion Administration Ministry of Health and Welfare,9
Received the Annual Sustainable Elite Award in the second SGS CSR Awards Received the Breastfeeding Room Certication Award of Distinction from the Public Health Bureau Hsinchu City in 2020 Awarded Excellence in Landscaping and Environmental Protection in 2020 Received the Excellence in Workplace Equality Promotion Award from the Hsinchu Science Park in 2020 Fab 2 Fab 5 and the Testing Plant passed the Responsible Business Alliance Validated Assessment Program RBA VAP audit and obtained Platinum certication,9
Won the 2021 National Occupational Safety and Health Enterprise Benchmarking Award from the Occupational Safety and Health Administration of the Ministry of Labor Awarded 2021 EE Awards Asia Best Memory IC of the Year Recognized by the 2022 Taiwan Excellence Gold Award Secure ash memory ArmorFlash won the 2021 Hsinchu Science Park Innovative Product Awards The Macronix Education Foundation was recognized with the Social Education Contribution Award by the Ministry of Education,9
Macronix upholds its business philosophy honest and actively participates in external associations providing recommendations to companies peers and the industry through good interactions The Company promotes e x c h a n g e s a n d d e v e l o p m e n t o f t h e business community government offices and academia Macronixs important actions and contributions to different organizations are listed below,12
Taiwan Electrical and Electronic Manufacturers Association,15
Allied Association for the Science Park,23
Macronix offers suggestions promotes the collective interests of fellow members functions as a bridge between the industry and the government and promotes industrial development,12
1 Director 2 Convener of the Health and Safety Committee 3 Vice Convener of the,9
4 Convener of the Public Relations Committee,12
1 Macronix contributes to the discussion decision and execution,4
2 Macronix leads the discussion decision and execution of work related to occupational safety and health and risk management in the science park,9
3 Macronix communicates coordinates researches participates,12
and provides services related to environmental protection 4 Macronix promotes public relations for the science park and,23
functions as a communication platform with the media,22
Chinese National Association of Industry and Commerce Taiwan,12
Macronix offers suggestions promotes collective interests of fellow members functions as a bridge between the industry and the government and promotes industry and commerce development,12
Friends of the Second Special Police Corps National Police Agency,5
North consortium Taiwan Occupational Safety Health Management System TOSHMS Ministry of Labor,9
Macronix cooperates with the police to enhance and promote crime control and prevention,5
1 Macronix shares its experience of winning the National Labor,11
2 Macronix promotes crossindustry education and awareness of labor safety issues and inspires creative solutions for promoting workplace safety,9
Chinese National Association of Industry and Commerce Taiwan,12
Friends of the Second Special,8
The Electronics Devices and Materials Association,15
Monte Jade Science Technology Association of Taiwan,15
Taiwan Electrical and Electronic Manufacturers Association,15
Taiwan Society for Precision Engineering,12
Chinese Society for Management of Technology,12
The Allied Association for Science Park Industries,17
321 Stakeholder Identication and Interaction,10
322 Identifying and Prioritizing Material Issues,10
3 Sustainable Development Strategy The key electronic components produced by Macronix have enriched human lives As a member of the global market we insist on sustainable management and are committed to our responsibilities as a corporate citizen of the world We strive to create a better future by leveraging our advanced technological capabilities to assist our clients in creating excellent products,15
To realize sustainable corporate management Macronix continues to elevate shareholder rights and is committed to its duties as a global corporate citizen as it cares for the environment and conservatively uses natural resources We have proactively pursued all aspects of the Responsible Business Alliance Code of Conduct RBA CoC and passed the RBA VAP with flying colors in 2020 contributing to society through scientic education and promotion This shows that Macronix takes CSR seriously and is committed to sustainable development,23
To fulll our commitment to sustainability we strive to,15
Go beyond compliance with regulatory requirements and enhance our environmental safety and health performance as well as risk management,9
Nurture a working environment with a wellplanned and wellrun human resources management system and related practices,9
Meticulously commit to sustainable supply chain management that is fully compliant with international standards laws and customer requirements,17
Increase our social care and respond to global trends Macronix prohibits the use and purchase of conflict minerals It tracks the source of gold Au tantalum Ta tin Sn tungsten W cobalt Co to ensure that these minerals come from eligible refineries Macronix also requires its suppliers to meet this requirement in order to satisfy customer needs,17
Macronixs first issue of Corporate Social Responsibility CSR Policy was approved in 2008 by the president of the Company and published on the Companys electronic bulletin board All of our new employees are required to undergo SA8000 and RBA CoC training,10
The CSR Policy implemented by Macronix comprises the following,12
We determined to uphold labor rights respect human rights provide a safe healthy and amiable working environment conservatively use the natural resources promote science education encourage innovative research and development protect shareholders rights actively contribute to society and persist in sustainable management,10
1 Fully comply with national laws or regulations the agreed customer requirements,12
and the applicable social responsibility requirements that subscribes,10
2 Prohibit child employment nor engaging in involuntary labors,11
3 Conduct the due diligence on our supplierssubcontractors including service,17
4 Provide our employees a safe healthy and amiable working environment,9
5 Respect the freedom of collective bargaining association and peaceful assembly and do not allow any discrimination on racial difference religious belief and gender etc,11
6 Esteem our employees and do not allow ruthless punishment measures,0
7 Operate honestly ethically and refuse any means of improper advantage violate,0
Promote science education in order to cultivate innovation among the younger generation and expand our contribution to society,2
8 Comply with the Responsible Business Alliance Code of Conduct RBA CoC and,12
continue improving through the management system,12
This version was revised on March 30 2018,12
Macronixs President currently serves as a member of the Board of Directors The Companys EHS Center Administration Service Center and Professional Development Center jointly carry out CSR work The President serves as the chairman the highest executive of the Safety Health Center serves as the management representative and the committee members are representatives of the Companys crossdepartment center or business groups They encourage the performance team to continuously increase its commitment to CSRrelated tasks ensure that Macronix complies with company and customers relevant regulations integrate crossdepartment resources for promoting and maintaining effective CSR operations and provide employees with operational recommendations and consultation services to maintain and continuously improve the Companys operating systems,14
Sustainability Report Execution Task Force Structure,3
Top Management of Environment Safety and Health EHS Center,9
Auditing Ofce Intellectual Property Ofce Information Management Support Ofce Legal Center Finance Center Administration Service Center Marketing Center Quality Engineering Center Material Management Center Microelectronics and Memory Sales Center Shareholders Service Ofce,4
Environment Safety and Health EHS Center Manufacturing Operation Center,9
Professional Development Center Administration Service Center Environment Safety and Health EHS Center,9
Corporate Communication Ofce Employee Relations Ofce,10
Risk Management System Energy Carbon and Waste Reduction ESH,19
Recruiting Staffing Compensation Benefits Healthy Life,8
Science Education Promoting Cultural Creation Emergency Aid,5
Regulatory compliance Rights Protection Dispute resolution Corporate Governance,12
Intellectual property Internal Auditing Corporate conduct and ethics code Customer relations,0
321 Stakeholder Identication and Interaction,10
Macronix recognizes that engaging in longterm conversations with stakeholders is necessary to improve its understanding of the community and thus make proper decisions and reduce social conflicts Macronix understands and responds to stakeholders reasonable expectations need and topics of concern through a number of communication channels such communications with stakeholders are reported to the Board of Directors annually All stakeholders can access the Companys contact information and communication channels through the Stakeholders Section or Contact Us on the company website httpwwwmacronixcom to ask questions or express opinions,10
Macronix continues to build a robust ESG value chain system and work with our employees and corporate partners to understand and respond to stakeholders,3
