paragraph,predict_label
business operations in line with international development trends and to enhance national economic contributions improve the quality of life of employees communities and society through,10
corporate citizenship and promote a corporate responsibilitybased competitive advantage Wistron ITS established a Corporate Sustainability and Social Responsibility Promotion Committee,10
as the overseeing governance body on such matters and in October 2021 renamed it the ESG Implementation Office,12
The chairman of the committee is the chairman and CEO and the committee,7
members are the managers of business groups business units and supporting,3
units Under this committee the Sustainable Environment Social Inclusion,10
Sustainable Governance and Sustainable Innovation Teams are established,12
Each team assigns the head of each department to be responsible for ESG,7
implementation and management specific action plans and conducts annual,12
results consolidates ESG information disclosure and the compilation of the,3
The ESG Implementation Office plans promotes and formulates the direction,12
of Wistron ITS sustainable development sets short medium and longterm,3
goals prepares relevant management guidelines and tracks the effectiveness,12
of implementation to ensure the execution and implementation of the companys,12
sustainable development based on the content submitted by the teams The,23
CEO will report regularly at least once a year to the Board of Directors,7
who will review the progress of the strategy and implementation and make,12
Opportunity in Clean Tech Carbon Emissions Electronic Waste Electronic Waste Energy Management,19
Human Capital Development Supply Chain Labor Standards Controversial Sourcing Employee Engagement Diversity Inclusion,11
Ownership Control Board Pay Accounting Competitive Behavior Systemic Risk Management,18
Innovation Digital Transformation Privacy Data SecurityCustomer Privacy Data Security,1
Wistron ITS uses the Global Sustainability Reporting Standards GRI Standards,12
and the AA 1000 Stakeholder Engagement Standards as a framework to,10
sustainability issues along with Wistron ITS corporate sustainability strategy,3
and stakeholder communication issues and compiled 21 potential sustainability,15
establish a process for identifying key corporate sustainability topics as a basis,3
In accordance with the substantive analysis process Wistron ITS stakeholders,12
were asked to analyze the impact of each topic on the company in terms of,3
The identification of stakeholders is mainly conducted by the Wistron ITS ESG,10
Promotion Office Our five principles for identifying the criteria for stakeholder,10
and impact The list of stakeholders is divided into eight groups clients,12
Using the GRI criteria indicators as the basis for consideration Wistron ITS has,12
continued to address the issues that have been communicated internally and,10
externally in previous years taking into account the sustainability development,15
goals SDGs issues of concern to the Responsible Business Alliance RBA the,10
Sustainability Accounting Standards Board SASB and the rating agencies such,12
as DJSI CDP TCFD etc and analyzed the industry trends to collect relevant,18
the level of concern coupled with the factors in the senior managements,18
consideration of revenue cost customer satisfaction employee recognition,8
reputation compliance and risk Each were given a score of 1 to 5 on a scale,18
from low to high Based on the results the 21 topics were evaluated and ranked,12
for significance and a significance analysis matrix was drawn by considering the,4
level of stakeholder concern and the level of impact on Wistron ITS operations,3
Step 4 Determine the Scope and Boundary of Material Topics,23
Based on the 21 ranked aspects of consideration and based on whether the,12
impacts related to Wistron ITS activities services and relationships occur within,3
or outside the organization the value chain encompassed by Wistron ITS is,17
Based on the results of the significance analysis the ESG Implementation Office,12
discussed and decided on the priority sustainability issues to be revealed A total,15
of six issues corresponding to the GRI Standards themes are included in the key,12
We define the content of our reports in accordance with the four principles of the GRI Standards stakeholder inclusiveness sustainability context significance and comprehensiveness,12
Through the four steps of collecting sustainability issues investigating the level of concern analyzing significant issues and review and discussion we perform significance analysis as the,3
basis for compiling and disclosing this corporate sustainability report and take stock of the companys current status of sustainability development,3
The significance and impact of significant issues on WITS,12
a direct impact on the companys internal and,3
Employees are an important asset By continuing to,8
bring in high potential talent and providing a friendly,8
to contribute and grow within the organization the,10
We are committed to providing worldclass software services and information outsourcing services to our clients reducing their operating costs and improving service quality for their maximum benefit and becoming an international IT service provider,15
The highest decisionmaking team of the Board of Directors is responsible for overseeing the overall operations of the Company and the results of policy implementation,7
In 2021 Wistron ITS consolidated revenue grew at a rapid pace posting an impressive 21 annual growth rate and setting a new record high,18
We manage our employees through our Code of Ethical Conduct and Integrity Management Principles and strengthen their awareness through training,0
Code of Ethical Conduct Signing Rate Integrity Management Trainee Numbers,0
No corruption or ethics violations occurred in 2021,0
Through the three training systems of new employee training functional specialties and management skills training we help employees plan their career development,8
Average employee training hours Construction and statistics of Employee,11
We are committed to offering competitive salaries incentives and development programs to attract and retain talent,8
The number of employees and the turnover of employees are compiled by the human resources department,11
We manage our business through internal regulations such as the Rules Governing the Management of Confidential Information Rules Governing the Management of Financial and NonFinancial Information and Rules Governing the Protection of Personal Information,22
Through education and training strengthen employees awareness of business secrets and personal information protection,22
Effective control of internal data security through ISO 27001 Information Security Management,1
The Information Security Committee is responsible for information security risks The Committee conducts annual risk assessment and arranges consultant consultation technical services and information security education training,1
The average employee training hours was 41 hours in 2021 30 increase in recruitment in 2021 compared to last year,11
There were no violations of customer privacy or losses of customer information that harmed the rights of clients in 2021,22
No security incidents occurred in 2021 and all scans and probes from external sources were detected and intercepted,1
Wistron ITS is the leading global IT Technology service provider in Taiwan and,1
management system and other international certifications We use the most,14
China In the AsianPacific region as well as in the US we boast a total of 17,4
stringent standards for software development quality control and information,0
offices including Taipei Hsinchu Taichung Tainan Wuhan Beijing Dalian,12
Shanghai Zhuhai Guangzhou Shenzhen Chengdu Hangzhou Hong Kong,12
Tokyo Osaka and California Our clients include Fortune 500 worldrenowned,4
companies as well as industry leaders both domestically and internationally,18
Wistron ITS aims to be our clients longterm trustworthy partner in a sustainable,3
The professional services we provide include software RD development,15
Core values Respect clients integrity innovation and excellence,0
services software testing services system operation maintenance services,15
Vision To adapt to the needs of the international market to stand firm in Asia,3
business process outsourcing services and product globalization services,15
and to become the leading global IT service provider,1
We have a wide range of technical resources to meet the diverse needs of,15
our clients We adopt an offshore development work model of crossregional,12
integration and global delivery to enhance the efficiency and quality of project,24
development To ensure the quality of our projects and services we have,2
obtained CMMI level 5 certification as well as ISO9001 quality control system,14
The total revenue of Wistron ITS in 2021 was NT6178 billion,12
The company is headquartered in Taiwan and has global operations with,3
offices in China Japan and the United States,12
As of 2021 there are over 8044 employees worldwide,11
The main services of Wistron ITS include Software RD services software,1
testing services system operation maintenance services business process,15
outsourcing services and product globalization services We have a wide range,15
of technical resources to meet the different needs of our clients We adopt an,15
offshore development work model with crossregional integration and global,12
delivery to enhance the efficiency and quality of project development,24
For over 20 years Wistron ITS has been providing software development,15
services to clients in various industries Based on our deep understanding of the,12
relevant industries and comprehensive mastery of IT technologies we cover a,1
wide range of servers operating systems middleware development languages,1
etc We provide software development services according to clients needs under,2
a scientific development process including product preresearch requirement,15
development design software development testing and delivery deployment,15
product recurring computing and other services We are involved in banking,15
Wistron ITSs software testing services are designed to meet the needs of our,15
clients to improve the quality of their products We provide a onestop solution to,15
our clients testing needs including test consulting test process system building,15
test tool procurement and training test project outsourcing performance testing,17
We help our clients across industries to meet the challenges of increasingly,3
complex IT infrastructures and application system operations and maintenance,1
We leverage the latest technologies such as cloud computing big data artificial,1
intelligence and industry experience to build unified systems of operation and,1
maintenance management platforms for clients We also provide professional,12
system operation and maintenance services including infrastructure servers,1
storage network equipment server room equipment etc operation and,19
database etc operation and maintenance and application system operation,12
and maintenance Our services greatly reduce the difficulty of operating and,18
maintaining the clients systems and effectively improves their availability and,17
For international markets such as Japan Europe America Taiwan and,4
China Wistron ITS provides multilingual and multicategory business,3
process outsourcing services They involve IT banking communications IT,17
manufacturing consumer goods finance and many other fields By leveraging,15
automation technology optimized processes intelligent tools and highly skilled,15
professionals with a full understanding of the industry to speed up the delivery,17
cycle as well as unified project management processes methodological tools,3
frameworks and metrics and proven industry standards work can be assigned,12
to the most capable and cost effective delivery centers ensuring project,2
delivery quality and helping clients increase operational efficiency and core,24
Wistron ITS has been offering product globalization services for more than 20,15
years serving many of the worlds top 500 companies and providing services,12
Wistron ITSs 17 global offices are located in Taiwan China Japan and the,12
US We have achieved solid operational results under a professional division of,18
covering almost all major languages in Asia Europe and the Americas Our,8
labor For more information please refer to Wistron ITSs website URLwww,11
services cover IT automation marketing medical entertainment IT and other,1
industries We provide a wide range of services including engineering translation,15
typesetting testing and multimedia making us one of the top 30 localization,4
The quality and quantity of delivery are the keys to information services Wistron,15
ITS has 17 offices and three RD centers around the world We combine,3
innovative technologies RD capabilities and global delivery capabilities and,15
advantages to provide services to customers The company specializes in the,4
flexible application of manpower and resources in multiple delivery centers,9
in Taiwan China Japan and the US By interacting or combining onshore,12
nearshore and offshore delivery models we ensure the efficiency and quality of,15
In 2021 Wistron ITS consolidated revenue grew at a rapid pace posting an impressive 21 annual growth rate and setting a new record high Earnings performance was driven by revenue,18
with operating income net income after tax and basic earnings per share posting the second highest performance on record Wistron ITS continues to enhance client satisfaction and improve,12
service quality with high quality and reasonable profitability as shortterm business development indicators For the long term we will strengthen our core competencies continue to evolve with,3
the trends in information services and create longterm value for shareholders The relevant financial information is disclosed in the following Financial Performance Snapshot,3
Net Profit Before Tax Net Profit Before Tax,12
Consolidated Net Income After Tax Consolidated Net Income After Tax,12
Basic Earnings per Share EPS Basic Earnings per Share EPS,4
Note Including longterm loans due within one year,12
Ratio of Net Income Before Tax to Paidin Capital,12
Earnings per Share NTD Earnings per Share NTD,4
Note For related financial information please refer to the Companys website homepageInvestor Services URL wwwwistronitscom,12
In addition to providing software development services to customers in various,15
industries Wistron ITS provides software development services based on a,15
deep understanding of the corresponding industry domain knowledge and a,17
comprehensive grasp of IT technology in accordance with customer needs,1
Relying on our many years of technical talent RD management and industry,8
experience we provide flexible and diversified product development technical,15
services to help our customers improve RD efficiency shorten the idea to,24
product time frame and win market opportunities Our services are mainly to,15
provide technical services to customers in the stages of product planning pre,15
research RD testing etc We can also provide customers with services such,4
as RD team building technical capability development and RD process,15
management system construction etc We were awarded the 6th Taiwan,12
Mittelstand Award announced by the Ministry of Economic Affairs In the fiscal,12
year 2021 Wistron ITS received a total of NT53118000 in government,12
subsidies from the government and other related entities,12
In 2021 Wistrons revenue was mainly driven by the IT hightech financial and,4
manufacturing industries The IT hightech industry revenue is dominated by,17
the leading technology industry target group in China including ecommerce,1
Wistron ITS works with and has joined crossindustry and crossdomain groups,12
Organizations we joined in Taiwan in 2021 include,12
platforms multinational technology enterprises and the Internet Revenue in,4
Mainland China has been increasing quarter on quarter driven by revenue,12
contributions from quality customers coupled with solid business growth in,3
Taiwan and continued strong demand in the Greater China market boosting,4
Wistron ITS is committed to the principles of establishing an effective corporate,12
governance structure protecting and respecting shareholders rights and,12
interests strengthening the functions of the Board of Directors and enhancing,7
information transparency Complying with the domestic legal requirements for,0
company governance and its practical principles we have established the Board,7
of Directors and its various functional committees with the Board deciding to,7
establish the position of Head of Governance We will continue to gradually,12
implement various systems and methods to continuously enhance the quality,12
and effectiveness of corporate governance to ensure the implementation of the,12
spirit of corporate governance and the pursuit of maximizing shareholders equity,4
and the sustainable operation of the enterprise Wistron has been ranked in the,3
top 5 of listed companies in the 7th Year 2020 Annual Corporate Governance,18
Review fully demonstrating our determination to proactively achieve our highest,12
The Board of Directors is the highest governance body of the Company Based,7
on the Articles of Incorporation the Board of Directors consists of five to nine,7
Directors each office term amounting to three years who will be elected by the,7
shareholders meeting via the candidate nomination system The Board will hold,7
meetings at least once each quarter In 2021 a total of 5 Board meetings were,7
held The main purpose of the Board is to improve the oversight and enhance,7
the governance of the Company Board members are required to supervise,7
the management teams compliance with laws and regulations enhance,12
information transparency and provide guidance to the management team on,0
major decisions based on their own experience to avoid erroneous policies that,0
would undermine the companys value in order to establish good ethics and fulfill,0
such as courses on ESGrelated issues legal compliance financial reporting,12
In December 2019 the Companys Board of Directors approved the amendment,12
to the Regulations Governing the Performance Evaluation of the Board of,12
Directors and Functional Committees The performance evaluation of the Board,7
of Directors and functional committees is performed annually Evaluations,7
related to the operations of the Board of Directors the Audit Committee the,7
Remuneration Committee and the Nomination Committee have been completed,12
in 2021 and the results have been presented at the second Board of Directors,7
meeting in 2022 as a basis for review and improvement,12
corporate responsibility to achieve sustainable business operations and protect,3
The 13th Board of Directors of the Company is comprised of nine members All,7
the interests of shareholders The management team also reports regularly to the,12
Board of Directors on the Companys operations development strategies or other,3
important issues and maintains a smooth and good communication channel with,10
In order to improve the corporate governance mechanism and considering,12
the importance of directors and key employees in exercising their rights and,11
fulfilling their obligations and to effectively reduce the legal and financial risks,12
borne by directors and the Company the Company shall purchase Directors,7
and Supervisors and Key Employees Liability Insurance for directors and key,7
The Company regularly arranges continuing education courses for directors each,8
year In 2021 all directors of the Company completed the continuing education,8
requirements of said year In order to refine the functions of directors we,7
encourage directors to pursue continuing education and from time to time provide,8
information on various courses or seminars organized by external organizations,2
of the directors have extensive experience and good reputations in the industry,7
of whom four are Independent Directors accounting for 44 of the Board Their,7
independence is in compliance with the Regulations for the Establishment,12
of Independent Directors and Matters to be Followed by Public Companies,7
To ensure that the independent directors can exercise their duties and,7
responsibilities objectively none of the independent directors of the Company,7
has been elected for a consecutive term of more than nine years,7
The Board of Directors is comprised of five general directors Mr Ching Hsiao,7
Chairman and CEO Mr Frank Lin Mr David Lee Mr Marty Chiou and Mr,7
Philip Peng while the four Independent Directors are Mr Frank Juang Mr Allen,7
Fan Mr CK Chieng and Ms Yen Ling Fang,12
The Companys Code of Corporate Governance Practices establishes guidelines,12
for board structure and membership diversity policies In order to actively,8
implement the diversification of the Board of Directors composition the Company,7
has taken into account the balance of professionalism and gender and hopes to,8
enhance brainstorming and optimize decisionmaking through different backgrounds and perspectives The Company is committed to increasing the number of female directors with one female,8
director in 2021 representing 11 of the total board The Board of Directors is composed of two members aged 6165 and seven members aged 6670 all of whom are nationals Considering,7
the multiple aspects of governance the Board of Directors of the Company are all experienced in business judgment and management crisis management leadership and decisionmaking,7
skills and have a broad international perspective Mr Ching Hsiao Chairman of the Board of Directors has extensive experience in the industry Mr Marty Chiou Mr David Lee and Mr,7
Allen Fan are regional general managers of multinational information enterprises with extensive industry knowledge Mr Frank Lin Mr Philip Peng Mr Frank Juang and Ms Yen Ling Fang,12
have professional background in accounting and financial analysis Mr CK Chieng has background in legal expertise and can provide professional advice to the Company from different,12
perspectives Detailed information about the board members academic experience concurrent positions in other companies attendance and background is disclosed on the companys,7
The Companys Board of Directors has three committees namely the Audit Committee the Remuneration Committee and the Nomination Committee Their operations are carried out in,7
accordance with the Rules and Regulations of the Audit Committee Rules and Regulations of the Remuneration Committee and Rules and Regulations of the Nomination Committee,12
respectively It is hoped that they can monitor and complement each other with the Board of Directors to enhance the capacity of corporate governance Information on the operation of each,7
committee for the year 2021 is available on the Companys corporate website and in the annual report,12
Wistron ITS is committed to strengthening the companys sustainable management system In order to ensure the implementation of our corporate sustainability policy we plan to establish a,3
Corporate Sustainability Committee in 2022 to promote the implementation of sustainable development and strengthen the supervision and management of sustainable management,15
Supervise the presentation of the Companys financial reports appointment dismissal independence and performance,12
of CPAs the effective implementation of the Companys internal controls the Companys compliance with related,12
laws and regulations and management of existing and potential risks for the Company,12
Stipulate and review regularly the remuneration policies systems standards and structures and performance of directors,11
and managers Regularly evaluate and stipulate the remuneration of directors and managers,7
Responsible for the selection and review of candidates for directors managers and members of various committees,7
under the Board of Directors establishing and reviewing the structure and operation of various committees under the,7
Board of Directors as well as set and review the continuing education program of members of the Board,7
has also followed up on amendments to the Companies Act the Securities,12
and Exchange Act the Personal Data Protection Act and other laws and,22
regulations related to corporate governance and operations to appropriately,12
By appropriately aligning the remuneration of our management with the,12
adjust internal operating procedures norms and processes In addition in order,12
companys operational performance and goals we aim to attract and retain,3
to implement the Companys core values uphold a high level of professional,8
high quality personnel and enhance corporate competitiveness This includes a,4
ethics the Company aims to incorporate confidentiality obligations prohibition,0
combination of the fixed items of base salary annual bonuses and benefits and,11
of infringement into labor contracts and establish regulations regarding the,11
variable bonuses dividends cashstock and stock options with the variable,4
management of personal data protection and information security management,1
items being the primary consideration The fixed items are based on the principle,12
for all employees The Companys management team has been closely,8
of maintaining the Companys average competitiveness in the industry The,4
monitoring any domestic and international policies and regulations that may affect,12
variable items are based on the consolidated results of the Company and its,12
the Companys operations finances and business and has established relevant,3
individual operations The better the operating performance of the company and,3
risk management procedures to enhance employees awareness of compliance,0
its individuals the higher the ratio of variable items The performance evaluation,4
through continuous education and training Looking back at 2021 the Company,2
criteria are based on the achievement of annual financial turnover profit etc,12
acted in accordance with the law and therefore did not suffer any significant,12
other comprehensive objectives At the beginning of each year the evaluation,12
items objectives and weightings are determined based on the development of,6
the internal and external business environment The remuneration of managers,11
shall be based on individual performance and shall be reviewed and evaluated,4
individually by the Remuneration Committee and recommended to the Board of,11
Wistron ITS is committed to an integrity policy and has established procedures to,0
prevent insider trading a code of ethical conduct and a code of ethical business,0
practices which clearly set forth procedures for the avoidance of conflicts of,0
interest the handling of gifts and business entertainment political contributions,12
and donations or sponsorships and programs to be followed by relevant,12
personnel to prevent dishonest behavior In order to manage the Companys,0
Since its public offering in 2010 the Company has complied with the relevant,3
business with integrity the department of human resource and administration,0
regulations of public companies in formulating various internal operating,12
is responsible for formulating and supervising the implementation of integrity,12
procedures Since its listing on the Taiwan Stock Exchange the Company,12
management policies and corresponding prevention plans and for reporting the,12
annual operations to the Board of Directors on a regular basis once a year the operation of 2021 was reported to the Board of Directors on November 4 2021 with no anticorruption and,7
integrity infringements For more details please refer to our website and Public Information Bulletin,0
All employees including new employees are required to receive industry ethics training to ensure that they fully understand the regulations All employees have a responsibility to report,0
unethical conduct to the Company through the appropriate channels and the Company protects its employees from unfair retaliation or treatment when they report or participate in the,0
Externally before establishing a business relationship with an agent supplier customer or other business counterpart the Company must evaluate the agents legality integrity policies and,17
record of dishonest behavior In the course of engaging in business activities the Company shall explain to the other party the Companys integrity management policy and related regulations,0
and shall expressly refuse to offer promise demand or accept directly or indirectly any form or name of improper benefits and upon discovering any dishonest behavior the Company,0
shall immediately cease to deal with the other party and shall be listed as a rejecting party Compliance with the anticorruption policy is also included in the terms and conditions of business,12
contracts including clear and reasonable payment handling of cases involving dishonest behavior and violation of contract terms prohibiting commission kickbacks or other benefits,0
In addition Wistron ITS aims to fully communicate our anticorruption policy and advocate the companys principles and beliefs on integrity in order to ensure that our employees clients,0
suppliers business partners and other parties with whom we do business understand and support our integrity policy,17
Party B shall comply with Party As internal rules and regulations,12
including but not limited to the various rules regulations key points,12
and guidelines eg Code of Ethical Conduct Integrity Management,0
Promotion of Anticorruption and Integrity Principles and Report,0
integrity management laws and regulations confidentiality of material,0
information as well as the causes of insider trading the identification,1
Affirming to comply with the Companys Code of Conduct for Integrity,0
the regulations related to listed companies and other laws and,12
We expect our suppliers to jointly observe and practice the following,17
Note 1 In 2020 we focused on supervisory staff in Taiwan and in 2021 we focused on supervisory staff in Taiwan and China in 2022 we will invite lecturers from Taiwan and China respectively and provide,7
online courses to ensure the course penetration rate increases,4
Note 2 In 2020 and 2021 the inventory of suppliers in Taiwan was the main focus and in 2022 the inventory of suppliers in China will be included,17
The Company has established a whistleblower system to implement the Code,0
Wistron ITS has an independent audit department that reports directly to the,12
of Ethical Conduct and the Code of Business Integrity in order to strengthen its,0
Board of DirectorsAudit Committee In addition to reporting audit operations,7
policy of integrity management and to eliminate internal fraud and bribery The,0
to the Audit Committee on a regular basis the Head of Audit shall attend the,12
Company accepts reports from internal colleagues clients suppliers contractors,17
Board of Directors meetings for reports and report to the Chairman and Audit,7
shareholders investors and related stakeholders of the Company and its,12
subsidiaries and encourages the reporting of any illegal or unethical conduct or,0
violations of the Code of Ethical Conduct or the Code of Integrity,0
The Company has established an accounting system and an internal control,18
system in accordance with laws and regulations The internal audit unit has,12
Whistleblowers can report through letters emails phone calls etc The internal,0
set up implementation details for internal audits in accordance with the internal,0
auditing unit plays the role of the window for coordinating the handling of reported,12
control system specifying that the internal audit department shall review the,0
complaints by the Company Upon receipt of the report the receiving unit will,0
appropriateness of the design of the internal control system and the effectiveness,1
report the case to the Chief Executive Officer for prompt investigation and if,12
of the implementation of general operations implement and measure the,12
the case is substantiated it will be dealt with in accordance with the law and,12
effectiveness of the current control system and procedures and the degree of,12
the Companys relevant regulations If the reported case involves a director or a,12
compliance with them and submit reports the scope of its audits shall cover all,12
senior executive or if the case is found to be a material violation or the Company,0
is in danger of being materially damaged the independent directors will be,7
At the end of each year the audit department prepares an annual audit plan,12
based on the companys operation and policy guidelines and submits it to,12
The Company handles whistleblowing cases in a confidential manner and will,0
the audit committee for review and approval by the Board of Directors for,7
protect against unfair reprisals or treatment of persons who are involved in the,0
implementation and performs ad hoc audits or reviews as necessary The,12
investigation process in which they are reported or cited,12
effectiveness of the design and implementation of the internal control system,1
In 2021 there was one reported case of compensation dispute which was verified to,11
be an issue of difference in perception between employees and clients and after the,0
