paragraph,predict_label
Granted Taiwan Corporate Sustainability Awards TCSA by Taiwan Institute for Sustainable Energy including The Most Prestigious Sustainability Award Top 10 Domestic Corporates Cybersecurity Award Platinum Award on Corporate Sustainability Report Growth through Innovation Award People Development Award Social Inclusion Award and Supply Chain Management Award,17
Has been acknowledged by the Ministry of Economic Affairs as one of the Best Taiwan Global Brands for 7 consecutive years,12
Received Leading Global Fabless Semiconductor Company of 2021 award from 8th Mobility Conclave Mobility Excellence Awards 2021 MediaTek Dimensity 1200 5G Open Resource Architecture also won Best Mobile 5G Chip of 2021 award,1
Selected as a constituent stock into multiple domestic and overseas sustainability indices including MSCI Taiwan ESG Leaders Indexes FTSE4Good Emerging Indexes FTSE4Good TIP Taiwan ESG Index FTSE TWSE Taiwan 50 Index TWSE RAFI Taiwan High Compensation 100 Index TWSE Corporate Governance 100 Index TWSE RA Taiwan Employment Creation 99 Indexand Taiwan Environmental Sustainability 50 Index,18
Granted the honor of Top 3 for both senior management team and investor relations team in AllAsia Executive TeamTechnology Semiconductor rankings corporate management team evaluation by Institutional Investor magazine,8
Won theBest Mobile SoC Brand of 2021 award from the Indian Gadget Awards 2021,15
MediaTek received IoT Semiconductor Company of the Year award at the 9th Annual Compass Intelligence Awards in IoT Mobile and Emerging Tech also MT9638 won Artificial Intelligence Chipset award,1
Sustainability Committee Organization Strategy and Scope,3
Message from Our Sustainability Committee Chairperson,3
In 2021 MediaTek continued to demonstrate remarkable performances not only in business but also on corporate governance environment society and innovative value all amid the pandemic and turbulences in politics and economy The key concept of our sustainable development strategy is global reach local presence and from there we have developed six focuses including global presence innovation talent corporate governance environmental management and community engagement We endeavor to become a sustainable business bringing positive impact as we all move towards making the world a better place for the humankind,10
As a fabless IC design company of technology innovation and high knowledge intensity MediaTek has aspired to become a green innovator and we constantly think of ways to reduce energy consumption of consumer electronic products with our IC design In 2021 the energy consumption for the chips we designed dropped 23 on average in comparison to the previous year translating to a saved power sufficient for consumption by 170000 households a year In line with the governments green power policy and COP26 carbonreduction goal the company has completed commissioned verification of ISO 14064 greenhousegas emission and ISO 50001 energy management certification we have also led our supplychain partners to attain the goal of 2 reduction of carbon intensity for two consecutive years,24
Grow and Prosper with Our People Community,10
MediaTek is one of the leading companies in the global IC design industry Our talented employees came from around the globe and we are dedicated to foster a workplace culture that values diversity equity and inclusion One example is that our female employees in the RD workforce is higher than that of female university graduates of electrical engineering majors in Taiwan We are also committed to our employees and the communities of which we operate in we provide betterthanlaw supporting and caring mechanism by offering allrounded heath care for our employees Over the years we have been supporting talent cultivation programs of schools at various levels our actions included taking lead in the establishment of four major semiconductor colleges in support of government policy In addition we have launched STEM course development program for teachers as well as programs funding popular science and technology projects at elementary schools as part of our longterm effort in driving scientific and technological education and innovation Our annual Genius for Home campaign have collected over 1500 proposals for the past 5 years continuing to encourage participants to give back to their hometowns with technology and innovation,8
Compensation and benefits Diverse and Inclusive workplace Human rights of employees Employee development,8
Our company was ranked among top 5 in corporate governance evaluation by Taiwan Stock Exchange TWSE in 2021 underlining our strengthened governance structure in upholding stakeholders rights as well as enhancing information security mechanism Besides we have obtained Agrade verification for Taiwan Intellectual Property Management System TIPS by Ministry of Economic Affairs Industrial Development Bureau in acknowledgement of our dedication in IP protection We have also put in place a supplier information security management procedure to lower the risk on supplychain information security Meanwhile our Board of Directors has drawn up specific stockdividend policy raising regular stockdividend payout rate to 8085 on top of fouryear special cashdividend plan calling for payout of NTD16 extra cash dividend per share a year so that our shareholders can benefit from the companys business achievements,1
The companys effort in fulfilling corporatecitizen responsibilities won it multiple recognition in 2021 including the best performance ever in corporate citizen award by Commonwealth magazine and Top 10 Taiwanese corporate sustainability paradigms award as well as being included as constituent stock in major sustainability indices such as MSI Taiwan ESG Leaders Index FTSE4Good Emerging Index and FTSE4Good TIP Taiwan ESG Index Our incessant pursuit for sustainable operation and growth will continue to lead our company in building our core business in line with the UN SDGs sustainable development goals so we can continue our path as a reliable and trustworthy partner to our customers while contributing to a sustainable future for the earth and next generations,3
Vice Chairman CEO MediaTek Inc,3
Chairperson of Sustainability Committee MediaTek Inc,3
MediaTek aspires to lead and operates with a global mindset,3
The company set three development objectives including one that highlights the companys vision on global business operation and,3
sustainable development we aspire to uphold our distinctive world class position and become a wellrespected and strategically,15
MediaTek actively innovates to provide highly competitive and compelling products and services to our customers,15
Of the three objectives set by the company the first two are directly related to innovation first we aspire to achieve technology leadership,15
in areas critical for business success second we aspire to deliver differentiated technologies features and services and capture the value,15
for sustainable growth and profit The concept of attaining sustainable growth and profit aligns with corporate sustainability development,3
Of ISSCC paper acceptance recordkeeper among Taiwanbased companies,12
91974 families in USA Can survive on the electricity we saved through products last year,15
Accumulated over the past years,12
Global resource pooling for RD and operation,17
By recruiting talent worldwide via organic growth as well as MA MediaTek has built up a workforce of several thousand for RD and operation at 27 sites in the three continents of North America Europe and Asia laying solid groundwork for MediaTek to become a world class company,8
Pursuit of product inclusion and dissemination of technology,15
We believe that technology can improve human life and build an effective bond with the world We have been endeavoring to connect people from all walks of life actively tapping emerging markets and facilitating the exploration of opportunities worldwide with our new technologies To meet the needs of a multilinguistic society for instance our mobilephone products for the Indian market boast of over 20 dialects Aiming for inclusion our camera function presents people of different ethnicities equally well with its unique algorithm and is wellreceived by darkskinned users,8
Improved business performance and upgraded industrial status,3
In 2021 with gross margin increasing by 3 percentage points operating income jumped 150 MediaTek was largest semiconductor company and hit the list the worlds 4 of Best Taiwan Global Brands for the 7,4
year in a row and is the only semiconductor company on the list,17
largest fabless IC design company and the 7,18
Active participation in standards organizations,12
The company has served in key positions in working groups of various standards organizations such as 3GPP IEEE 80211 standards committee and WiFi Alliance exercising its industrial influence to contribute to the worlds latest technology standards,12
Key player that drives the development of the 5G ecosystem,3
In addition to designing cutting edge products MediaTek has joined hands with global partners such as Ericsson Nokia NTT Docomo TMobile Verizon Chunghwa Telecom and Far EasTone Telecom in pushing 5G forward,15
The company spent 96 billion NTD on RD in 2021 up near 24 than the previous year underscoring its resolve in retaining technological edge,12
Within the worlds leading group for cuttingedge technology,24
Ahead of its peers MediaTek rolled out flagship 5G SoC Dimensity 9000 pushing mobileplatform technological renovation with innovative computing gaming imaging multimedia and communications enabling mobiledevice firms to forge differentiated flagship 5G smartphones which underscores its industrial influence on the global market,4
MediaTek continued to launch highperformance low energyconsumption chips helping end products of its customers cut energy consumption by 23 which given the amount of chip sales led to power saving of 667 million kWh the equivalent of CO2e reduction by 334834 tons carbon sequestration of 396254 acres of US forests in a year or electricity use of 91974 average American households in one year,24
In 2021 2 papers from MediaTek were accepted and subsequently published by ISSCC 2021 accumulating 85 papers for 19 consecutive years,12
The company secured over 1500 patents in Taiwan and abroad in 2021 the highest in the Taiwanese IC design industry boosting the accumulated amount to over 12000 The company also tops the Taiwanese semiconductor industry in the amount of global al patents it holds in 5G communications WiFi and HEVC,4
Note Conversion based on the Greenhouse Gas Equivalencies Calculator of the United States Environmental Protection Agency,25
and the electricity emission factor 0502 kg CO2ekWh published by the Taiwan Bureau of Energy,21
MediaTek provides an environment of diversity and inclusion to attract global talent with opportunities for them to unleash their potential and grow with the company,8
MediaTek has adopted corporate governance practices to reflect our strong commitment to protecting stakeholder interests,4
Average annual pay for employees among national Top 3 according to TWSE TPExlisted companies in 2021,11
Of the 2021 Global Employee Survey with 86 response rate and more than 13000 participants,8
360 feedback implementation Helping managers to advance leadership development to facilitate team members to grow as a team,8
Safeguarding employee health worldwide against the pandemic,9
Monitor the pandemic development across the world closely to keep tracking on response status Meanwhile through our pandemic command center to assure crosssite aliment and uninterrupted global operation,5
Reinforcement of leadership competence and development through 360 degree feedback program,8
Providing managers constructive feedback collected from line manager peers and subordinates to accelerate leadership development Building a feedback culture contributing to archive organizational growth,8
Continuous effort in creating a friendly work environment,9
Proactively expend AI ChatBot to enhance twoway communication and collect employees voice and offers a onestop realtime service for workplace inquiry and assistant Held regular Global Employee Survey in 2021 to better understand employees and response based on their feedback,8
Improving user experience in global learning website,2
All employees can access corporate learning website an one stop shop to manage and register facetoface lectures professional training and online course at ease,2
100 Attendance rates for Audit Compensation and Sustainability Committees,12
To enhance corporate governance and shareholdersrights MediaTek establishes a concrete Dividend Policy and discloses relevant information in the Annual Report,12
Reinforcement of information security mechanisms,1
The Company has continued to take inventory of important documents and technologies as well as reinforce the protection of key technologies and enhance the effectiveness of the companys cyber security measures and information security programs,1
The Risk Management Committee submitted a risk management report to the board meeting in July 2021 The report includes various important risks that may arise from business activities and operations for integration into monitoring and management in order for the Company to conduct assessments and formulate countermeasures and continue to improve risk management efficiency so as to achieve the Companys ultimate goal of sustainable development,18
We ensure responsible supply chain management by reducing our environmental impact where possible encouraging suppliers to work together on issues relating to climate change,17
MediaTek aspires to be involved through our core capabilities to empower the community with science education and innovative technological applications,2
The company has been dedicated to cultivation of talent in the field of science and technology as well as,8
Electricity generated by our own rooftop solar power system,24
The companys local purchase value exceeded 250 billion NTD in 2021 driving growth of local semiconductor industry,12
Have been covered by Genius for Home proposals,12
Were proposed for communities in a single year,10
Benefitted from our public service programs,10
In line with advocacy of net zero carbon emission by UN Climate Change Conference the company held its 3rd forum on international carbon abatement trend corporate response measures and greenpower procurement strategy online attended by representatives from industry government and academia and invited supply chain partners to join In 2021 MediaTek completed inventory of supply chain carbon abatement plan and auditing of carbonabatement performance thereby attaining the target of cutting carbon intensity by 2 a year In addition MediaTek has actively pushed reduction of carbon emission intensity lowering of greenhousegas emission volume per product unit and target for usage of renewable energy which are included in the criteria for annual supplier sustainability evaluation MediaTek has also inspect suppliers and present corporate sustainability award to suppliers to encourage them to prioritize EGS learn from peers and refine their action plan and project marching towards to build a sustainable value chain hand in hand,17
100 External verification for carbon reporting,12
MediaTek completed ISO 14064 International Standard for GHG Emissions Inventories and Verification as well as ISO 50001 Energy Management Standard practicing effective greenhousegas reporting and reduction,25
Dedication to energy conservation and carbon abatement,12
At full capacity our 3 energyefficient highdensity datacenters saves 203 million kWh of power a year In 2021 MediaTeks rooftop solar power system generated 194000 kWh of power In 2022 the company will evaluate setup of second one In addition series of environmentprotection and lowcarbon emission measures have been implemented at headquarters including integrated MediaTeks own IoT chip products into the meetingroom system to save energy Completed LED lighting system replacement in headquarters as well as installing electric vehicle charging stations Schedule to install electric motor charging station in 2022,24
MediaTek has been collaborating with the academia and has supported their talent cultivation over the years Our collaborative efforts include joint establishment of innovative research centers on campus industryuniversity collaboration on specific projects participation in academic research institutes recruitment of talented professors from overseas provision of scholarships for domestic and overseas doctoral students and partnerships with at least 20 universities in Taiwan and abroad,8
Genius for Home MediaTek Digital Social Innovation Competition which received 418,4
innovative solutions to make communities better in Taiwan We also supported teams from previous years in,10
Train Teachers for Programing accumulated insights from 2019 to 2020 across 9 municipalities In 2021,12
MediaTek upgraded it to support teachers developing STEM program cultivating science and technology,2
teachers at elementary and junior high schools as well as subsidies for them to open science and,2
technology courses In addition MediaTek has been cooperating with National Taiwan Science Education,2
Center since 2011 subsidizing schools at remote areas in educational scientific projects a program engaging,2
4000 teachers and students 40 of slots reserved for schools in remote and disadvantaged communities in,2
order to narrow the urban rural divide,4
MediaTek has been actively taking part in social services including education industrial development,10
humanities and more with the number of beneficiaries exceeding 13000 persontimes in 2021,2
STEM refers to the four major fields of science technology engineering and math,8
We continue to engage our stakeholders with our sustainability development through various channels in,10
Via review of the difference between inside and outside perception of various strategic issues analysis of basic,18
2021 including daily communications under the companys operating structure and communication for issues,12
reasons and formulation of corresponding improvement measures for middle and longterm plus continuous,12
concerned by stakeholders under the latest international trend for sustainable development which warrant,10
revision according to periodic review of progress and results we summarize strategic topics as follows,12
the companys response in priority based on internal and external surveys conducted over the past years,18
Strategic issues and their significance for the company,3
Progress and results in 2021,12
Innovation We strive to empower people,8
from all corners of the world,8
may enhance and enrich their,15
Provide innovative products that meet the needs,15
Roll out cuttingedge chipsets alongside the,24
Take advantage of AI edge computing plus,4
algorithm and software tools to make major,12
inroads into the realms of smart home,15
wearables smartphones ASIC WiFi 6 and IoT,24
Invest at least NTD50 billion in RD a year,12
Achieve technology leadership in areas critical to,3
Deliver differentiated technologies features and,15
services and capture the value for sustainable,15
Invested NTD 96 billion in RD,12
Powered 2 billion end devices enhancing and,15
Rolled out Dimensity 9000 5G SoC offering stable,4
and AI technology for flagship devices,1
field and expansion of the,2
company has to recruit various,8
for which it has evaluate,12
competencies in need as basis,4
As an industrial leader in technological expertise,15
Average yearly pay and median pay for formal,11
the company provides a challenging and,2
innovative environment to attract talents,8
Provide compensations superior to industrial,11
nonmanagerial employees reached NTD 3089,11
million and NTD 2641 million respectively in,12
2020 both among top three among companies,18
listed on the central and OTC markets in Taiwan,4
Secure proper talents via multiple innovative,8
Continuing cultivation talents in key technology,8
areas AI Technology program cultivating 324,3
Enrich employee experience by providing various,8
training and development opportunities that,8
Progress and results in 2021,12
Strategic issues and their significance for the company,3
for finding proper experts on,4
the job market Then it has to,4
well as a friendly and inclusive,10
Customer Relationship Management Brand Identity and Market Perception We aspire to uphold our,3
meet the needs of the individual and organization afair reasonable,10
and sustainable compensation mechanism a diverse and inclusive,8
workplace conducive to exercise of professional capabilities a healthy,9
workplace conducive to employees physical and mental health and,9
employees here are defined as,11
Maintain talent pool meeting the companys current need in terms,8
of quantity and quality to uphold the companys competitive,4
Satisfy the companys future demand for talent by continuing,8
to invest in talent recruitment and development and provide,8
competitive compensation and benefit packages,4
In addition to regular management review on the basis of sales,18
forecast and number of new cases the company has been,0
striving to have better understanding of customers including their,3
organizational structure focus of concern and working style so as,8
to win their favorable impression,4
Sustain growth in sales close the gap between fab capacity and,4
quantity of order and thereby increase customer satisfaction and,15
Tap new markets and extend our customer base through new,3
Review and adjust focal points of marketing plan for the year,12
raise exposure and precision of online message of product event,15
planning and intensify execution of focal fields of projects,3
Increase brand value by 10 and boost corporate image,3
Increase brand value by 30 and boost corporate image,3
visits new cases and QA,12
in response to travel restrictions,22
Honored as one of Interbrands,3
for 7 years in a row,12
Brand value increased to USD,4
594 million up 42 from USD,12
418 million attaining 110 of,12
Strategic issues and their significance for the company,3
Progress and results in 2021,12
Corporate Governance Risk Management and Economic Performance MediaTek endeavors to achieve,18
build a solid foundation for,3
Corporate Governance and Compliance Risk Management Economic Performance,12
Enhance corporate governance with the establishment and,12
functioning of the Board Diversity Policy the Merger and,8
Acquisition MA Strategy Committee and the Risk Management,3
Enforce compliance to prevent material violation of law,0
Maintain in Tier1 ranking top 5 of listed companies in the,18
Corporate Governance Evaluation Include external evaluation into the overall performance,12
evaluation of the Board of Directors,7
Stayed in top 5 among listed,18
companies in the 2021 Corporate,18
Level A Certificate by the,2
Enhance overall Board function by responding robustly to,12
corporate governance practices recommended by government,12
of the Ministry of Economic,12
equity see 162 Annual Report,18
Revenue grew 532 in 2021,12
Reinforce organizational structure for riskmanagement and,18
establish a complete riskmanagement policy,18
Define key risk indicators and employ uniform riskquantification,18
standards so as to enhance the companys crisis response,5
capability and establish a risk alert mechanism,18
Invest in critical technologies explore market opportunities and establish response mechanisms based on market intelligence and politicoeconomic context,4
Establish a comprehensive competitive product portfolio to serve,4
customers and maintain technology leadership,3
Deliver values through products to maintain good profit margins,15
Community Engagement Community engagement is one of the primary focuses of interest to many of our external stakeholders as we have made relatively little communication on the topic and have focused our support on less,10
Hold Genius for Home MediaTek Digital Social Innovation Competition foster programming education engage in industry university collaborative program and provide longterm support for artistic cultural and educational activities,2
Invested over NTD 4983 million in community projects in 2021,10
Accumulated 6347 participants 1556 proposals over 22 cities and counties withGenius for Homeover 4 years wherein participants contributed ideas to make,12
Strategic issues and their significance for the company,3
publicly known areas like advanced science tech education and research In response we have increased communication and invited a wider group of people in recent years to join us in creating value for the society,2
Establish realtime twoway communication channel transmitting corporate information to employees rapidly and correctly on one hand and listening and responding to employees opinions on the other The result is a sustainable solid labormanagement relationship Provision of multiple innovative communication channels and environment is conducive to enhancement of employee satisfaction In order to foster a positive business environment we have reinforced our external communication to establish corporate reputation enhance brand awareness and trust and create winwin situations with external parties,22
Progress and results in 2021,12
Hold social innovation competition soliciting ideas and proposals,4
Encourage implementation of projects track results and enhance,12
public understanding of MediaTeks effort in joint value creation,3
Deliver Global Communication Guideline and advocate 5C,12
model to ensure effective crossborder crosslanguage team,4
communication via online and offline channels to boost,2
mutual understanding between company and employees plus,0
holding of periodic employee surveys and making response and,8
Implement global communication guidelines jointly and,12
disseminate corporate goal and policy effectively while,12
understanding and responding to employees ideas and,10
suggestions timely via multiplechannel communication,12
Conduct periodic employee survey and form task force to draft,8
and implement improvement plan as a response to survey,12
result so as to enhance employee satisfaction in addition to,8
conducting online and offline communication continuously to,1
push attainment of corporate goals,4
Establish effective twoway communication channels to remove,12
barriers for corporate operation and improve external business,3
their hometowns better in various aspects economy citizen involvement environmental protection healthcare education cultural preservation information technology etc,23
Supported 15 teams in carrying,12
on with their projects over the,2
resources legal and IP related,12
Survey attended by over 13200,12
average of the global hitech,24
Roll out 360 feedback along,1
Take part in policymaking to enhance business performance,3
Based on results of the Perception Survey determine topics of,12
communication convey corporate brand messages maintain,22
media relations proactively participate in public affairs and,12
actively handle crises and risks,5
Strategic issues and their significance for the company,3
Progress and results in 2021,12
Increase preference for and trust in the company,4
Product Accountability and Carbon Abatement,12
As a fabless company the,4
office space is the area where,19
we have full control Beyond,4
also work on energy saving of,24
our products in use and in the,15
Enhance energy efficiency in products,24
Induce supplychain partners to reduce carbon intensity by,17
2 a year and increase the proportion of renewable energy,24
Support domestic and international advocacy of environmental,10
protection and carbon abatement and encourage suppliers to do,12
cf 2020 equivalent to 334834,12
Reduced 23 size of products,15
equivalent to 167 tons less,24
target for 2 consecutive years,12
Requested ISO 140641 of key,12
suppliers with a completion rate,17
Conduct inventory of supplychain greenhousegas emission,25
kWh of power in 2021 with the,24
tons of CO2 evaluation of a,25
second one is scheduled to be,12
Via assessment of the connection and extent of influence between various stakeholders and MediaTek,12
according to the five principles of AA 1000 Stakeholder Engagement Standard SES namely dependency,10
responsibility influence diverse perspective and tension the company has identified six major,10
stakeholders as communication targets customer industrygovernmentacademicresearch body,12
employees shareholders and investors suppliers and social publicmedia,11
Table 1 shows material communication issues and communication status of MediaTek with stakeholders,10
Benchmark analysisInformation collected through major sustainability rating institutes like DJSI,18
Sustainalytics CSR Hub showed a continuation of trend among international peers see p14 of our,4
Issue identificationWe used the same 23 issues established based on results of our benchmark,12
analysis and ESG issues of concern to stakeholders see p12 of our 2018 CSR Report,3
Sequence of material issuesThe company has put in order material issues according to frequent,18
Establishment of material issues Based on results of aforementioned communications and surveys,12
communications between staffers of various units with customers shareholders and employees and,0
various working groups of the Sustainability Committee looked into fundamental reasons and planned,3
domestic and overseas statistics and surveys in both qualitative and quantitative terms in the four,12
corresponding improvement measures which were finalized by Sustainability Committee Chair also,12
major categories A Material Issue Survey with internal and external stakeholders 2019 2020 B,12
CEO in a meeting in the first half of the year Via such procedure to respond to stakeholders concern,12
Global Employee Survey 2016 2019 2021 C Brand survey 2018 2019 D Corporate Perception,3
the company makes minor adjustment of material issues annually according to extent of concern and,12
Survey of industry government academia research institutes and general public 2017 2020 The,12
the effect on operation and modify sustainabilityrelated projects accordingly The committee set 11,12
aforementioned surveys have been undertaken once every two to three years We compared new,12
material issues for 2020 based on findings for several items with highest extent of concern and impact,12
results with their older counterparts to modify our goals and update our priorities,10
in the 2020 survey on material issues A and three other items with higher priority including public,12
Communication channel under the companys,22
daily operational structure table 1,18
A1 Questionnaire survey of ranking officials and,7
indepth interviews 11 ranking officials,0
A2 Questionnaire surveys on material issues six,12
A2 Questionnaire surveys on material issues 147,10
stakeholders B Opinion polls of global employees 13000,12
C Brand study and survey 1202 customers,3
opinion leaders and consumers D Corporate image survey 100 opinion leaders,4
service events with good reception in corporate image survey D multichannel communication in,3
opinion poll of employees B and supplier sustainability management in frequent communication,17
The following is matrix diagram for 2020 material issues produced according to findings of 2020,12
survey on material issues in which the 11 material issues are shown in bold letters refer to table 2 for,3
its value chain and scope,3
Matrix diagram for material issues,17
N R E C N O C,12
T N E T X E,12
Brand Identity and Market Perception,22
Economic Performance Corporate Governance and Compliance Talent Attraction and Retention,0
Wastes and Hazardous Substance Management,19
Workplace with Diversity Inclusion and Equity,8
Innovation and Product Accountability Risk Management,18
Raw Materials Usage and Management,17
EXTEN T OF IM PACT,4
Table 1 Model of Stakeholder Engagement,10
we develop various products and,15
services to help customers become,15
Via global customer support system,22
communicate with customers by making frequent,22
visits making calls and exchanging emails,22
Leveraged localized customer service and,1
video conferences in response to travel,12
restrictions imposed worldwide amid COVID19,12
Channel for handling customer complaints,0
Data collection on international laws regulations,12
Industry Governments Academia Research Institutes,12
research bodies and think tanks,12
are key stakeholders of MediaTek,12
and work with them on fostering a,2
and compliance with centralgovernment laws,12
As a fabless IC design company,4
Global communication meetings of all levels,12
is employees Via innovation and,4
effort of global talents MediaTek has,12
become a company with cuttingedge,9
Ombudsman ser vice corporate suggestion box,0
Product development customized for local markets,15
consideration from customer angle effective solution,15
Deliver new brand image and brand value via multiple,3
Actively respond to government inquiry about,12
formulation of lawsregulations and business,12
environment joining effort in improving general,10
Collaborate in the dissemination of science and,2
technology education and the development of the,2
industry In 2021 MediaTek sponsored 25 projects,12
carried out at research centers in National Taiwan,23
University National Tsing Hua University and National,2
Chiao Tung University leading to 1 patent application,4
Provide competitive and diverse compensation and,4
Provide fair employment and development,11
opportunities and a safe and friendly working,9
Publicize job openings at various functions,8
encouraging internal transfer to maximize employees,8
talent and development Up to now over hundred,8
employees transferred within organization The average,11
lead time was about four months once application,14
backers and drivers of MediaTek,12
enabling the company to proceed,12
along the path of sustainable,15
development via capital injection and,4
Operating income jumped near 150 in 2021,18
Interact with investors and listen to their opinions as,4
an important reference for formulation of development,15
The company held over 25 investor road shows in,4
Taiwan and abroad on top of over 300 interviews with institutional investors servicing over 8000 investors,12
As best partners suppliers provide,17
services with both parties capable of,1
extending help to each other during,2
times of crisis and sustaining growth,18
The public is MediaTeks partner in,12
life and public opinion has certain influence on policies,12
We strive to learn about groups in,10
need and partner with communities,10
the media and NPOs to fulfill our,12
responsibilities as a corporate citizen,10
Press conferences news releases media,12
TWSE Market Observation Post System,18
Corporate website and social media,22
Encourage quality suppliers with the Media Tek Supply,17
Chain Social Responsibility Award awarded at the,10
Continue to request suppliers target 2 annual carbon,17
intensity reduction and promote the use of renewable,12
Ask seven key suppliers to pass ISO 140641 certification,17
of which five had completed,2
Complete climatechange risk evaluation for major,13
Roll out 2 billion sets of cuttingedge chipsets so,24
that more people around the world can benefit from,10
Facilitate the dissemination of science and technology,24
with the concept of technology inclusion in mind,8
Hold Genius for Home MediaTek Digital Social,1
Innovation Competition to advocate care for hometown,4
In 2021 1825 people took part putting forth 455,12
proposals Accumulated coverage of proposals over the,12
past 4 years was 305 towns and villages across Taiwan,10
Table 2 Value chain and scope of material issues,17
As an IC design company that does not have inhouse production lines or fabs MediaTek is located at the,15
top of the overall value chain and our main business is design and sales of products Our suppliers carry out,15
the entire manufacturing process including raw materials procurement wafer processing assembly and,15
testing The following is review of the directindirect impact of each material issue on our value chain where,3
icons for boundary levels are shown in the table below,12
Extent of impact Direct impact,3
Brand Identity and Market Perception,22
Corresponding chaptersection progress of management of material issues,10
Scope of impact on value chain,3
GRI 307 Environmental Compliance 2016,12
GRI 419 Social and economic legal,10
GRI 404 Training and Education 2016,10
GRI 414 Supplier Social Assessment,17
MediaTek aspires to lead and operate,3
Material Issues in this Chapter,12
Brand identity and market perception Customer Relationship Management,22
Consolidated revenues reached the USD17 billion milestone,12
27 sites distributed globally including USA,18
More than 939 of managers at overseas sites are local hires,8
Management Guidelines Brand Identity and Market Perception NonGRI Material Topic,22
Enrich and enhance everyones life through our innovative technologies leading products strong business,15
model and effective corporate feedback,12
We are continually improving our market image in order to generate increasing brand value This is realized,3
through innovations in leading technologies strategies marketing management and processes,4
We regularly update sales forecasts and maintain close oversight of ongoing projects We endeavour to,12
our customers organizational structure business focus and working philosophy in order to enhance our,3
relationship Our midtolong term strategy is to develop new markets and extend our customer base so,3
as to explore potential opportunities,18
Periodically refresh our marketing plans to improve the response and the accuracy of online marketing,4
Strengthen the planning and execution of key projects with the assistance of external consultancy,12
Brand value Commit ourselves to increase brand value and respective corporate image by 10 in the short term,3
followed by a 30 increase in the midtolong term,12
Our Management System Management approach,3
Digital channels such as social media corporate websites newsletters brand stores,22
International exhibitions whether live or virtual,12
Global technology meetings and conferences whether live or virtual,12
Evaluation results for global brands,4
Won the Outstanding Asia Pacific Semiconductor Company Award from the Global Semiconductor,17
Alliance GSA 9time winners from 2009 to 2021,12
Won TCSA Top 10 Taiwanese Companies Sustainability Model Award also received Talent Development,3
Leadership Award Growth Through Innovation Leadership Award Social Inclusion Leadership,8
Award Supply Chain Leadership Award Information Security Leadership Awardand Corporate,17
Ranked No6 in Best Taiwan Global Brands by Taiwan Ministry of Economic Affairs achieving a brand,15
value of 594 million USD an increase by 42 over 2020,12
Crafted The Vision to Go Beyond Campaign to showcase Smart TV Visionaries,3
The only Taiwanbased semiconductor company with research papers selected by International Solid,12
