paragraph,predict_label
At TSMC respect for human rights is regarded as a universal value In order to provide migrant workers with a decent work environment and to create a responsible supply chain we issued the statement Supply Chain Partners Should Ensure Protection of Human Rights During the COVID Pandemic so that our subsidiaries and supply chain partners carry out antipandemic measures in an appropriate fashion The statement addresses four major areas personal freedoms how migrant workers are informed of antipandemic measures handling of accidents and casualties and dormitory management,11
At TSMC ESG means driving positive environmental and societal change We work diligently to integrate the ESG ethos into our daily operations with the aim of sustainable development formulating systematic management strategies implementing related measures and reviewing action plans We also rely on all our employees to champion their work while having the courage to posit innovative ideas On our road to sustainability TSMC not only strives to fulll its role as a responsible corporate citizen we also look forward to working with partners and stakeholders from all walks of life to create a sustainable future,10
has continued to threaten our lives Throughout Over the past two years COVID this time TSMC has not only remained resilient in protecting employee health and,3
Chairman and ESG Steering Committee Chairperson,12
Letter from the ESG Committee Chairperson,12
was a year of global upheaval as the world faced the COVID,18
The year war and political instability As a global citizen we have shared the impact of these changes,13
continued to ravage the world TSMC launched the COVID,4
was also a year of growth for TSMC Benetting from the strong demand,17
G mobile networks and highperformance th consecutive,18
The year for advanced process technologies from computing TSMC was able to achieve record high revenue for the global year As COVID epidemic prevention program to protect colleagues suppliers and contractors working in TSMC fabs and ensure normal operations at our global wafer fabs In shipped product innovations for our customers providing humanity a safer and more convenient lifestyle TSMC also supported the Sustainable Development Goals proposed by the United Nations with tangible actions and has remained steadfast to our ve ESG directions,15
inch equivalent wafers and realized,24
TSMC updated our Climate Change,13
invested billion into environmental protection and successfully promoted,23
In terms of Green Manufacturing in Statement to include a commitment to Net Zero Emissions by NT innovative programs for energy conservation water conservation and waste reduction TSMC also achieved the target of net zero emissions from energy consumption at all overseas subsidiaries for the fourth consecutive year and responded to Taiwans drought in the rst half of ensuring that our production capacity was unaected In addition we are currently building a Zero Waste Manufacturing Center to realize a lowcarbon business model and circular economy,19
with outstanding water management capabilities,20
TSMC continued to strengthen 360,12
As for Build A Responsible Supply Chain in supplier sustainability through the Supply Online management platform and the TSMC Supplier Sustainability Academy promoting EPL across the supply chain and uncovering opportunities to lower our impact on the environment In release the Supplier Transportation Management White Paper Our eorts in the supply chain also included safety and health support and training to all critical highrisk suppliers and helping suppliers establish longterm sustainability targets To increase climate resiliency across the supply chain TSMC also joined the CDP Supply Chain Program,17
TSMC also became the rst semiconductor company in Taiwan to,17
In terms of Create a Diverse Inclusive Workplace in job opportunities across the world and drew on our Human Rights Policy and Diversity and Inclusion Statement to develop Womentsmc an employee resource group aimed at achieving equality in the workplace Looking ahead TSMC will continue to make timely responses to employee needs and suggestions through the Engagement Survey and other diverse reporting channels to support employee worklife balance For Develop Talent TSMC adopted the rule to empower employees and cultivate talents for the future TSMC also continued to expand university programs such as the Semiconductor Programs Advanced IC Design Program and University Research Center as well as the TSMC Journeys of Female Scientists Lectures for female high school students in an eort to cultivate the next generation of STEAM professionals In terms of Care for the Disadvantaged the TSMC Education and Culture Foundation and TSMC Charity Foundation have long been investing in this area by tapping into the power of our employees volunteer services We consulted the impact principles of the London Benchmark group and evaluated the impact of all social participation programs along the two dimensions of depth and type to create a strong foundation of common good for social progress,8
As the Chairperson of the ESG Committee I look forward to strengthening and expanding our sustainable actions to bring about innovative breakthroughs The Sustainability Report that we compile each year keeps pace with global sustainability trends and has become a guide for organizations to continue advancing their ESG eorts We expanded our information disclosure and external communications and continued to accumulate our ESG intellectual property In addition to the existing EPL Report and TCFD Report TSMC also released for the rst time this year Materiality Analysis Report and the UN SDGs Action Report,3
Sustainability is a journey without end TSMC is the only semiconductor company in the world to be selected for the Dow Jones Sustainability Index DJSI for years As the company continues to grow we nd ourselves with growing responsibilities as well We will continue to hold true to our ESG vision to uplift society as we strive on forward with steadfast resolve,3
Senior Vice President and ESG Committee Chairperson,7
Number of Employees 152 65 over,11
pandemic as well as developments in the semiconductor industry,5
Facing global turmoil brought by the COVID TSMC continues to strengthen services RD and capacity while staying true to our four core values of Integrity Commitment Innovation and Customer Trust As a trusted technology and capacity provider to the global logic IC industry TSMC also continues to invest in customer growth in US process technologies helped TSMC achieve a consolidated income of NT 2020,3
billion At the same time strong customer demand for industryleading advanced processes and specialty increase from,4
we increased capital expenditure to,12
TSMC also remains committed to business philosophy and collaborates with employees shareholders,12
investors customers suppliers contractors the government and society to create sustainable value for the economy environment and society,12
Capital expenditure up from US,12
distinct process technologies 12 dierent customers,4
Accounting for of the worldwide semiconductor market excluding memory up 2020 2 percentage points from,4
of TSMCs wafer revenue came from advanced manufacturing processes nm and smaller 2020,15
dened as geometries of 9,4
TSMC has fabs subsidiaries or oces throughout Taiwan North America Europe Japan Mainland China South Korea and other countries to oer realtime services and technical support to customers around the world,15
Revenue Percentage by Customer HQ Location,3
Revenue Percentage by Product Platform,15
North America Asia Pacic excluding Japan and Mainland China Mainland China Europe Middle East and Africa Japan,12
Smart Phones High Performance Computing Internet of Things Automotive Electronics Consumer Electronics Other Products,15
Benets to Customer Product Innovation,15
TSMC continues to advance semiconductor manufacturing technologies and services to enable our customers to unleash more 2021 than products more advanced capable intelligent energyecient and safer allowing us to greatly increase quality of life and move towards a sustainable wellbeing society,15
Continue to drive semiconductor scaling for,24
both logic and specialty technologies Continue to expand specialty technology,4
Continue to advance and expand,3
Boost product computing power Increase product energy eciency Enable smaller form factor Provide greater chip design exibility,15
Make communication more eective and work play and learn anytime and anywhere,4
Enable 5G Articial Intelligence AI cloud and data centers for transferring and processing vast amounts of data anywhere and anytime,1
Empower innovations for articial intelligence of things AIoT and accelerate digital transformation to make a more convenient and greener living and improve health care quality,2
Make vehicles including hybrid electrical cars safer smarter and greener,15
Application Processors AP Baseband RF Transceivers Wireless Local Area Networks WLAN CMOS Image Sensor CIS Near Field Communication NFC Bluetooth Global Positioning Systems GPS etc,1
Central Processing Unit CPU Graphics Processor Unit GPU Field Programmable Gate Array FPGA Server CPU Articial IntelligenceMachine Learning AIML Accelerator Network Processing Unit NPU Highspeed Networking Chip etc,1
Microcontroller Unit MCU Application Processors AP Baseband RF Transceivers Wireless Local Area Networks WLAN CMOS Image Sensors CIS Near Field Communication NFC Bluetooth Embedded Flash Memory Radio Frequency Identication RFID etc,1
Microcontroller Unit MCU Baseband RF Transceivers Wireless Local Area Networks WLAN CMOS Image Sensor CIS Near Field Communication NFC Radar Ethernet Switches Power Management ICs etc,1
Microcontroller Unit MCU Baseband RF Transceivers Wireless Local Area Networks WLAN CMOS Image Sensor CIS Near Field Communication NFC Bluetooth Embedded Flash Memory Power Management ICs Timing Controllers TCON for Smart,1
K Streaming Settop Box STB Over,4
Digital Singlelens Reex DSLR Devices,15
3 1 Generated NT 000 224 value and,12
trillion in output jobs in Taiwan NT,11
patent approval rate in the 10,4
US better than any other top,4
Announced to reach Net Zero 2050,24
reduction rate of volatile organic gases,25
Total compensation and welfare handed out to TSMC employees increase 2020 NT,11
Invested into social engagement NT,10
nm process risk production to empower the next generation technology products,15
in the global semiconductor industry as well as in Taiwan with the largest LEEDcertied building area,24
Reduced unit water consumption by,20
Beneciaries of social engagement programs,10
Number of certicates awarded to employees for completing TSMC training programs,8
Driving innovation by investing 20 2020,3
in RD a increase from,12
Received the highest UL platinum rating for zero waste to landll,19
students from top universities and graduate institutes around the world that participated in TSMCs diverse industryacademia cooperation programs,2
Dow Jones Sustainability Indices DJSI,18
Prime Rated by ISS ESG Corporate Rating,18
Dow Jones Sustainability World Index for the consecutive year,18
Dow Jones Sustainability Emerging Markets Index,18
MSCI ACWI ESG Leaders Index component,18
MSCI ESG Research AAA Ratings,18
MSCI ACWI SRI Index component,18
MSCI ACWI Islamic Index component,18
MSCI Emerging Markets ESG Leaders Index,18
Good TIP Taiwan ESG Index component,18
Excellence in Corporate Social Responsibility Award Large cap First Place,10
Alliance for Water Stewardship AWS,20
Platinum class certication Fab 12 12,12
Company ESG Risk Ratings Low ESG Risk Semiconductor Industry,18
in Corporate Governance Evaluation of Listed Companies for seven,12
Taiwan Institute of Sustainable Energy,24
The Most Prestigious Sustainability Awards Top Ten Domestic Corporates for six,3
Sustainability Action Awards Gold Award Best Sustainability Report Award English Report Gold Award,3
Circular Economy Leadership Award Information Security Leadership Award Supply Chain Leadership Award,17
Most Honored Company TechnologySemiconductors AllAsia Best Overall ESG TechnologySemiconductors First Place buyside and sellside,4
Corporate Knights As You Sow,4
Environmental Protection Administration Executive Yuan ROC,23
National Enterprise Environmental Protection Award,23
Ranked Number One in Top,4
Most Admired Companies to Young Generations for,2
First Semiconductor Company to Adopt EnergyEcient Measures in Advanced Manufacturing Equipment Worldwide,24
Launch Supplier Fire Protection Personnel Project to Improve Supply Chain Resilience,17
Build a Diverse and Inclusive Workplace,8
Relief Eorts for Global Pandemic Prevention against COVID19,5
First Semiconductor Company to Adopt EnergyEcient Measures in Advanced Manufacturing Equipment Worldwide,24
action plans under the Energy,12
TSMC is committed to creating a sustainable semiconductor supply chain Since the power consumption of the process manufacturing equipment accounts for over energy use and the number of advanced manufacturing equipment increases every year TSMC launched Conservation Action Project for Nextgeneration Fab Tools in and applied to models for process manufacturing in the future Moreover the program introduced higheciency parts and energysaving designs in components and successfully saved electricity in a year,24
action plans have been veried advanced manufacturing tool nm,12
The New Generation Equipment Energy Conservation Program holds over search of opportunities and innovative mindsets for equipment energy conservation TSMC is engaged in depth with the design of energyconserving modules for advanced manufacturing equipment with the top six powerconsuming equipment suppliers and provides implementation guidelines Also through regular technical review meetings TSMC repeatedly validates the green benets of the solutions The energysaving specications are incorporated in the standards for new equipment purchases as well As the rst semiconductor company to drive the adoption of energy conservation measures in advanced manufacturing equipment among equipment suppliers we strive towards the sustainability goal of saving energy by for each machine by,24
GWh of electricity is saved,24
TSMC is committed to practicing green manufacturing We will continue to develop innovative energyconserving designs in partnership with our equipment suppliers and adopt them in new manufacturing equipment in the future to optimize energy eciency,24
Director of Intelligent Engineering Center at TSMC,15
Milestones and Results of the Energy Conservation Action Project for Nextgeneration Fab Tools,24
Set a benet target for new process machines,24
Require the top ve power consuming equipment suppliers to develop the energysaving design for their equipment,24
Launch the Energy Conservation Action Project for Nextgeneration Fab Tools,24
Meet with the top six power consuming semiconductor equipment manufacturers suppliers,17
Apply energysaving solutions to nm process manufacturing equipment,24
Increase energy eciency by 20 in all equipment,24
Five suppliers provided their energysaving plans and discuss and review with TSMC on a regular basis,17
Extend the targets to top equipment suppliers,17
Establish a green tools certication system,23
Applies energysaving solutions to manufacturing,24
Energy conservation measures tested items,24
Energy conservation action plans items,12
Average energy conservation eciency model,24
TSMC collaborates with equipment suppliers in the continuous development of green semiconductor manufacturing equipment and the production of sustainable products under high energy eciency,15
Launch Supplier Fire Protection Personnel Project to Improve Supply Chain Resilience,17
TSMC strives to improve supply chain resilience To reduce the risk of supply chain interruption caused by res TSMC has created the Supplier Fire Protection Sustainability Management Mechanism which advises and inspects supplier re protection systems by standards exceeding local codes In TSMC further activated the Supplier Fire Protection Personnel Project for critical suppliers and suppliers that have shown room for improvement in re protection audits conducted in previous years Each supplier plant has one sta dedicated to re protection management TSMC oers resources and technologies to all re protection dedicated personnel who will receive a capability grading training and training result evaluation,17
In addition to the re protection dedicated personnel project TSMC also consolidated its experience from years of onsite inspections and counseling centered on the Supplier Fire Protection Sustainability Management Mechanism into Suppliers learning materials available in Supply Online,17
can download materials such as the disaster prevention management form and re protection designs from the platform By referring to TSMC practices suppliers can improve their management capabilities more eciently TSMC also ensures all re prevention and re extinguishing equipment at our suppliers functions properly through indepth audits onsite inspections on re extinguishing equipment and re prevention management practices,5
dedicated stas of suppliers that didnt meet,17
In the criteria for Grade all completed training The percentage of trainees in Grade 3,2
in the professional capability grading,8
TSMC plans to collaborate with academic partners By oering teaching materials applicable to all industries professional instructors and teaching equipment that supports practical training the Company will continue to improve supply chain resilience as a globally trusted provider of technologies and manufacturing capacity,17
2021 Supplier Fire Protection Personnel Project Implementation Results,5
I appreciate that TSMC oers counseling and assistance through its expert teams In addition to sharing risk management experience in hightech semiconductor foundries TSMC also held practical training sessions for supplier re protection dedicated personnel It helps enhance the overall re protection of the plant and disaster prevention selfmanagement capabilities and reduces re risks for the company,5
President of Wonik Quartz Taiwan Co Ltd,15
Suppliers took part in the project,17
Dedicated personnel to re protection management,10
suppliers to designate a dedicated single point liaison for plant re protection management and participate in professional capability grading and training,17
dedicated personnel for a total of,8
Training courses for the re protection personnel planned,9
Supplier re protection dedicated personnel is equipped with professional,17
by TSMC Onsite lessons on re,2
extinguishing equipment and operational training,5
capabilities as follows The person is familiar with the function and operation of the re extinguishing equipment in the plant,24
The person is capable of planning for re extinguishing equipment maintenance,24
The person is familiar with re compartmentation,6
The person is familiar with explosionproof electrical,5
Held two sessions of Fire Protection Personnel,5
Conducted a test to evaluate the learning eectiveness of the trainees by the,8
points The percentage of trainees in Grade,8
TSMC enhances supply chain resilience by sharing its experience in re protection management through the Supplier Fire Protection Sustainability Management Mechanism,17
Build a Diverse and Inclusive Workplace 12,8
To fulll our commitment to our Diversity and Inclusion Statement the Company treats its workforce as the most important asset and is 000 60 committed to empowering more than employees globally to unleash their full potential in the right roles In supporting employees to balance family life and career development TSMC oers a welfare system that is better than legal requirements and has established four preschool for fabs in Taiwan In TSMC launched the TSMC Child Care Benet Program extending maternity,8
days It also increased maternity 000 10 000 1 per child and,11
leave from 5 from subsidy from NT organized Holiday STEAM camps to support the 2021 growth of TSMC babies In 7 1 newborns accounts for in Taiwan setting a new record exceeding the from the previous year,12
the number of TSMC of newborns nationally,2
In support of female employees TSMC established the Womentsmc Employee Resource Group ERG,8
The association aspires to connect female colleagues and enable them to realize their full potential in the pursuit of personal growth and achievements,8
of the newborns nationally in Taiwan,2
Employees are important assets to TSMC They are also the driving force of industrial upgrading and social development We strive to foster a diverse and inclusive work environment that integrates people from different backgrounds By strengthening collaboration through mutual understanding acceptance and respect we will create a better and brighter future for TSMC together,8
Vice President of Human Resources TSMC,8
It is a huge challenge for firsttime moms as they bring home their newborns from the postpartum nursing center The adapting and learning process requires considerable time and energy The TSMC Child Care Benefit Program has extended maternity leave to gives me time to properly adjust my life physical and mental wellbeing and make childcare arrangements when I return to work I hope that the Company can develop more flexible work schedules so that employees can more easily achieve worklife balance,9
The childcare benefits the Company offers help dualincome families a lot especially during the adaptation period after the newborn was brought home from the postpartum nursing center The paternity leave allows me to fulfill my responsibilities caring for the family In the meantime my wife and I look forward to participating in the Companys Holiday STEAM Camp with our children We also hope that the Company can plan activities for children of all ages and we can accompany our children along the way,2
Dedicated to supporting employees to attain worklife balance TSMC has established kindergartens for four fabs in Taiwan,2
To enhance the quality of talent in Taiwan TSMC is dedicated to youth incubation the potential realization of diversied education and caring for the disadvantaged communities lacking educational resources The Company strives to achieve SDG ensuring quality education by providing students in all educational stages development opportunities within and outside the scope of formal education as well as learning resources linked to industry practices,2
competitions scholarships and groundbreaking industryacademia collaborative research programs TSMC also oers its production capacity to top university students and teachers worldwide for them to turn their IC designs into actual chips,12
For students currently in the nineyear compulsory education system TSMC Education and Culture Foundation and TSMC Charity Foundation jointly allocate educational resources to encourage them to explore their potential Striving to achieve equal access to education and empower children with STEAM capabilities we have held Chemistry Camps for high school students occupational training science tours specically for female students and learning companion programs and tours for elementary and junior high school students,2
For university and graduate students and teachers TSMC collaborates with schools in Taiwan and overseas in launching university programs primarily focused on industryacademia collaboration course collaboration and career guidance We are committed to the cultivation of nextgeneration semiconductor talent through the support of teacher recruitment mentoring programs lectures TSMC Dedicates Educational Resources for Students in All Educational Stages to Cultivate NewGeneration STEAM Talent,8
An annual expenditure of NT million is dedicated to talent cultivation,8
In addition to training students to exert creativity and complete IC designs independently the University Shuttle Program eectively bridges students with the industry and further introduces our eorts to the world,8
Distinguished Professor at the Department of Electrical Engineering National Taiwan University,15
Junior High School and Elementary Schools,2
Volunteer Services Teach and Learn Program Teachers Training in,2
TSMC Youth Theater Project TSMC Journeys of Female,8
Sponsor the Exhibition Hall The World of,15
Semiconductors to the National Museum of Natural Science,23
Support the Teach for Taiwan organization,10
TSMC Little Baseball Hero Support Program Sponsor Emei Junior High School KIST Education TSMC Science and Aesthetics Tours,2
Vocational Training Program Support the Junyi Academy through regular employee donations,8
Sponsorship of Science Camps TSMC Youth Calligraphy and Literature Competitions,2
Scholarships for outstanding yet economically disadvantaged students,8
TSMC Semiconductor Programs HsienYung Pai Literature,12
Big Data and Cloud Technology TSMC X Microsoft Careerhack,1
Note Junyi Academy Foundation oers free online learning materials for elementary school junior high school and high school students,2
TSMC PhD Scholarship University Research,2
National Academy for Key Fields of Research,2
TSMC doubles down on holding Journeys of Female Scientist Lectures oering female students diverse learning opportunities in technology,8
Relief Eorts for Global Pandemic Prevention against COVID,13
In to support global efforts against COVID pandemic Our endeavors include vaccine donations sponsoring university medical research on pandemic prevention and control and providing relief through TSMC Charity Foundation in healthcare rural education and care for the disadvantaged,5
Adequate testing capacity is the key to COVID pandemic control and prevention Were grateful for TSMC Charity Foundations timely donation of contactless testing stations to the NTUH medical team when most needed,5
Superintendent of National Taiwan University Hospital,2
An annual expenditure of billion was dedicated to global pandemic prevention,5
Vaccines Donated ve million doses of BNT BioNTech 2 162 vaccine to the Taiwan Centers for,2
Disease Control to distribute to vaccination facilities across Taiwan for public use,2
Medical kits 25 Oered PPEs to unions and associations for nurses and social welfare institutions,11
Oxygen generators Donated oxygen generators to the Taiwan Centers for Disease Control and countycity governments to distribute to hospitals and hotels that are used as respite centers as well as some oversea countries such as India at the peak of the pandemic,5
Contactless testing stations Donated ten contactless testing stations that eectively prevent workers from contact with the virus and reduce the risk of infection The testing eciency has been accelerated by to the national testing capacity,9
Undisrupted Education in Rural Areas,2
Remote learning equipment 680 1 000 1 equipment,2
laptops and tablets IP sharers and wireless Internet,1
Online learning resources for teachers and students 000 2 popular science 400,2
remote learning material packages for,2
annual subscriptions to the online learning platform Class One oering teachers access to online training during the pandemic,2
Food packages 000 2 Delivered 1919 collaboration with 000 3 Oered,6
prepared meals to elders at Food Bank,2
boxes of food to rural locations caring for disadvantaged children,2
TSMC Charity Foundation donated contactless testing stations to protect medical staff and enhance testing capacity,2
Materiality Analysis and Stakeholder Communication,10
Carry Out the UN Sustainable Development Goals,10
A Practitioner of Green Power,15
With uplifting society as our vision the TSMC ESG Policy serves as the foremost guiding principle for our sustainable development The ESG Matrix set by TSMCs Founder Dr Morris Chang clearly denes TSMCs ESG scope Based on the vision of Uplift Society TSMC implements sustainability governance eectively in its core business of dedicated IC foundry services through its ESG Implementation Framework TSMC actively develops positive relationships with all stakeholders including employees shareholders investors customers supplierscontractors and society to create value through common good,10
Build a Responsible Supply Chain,17
Create a Diverse and Inclusive Workplace,8
A Practitioner of Green Power,15
Acting with Integrity Strengthening Environmental Protection Caring for the Disadvantaged,10
In accordance with the vision and mission of the TSMC ESG Policy TSMC employs the ESG Steering Committee and ESG Committee as a management platform to align with global trends in sustainable development and corporate growth TSMC takes tangible action on our sustainability mindset and continues to create value for stakeholders,3
Chairman Mark Liu serves as the Chairperson for the ESG Steering Committee and Senior Vice President Lora Ho serves as the executive secretary for the ESG Committee Together with senior executives from various elds Chairman Liu and Senior Vice President Ho review ESG topics relevant to TSMC operations set midtolongterm development directions and goals and align UN SDGs with the Companys core competencies to develop a blueprint for ESG The board of directors supervises progress towards sustainable development and the Chairperson of the ESG Committee reports to the board of directors each quarter about ESG achievements and future plans,3
Senior Executives from Information Technology and Materials Management Risk Mgt Business Development Legal Human Resources Research Development Operations Finance TSMC Education Culture Foundation and TSMC Charity Foundation,12
Chairman Liu and the management team discuss and formulates the Companys ESG vision and strategies colloborates with the ESG Committee for implementation strives towards a culture of sustainability and becomes a driver for positive change,3
Senior executive appointed by Chairman Liu,7
Management representatives nominated by functional organizations relating to the economy environment society and governance,12
and formulate action plans Supervise interdepartmental,12
communication and coordinate resource integration,5
Compile ESGrelated budgets for all,12
Track achievements across various sustainability issues and formulate plans for further improvement,3
The Committee Chairperson shall report achievements and work plans to the Board of Directors every quarter,7
Dr Michael Wu Vice President Research Development Platform Development,2
Dr Kevin Zhang Senior Vice President Business Development,3
Technology leadership is one of the key cornerstones enabling TSMCs continuous growth We are committed to fostering an open and innovative environment for research and development to create maximum value by unleashing employees potential and to realize the goal of corporate sustainability,3
The semiconductor is at the core of modern technological innovation and continues to drive the advancement of our lives We are committed to building meaningful partnerships with our customers around the world developing a sustainable technology roadmap and together we provide eco friendly products that are more powerful and more energyecient,15
Dr YL Wang Vice President OperationsFab Operations I,8
Digital transformation and AI have brought revolutionary changes to wafer fabrication TSMC will continue to use innovative technologies and advanced processes to oer highquality and sustainable products that can satisfy customer demands and benet all people,15
Sylvia Fang Vice President Legal and General CounselCorporate Governance Ocer,12
TSMCs core value is integrity committing us to reach the highest corporate governance standards conduct business with accountability and transparency and appropriately balance the interests of all our stakeholders,0
Note Listed in the order of chapters that senior executives are responsible for,7
The ESG Committee is tasked with carrying out resolutions from the ESG Steering Committee and is equipped for vertical integration and horizontal connections to facilitate interdepartmental communication and resource allocation The ESG Committee instructs the ESG Department the responsible organization and inter organizational management representatives to identify sustainability topics relevant to TSMC operations that stakeholders are concerned about The ESG Committee will assemble task forces formulate strategies targets and actions plans and convene quarterly meetings to track progress and performance for sustainability issues to ensure that ESG strategies are fully implemented into the daily operations of TSMC,3
G Co m m i t t e e,12
Information Technology and Materials Management Risk Mgt,17
TSMC Education and Culture Foundation,2
Stakeh o l d e r s,12
Dr LC Lu TSMC Fellow and Vice President Research DevelopmentDesign Technology Platform,12
Based on the comprehensive infrastructure of Open Innovation Platform we collaborate with alliance partners to continuously research and develop innovative design solutions through Design Technology CoOptimization DTCO and enable customers rollout of products with optimum performance energy eciency,15
Connie Ma Vice President Human Resources,8
As TSMC is heading for another stage of substantial growth we would continue to implement the business philosophy of open style management system and to foster a diverse and inclusive workplace so that employees can enjoy their work grow with the company and share the fruits of success,8
JK Lin Senior Vice President Information Technology and Materials Management Risk Management,18
TSMC is working with suppliers to pave a new path to sustainability by building a low carbon supply chain together ensuring labor rights strengthening business ethics and reducing ESH risks We aim to take the lead in ESG actions and drive our responsible supply chain to become even better,17
Dr Jun He Vice President Quality and Reliability,18
TSMC is fully dedicated to quality With our quality culture that is always pursuing excellence and our consistently evolving quality capabilities we work with customers and suppliers to achieve highquality products and facilitate sustainable prosperity in the industry,15
Lora Ho Senior Vice President Europe Asia Sales,3
YH Liaw Vice President OperationsFab Operations II,3
In the era of rapid change and uncertainty TSMC uphold the Customer Trust core value continuously strengthen customer collaboration and elevate customer partnerships We expect ourselves to be the critical enabler of customer success and achieve the winwin objectives together with our customers,3
TSMC is resolute in maintaining our commitment to strengthening environmental protection We aim to facilitate green manufacturing through innovative mindsets collaborate with suppliers to achieve green action and actively introduce renewable energy to lower our impact on global climate change and become a stabilizing force for environmental sustainability,13
Dr Arthur Chuang Vice President Operations Facility,3
Striving to become the benchmark of eco friendly companies in the semiconductor industry TSMC is dedicated to developing a sustainable operational environment pursuing the best pollution prevention technologies and developing a renewable circular economy,23
Dr TS Chang TSMC Fellow and Vice President OperationsAdvanced Technology and Mask Engineering,12
TSMC cares about environmental protection Weve introduced energyecient designs to advanced processes and optimized raw material usage through innovative ideas like source management and reduction which will be applied to future facilities as well to expand our carbon reduction and waste reduction eorts as part of our contribution to a sustainable society,19
Wendell Huang Vice President Finance and Chief Financial Officer Spokesperson,3
TSMC is committed to achieving excellent nancial performance implementing sound corporate governance and bringing long term protable growth to investors At the same time we set challenging ESG goals and go out of our way to actively respond to stakeholder needs and expectations,3
Sophie Chang Chairperson TSMC Charity Foundation,12
TSMC has a lot of ESG ideas that span a wide scope So long as we are able to contribute to society the TSMC Charity Foundation will remain on the frontlines to promote and share our experiences to help more people begin their journey towards sustainability,3
Dr FC Tseng Chairman TSMC Education and Culture Foundation,2
The TSMC Education and Culture Foundation never faltered in the face of the COVID pandemic By adopting innovative mindsets and with the help of technology we were able to continue injecting new life into the elds of education and culture guiding younger generations and the public through this challenging time,2
Note Listed in the order of chapters that senior executives are responsible for,7
2021 ESG Reporting to the Board of Directors,7
Formulated an incentive program that ties the compensation of senior executives and key,11
Explored global ESG trends evaluation standards,12
talents to shareholder interests and ESG environmental social and governance achievements,12
Increased purchase of renewable energy supported carbonneutral natural gas continued to develop green equipment and machines and announced the strategies and goals for Net Zero Emissions by,25
Leveraged the Sustainability Report as an ESG selfmanagement tool continued to align with global sustainability standards and management trends and compiled our rst TCFD Report,18
Continued to strengthen energy conservation GHG reduction water conservation and,25
pollution reduction in suppliers by asking for midtolong term reduction goals and concrete actions toward such goals to achieve a lowcarbon supply chain,17
Published an announcement declaring that Supply Chain Partners Should Ensure Protection,17
of Human Rights During the COVID,10
Pandemic to create a dignied workplace,13
Carried out the winning proposal from the rst ESG Award and went on to the host the,12
second ESG Award to encourage sustainability and innovation in the organization and among employees,3
Continue to enhance the performance of green manufacturing achieve a lowcarbon value,15
chain and steadily move towards net zero emissions,25
Extend manufacturing standards from TSMC to the supply chain and work with suppliers to,17
create an ecofriendly green supply chain,17
