paragraph,predict_label
Led all financial holding companies in profitability based on earnings per share for a 13th straight year,18
in 2021 with EPS of NT1249,12
Remained Taiwans second biggest financial holding company by assets with NT105 trillion in assets,18
Had net income of NT14461 billion in 2021,12
Selected to the Fortune Global 500 for a 4th consecutive year,18
Accelerate the development of green finance,15
The Principles for ESG investment loan ESG thematic investment Green Bond Insurance for renewable energy Sustainability linked loan,12
Engagement with clients asset managers,3
Creating the climate risk database Nurturing climate finance talent,13
Promoting professionalism in risk management,0
Phase down on financing the coalfired petrochemical industry,25
New project financing for coalfired power plants The power plants that burn more than 50 coal The mining industry only mines coal Crude oil exploration and production industry,24
G ROWTH p r o m o ted environmentally friendly a,15
F u b o n h,4
MANAG E Control the impact on the e n v i r o n m e n,12
Scientific management Science Based Target setting,25
Supporting marathons into green sport events Responding to local governments environmental,10
Planting 100000 trees for Taiwan in 5 years Advocate the Sports for Climate Action of UN,13
Engagement with suppliers government academic institutions and NPO,12
Participating in the Net Zero alliance Supporting climate risk policies and,13
Reducing the impact of business operations,3
Reducing our own operational carbon emissions Green procurement Supplier Sustainability Management Setting carbon reduction targets,25
Run For Green Leading Taiwan on Netzero Planting 100000 Trees in 5 Years for a Sustainable Future,23
Fubon Financial Holdings launched the Run For Green ESG initiative in 2021 to exert its corporate influence in both the financial and nonfinancial spheres and lead a green transition aimed at achieving netzero sustainability goals by 2050,3
Beyond leveraging green finance to effect change Fubon has embraced the Sports for Climate Action plan initiated by the United Nations Framework Con vention on Climate Change With Fubons support the Taipei Marathon in 2021 became the worlds first marathon to receive BSI carbon footprint verification and it pledged to reduce carbon emissions by 3 a year,13
The company also promoted green transformation by working with seven city and county governments to restore the environment in conjunction with the four major marathons Fubon sponsors The program aimed at planting 100000 trees around Taiwan within five years plants a tree for every 40 kilometers a per son runs in the four marathons combined in the process encouraging healthy exercise and carbon emissions reduction,23
In 2022 Taipei Fubon Bank and Fubon Life promoted Run For Green sustain ability ideals through activities that gave employees incentives to protect the environment including a Work for Green treeplanting event and a 10000step aday Green Walk activity These actions demonstrated the initiative taken by Fubons people in cutting carbon and loving the Earth,23
POINT 60000 trees had been planted around Taiwan as of end April 2022,23
POINT With Fubons support the Taipei Marathon became the worlds first mara,4
thon to receive BSI carbon footprint verification in 2021,25
15994 runners earned the right to have a tree planted for them after running at,2
least 40 km in the 4 marathons in 2021,9
As of the end of 2021 Fubon had held seven green sports competitions that,12
avoided about 798 kg in carbon emissions,25
Run For Green activities reached 20450014 people in 2021,10
A survey of runners in the 2021 Taipei Marathon found that 774 were aware of,9
the Run For Green campaign,10
1 Local governments and race organizers show their support,8
for Fubons Run For Green initiative and achieving netzero emissions by 2050,25
2 Fubon Financial Holdings is a longtime sponsor of the Taipei Marathon and pushed hard for the event to go green In 2021 it became the worlds first marathon to receive BSI carbon footprint verification,12
3 The Run For Green campaign has mobilized runners to take,10
part in ecofriendly activities enabling the marathon to spread its positive influence far beyond the event itself,3
4 In 2021 the Kaohsiung Fubon Marathon promoted running wear made of ecofriendly materials symbolizing its Green Marathon theme,15
Fubon 60 Creating Value Fighting Climate Change by Recycling Old Masks Limiting Waste,19
The COVID19 pandemic has generated huge numbers of discarded face masks but Fubon found they could be dis infected and recycled into usable products and took action to address the issue,15
In line with SDG 12 Responsible Consumption and Production nearly 400000 discarded masks were used to make 43000 mobile phone charging pads in collaboration with Miniwiz By converting waste masks into phone charging pads that were distributed as gifts the initiative balanced epidemic prevention and sustainability Making the charging pads with waste masks cut emissions by 999 and their paper and onecolor packaging cut packaging emissions by 44,19
A special event showcasing the process was organized to help combat waste promote SDG 13 Take urgent action to combat climate change and its impacts and raise awareness of circular sustainability concepts,13
People were invited to see how a miniTRASHPRESSO machine turned the waste material into charging pads which highlighted the importance of limiting waste and the value of circular economy concepts through the reuse of mate rials More than 700 people took part in the threeday event and 97 said it increased their interest in environmental sustainability,19
Participation of sustainability groups boosted events promotional reach,12
The Taiwan Business Council for Sustainable Development and Unity Sustainable Services were invited to the event to boost exposure of the mask recycling process We also spread the word on circular sustainability issues through dig ital platforms Facebook LINE OpenChat media TVBS TViewpoint corporate sustainability experts and manager meetings reaching more than 1 million people digitally,15
Fubon Group Chairman Daniel M Tsai left attends the Fubon 60 Creating Value event and is joined by Miniwiz CEO Arthur Huang center and BCSD Taiwan SecretaryGeneral Tony Mo They and other visitors witnessed how discarded facial masks could be recycled into mobile phone charging pads,9
POINT Reduction in greenhouse gas emissions 473 metric tons,25
POINT The TRASHPRESSO won a 2021 World Design Organization World Design Impact Prize and a Sustainable Cities And Human Settlements Award for being a Global Model of Green Technology,10
Nearly 25 of Fubon employees took part in the mask recycling plan,15
More than 700 people participated in the threeday event Dec 2426,11
Turning waste masks into chargers reduced emissions Raised reuse rate of waste materials to 90 used local supply chain to process masks cutting transportationgenerated emissions by 999 packaging used only one material reducing emissions by 44 vs standard packaging,19
Promotional impact As of end 2021 Fubon 60 Creating Value had drawn 70 media stories worth nearly NT7 million in exposure related digital campaign reached more than 1 million people over 400 event participants shared posts and interaction rate with those posts was 13,12
Sustainable Finance Dialogue Think ESG Run for ESG Business,3
A culture can only be built through honest dialogue to confirm values clarify goals inspire pas sion and drive action In 2021 a group of Taipei Fubon Bank empolyees devoted to ESG ideals created a Think ESG crossdepartment communication platform and used it initially as a learn ing tool by looking at the latest international sustainability trends and examining related financial sector scenarios As interest picked up a growing number of empolyees offered innovative ideas on sustainability,3
Think ESG has evolved from an experimental study group into a consensusbuilding resource and longterm driver of innovativesustainable finance practices Through Think ESG the groups team has created a common language for ESG knowledge and thinking and nurtured sustainability DNA to entrench ESG in the product design process Taiwans first thirdparty certified green loan and the first MOU on financing for a staterun enterprises Taipower supply chain arranged by Taipei Fubon Bank were both spurred by Think ESG,17
Articles chosen for discussion on daily Think ESG online group have been a constant source of ideas By testing and putting them the ideas into practice we has moved closer to the goal of helping clients develop sustainably,12
Business Units Corporate Banking Department Commercial Banking Department Multinational Banking Department Individual Exclusive Banking Department etc,18
Risk Management related Units Risk Research Development DepartmentCredit Department etc,18
Product related Units Product Development Department,15
Taipei Fubon Bank held a Think ESG Forum on Earth Day on April 22 2022 Lin Faajeng front row center a chair professor of electrical engineering at National Central University was invited to discuss Taiwans energy policies and sustainable development strategy,12
POINT Held around a dozen lectures for small and mediumsized enterprises topics included bank financing challenges amid ESG trends green finance corporate governance 30 TCFD and GHG inventory practices consultation and CSR guidance More than 200 SMEs took part in the lectures and consulting services,25
Launched by the product and ESG strategy planning departments the initiative spans 13,15
different departments and has more than 80 employees participated,11
The first Think ESG meeting on sustainable finance was held in May 2021 As of the end of 2021 12 interdepartmental meetings had been held on the platform Those meetings drew a combined attendance of 343 participants and covered more than 20 ESG topics,3
Love Quietly Loud Bringing Financial Equality to The Deaf and Hard of Hearing,8
Taipei Fubon Bank Fubon Life Fubon Insurance Fubon Securities,12
A foreign man walks up to you and in awkward Chinese asks you for directions You patiently en courage him by saying his Chinese is good and then show him the way This you showed empa thy for his lack of familiarity with a foreign language,8
A man with a hearing impairment approaches you and uses sign language to ask for help You get a little flustered because you dont know how to communicate Luckily he uses a pen towrite down his question which you then answer This him showed empathy for your lack of familiarity with his sign language,8
People who are deaf or hard of hearing have always been understanding of others who do not know sign language As a financial services benchmark however Fubon wanted to do more On Sept 23 2021 the International Day of Sign Languages Taipei Fubon Bank launched sign lan guage interpretation services at all 135 of its Taiwan branches to support deaf and hard of hear ing customers and forge a barrierfree banking environment In January 2022 Fubon Insurance launched a service with the Taiwanese Association of Sign Language Interpreters enabling cus tomer service claims and sales agents to schedule an interpreter to help communicate with hear ingimpaired customers by mobile phone video during office hours On World Consumer Rights Day on March 15 2022 Fubon Securities launched sign language interpretation services in all 33 of its branches and Fubon Life did the same at 10 of its customer service offices in April 2022,8
This initiative the first of its kind in the financial sector offers both inperson and video interpre tation services Though they may not be used often Fubon will always keep its doors open to a barrierfree environment and fully accessible caring service,2
POINT Social influence After Fubon introduced sign language interpretation services some 16 financial,8
institutions and two hospitals followed suit,2
Financial services sign language training Recorded 84 sign language teaching videos and offered online,8
classes 5788 people took part,2
Employee sign language activities A See,8
Love sign language event was held in conjunction with Chinese Valentines Day Employees made 136 sign language short videos on their experience spreading love to their families friends and customers The campaign drew more than 640000 online participants and 139 million Likes,8
Initiative earned Taipei Fubon Bank a silver prize at the 5th PwC Sustainability Impact Awards,3
Trusts in Sign Language website Set up with the Taiwanese Association of Sign Language Interpreters Trusts in Sign Language website was launched on June 17 2021 and had been visited more than 48000 times by the end of the year,8
Financial knowledge outreach Began in August 2021 to hold activities for families with children with hear ing impairments to convey financial knowledge and information about trusts for people with disabilities Four such events was held as of the end of 2021 drawing a total of 95 participants,2
Investing in a Sustainable Future Promoting a Green Reduction Movement Protecting Our Mountains Seas and Rivers,23
POINT ESG issues have been incorporated into the investment process through an ESG assessment mechanism At the end of 2021 Fubon Life had NT159 trillion in lowcarbon investments up NT1967 billion from 2020 Fubon Life will continue to look for investment opportunities in ESGoriented companies that ad vance peoples health and wellbeing develop green energy and basic infrastructure promote lowcar bon strategies or have good ESG records to achieve a sustainable future,2
In 2021 mobilized company volunteers to take part in the Wu River basin waste assessment survey nearly 30000,19
A Wu River Waste Survey Documentary and YahooTV Environmental Education Animation promoted river,19
conservation They were viewed more than 1 million times,24
The USR social responsibility program collaborated with six universities and drew the participation of 2600 stu,10
dents local residents and Fubon volunteers,0
Joined with Farm Animal Investment Risk Return in 2019 to focus on material issues and major ESG risks in the,18
agriculture and livestock sectors and use the influence of the financial sector to bring about change,12
Fubon Life has supported a Society of Wilderness project to survey waste in the Wu River basin the past three years The project is helping government agencies and environmental groups with river rehabilitation efforts and raising awareness among the public to protect and conserve Taiwans rivers,23
In 2021 Fubon Life teamed up with six universities on USR university social responsibility projects that en couraged people to clean up and monitor the natural environment and raised awareness on reducing plastics use The project with Tunghai University encouraged people to protect Taichungs rivers by transforming the Tungta Creek from a foulsmelling oily ditch into a beautiful stream The project with National Taichung University of Science and Technology focused on mo bilizing students and volunteers from all walks of life to clean up beaches mountains streets and rivers,23
A plastics reduction and water purification education program with Feng Chia University brought students and senior citizens together on a science project that stressed the importance of environ mental conservation A longterm collaboration with National Taiwan Normal University on plastics reduction uses a podcast to spread the word and it also organized an activity that gave students and others the chance to experience the meaning of reducing plastics use through fun board games,19
Fubon Life has set the standard for sustainability within the company as well by aligning its workplace energy conservation carbon reduction and green insurance services with ISO certification norms It also continues to exert influence through core competencies by sup porting green procurement and green value chains and expanding the promotion of ESG thematic investing with an eye on balancing economic activity and environmental protec tion to ensure a better future for our planet,3
Fubon Life and Society of Wilderness representatives appear together at a press conference on the Wu River basin waste assessment survey,19
11 About Fubon Financial Holdings,18
Intent on becoming one of Asias firstclass financial institutions Fubon Financial Holdings the Company offers the most complete and diversi fied line of financial products and services in the industry through its many subsidiaries including Fubon Life Taipei Fubon Bank Fubon Insurance Fubon Securities Fubon Asset Management Fubon Bank Hong Kong and Fubon Bank China,18
Despite the challenges posed by the COVID19 pandemic in 2021 these subsidiaries performed extremely well in a rapidly changing operating en vironment Fubon Financial Holdings had net income of NT14456 billion the highest in the Companys history and its earnings per share EPS of NT1249 ranked first in the sector for the 13th consecutive year Consolidat ed assets also set a new high of NT105 trillion as of Dec 31 2021 up 14 from the previous year and the second highest among all domestic financial holding companies,18
Beyond deepening its presence in Taiwan Fubon Financial Holdings has steadily forged a regional network aimed at providing old and new cus tomers a comprehensive portfolio of financial services In 2021 we also achieved a major milestone by acquiring Jih Sun Financial Holdings pav ing the way for the first merger of domestic financial holding companies The move should bolster Fubons banking and securities businesses and lead to greater synergies within the organization,18
About Fubon Financial Holdings The Benchmark for Taiwanese Financial Institutions in Greater China,18
Fubon Insurance formerly Cathy Insurance began operations,18
Fubon unveiled a completely new brand concept for its 60th anniversary Be positive All possible,15
The main businesses and profit models of Fubons four main subsidiaries are detailed below,18
Fubon Financial Holdings Ratings in 2021,18
Main Businesses Life insurance Health insurance Injury insurance,12
Main Businesses Institutional banking Retail banking Overseas,18
Annuity insurance Profit Models Underwriting profits Investment income,4
Profit Models Interest income Fee income Investment income,4
Performance 1 Consolidated assets and net income both set historical highs in 2021 making Fubon Life a key profit engine of Fubon Financial Holdings,18
Performance 1 Deposits and outstanding loans were up 16 and 12 respectively yearoveryear driving total assets up 13 from 2020 to more than NT3 trillion,12
2 Firstyear and renewal premiums and,4
firstyear premium equivalent all ranked second in the industry,18
Main Businesses Auto insurance Healthinjury,12
insurance Commercial fire insurance New types of insurance Marine insurance Home fire insurance Engineering insurance,5
Human resources management Risk management Funds management Product and services management Channel management Customer relationship management Market oversight and compliance,18
2 Valid credit cards and total card,22
spending were up 10 yearoveryear The growth rate beat that of the top five card issuers and average spending per card per month ranked first,12
Main Businesses Brokerage business Proprietary trading Underwriting business Profit Models Fee income Investment income,4
Profit Models Underwriting profits nvestment income,18
Performance 1 Written premium income grew 129 market share hit 246,4
leading the sector for the 40th year in a row,18
2 To cater to the different needs and risks of society and companies introduced Taiwans first vaccine insurance policy and a policy covering minimally invasive da Vinci cancer surgery,9
Performance 1 Benefiting from high market turnover brokerage business income rose 584 and brokerage market share ranked in the top three at 613,4
2 The proprietary trading and wealth management businesses,4
maintained their profitability contributing to Fubon Securities overall net income of NT706 billion in 2021 the highest in the companys history,18
Fubon Financial Holdings had an excellent 2021 It led the sector in earnings per share for the 13th straight year and its net income of NT14456 billion was the highest in the companys history,18
Equity Attributable to Owners of the Parent,4
Net Income Attributable to Owners of the Parent,4
While Fubon Financial Holdings puts a high priority on controlling risk to maintain a level of asset quality that exceeds the market average and strengthens the Companys capital structure Fubon Financial Holdings capital adequacy ratio CAR was approximately 13936 in 2021 well above the legally required 100 minimum,18
Credit Rating Long term Short term,18
Profit Contribution from Subsidiaries Note,12
Fubon Bank China 22 15,18
Net profit of Taipei Fubon Bank was NT187 billion in the consolidated basis Taipei Fubon Banks net profit of NT179 billion excludes the investment income from Fubon Bank China to avoid double counting,18
Note Based on the consolidated net income to parent company of the FHC Others includes NT365 billion in,12
Fubon Financial Holdings 2021 Investor Conference Report,18
In response to global trends in tax governance Fubon Financial Holdings established the Fubon Financial Holdings Co Ltd and Subsidiaries Tax Governance Policy to ensure regulatory compliance carry out sustain able development increase shareholder value and fulfill its corporate social responsibility The board of direc tors the highest decisionmaking body of Fubons tax risk management mechanism is responsible for approv ing general tax governance policies to ensure effective tax management Related regulations and execution methods are outlined below,12
Tax governance Annual tax governance execution plan and results reported to the Companys Corporate Governance and Sustainability Committee at least once a year and tax management status reported to the board of directors,12
Tax risks proactively handled and managed to reduce the impact of such risks,12
Lawful planning Tax planning should be done in compliance with pertinent laws and no transactions should be conducted for the sole purpose of avoiding taxes When planning taxes consideration should be given to business operations and Fubons social responsibility reputation risk management framework and sustainability values in different countries,12
Reasonable prot allocation Profits are not transferred to noncooperative tax jurisdictions and tax havens lowtax countries as defined by the Organization for Economic Cooperation and Development and the European Commission,12
The pricing or profit in controlled transactions with related parties in commercial or financial terms is not different from that of transactions between nonrelated parties,4
Professional assessment Tax risks and their impact associated with pertinent local and international laws and regulations are assessed when making important decisions external experts are consulted when evaluating strategies as necessary,12
Information transparency Tax information appropriately disclosed in financial statements annual reports and corporate social responsibility reports tax strategies and taxrelated information in different countries posted on the Companys website and updated regularly,12
The location of Fubon Financial Holdings primary operations is in Taiwan Some 8816 and 8987 of its net revenue in 2020 and 2021 respectively originated in Taiwan,18
Net revenue originating in TaiwanB,12
Net revenue originating in AsiaNote,12
Net revenue originating in Other areas,12
Weight originating in Taiwan B A,6
Note Includes China Hong Kong South Korea Singapore Vietnam Thailand and the Philippines Source FY2021 Fubon Financial Holdings Consolidated Financial Statements pg 427,18
Information on the Companys income taxes for the years 2020 and 2021 is as follows,12
Source For more information on net income before tax and income tax expense see the Consolidated Statements of Comprehensive Income on pg 6 in the FY2021 Fubon Financial Holdings Consolidated Financial Statements For more information on income tax paid see the Consolidated Statements of Cash Flows on pg 6,12
Tax Governance and Risk Management,12
Fubon Financial Holdings Co Ltd and Subsidiaries Tax Governance Policy,12
Fubon Financial Holdings paid NT629 billion and NT17656 billion in income taxes worldwide in 2020 and 2021 respectively Of that more than 80 of the income tax was paid in Taiwan,12
Go to Tax Governance on Fubons website for more information on the Companys tax policies tax issues in different countries and major business operations including net revenue pretax income income tax expens es income taxes paid employee numbers and main operating activities,12
Tax Governance on Fubons website,12
Continuous learning Committed to enhancing professional competency in tax operations by continuously training talent offering regular internal tax courses and encouraging staff to join external seminars and courses regular updates on domestic and international tax laws provided to remain up to date on the changing tax law environment in real time,12
Performance evaluation Honesty expertise cordiality and innovation emphasized evaluations regularly conducted by competent authorities related to regulatory compliance operational risk management deficiencies identified in arbitration cases and inspections by competent authorities and highrisk deficiencies identified in internal audits and inspections,0
Professional knowledge transfer Develop documentation on nonrecurring or unusual cases and regularly convene meetings and divide up the responsibilities on those issues to strengthen the handing down of institutional knowledge,12
Regulatory compliance As a responsible taxpayer local tax regulations and disclosure requirements are complied with and taxes are filed and paid by the deadline,12
Honesty and professionalism Continuous communication is maintained with local tax authorities in an honest professional and open manner,0
Timely communication When faced with uncertainty related to major tax issues or proposed tax treatments the Company and its subsidiaries discuss the issues with companies in the same sectors industry associations and external experts and consultants to find appropriate ways to communicate or negotiate with or apply for a ruling or guidance from tax authorities,12
Fubon Financial Holdings effective tax rate cash tax rates and the global average rate for the industry in 2020 and 2021 respectively are as follows,12
Source FY2021 Fubon Financial Holdings Consolidated Financial Statements Effective Tax Rate income tax expense net income before tax Cash tax rate income taxes paid net income before tax The average industry value for accounting effective tax rates and cash tax rates are calculated according to the 24 standard global industry sectors based,12
on the Sustainability Assessment Companion published in 2022 by RobecoSAM a Swissbased company which focuses on sustainability investments,3
The calculation of postadjustment average tax rate is explained as follows The adjustment primarily focused on tax exemptions The discrepancy in effective tax rates is explained as follows,12
1 The effective tax rates of Fubon Financial Holdings in 2020 and 2021 were lower than the global average for the industry primarily because the Companys operations are based in Taiwan where the statutory income tax rate general tax rate is 20 alternative minimum tax rate is 12 is lower than the industry average,12
2 Effective tax rates are low primarily because of Fubons relatively high percentage of taxexempt income After excluding taxexempt income including gains from securities transactions as defined in Article 41 of the Income Tax Act and dividends as defined in Article 42 of the Income Tax Act the adjusted tax rate was close to the statutory income tax rate 20,12
3 Cash tax rates are lower than effective tax rates for the following reasons,12
1 There is a time lag between the effective tax rate which is based on tax expenses incurred for a fiscal year and the cash tax rate which reflects an,12
actual tax payment the following year that may be affected by taxes on deferred income or offsets from previous losses,12
2 2020 difference The 2020 cash income taxes took into account taxes on undistributed earnings from 2018 and corporate income in 2019 There were no undistributed earnings to tax in 2018 and deductions claimed on losses carried over from a previous year offset some of the tax on 2019 corporate income,12
3 2021 difference There was little difference in 2021 between the effective tax rate and the cash tax rate,12
4 A summary of the main items and amounts causing both the effective tax rate and cash tax rate to be lower than the average rates for the industry,12
Preadjustment income tax expense income tax payment made,12
Additional tax under alternative minimum tax regulations A,12
Addition Prior year loss deduction,12
Postadjustment income tax expense income tax payment made,12
Income tax includes taxes on company income and undistributed profits Source FY2021 Fubon Financial Holdings Consolidated Financial Statements pgs 9798 For more information on income tax paid see the Consolidated,12
Statements of Cash Flows on pg 8,18
In 2021 a major COVID19 outbreak in Taiwan in May led to restrictions on peoples movements that affected domestic demand and employment in the second and third quarters but robust trade growth propelled by soaring demand from advanced economies more than offset the slowdown in private consumption Bolstered by strongerthanexpected net export and private investment growth Taiwans economy expanded during the year outperforming most other countries,4
In 2022 we expect the pace of Taiwans export growth to moderate because of a relatively high base of compar ison but private consumption should rebound as coronavirus fears ease and become a main driver of growth Those factors plus the localization of supply chains companies expanding production capacity and increased investment in green energy should help Taiwans economy perform well this year,17
Key Global Economic Factors to Watch in 2022,18
The pace at which each countrys economy recovers,18
The monetary policy of each countrys central bank,12
21 2025 ESG Visioning Blueprint,3
Fubon Financial Holdings continues to pursue its vision of becoming one of Asias firstclass financial institutions through its mission and brand concept of Be positive All possible and four core values of integrity sincerity profes sionalism and innovation In 2021 the Company revamped its ESG Visioning Blueprint by adopting four new strategies decarbonization digitalization empowerment and connection to create sustainable value for its stakehold ers As part of the initiative sustainability goals were set for 2025 and Fubon demonstrated its determination to fulfill its sustainability commitments by es tablishing quantitative indicators for those goals and tracking their progress,3
Helping Customers Go Sustainable Use sustainable financerelated in vestments loans products and spe cialized services to help customers elevate their ESG performance build a lowcarbon operating model,15
The financial sector has a critical role to play in meeting zerocarbon goals Fubon has adopted a decarbonization strategy under which it uses its financial influence to accel erate value chains transition to sustainable practices and help achieve the common goal of mitigating global warming At the same time Fubon has sought out invest ment opportunities in the clean energy era as a new driver of business growth,3
Providing the Best Financial Services Provide innovative services and experiences and satisfy customers diverse investment wealth manage ment and insurance needs based on the principle of matching the most appropriate product to those needs,15
