paragraph,predict_label,count,different,empty,diff rate,empty rate
However we believe that crises are opportunities We always encourage employees to confront and break through challenges with new thoughts and permanently persist in four operating guidelines optimize operation of existent business expand the medical business rapidly speed up development of solutions and deploy 5G network communication business We integrate the sustainability strategies in our operating philosophy and implement tasks including corporate governance environmental protection social inclusion and supply chain management,17,8,diff,,,
Though facing different challenges the Qisda created an annual revenue of NT1917 billion and a growth rate of 13 in 2020 This result must be attributed to the efforts and contribution of all the employees the trust of the customers and the support of the investors These helped us create outstanding performance under the threat of the pandemic,18,4,diff,,,
Qisda is implementing value transformation toward the goal of more than half of the revenues in 2022 coming from highly valueadded business lines In addition to being dedicated to improvement of our protability at the next phase we will work with domestic and foreign outstanding hidden champions and combine the sustainability issues with the operating strategies and core capabilities of our affiliates to consolidate and enhance our strength more constructively and innovatively,3,0,diff,,,
Creativity in Addition to Prevention from Pandemic,13,9,diff,,,
The pandemic made people anxious and panic and brought about restrictions and inconveniences to our daily life During this period our affiliates put new ideas in customer services with their unrestricted creativities in addition to prevention of the pandemic,13,9,diff,,,
Remote working is a good example BenQ provided customers with a remote working trial,4,11,diff,,,
Sports Day and Online Karaoke Contest and encouraged employees to form teams for,4,26,diff,empty,,
while Sysage Technology checked all the brands under its agency and promoted the Virtual,4,26,diff,empty,,
the competition in the hope to improve the sports awareness of groups take care of,4,4,,,,
Office project New Best Hearing International enhanced free onsite services and online,2,26,diff,empty,,
spiritual health and give employees an opportunity to demonstrate their talents We,8,6,diff,,,
promotion activities to minimize the opportunity for customers to go out To meet the demand,4,4,,,,
maintained the wage adjustment policy in 2020 and did not let the pandemic affect the,11,12,diff,,,
of the popular takeout and food delivery services Lafresh received the orders of software and,15,26,diff,empty,,
compensation to employees We provided the Employee Stock Ownership Trust ESOT,11,8,diff,,,
hardware integration system services for shadow kitchens while Ace Pillar worked in line with,1,26,diff,empty,,
program and extended it to the care for retired employees For this we won the special,2,26,diff,empty,,
the national team of 60 mask machines Golden Spirit is the largest leading company of medical,4,26,diff,empty,,
honor of Best Companies to Work for in Asia,3,26,diff,empty,,
disinfectant solution in Taiwan and a big agship of the Group It provided important pandemic,5,26,diff,empty,,
prevention products during the COVID19 period,15,9,diff,,,
As for the sustainability issue we consecutively won the Platinum Award of Electronic,15,0,diff,,,
Information Manufacturing Industry in the category of Corporate Sustainability Reports,17,15,diff,,,
The pandemic is speeding up the change of our life style and bringing about new needs It,13,26,diff,empty,,
from the Taiwan Institute for Sustainable Energy Besides this we were recognized with the,24,24,,,,
changes the work learning and life styles and increases the needs for educational and medical,2,26,diff,empty,,
following special honors in 2020,12,26,diff,empty,,
products as well as automated production Our affiliates can work together to create synergy,15,26,diff,empty,,
and solve these problems to satisfy the needs of the people,10,26,diff,empty,,
In the 5G era we make innovations continuously and break through the traditional restrictions with the help of the technology In addition to introduction of technology to improve existing complicated manual operating processes we work with our partners to promote 5G applications assist retailers with innovations and help local stores develop from digitization and automation to intellectualization in order to improve the overall efficiency and business growth,15,4,diff,,,
Growth and Transformation Results in 2020,3,4,diff,,,
Qisda established the sustainable operating goals in consideration of ESG Environment,23,26,diff,empty,,
Society and Governance as our three sustainability dimensions We also combine the,12,0,diff,,,
SDGs of the United Nations to create a mutually benecial and winwin resources platform,12,26,diff,empty,,
for the Group We are dedicated to improving the economic benet of value transformation,3,26,diff,empty,,
developing a medical business that links to the social demands providing smart solutions to,10,10,,,,
help customers in digital transformation Digital tools are used to enhance the performance,3,8,diff,,,
of governance and the issues of environmental sustainability are coped with via establishment,23,0,diff,,,
of intelligent energy saving business With these we integrate the powerful resources of,24,24,,,,
the affiliates to facilitate coprosperity and create an intelligent sustainable life for our,23,26,diff,empty,,
society For these we won the Taiwan Top10 Best Sustainability Enterprise Award in the,3,0,diff,,,
In 2020 Qisda had a consolidated revenue rising to a new record high for three consecutive,18,26,diff,empty,,
manufacture category for the rst time,15,26,diff,empty,,
years The four operating guidelines created synergy continuously The overall performance of,4,8,diff,,,
the DLP projectors and displays was better than the performance of the industry and ranked,4,8,diff,,,
rst and second respectively in the global market,4,26,diff,empty,,
In addition we won the Growth Through Innovation Award with our Joint Care,15,3,diff,,,
Management System for Creation of a Premium Smart Longterm Care Application Platform,15,11,diff,,,
as an excellent practice case We fully demonstrate our specialties in the integration of,4,26,diff,empty,,
In addition to growth of the revenue Qisda makes use of digital tools to mitigate the impact,12,4,diff,,,
software and hardware and apply them to the longterm care in an aging society In addition,2,26,diff,empty,,
of the pandemic and protect the welfare of the employees We organized the Online,9,26,diff,empty,,
to combining upstream and downstream partners during the process we serve the,17,26,diff,empty,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
M e s s a g e,12,26,diff,empty,,
f r o m O u r C h a,12,26,diff,empty,,
a n d C E O,12,26,diff,empty,,
governments homecare institutions and people to create wider benets for society More,2,26,diff,empty,,
than 6000 people and nearly 100 homecare institutions beneted and more than 1 million,2,26,diff,empty,,
cases showed the people who received the services We created the operating revenue,12,26,diff,empty,,
and realized the social value while implementing the SDGs,10,10,,,,
The BenQ Hearing Solution and New Best Hearing International of the Group are the hearing,9,26,diff,empty,,
care experts accompanying the people with hearing loss all the way The services were not,9,26,diff,empty,,
suspended during the pandemic in 2020 and a series of hearing care upgrades including,2,26,diff,empty,,
Telecare Hearing Cloud Care Free OnSite Service and Hearing Love Project were,12,6,diff,,,
fully launched to give assistance to disadvantaged families and provide safe comfortable conve,2,26,diff,empty,,
nient and comprehensive hearing care services for the people with hearing loss We combined,9,26,diff,empty,,
cloud and physical communications to provide more communication channels for stakeholders,24,8,diff,,,
including the communities where our customers live With these as excellent practice cases we,10,26,diff,empty,,
won the Creativity in Communication Award,8,8,,,,
In 2020 Qisda conducted engagement and communication with stakeholders with respect to,12,8,diff,,,
the three dimensions of economygovernance environment and society and identied eight,12,26,diff,empty,,
important issues Relevant sustainability strategies and management practices were reected in,3,11,diff,,,
The pandemic in Europe and the USA became severer at the beginning of 2021 and the,13,26,diff,empty,,
economic conditions in wider circumstances must be assessed very carefully More attention,11,11,,,,
shall be paid to the variables including postelection circumstances in the USA shortages,18,26,diff,empty,,
along the supply chain and the critical situation in freightage Beneting from the effect of,17,26,diff,empty,,
the proactive joint deployment the future of the business is optimistic and continuous,5,26,diff,empty,,
growth attributable to the transformation is expected Facing the global sustainability issue,3,0,diff,,,
we will increase the investment in energy saving carbon reduction and renewable energy,24,24,,,,
and be dedicated to the ESG issues,3,26,diff,empty,,
We expect a quicker way to nd out our best transformation functions and do not satisfy with the outcomes in the past We will pass on our experiences to the next generation and help them manifest their creativities and create more possibilities The transformation of the industries in Taiwan must be reected in protability in a development trend of small quantity more diversity and high added value More premium services must be provided for customers Starting from green design the Company will improve the performance of the products reduce wastes facilitate better protability increase the wages of employees and give shareholders more returns,15,8,diff,,,
Qisda has worked with tens of companies to march forward sidebyside We are condent that the members of our agship will increase manifold We believe that successful experiences can be reproduced Our affiliates share resources and manpower to allow horizontal development of the common issues including corporate governance quality risk environmental protection sustainability and social care These will surely bring the common good with the Group and the agship,12,6,diff,,,
A sustainable business group is better than a sustainable company a sustainable industry in Taiwan is better than a sustainable business group We will make every effort to make the industry in Taiwan better and help more hidden champions march toward the world to accomplish the most important mission of Qisda,15,26,diff,empty,,
Sustainable Development Key Performance Indicators at a Glance,3,8,diff,,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
Accumulated Number of Patents Granted,4,26,diff,empty,,
Number of Industrial Design Awards Earned,15,26,diff,empty,,
Awards include iFRed Dot iF ChinaGMarkBioGolden Pin,12,26,diff,empty,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
Solder paste bar wire tons,19,26,diff,empty,,
Natural Gas 1000 cubic meter,25,25,,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
S u s t a,12,26,diff,empty,,
e D e v e,12,26,diff,empty,,
o p m e n t,12,26,diff,empty,,
P e r f o r,12,26,diff,empty,,
m a n c e,12,26,diff,empty,,
c a t o r s,12,26,diff,empty,,
a G a n c e,12,26,diff,empty,,
2 0 1 7 2 0 2 0,12,26,diff,empty,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
Externally Purchased Electricity 10000 MWh,24,26,diff,empty,,
Scope 1 GHG Emission Thousand tonnes CO2e,25,26,diff,empty,,
Scope 2 GHG Emission Thousand tonnes CO2e,25,26,diff,empty,,
Annual organizational greenhouse gas emission passed Greenhouse Gas GHG check standard ISO 140641 thirdparty verication,25,25,,,,
Other indirect GHG Emission Tonne CO2e,25,26,diff,empty,,
This only covers emission from global business ying trips excluding land transportation airport pickupdrop off Calculation in 2018 did not consider aviation distance difference between inland cities After adjustments we adopted calculation of distance from the International Civil Aviation Organization ICAO website with coefficients using the carbon emission from the website staying closer to the actual condition,21,21,,,,
GHG per million US dollar production value Tonne CO2e,25,26,diff,empty,,
Electricity consumption per million US dollar production value Kilowatthour,24,26,diff,empty,,
Reduced 34 from 3501 in 2009,12,26,diff,empty,,
Reduced 17 from 35219 in 2009,12,26,diff,empty,,
20172020Sustainable Development Key Performance Indicators at a Glance,18,8,diff,,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
GHG emission per personal consumption per hour Kg CO2e,25,26,diff,empty,,
Water consumption per million US dollar production value Tonne,20,20,,,,
Reduced 19 from 286 in 2009,12,26,diff,empty,,
Reduced 46 from 254 in 2009,12,26,diff,empty,,
Increased 183 from 84 in 2009,12,26,diff,empty,,
Global living sewage emission Million litters,19,26,diff,empty,,
Taiwan recyclable waste volume Tonne,19,19,,,,
Suzhou China recyclable waste volume Tonne,19,19,,,,
Global recyclable waste volume Tonne,19,19,,,,
Taiwan nonrecyclable waste incineration volume Tonne,19,19,,,,
China nonrecyclable waste incineration volume Tonne,19,19,,,,
Global nonrecyclable waste incineration volume Tonne,19,19,,,,
Reference to SASB to disclosure 2020 data,12,12,,,,
Leakage of Materials Such As Chemicals,19,14,diff,,,
Total number of times and volume of leakage of materials such as chemicals,17,14,diff,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
S u s t a,12,26,diff,empty,,
e D e v e,12,26,diff,empty,,
o p m e n t,12,26,diff,empty,,
P e r f o r,12,26,diff,empty,,
m a n c e,12,26,diff,empty,,
c a t o r s,12,26,diff,empty,,
a G a n c e,12,26,diff,empty,,
2 0 1 7 2 0 2 0,12,26,diff,empty,,
NonCompliance with Environmental Laws and Regulations,12,9,diff,,,
Sum and number of times violating environmental protection regulations,23,9,diff,,,
Total investmentsExpenses of environmental protection Thousand US dollar,23,9,diff,,,
Safety Health Management Performance Indicators,9,11,diff,,,
Disabling Injury Frequency Rate DIFR,9,9,,,,
Disabling Injury Severity Rate DISR,9,9,,,,
Occupational Disease Occurrence Rate ODR,9,9,,,,
Calculate according GRI Standards formula,12,11,diff,,,
20172020Sustainable Development Key Performance Indicators at a Glance,18,8,diff,,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
Average Employee Training Hour HourPerson,11,8,diff,,,
Number of human right complaints,10,10,,,,
Percentages of Employee Code of Conduct Training,0,8,diff,,,
Violation of Related Regulation of Social Aspect,12,9,diff,,,
Sum of signicant ne and number of times of regulation violation,12,9,diff,,,
Customer Satisfaction Survey Result Score,22,6,diff,,,
Starting from 2018 System Display SD result was added in that of displays Mobile Product Business Unit MPBU and Industrial Automation IA were merged in that of manufacturing services In 2019 added digital fashion design center Lighting category,15,15,,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
2017 2018 2019 2020 Note,12,26,diff,empty,,
Customer Satisfaction Survey Result Score,22,6,diff,,,
Number of cases violating marketing regulations,12,4,diff,,,
Number of complaints from customers for violating privacy,22,6,diff,,,
Supplier social responsibility and environmental safety hygiene investigations and onsite audit number of companies,17,9,diff,,,
Completion rate of key supplier paper investigation and onsite audit investigation,17,12,diff,,,
Starting from 2018 System Display SD result was added in that of displays Mobile Product Business Unit MPBU and Industrial Automation IA were merged in that of manufacturing services In 2019 added digital fashion design center Lighting category,15,15,,,,
1 In 2016 we changed method of supplier investigation referred to Responsible Business Alliance Code of Conduct RBA audit manual while focusing on onsite audit Accumulated number of investigated suppliers in 20092015 reaches 614,17,12,diff,,,
2 We added all HR agencies and factory onsite service companies in 2019,12,6,diff,,,
S u s t a,12,26,diff,empty,,
e D e v e,12,26,diff,empty,,
o p m e n t,12,26,diff,empty,,
P e r f o r,12,26,diff,empty,,
m a n c e,12,26,diff,empty,,
c a t o r s,12,26,diff,empty,,
a G a n c e,12,26,diff,empty,,
2 0 1 7 2 0 2 0,12,26,diff,empty,,
20172020Sustainable Development Key Performance Indicators at a Glance,18,8,diff,,,
Qisda Corporation originally named BenQ Corporation was established in 1984 with headquarter in Taoyuan Taiwan The company is a crosseld omnibearing electronic design OEM company providing customers with innovative highquality and demandsatisfying products and services while Bringing Enjoyment N Quality to Life by improving human life via product technology Qisda researches develops and manufactures electronic products with applications including consumer electronics business and industrial professional elds Its products and technologies cover highend and professional displays such as gaming graphics broadcasting medical and safety monitoring displays optical precision electronic products such as projector safety monitoring system and caruse products industrybusiness PC and peripherals such as POS printer and barcode scanner The product line and technology of the company cover LCD display professional display and digital signage projector LCD allinone PC precision scanner multifunction printer medical electronics smartphone wireless communication module caruse electronics industrial automation various mobile consumer electronic products LED smart lamp hanginglamp etc,14,6,diff,,,
Recently Qisda actively deployed medical industry expansion such as supersonic diagnosis hemodialysis apparatus dialysis machine and intraoral scanner while speeding up developing six smart solutions smart retail smart manufacturing smart education smart medical care smart energy and smart enterprise The company appeals to high integration of software and hardware onestopshopping innovative operation offering six integration elds covering thirty smart solutions and ten hardware equipment types satisfying the most frontend demand and services for customers,2,24,diff,,,
The worlds second largest LCD display and projector manufacturer and the rst devoted to RD of telecommunication business in Taiwan Qisda has global operational sites for RD manufacturing and services in Taiwan Taipei Taoyuan Hsinchu China Suzhou Vietnam Singapore the US and Japan It now has around 10634 employees globally,15,15,,,,
China Suzhou RD Center Manufacturing Site Vietnam Manufacturing Site,15,15,,,,
Taiwan Headquarters RD Center Manufacturing Sites,15,15,,,,
The number of employees is calculated based on the ac tual hired employees including fulltime and work study program in December 31 2019 Since employment agreements of temporary employees are attributable to thirdparty companies the real employer is not Qisda therefore the above manpower calculation doesnt include the sum of temporary employees Taiwan 29 Suzhou China 4477,11,11,,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
i s d a C o r p o r a t i,12,26,diff,empty,,
Operational Status and Organizational Structure,3,26,diff,empty,,
Bring Enjoyment and Quality to Life is Qisdas shared vision and is realized via four,9,6,diff,,,
Based in Taiwan Qisda deploys its global production sales work division Taiwan is,15,26,diff,empty,,
values Integrity Introspection Passion Professionalism Execution Excellence and,0,0,,,,
responsible for product RD production design etc the Suzhou China plant an,15,26,diff,empty,,
overseas subsidiary of Qisda is responsible for production Also we have maintenance,15,26,diff,empty,,
service and sales subsidiaries in the US Japan etc for expansion of our marketing channel,3,4,diff,,,
in Europe the US and Asia We also expect to further serve our customers providing the,6,26,diff,empty,,
most instant and effective feedbacks regarding their demand Furthermore our equity source,4,4,,,,
paidin capital shareholder structure and subsidiaries included in consolidated nancial,4,7,diff,,,
reports are all disclosed in the collection status and nancial overview chapters in our,12,26,diff,empty,,
With Integrity Introspection ethic promise no opportunistic fakes set oneself as an example to follow the disciplines of the company while keeping ones words,0,0,,,,
Passion Professionalism use active and aggressive attitudes to nish ones tasks devoting to ones job and partners while sticking to ones promises,11,26,diff,empty,,
Besides having global consumer electronics brands as customers Qisda also actively,4,26,diff,empty,,
developed the business and industrial markets recently For operational development demand,15,4,diff,,,
our organizational structure is divided into four BUs Information Product Business and,3,26,diff,empty,,
Industrial Product Smart Solution and Medical Equipment,15,24,diff,,,
Bring Enjoyment and Quality to Life,2,6,diff,,,
Peter Chen became the chairman and president of Qisda in June 2017 with over 30 years,7,26,diff,empty,,
of experiences in the company having various rich experiences of product development global,15,4,diff,,,
marketing and customer end leading Qisda to keep pursuing a more goodquality growth,4,4,,,,
Execution Excellence open ones mind not afraid to innovate and change continue to learn and grow while nonstop pursuing better spirit,3,26,diff,empty,,
Caring Contribution for the overall society realizing environmental protection and sustainable development promises making contributions to customer society and environmental benets,23,9,diff,,,
Peter Chen Chairman and CEO,7,26,diff,empty,,
Finance Administration Finance HR Legal Patent Engineering,12,25,diff,,,
DLP projector shipments worlds top,4,26,diff,empty,,
LCD display shipments worlds second,24,26,diff,empty,,
Qisda has RD and manufacturing abilities in display optical wireless communication image medical caruse automation LED illumination etc Therefore it can develop and manufacture various product lines This is a rare combination of global electronics manufacturor Besides having vertical integration of the group companies having technologies of LCD LED epaper touch and IC design Qisda has vertical integration abilities such as SMTsurfacemount technology metal stamping plastic injection and LCD module assembling The company offers eight product types display projector smart Internet of,15,8,diff,,,
Things IoT caruse industrial automation medical care electronics medical equipment consumables and smart solutions Qisda demonstrated solid operation of major produ ct lines in 2020 The display products ranked second in the world The COVID19 pandemic facilitated the leading position in the manufacture and sale of projectors due to increased demands for homecare services work from home and entertainment The complete product portfolio from portable to highend laser models were offered continuously and we entered the new Blue Ocean of 3D machine vision with this precise optical technology As for development of the medical business we have two hospitals in Suzhou and Nanjing with good revenue and furthermore we have enhanced the electronic medical care product lines and deployed them in the global market Speeding up the development of the six intelligent solutions is another focus We also enhance the integration relationship with software and hardware service providers and invest in the 5G network communication business to meet the requirements of the industries for digital transformation under the threat of the pandemic,15,8,diff,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
i s d a C o r p o r a t i,12,26,diff,empty,,
Although positioning as an OEM company Qisda owns global wellknown industrial design,15,4,diff,,,
List of Affiliated Associations and Organizations,12,26,diff,empty,,
power constantly winning awards since 2008 with as many as 151 global design awards,15,26,diff,empty,,
until now Qisda now not only has RD and manufacturing advantages but is equipped,15,15,,,,
with a unique product design ability having a special competitiveness of designing high,15,26,diff,empty,,
ValueUp Solutions that Exceed Expectations,18,26,diff,empty,,
We will keep extending the business deployment of our vision Bringing Enjoyment N,3,26,diff,empty,,
Quality to Life to LIFE expanding to key elds of human life such as new businesses,15,6,diff,,,
of medical service medical material software service integration service platform,24,6,diff,,,
and enterprise solution Also our operational strategy lies in constantly reforming,3,26,diff,empty,,
organization including integration of global manufacturing and supply chain management,17,11,diff,,,
upgrading inplant vertical integration ability smallvolume large variety and customization,15,26,diff,empty,,
production model establishment improve the ability to serve customers combine,15,26,diff,empty,,
software integration and application keep creating company values and high customer,15,0,diff,,,
satisfaction as well as cultivating the operational strategy of Solution Provider,3,6,diff,,,
Qisda actively participates in associations relating to the electronic technology industry,12,26,diff,empty,,
strengthening industrial connection and alliance developments improving industrial,12,26,diff,empty,,
competitiveness Also with mix and match of various associations in different industries,4,26,diff,empty,,
Qisda can better integrate abilities of automation technology precision machinery mould,15,26,diff,empty,,
communication image display material information electronic and electrical medical care,19,8,diff,,,
education service etc speeding up industry upgrade and innovative developments,12,6,diff,,,
GLORIA National Cheng Kung University NCKU,23,26,diff,empty,,
Taiwan Electrical and Electronic Manufacturers Association TEEMA,15,26,diff,empty,,
Taiwan Automation Intelligence and Robotics Association TAIROA,15,26,diff,empty,,
The Institute of Internal Auditors IIA,12,26,diff,empty,,
Taiwan Stock Affairs Association TWSAA,12,26,diff,empty,,
Taiwan Merger Acquisition and Private Equity Council MAPECT,4,6,diff,,,
Institute for Biotechnology and Medicine Industry IBMI,12,26,diff,empty,,
Taiwan Medical and Biotech Industry Association TMBIA,4,26,diff,empty,,
Video Electronics Standards Association VESA,12,11,diff,,,
HDMI Licensing Administrator HDMI LA,24,26,diff,empty,,
Taiwan Industry Association of Intelligence Security and Safety TIAISS,1,6,diff,,,
Taiwan Association of TWSETPEX Listed Companies,18,26,diff,empty,,
Chinese Human Resource Management Association,9,10,diff,,,
Association of Service Industries Taiwan,17,6,diff,,,
C o r p o r a t e,12,26,diff,empty,,
S u s t a i,12,26,diff,empty,,
i l i t y,4,26,diff,empty,,
R e p o r t,12,26,diff,empty,,
The purpose of the enterprise existence is to create value that is sustainable devoting to the human society to deliver a positive inuence,10,10,,,,
KY Lee the honorary chairman of Qisda points out that the purpose of the enterprise existence is to create value that is sustainable devoting to the human society to deliver a positive inuence Sustainable operation means pursuing this permanent value To become an enterprise that accumulates experiences and stands the test of time it must incorporate the concept of history and cultural thinking in its operational model while using Honesty as the highest moral principle of corporate operations,10,0,diff,,,
2020 HR Asia Best Companies to Work For In Asia,3,26,diff,empty,,
Qisda won the Taiwan Top10 Best Sustainability Enterprise Award Manufacture Excellent Practice in Corporate Sustainability Growth Through in Corporate Sustainability Creativity in Communication Award and Platinum Award of Electronic Information Manufacturing Industry in the category of Corporate Sustainability Reports from Taiwan Institute for Sustainable Energy,3,15,diff,,,
Qisda TwinStar factory received again green factory certificate from Industrial Development Bureau IDB of MOEA,15,4,diff,,,
Management Approach of Material Topic,12,11,diff,,,
Qisda refers to the process of value creation and focuses on investing in six capitalsnancial,3,26,diff,empty,,
manufactured intellectual human social and natural capitals offering basis for sustainable,10,10,,,,
1 Reset Qisdas corporate sustainable development key performance index 2 Convene CSD meetings each month and track performance indicators,3,8,diff,,,
Convene CSD meetings each month and track performance indicators,12,8,diff,,,
Corporate Sustainable Development Committee CSD,12,4,diff,,,
Deploy and promote cross department CSD matters,12,26,diff,empty,,
Launch performance indicator report and inspection each quarter at CSD Committee,12,8,diff,,,
P30 For details of identifying major topics please refer to Stakeholder Engagement For details of management guidelines of Sustainable Strategy please refer to this chapter,10,10,,,,
We base our core in our vision of CSD referring to the SDG Compass Guide process and the corporate execution suggestions of various Sustainable Development Goals SDGs from its website to check the risks and opportunities of related existing actions and value chain to inspect the focuses of interest parties and company leverages relating to upstream obtaining materials supply chain operations as well as product manufacturing and company operations along with downstream product sales usage and disposal processes as an electronic OEM company This enables us to nd out the future prioritized management items in SDGs Internally we focus on the three elements of economy society and environment with CSD elaborating the environmental aspect into green product green operation and green supply chain adding with social responsibility of the social aspect and the,17,10,diff,,,
i s d a C o r p o r a t e,12,26,diff,empty,,
S u s t a,12,26,diff,empty,,
e D e v e,12,26,diff,empty,,
o p m e n t,12,26,diff,empty,,
Reset Qisdas CSD performance indicators 20212025,18,8,diff,,,
