paragraph,predict_label,count,different,empty,diff rate,empty rate
Teamwork and wholeheartedly working in the interests of our customers constitute the Novatek business philosophy Novatek and its suppliers are always looking for better and more consummate technology and methods striving to meet customer needs and expectations In addition to meet with international environmental protection laws and customer requirements for environmental protection Novatek has also established a green product management system that has been recognized by major international manufacturers Novatek not only continues to strengthen the sustainable management of the supply chain assist suppliers in obtaining relevant ISO management system certification and complete the signing of the Novatek Sustainability Policy Statement but also strives to provide highquality customer services improving customer satisfaction year by year Novatek regards suppliers and customers as strategic partners and looks forward to creating a winwin ecosystem through joint cooperation and efforts,17,6,diff,,,
As an important member of the global supply chain for semiconductor products Novatek has the obligation to assume the responsibility for environmental sustainability Through the formulation of environmental safety and health policies business activities that affect the environment safety and health must meet the requirements of laws and regulations Novatek is committed to reducing the negative impact of business operation on the environment and hopes to contribute to the sustainability of the environment and resources For this reason the design and manufacturing of products are in compliance with the environmental protection regulations and development trends around the world offering products that comply with customers environmental requirements In addition the newly opened Tai Yuen Building in 2021 was awarded the Green Building Label Silver Level by the Ministry of the Interior and Novatek has continued to sponsor the maintenance of the Yushan National Park Trails and Facilities for many years In the future Novateks keystone goal of sustainable development will include continuing to strive for the refinement of product design and bringing out more energysaving products with low burden on the environment thereby making a contribution to the sustainable development of the environment,15,9,diff,,,
Talent is not only an asset of a company but also the foundation for its sustainable development Novateks achievements today rely on highquality human resources The importance that Novatek attaches to professional expertise is fully reflected in the workplace environment and conditions provided by the Company Being repeatedly awarded the Healthy Workplace Certification Mark by the Health Promotion Administration of the Ministry of Health and Welfare MOHW and selected for the Taiwan High Compensation HC 100 Index for constituent stocks published by the Taiwan Stock Exchange TWSE illustrates the competitive remuneration conditions provided by Novatek In addition to attracting and retaining professional talent with highlevel remuneration and benefits we also place exceptional emphasis on the physical and mental health as well as the personal growth of our employees We do this in the hope and expectation that professional talent will continue to develop within the Company Apart from that harmonious industrial relations are also beneficial to the Companys longterm stable development The diverse communication mechanisms that exist within Novatek allow our employees opinions to be heard and the responsible unit to quickly respond to those opinions thereby constructing and excellent barrierfree communication culture and an open and enlightened working atmosphere In addition Novatek is committed to ensuring a safe workplace that employees are treated with respect and dignity and that operations are environmentally friendly and ethical To fulfill this commitment Novatek has formulated a human rights policy clearly defined various human rights protection norms and guidelines and conducted a complete investigation process to ensure that its code of conduct is consistent with the Responsible Business Alliance RBA Code of Conduct,9,8,diff,,,
Novatek adheres to the spirit of social citizenship and the belief of taken from society give back to society engages in social welfare activities and charities and fulfills its responsibilities as a social citizen Novatek chose the path of education and caring for the disadvantaged because we believe that only through education can the individual and society be changed completely creating every possibility In addition to establishing the Novatek Foundation Novatek combined the resources the Company and the power of its employees to actively promote the cultivation of technical as well as sports talents education for the disadvantaged in rural areas corporate volunteer services and social care sponsorship education for disadvantaged in rural areas and social care sponsorship It is hoped that through such efforts Novatek can provide more resources and create more hope for the disadvantaged and children in rural areas Due to its longterm dedication to social participation Novatek received the 2021 Procurement Award of Buying Power Social Innovation Product and Service issued by the Ministry of Economic Affairs and the 2021 Youth Volunteer Outstanding Utilization Unit by the Youth Development Administration of the Ministry of Education MOE showing positive affirmation to Novateks longterm engagement in social participation and sustainable development,10,10,,,,
Enterprise management is not easy and is a longterm work Novatek has always been adhering to the philosophy of Less Words More Action while implementing corporate social responsibility It is hoped that through this Report a simple summary of Novateks efforts and dedication in the past year can be made symbolizing its emphasis on being a corporate citizen In the foreseeable future Novatek will continue to invest more efforts and resources to implement corporate social responsibility and sustainable development allowing the existence and development of Novateks technologies to bring greater value to all stakeholders and society,10,10,,,,
Selected as one of the top 100 winners of,0,26,diff,empty,,
the 2021 Sustainable Citizens Award issued by the CommonWealth Magazine,10,26,diff,empty,,
Won the Sports Promoter Award Longterm Sponsorship Award issued by the Sports Administration MOE for,12,26,diff,empty,,
Awarded the Youth Volunteer Outstanding Utilization Unit and the Education Business Volunteer Service Outstanding Utilization Unit by the Youth Development Administration,9,4,diff,,,
MOE 5 times for 4 consecutive years,12,26,diff,empty,,
Included in the TWSE Corporate Governance 100 Index for constituent stocks for,18,0,diff,,,
Selected for the Taiwan High Compensation HC 100 Index for constituent stocks published by,18,11,diff,,,
Sponsor the maintenance of the Yushan National Park Trails and,23,26,diff,empty,,
Facilities for 15 consecutive years,2,26,diff,empty,,
Received the Healthy Workplace Certification Mark issued by the Health Promotion Administration MOHW for,9,9,,,,
Ranked in the top 620 of companies in corporate governance,18,0,diff,,,
Won the Gold and Silver Report of the TCSA Taiwan Enterprise Sustainability Award for,3,0,diff,,,
Awarded the Youth Volunteer Outstanding,2,26,diff,empty,,
Utilization Unit and the Education Business,2,26,diff,empty,,
Volunteer Service Outstanding Utilization Unit,9,6,diff,,,
by the Youth Development Administration,2,4,diff,,,
MOE 5 times for 4 consecutive years,12,26,diff,empty,,
Won the Gold and Silver Report of the TCSA,12,26,diff,empty,,
Taiwan Enterprise Sustainability Award for,3,0,diff,,,
Sponsor the maintenance of the,12,26,diff,empty,,
Yushan National Park Trails and,23,26,diff,empty,,
Facilities for 15 consecutive years,2,26,diff,empty,,
Selected as one of the top 100 winners of,0,26,diff,empty,,
the 2021 Sustainable Citizens Award,10,26,diff,empty,,
issued by the CommonWealth Magazine,12,26,diff,empty,,
Award issued by the Sports,12,26,diff,empty,,
Consolidated revenue reached the NT 100 billion mark for the first time,12,26,diff,empty,,
Gross margin exceeded 40 for the first time reaching 4978 Net profit was NT38865 billion an annual increase of 228 times Attendance of the Board reached 98 RD expenditure amounted to NT16601 billion an annual growth rate of 510 Ranked in the top 620 of companies in corporate governance evaluation No 1 in the global market share of largesize display driver ICs Included in the TWSE Corporate Governance 100 Index for constituent stocks Included in the Taiwan High Compensation HC 100 Index for constituent stocks Included in the FTSE4Good TIP Taiwan ESG Index for constituent stocks Included in the Taiwan Employment Creation 99 Index for constituent stocks,18,7,diff,,,
Supply Chain and the Environment,17,26,diff,empty,,
100 of the suppliers signed the Sustainability Policy Statement 100 of the suppliers have completed the selfassessment of sustainable risk,17,12,diff,,,
Suppliers are required to purchase nonconflict raw materials and the utilization rate of compliant minerals reached 100 Novatek has long adhered to the principle of local procurement In 2021 the total local orders in Taiwan exceeded NT 40 billion Completed the audit for 95 of the suppliers Customer satisfaction in 2021 reached 92 The newly opened Tai Yuen Building was awarded the Green Building Label Silver Level by the Ministry of the Interior In 2021 approxiately NT189 million was invested in the greenhouse gas reduction plan and the overall saving on electricity could supply about 1912 households with electricity for one year,25,25,,,,
The products accounting for the main force of the whole series have forged ahead rigorously in energy consumption saving 52000 kilowatthours of electricity enough to supply approximately 14039 households with electricity for a year In 2021 the revenue growth of new energysaving display products exceeded NT 226 billion accounting for 167 of the overall revenue,24,25,diff,,,
In 2021 the gold recycling volume from Driver IC waste reached 77 kg reducing the use of raw materials and the generation of waste to achieve the purpose of urban mining and circular economy equivalent to recycling 169 million mobile phones Purchased green office supplies and implemented actions for waste and plastic reduction Sponsored the maintenance of the Yushan National Park Trails and Facilities and has invested more than NT 75 million so far,19,19,,,,
The average employee turnover rate was 619 which is lower than that in the same industry,11,8,diff,,,
The average salary of nonsupervisor fulltime employees of listed companies in 2021 the median salary of Novatek was NT 4018 million and the aver age salary was NT 4994 million Friendly and diverse learning opportunities were created The average total training hours received for each employee in 2021 was 251 hours Awarded the Healthy Workplace Certification Mark by the Health Promotion Administration of the Ministry of Health and Welfare MOHW Received the 2021 Procurement Award of Buying Power Social Innovation Product and Service issued by the Ministry of Economic Affairs Awarded the Youth Volunteer Outstanding Utilization Unit by the Youth Development Administration MOE Donated more than NT 3 million worth of epidemic prevention supplies and protective equipment to the Tainan and Hsinchu countycity governments,9,9,,,,
Investment in social care for the year exceeded NT 7048 million 415 of employees in the Company participated in the charity events A total of 2639 volunteer hours were provided for the year,2,10,diff,,,
112 Novateks Sustainable Governance Framework,12,0,diff,,,
13 Identification of Material Issues,9,26,diff,empty,,
131 Process for Identifying Material Issues,10,26,diff,empty,,
133 Material Issues and Value Chain,3,26,diff,empty,,
112 Novateks Sustainable Governance Framework,12,0,diff,,,
13 Identification of Material Issues,9,26,diff,empty,,
131 Process for Identifying Material Issues,10,26,diff,empty,,
133 Material Issues and Value Chain,3,26,diff,empty,,
Novatek Microelectronics Corporation is a leading domestic integrated circuit chip hereinafter referred to as IC design house engaged in the design RD research and development and distribution of flatpanel display driver ICs digital audio video multimedia SoC smart imaging and smart display technology product total solutions f or mobile devices and consumer electronics In 2021 the annual revenue reached NT 13537 billion with more than 285 billion chips have been shipped of which the revenue of driver IC accounted for 6688 and the domestic revenue accounted for 3598,15,4,diff,,,
Novatek has been dedicated to the RD of technologies related to image display and digital multimedia for a long time Since its establishment in May of 1997 Novatek has been dedicated to product development and technological innovation to deepen its strength and has successfully achieved substantial growth and outstanding financial performance by widening its capabilities via product line extension and business expansion offering exceptional product supply capacity and continuing to integrate the technologies and applications of smart imaging and smart display products Novatek was approved by Securities and Futures Institute for listing on the OTC market in 2000 and approved by TWSE for listing on the TWSE market in 2002 stock symbol 3034 with capital of NT 6085 billion at the end of 2021 During the period covered by this Report there have been no significant changes in the organizational scale structure ownership or the supply chain of the Company,15,4,diff,,,
2F No13 Innovation Road 1 Hsinchu Science Park Taiwan,3,3,,,,
NT 6085 billion 20211231 Limited Company,12,26,diff,empty,,
Vice Chairman and President ShouRen Wang Steve Wang,7,26,diff,empty,,
The core features of the ICs designed by Novatek are display technologies and related applications There are two major product lines 1 key components for flatpanel displays including source driver ICs gate driver ICs Power management ICs timing control ICs and Touch and Display Driver Integration TDDI ICs and 2 SystemonChip SoC products which include digital TV system control ICs public display and desktop display control ICs and digital image control ICs for surveillance and dashcam,15,11,diff,,,
Schematic diagram showing the applications of the Companys products,15,26,diff,empty,,
1 Largesize LCD and ActiveMatrix Organic LightEmitting Diode,24,26,diff,empty,,
2 LCD Touch and Display Driver Integrated TDDI IC for tablet 3 LCD TDDI IC and AMOLED display driver IC for mobile phones 4 Car LCD display driver IC and TDDI 5 Wearable product AMOLED display driver IC 6 MiniLED driver IC for outdoor large display,24,21,diff,,,
Desktop LCD Monitor Control Chip,24,26,diff,empty,,
Car DVR Sport DV IP CAM,24,26,diff,empty,,
In 2021 the penetration rate of 4K 2160 x 3840 Ultra High Definition UHD TVs has exceeded 60 and brand companies have started to launch 8K TVs Display manufacturers in China and South Korea have begun mass production of Organic LightEmitting Diode OLED panels which have the advantages of vivid colors and light weight They are mostly applied in mobile phones while Japanese and Taiwanese companies have turned to products based on printing technology to seize market opportunities for backlight and largescale outdoor signage,24,4,diff,,,
Product design takes into account highspeed transmission interface processing performance cooling technology driving capability integration energysaving design image display quality and image quality presentation and function enhancement helping to improve display quality performance and effectively reduce costs Help customers consider system integration and cost while strengthening chips Electrical Static Discharge ESD capability to reduce Electromagnetic Interference EMI Product mass production yield reliability product feature consistency etc,15,6,diff,,,
Sales and Delivery Areas of Products and Services,15,26,diff,empty,,
1 Display timing control IC 2 Digital TV system control IC 3 Monitor control IC especially in gaming and public display products 4 MEMC motion compensation image processing IC 5 Image sensor IC for dash cam and reversing monitor 6 Security control IC 7 Image sensor IC for external PC Camera 8 Power management IC,1,11,diff,,,
The global industry continues to integrate and the trend of winner takes it all becomes more obvious High cost performance high added value high resolution high transmission speed and high integration are the product development trends End products are moving towards highend applications such as UHD ultrahighdefinition TVs and desktop monitors smart TV systems and superlarge outdoor public signage promoting the demand for highend SoCs,15,4,diff,,,
Longterm invested in the development of related products and has established the Companys own internal RD resources Intellectual Property IP system development experience and expertise In addition to continuing to adopt more advanced wafer manufacturing processes and enhanced functions actively build up the Companys own IP SoC design database and RD resources for the software resilience of internal systems,3,4,diff,,,
Participation of Organizations and Associations,12,26,diff,empty,,
112 Novateks Sustainable Governance Framework,12,0,diff,,,
Due to the needs of business operation and technological development Novatek has also joined related industrial or technological organizations in order to improve the capability and competitiveness of the Company as well as the entire industry through industrial collaboration Novatek only serves as the member of the participated organizations or associations,4,8,diff,,,
Novatek ensures the implementation of its sustainable development policies through the Novatek ESG Sustainability Committee The Chairman of Novatek appoints Mr ChienHsing Chen David Chen the Vice President and spokesperson of the Company as the Chairman of the Committee The Committee consists of five working groups including Corporate Governance Partners CoProsperity Environmental Sustainability Friendly Workplace and Social Participation which are responsible for formulating corporate sustainable development goals integrating resources from relevant departments reporting regularly to the Board of Directors and preparing the Novatek Sustainability Report while ensuring that all material issues identified are covered in order to implement the sustainable development policies,10,0,diff,,,
8K Association Audio and Video Coding Standard Working Group AVS Consumer Technology Association CTA Digital Content Protection LLC Digital TV Group DTG FIDO Alliance HbbTV Association HDMI Licensing Administrator Inc HDMI Forum Inc HDR10 Technologies LLC Internet Finance Authentication Alliance IFAA JEDEC Solid State Technology Association Mobile Industry Processor Interface MIPI OPEN Alliance Peripheral Component Interconnect Special Interest Group PCISIG SD Card Association Serial ATA International Organization UHD Alliance USB Implementers Forum USBIF Universal Stylus Initiative USI Video Electronics Standards Association VESA,12,11,diff,,,
MIH Open EV Alliance Taiwan Advanced Automotive Technology Development Association TADA Taiwan Semiconductor Compound and Equipment IndustryUniversity Alliance Taiwan ESD Association The Allied Association for Science Park Industries,12,4,diff,,,
Novatek ESG Sustainability Committee Chairman ChienHsing Chen David Chen,3,0,diff,,,
Finance Audit Intellectual Property Legal Information Technology Administration,0,12,diff,,,
Administration Quality Assurance Business Group,0,6,diff,,,
Novatek Foundation Administration Novatek Social Caring Club,12,10,diff,,,
Stakeholders refer generally to groups or individuals in an organization that affect or are affected by the organizations goals Novatek is a listed company therefore the Companys business development involves various stakeholders To accurately focus the contents of this Report and achieve the goal of effective communication it is necessary to identify the Companys main stakeholders Based on the opinions of various functional units within the Company which were summarized and discussed by members of the ESG Sustainability Committee and in accordance with the 5 principles of the AA1000 Stakeholder Engagement Standard SES dependency responsibility influence diverse perspectives tension Novateks stakeholders have been identified They can be grouped into 7 main categories including investors customers employees suppliers government agencies academic research institutes and nongovernmental organizations,10,10,,,,
Through a wide variety of communication channels the expectations and suggestions of our stakeholders are widely accepted,12,8,diff,,,
Communication method and frequency Concerned issues,10,8,diff,,,
Provides the capital needed by the Company for its operation,17,26,diff,empty,,
A strategic partner for the Company we strive to create value for our customers,3,26,diff,empty,,
Hold General Shareholders Meeting and Investor Conference according to the annual plan Dividend policy Operating status and outlook Material issues of the Company,12,12,,,,
Customer service strategy and customer relation management Develop products that meet customer needs Customer satisfaction survey Respond to customer comments and propose corresponding improvements,15,6,diff,,,
Online Investor Conferences were held 4 times throughout the year with a total of 2422 participants annual growth of 53 The Conferences were held in both Chinese and English Made 8 visits and 130 phone calls throughout the year 138 times in total,12,4,diff,,,
Completed 11 CSR consent forms and codes of practice for major customers Customer satisfaction reached 92 target 90 abnormalities occur occasionally in customer production line and measures to solve problems and prevent recurrence have been implemented,4,6,diff,,,
Occupational Safety and Health Committee Quarterly,9,9,,,,
Electronic suggestion boxbulletin board Aperiodically,4,7,diff,,,
Channels for grievance and reporting Aperiodically,12,26,diff,empty,,
Employees are the most important resources creating the biggest value for the Company,8,26,diff,empty,,
Workplace health and safety Labormanagement relations Talent recruitment Talent training plan and results Workplace environment compensation and benefits Worklife balance,8,8,,,,
The average nonsupervisor salary in 2020 was NT 3175 million annual growth of 1703 and the median was NT 2732 million annual growth of 1393 ranking first among the listed semiconductor companies Novatek provided 354 physical and online courses throughout the year with a total of 30414 training course participations for employees To improve employees awareness of occupational safety a total of 9 related education and training sessions were conducted with a total of 411 participations Affected by the pandemic only 12 sessions of employee welfare event were held with a total of 892 visits,9,9,,,,
4 LaborManagement Meetings have been held throughout the year,11,26,diff,empty,,
Communication method and frequency Concerned issues,10,8,diff,,,
Provides resources and services needed for the operation of the Company Suppliers grow together with the Company,17,26,diff,empty,,
Phone callemail Daily Quality control meeting Monthlyquarterly Supplier audit Quarterlyannually Channels for customer complaints Aperiodically,17,12,diff,,,
Establish a supplier sustainability management mechanism Develop a Supplier Code of Conduct Production quality tracking and continuous improvement Regular supplier evaluation Green productconflict minerals management,17,6,diff,,,
Enjoys the infrastructure and services provided by the government compliance with government regulations,12,20,diff,,,
Announcement of Market Observation Post System Aperiodically Various meetings Aperiodically Official document exchanges Aperiodically Labor inspection Aperiodically,11,11,,,,
Corporate governance Law and regulation compliance Climate change response,13,12,diff,,,
100 of the suppliers signed the Sustainability Policy Statement From the perspective of sustainable operation 42 suppliers were selected as partners coprosperity and the supplier audit completion rate was 95,17,12,diff,,,
Continued to be included in the TWSE Corporate Governance 100 Index the Taiwan High Compensation HC 100 Index the FTSE4Good TIP Taiwan ESG Index and the TWSE RA Taiwan Employment Creation 99 Index for constituent stocks Awarded the 2021 Youth Volunteer Outstanding Utilization Unit by the Ministry of Education Awarded the Healthy Workplace Certification Mark by the Health Promotion Administration of the Ministry of Health and Welfare MOHW The newly constructed Tai Yuen Building was awarded the Green Building Label Silver Level Received the 2021 Procurement Award of Buying Power Social Innovation Product and Service issued by the Ministry of Economic Affairs Introduced the TCFD framework for the first time identified climate risk issues and formulated response strategies and promoted 4 greenhouse gas reduction plans,25,9,diff,,,
An important source and promoter of talent and technology,8,8,,,,
Scholarship Annually Industryuniversity collaboration meeting Aperiodically Summer internship Annually Campus lecture Aperiodically,12,8,diff,,,
Industryuniversity collaboration project Summer internship program Industry technology and experience transfer,8,8,,,,
Higher education provided 23 scholarship programs for doctoral and master students to cultivate technological talents in 4 domestic universities Industryuniversity collaboration continued to carry out 31 industryuniversity collaboration projects with 4 domestic universities,2,8,diff,,,
The main targets for delivering social care primarily public welfare organizations,2,10,diff,,,
Sponsorship of popular science reading and education Corporate volunteering service Participate in public welfare and charity activities Social care and donation,2,6,diff,,,
Selected as one of the top 100 winners of the 2021 Sustainable Citizens Award issued by the CommonWealth Magazine for the first time Taiwan Corporate Sustainability Award TCSA Gold Award Volunteer service 11 sessions of volunteer services for disadvantaged students 137 volunteers 144 beneficiaries and 1233 volunteer hours Sports promotion Sponsored the Player Training Programs of the Fuli Archery Team and the Erhlin Industrial and Commercial Vocational High School Weightlifting Team Promote reading in rural areas Sponsored the Summer Story Camp for disadvantaged school children in Yunlin and the Reading Promotion Programs for elementary schools in Yunlin and Hualien Support for the disadvantaged Sponsored the Night Angel Lighting Program for elementary school in the rural area of Hsinchu County and the Percussion Class Program for visually impaired students in Changhua Employee donations 1020 employees accounting for 415 of the Companys total employees donated to 31 organizations 36 assistance programs throughout the year with a total donation of NT 11052000,2,6,diff,,,
13 Identification of Material Issues,9,26,diff,empty,,
131 Process for Identifying Material Issues,10,26,diff,empty,,
Analyzing the significance of the concerned issues,12,26,diff,empty,,
In accordance with the principles of the AA1000 Stakeholder Engagement Standard Novateks stakeholders have been identified which are grouped into 7 main categories including investors customers employees suppliers government agencies academic research institutes and nongovernmental organizations,10,10,,,,
Referring to related issues of the semiconductor industry at home and abroad the goals of the United Nations SDGs SASB MSCI RBA and consolidating the material issues of Novatek in 2020 and comprehensively evaluating the Companys medium and longterm vision and daily operation status a total of 20 sustainability issues for Novatek were found,17,0,diff,,,
According to the consolidation of material issues in 2020 and through the discussion at the Novatek ESG Sustainability Committee meeting the degree of concern of the issues to Novatek and stakeholders was analyzed among which the position of climate change response was adjusted from low to medium,13,0,diff,,,
According to the materiality matrix analysis results and the discussion of the Novatek ESG Sustainability Committee a total of 13 material issues were confirmed,3,0,diff,,,
According to the principles of GRI Standards Novatek conducts a matrix analysis to determine material issues based on the stakeholders degree of concern and the the degree of impact on the operation of the Company,12,4,diff,,,
n r e c n o c,12,26,diff,empty,,
e e r g e d,12,26,diff,empty,,
s r e d l o h e k a t S,12,26,diff,empty,,
Compensation and benefits Occupational safety and health,9,11,diff,,,
Financial performance Corporate governance RD and innovation Talent attraction and retention Talent cultivation and development Customer relations,8,8,,,,
Social welfare and charity Sustainable supply chain Climate change response,17,5,diff,,,
Law and regulation compliance Risk management,12,12,,,,
Water management Waste management Green product Noise management Market image Market development,19,11,diff,,,
Degree of impact on the operation of the Company,3,10,diff,,,
Disclosure and management of material issues,10,11,diff,,,
To understand the impact of material issues on Novatek and through the value chain corresponding to the United Nations SDGs detail discussion on the impact was conducted by the Novatek ESG Sustainability Committee ensuring that relevant issues are transparent balanced and fully disclosed in the report,3,10,diff,,,
Suggestions and explanations for the adjustment of issues in 2021,12,26,diff,empty,,
The original performance of financial results was adjusted based on the name of the material issue of the industry,18,8,diff,,,
